legacy_record_id,document_no,document_date,supplier_name,legacy_gcmc,legacy_line_id,legacy_material_id,material_name,spec_model,uom_text,qty,unit_price,unit_price_no_tax,amount
47ef16e1ae5046108253915767074756,RKD-20231101-008,2023-08-31,四川晟博通达商贸有限公司,,b8ab0615b8a341ef8ce56a6d6b62e657,45409,304不锈钢井盖,800*800,个,22.0000000000,1.0000000000,1.0000000000,22.0000000000
47ef16e1ae5046108253915767074756,RKD-20231101-008,2023-08-31,四川晟博通达商贸有限公司,,c2ace87844cc49b08c19ac8ea49bca9c,46553,电脑,,台,1.0000000000,1.0000000000,1.0000000000,1.0000000000
47ef16e1ae5046108253915767074756,RKD-20231101-008,2023-08-31,四川晟博通达商贸有限公司,,c37ada2488834e9daee3fe7294f66944,a5c313a30681463eafea96238501f31a,球墨铸铁水篦,450*750E600,套,12.0000000000,1.0000000000,1.0000000000,12.0000000000
47ef16e1ae5046108253915767074756,RKD-20231101-008,2023-08-31,四川晟博通达商贸有限公司,,d0d1c4e13d5a422da6e2d98359c8a9ec,dea44b3a1107442bb682517c45a53c29,碳素波纹管,100,圈,880.0000000000,1.0000000000,1.0000000000,880.0000000000
47ef16e1ae5046108253915767074756,RKD-20231101-008,2023-08-31,四川晟博通达商贸有限公司,,de79ee1ee4a14222846a8dc69453c08d,52c230ec447943c1a387468b6f533ce2,PVC管,75直接,件,975.0000000000,1.0000000000,1.0000000000,975.0000000000
4834bc30696a4890b6c2de30b638637d,RKD-20240328-002,2024-03-26,德阳市旌辉建筑材料有限公司,齐家堰流域（高槐村-桂花村）河段水生态修复项目,082520a5507d4810b41002f695782445,05867754eae149d2a89a90a25a9e4a66,混凝土排水管,Φ1500*2000,米,12.0000000000,950.0000000000,840.7070000000,11400.0000000000
487deef19f3642f8856ad3bc652e5da0,RKD-20231221-002,2023-12-12,四川兄弟路标科技有限公司,面粉厂等小区改造项目,4d05a576e9f644708f4ba6ffecfaf0bd,d9ef093655034be5b8161306ca92061f,热熔反光涂料,25公斤/袋,吨,1.1000000000,2650.0000000000,2345.1320000000,2915.0000000000
487deef19f3642f8856ad3bc652e5da0,RKD-20231221-002,2023-12-12,四川兄弟路标科技有限公司,面粉厂等小区改造项目,bdb51f7143c841188be47e98c6c9ef2b,bed13f42d2ca46e4adc96a667a9485c4,高亮玻璃珠,25公斤/袋,吨,.1000000000,4000.0000000000,3539.8230000000,400.0000000000
4918afc287184ad7828ad8a2dcc6251b,RKD-20240605-001,2024-05-24,安平县石森金属丝网制品有限公司,齐家堰流域（高槐村-桂花村）河段水生态修复项目,9181806a0e5149b79fe30f4ecb3a1b54,00aab41dde984057b2bd7374b4be1c96,格宾石笼网箱,2*0.5*0.5米,个,1250.0000000000,41.5000000000,36.7256637168,51875.0000000000
49ac9787e5424410bacb112e4994a3f2,RKD-20240717-004,2024-06-11,四川旌运康钢材商贸有限责任公司,龙泉山路二段(赣江路-信江路),006d804d91094cf9a6e9c5143a2acb35,b3ee27725ba641d7b4820911d72c4dc6,螺纹钢HRB400E,12,吨,2.8770000000,3850.0000000000,3407.0796460177,11076.4500000000
49cceb27c269417a9fa3493366e13ebd,RKD-20230424-013,2023-04-24,德阳市区星龙农机经营部,三星堆环线基础设施改造,66c4be4a3e8e4b16906077848a429e83,acbb48c9b14e40da829a60902fe7d6b1,雾炮机,30型,台,4.0000000000,1260.0000000000,1247.5200000000,5040.0000000000
49cef62ef1d848e1aca379c40b6f3653,RKD-20250117-006,2024-12-09,德阳成越商贸有限公司,,0a93bbb6ac9f487486dab1fe62d8da36,30912,镀锌管,DN65,米,210.0000000000,33.2000000000,29.3805309735,6972.0000000000
49cef62ef1d848e1aca379c40b6f3653,RKD-20250117-006,2024-12-09,德阳成越商贸有限公司,,16255abc9e4b4ee8998732ec11272509,30917,镀锌管,DN50,米,102.0000000000,29.0000000000,25.6637168142,2958.0000000000
49cef62ef1d848e1aca379c40b6f3653,RKD-20250117-006,2024-12-09,德阳成越商贸有限公司,,b347c26022e64b8199e3b5b8c6637337,4a453e2af27241a0a76d2a141879c5d8,镀锌圆钢,12 ,米,72.0000000000,12.0000000000,10.6194690265,864.0000000000
49cef62ef1d848e1aca379c40b6f3653,RKD-20250117-006,2024-12-09,德阳成越商贸有限公司,,b7007196431a4beda44b34837c1419b8,30908,镀锌管,DN20,米,60.0000000000,7.5000000000,6.6371681416,450.0000000000
49cef62ef1d848e1aca379c40b6f3653,RKD-20250117-006,2024-12-09,德阳成越商贸有限公司,,f00912f7764d4ceea38f6fd282972ba7,30909,镀锌管,DN25,米,132.0000000000,9.5000000000,8.4070796460,1254.0000000000
49cef62ef1d848e1aca379c40b6f3653,RKD-20250117-006,2024-12-09,德阳成越商贸有限公司,,f6b7eb9898e847efb63494321eaab734,30910,镀锌管,DN32,米,24.0000000000,19.0000000000,16.8141592920,456.0000000000
4a38f69f2dce4881ac5423e6164f7482,RKD-20230706-009,2023-07-06,四川智能弘安交通科技有限公司,三星堆环线基础设施改造,6b44b2cd4fef4dcc8a8a2bc61b43006d,6d988117d2814453be1c61e5472ca076,京式护栏,1.0m*3.0m；护栏80*80*3；横梁40*60*3；竖杆16圆*1.5厚；两边扁铁5.0厚；11个弯弧（厚度±0.2）,m,1063.0000000000,213.0000000000,188.5000000000,226419.0000000000
4a4ec1b7504f4102bacfcc2fbde4a58c,RKD-20230829-001,2023-08-24,德阳正弘金属材料有限公司,三星堆环线基础设施改造,01fa49a365804aaba13caf31829ff14c,f7ae90d0c84d41acbaff0ff099a5138f,碳素波纹管,￠80,米,3000.0000000000,2.5000000000,2.2100000000,7500.0000000000
4ae0bd17313a4ce796bbdd7ca0c1a241,RKD-20240607-006,2024-05-10,四川安达荣消防设备有限公司,烈士陵园装修项目,57b33dcaaf7b4555b06faabc90b6679e,890efdab31d146bebc36f267fe5e1032,双电源柜,1400*600*400,台,1.0000000000,2900.0000000000,2566.3716814159,2900.0000000000
4b18faf350904158865fa839b643612b,RKD-20240903-001,2024-07-09,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,109e98f2e3324774b61eabe3508ef85b,51948c07f10740b69aa4300c2ff62911,商品混凝土,C20,M3,24.0000000000,390.0000000000,345.1327433628,9360.0000000000
4b18faf350904158865fa839b643612b,RKD-20240903-001,2024-07-09,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,5f516fec1dbb471984a90c17495b1ce1,15bad534041b4f548dca2f778b8d4955,商品混凝土,C30P8,立方米,32.0000000000,435.0000000000,384.9557522124,13920.0000000000
4b18faf350904158865fa839b643612b,RKD-20240903-001,2024-07-09,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,7b9e6d3bd636427a8985393579312fea,71c7b525fe54427786dec5f43588453d,商品混凝土,C15,立方米,660.0000000000,380.0000000000,336.2831858407,250800.0000000000
4b18faf350904158865fa839b643612b,RKD-20240903-001,2024-07-09,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,88acdb0937774406a8a4d4319fa79f41,ba944f5415d6498280ee8242ab2d1d9c,商品混凝土,C25,立方米,300.0000000000,400.0000000000,353.9823008850,120000.0000000000
4b18faf350904158865fa839b643612b,RKD-20240903-001,2024-07-09,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,9fdeb5d046f64f5fab7d2f0c2d138ba3,b17fdf37c172431ca2a4d56fa4759d62,商品混凝土,C30,立方米,1495.0000000000,420.0000000000,371.6814159292,627900.0000000000
4b18faf350904158865fa839b643612b,RKD-20240903-001,2024-07-09,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,bd66135824544af489119fff3b1d7016,e16854e4e9f6421f9a234aa79ae0c4b4,商品混凝土,C40,立方米,300.0000000000,470.0000000000,415.9292035398,141000.0000000000
4b5d3d40092e4f20bc0d8b07224a05ff,RKD-20231228-002,2023-12-27,旌阳区黄许镇新太村雷哥货运部,二重厂西路等4条道路工程,2e871bd2e28a419380f4d119d1a8eb7b,35212,碎石,,t,328.1800000000,88.0000000000,87.1280000000,28879.8400000000
4bd34778acb94cee8da16d1fc3fda33a,RKD-20240422-008,2024-04-16,中江能鑫建材有限公司,2023年高标准农田改造提升-东美村,86e90c4b7dc644b284ea89f96bac2281,1113eee7facf48b282d2887f25ef19f2,水泥,42.5袋装,吨,105.0000000000,375.0000000000,331.8584070796,39375.0000000000
4eb7799efe36474db1be9de0767b7fac,RKD-20240130-002,2024-01-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,57031833562f48cbb7589be744444048,5bdbb3a87b5c45508564f4db92e18a17,花岗石盲道砖芝麻黑烧面,30x30x5,平方米,379.1700000000,140.1200000000,124.0000000000,53129.3000000000
4eb7799efe36474db1be9de0767b7fac,RKD-20240130-002,2024-01-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,64eb8f6d04f74a76a1c0813d7503336d,7b062a1902d34add9c11258529ffac50,芝麻灰花岗岩嵌边石,10x25X50,米,721.0000000000,48.5900000000,43.0000000000,35033.3900000000
4eb7799efe36474db1be9de0767b7fac,RKD-20240130-002,2024-01-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,96c43e02e2964072bcaf6863f6d22a90,c6091f841042483ab4a89836c878e156,芝麻灰花岗岩平石, 12x15X50,米,778.4900000000,35.2280000000,31.1750000000,27424.4500000000
4eb7799efe36474db1be9de0767b7fac,RKD-20240130-002,2024-01-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,b6df5a3f96ee4c5e91256998764df099,ffb2811d7b2a4a0e9f40793e88f9ba97,花岗石人行道板芝麻灰烧面,30x60x5,平方米,1794.0000000000,97.1800000000,86.0000000000,174340.9200000000
4eb7799efe36474db1be9de0767b7fac,RKD-20240130-002,2024-01-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,f0b7221d414248cdbf35ba2a22807c71,826312f1c5964a8dae8c2742b022a721,芝麻灰花岗石路沿石,15x30x50,米,790.9400000000,84.7500000000,75.0000000000,67032.1700000000
4eb7799efe36474db1be9de0767b7fac,RKD-20240130-002,2024-01-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,f51a32bfe7194ee0a06d836cb0839a33,966f30e624ff4176a3900d775112e69a,中国黑花岗石嵌边石,10*20*70,米,250.0000000000,62.1500000000,55.0000000000,15537.5000000000
4ecd9ac7994e40c0abfa79803d746655,RKD-20230912-010,2023-08-29,德阳市羽锋装饰工程有限公司,面粉厂等小区改造项目,30082e51b97446bc98d5c9f6f676f5a5,0227c841ef3a4b2d96a66ed02300d2ab,楼梯栏杆,成品,㎡,1171.3714000000,134.9700000000,133.6372000000,158100.0000000000
4eddc792a7ba48f8a4e1a91f52fba48f,RKD-20240607-012,2024-05-08,德阳德塑管业有限公司,万润苑改造,ba0ff19811b14f60869d9cf7a9cf38f9,36600,蹲便器,,套,5.0000000000,489.6000000000,433.2743362832,2448.0000000000
4ee32cf404004a659d73f2c430c70338,RKD-20240814-002,2024-04-03,旌阳区新鑫建材销售部,,02c6f58cfce84579bd541c87a1d35c2d,3e2a3e24bce942778ea881208857d6e0,黑钛拉丝1.5,,平方米,10.1000000000,148.2673000000,146.7993333987,1497.5000000000
4ee32cf404004a659d73f2c430c70338,RKD-20240814-002,2024-04-03,旌阳区新鑫建材销售部,,134dc81e3fbf4e6686b04bba53bed6ea,6d528e06c0ad4082983b0566c7c53a2f,不锈钢砂板1.0,,平方米,3.8700000000,113.5271000000,112.4031007752,439.3500000000
4ee32cf404004a659d73f2c430c70338,RKD-20240814-002,2024-04-03,旌阳区新鑫建材销售部,,6ae07a54354246fb8fbcab7dc4b6c60e,9de7faf9823440c492897d846fb62ea1,辅材,,批,1.0000000000,228.0000000000,225.7425742574,228.0000000000
4ee32cf404004a659d73f2c430c70338,RKD-20240814-002,2024-04-03,旌阳区新鑫建材销售部,,9335ff109259469ca0c914e8085447ff,60cdae54b5f540fb82b6abb0a611e270,黑钛拉丝1.0,,平方米,.8200000000,155.2439000000,153.7068340980,127.3000000000
4ee32cf404004a659d73f2c430c70338,RKD-20240814-002,2024-04-03,旌阳区新鑫建材销售部,,c18ddc0f62754262bd6277f79cdd957c,ed762d5b14b94f31b670420e89cdc881,1.2镀锌板,,张,4.0000000000,112.2500000000,111.1386138614,449.0000000000
4f14c0fc12d149a6b7cfc77c6c317bb7,RKD-20240325-007,2024-03-12,旌阳区安顺建材经营部,三星堆环线基础设施改造,3152d6290b444072ae52b49dc3fe059a,83af40a50928411d9bdaa78e85a46916,樟子松防腐木,3.7X5.7,米,1600.0000000000,5.8500000000,5.7920000000,9360.0000000000
4f14c0fc12d149a6b7cfc77c6c317bb7,RKD-20240325-007,2024-03-12,旌阳区安顺建材经营部,三星堆环线基础设施改造,af7e479261704495b93ddc80a1deb543,dd0b54cd193d4ea4811d578dc81b9189,樟子松防腐木,3.6*8.5,米,500.0000000000,8.5500000000,8.4650000000,4275.0000000000
4f346eb00f994d3ca90eec5955eccc5e,RKD-20230922-018,2023-06-20,乐山市东方不锈钢制品厂,,4f16ac5ef1094f7cb555d77c530b8158,c6941c859b254bf8b59ad31d08a97f73,不锈钢管,φ63.5*3.0,吨,1.6300000000,12000.0000000000,10619.4700000000,19560.0000000000
4f346eb00f994d3ca90eec5955eccc5e,RKD-20230922-018,2023-06-20,乐山市东方不锈钢制品厂,,7adfd04afd184efaae7fa0cb888fb78d,3954c94795b040dd9a5eda39e15eefb0,不锈钢管,φ38*3.0,吨,3.6800000000,12000.0000000000,10619.4700000000,44160.0000000000
4f3daa7f1cfc401ca8b46095d2685ac0,RKD-20231009-027,2022-11-07,惠州市鑫业兴实业有限公司,,0a59cc78ccb74c6c976226ea3f3d8fb1,b01ded33e05f4a49911998f3f408bd84,切片椅,弧长10.4米,件,1.0000000000,95000.0000000000,84070.7960000000,95000.0000000000
4f5d80cedf994c09aece096100494cde,RKD-20230925-019,2023-03-23,德阳市宏兴五金交电有限公司,,08f39e48647c4c3095f05b627b6001d8,be22f085664947faadf3ac99d308f1a0,电线电缆WDZN-YJV,5*2.5,米,200.0000000000,11.8000000000,10.4400000000,2360.0000000000
4f5d80cedf994c09aece096100494cde,RKD-20230925-019,2023-03-23,德阳市宏兴五金交电有限公司,,a4a425dbda47439da33421f43a5b567c,8d3c135ba8394646b7f99c495570ba1f,电线电缆WDZN-YJV,5*25,M,1000.0000000000,81.5000000000,72.1200000000,81500.0000000000
4f8c1b795eb541bea270473e1599df0f,RKD-20230925-040,2023-01-13,德阳开发区未城建材经营部,,b5521c7f5d0846aebf266b55956db6f1,316c2b1eb6a1464a9495c1546aca9640,干混抹灰砂浆,M7.5,t,200.0000000000,391.0000000000,387.1287000000,78200.0000000000
4fa1fd27c83d4acca398c10c7d1989b1,RKD-20240506-003,2024-04-26,中江县福江页岩机砖厂,2023年高标准农田改造提升-东美村,ceb1638bfbeb405d8c27db572e13c83c,aa3f846e074a437986ff6bf6eef67c97,标砖,240*115*53,匹,176814.0000000000,.4300000000,.4174757282,76030.0200000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,6732579b9901492dadc8aa90d41f3bef,f4a177e0378f414dbd49845c4e8222a4,花岗石,芝麻灰荔枝面人行道砖600*300*50,平方米,1467.0000000000,95.0000000000,84.0700000000,139365.0000000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,713bf13dc5b04916a6b1c0b82c740a66,43e1776927da4f7c8a2d1a041d3d4c38,花岗石,芝麻灰嵌边石600*250*150,米,579.6000000000,55.5000000000,49.1150000000,32167.8000000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,7283cc89e85e4d3ab060102e16f8ee11,113bf42e7e1c4818aa4d747d6194fb39,花岗石,芝麻灰花岗石路沿石900*300*150,米,87.3000000000,66.6000000000,58.9380000000,5814.1800000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,76b1029e1d7544a8aefc9ef1b56c588e,606f3c18fed2417db422004dad311efb,花岗石,芝麻黑荔枝面盲点砖300*300*50,平方米,10.0800000000,192.0000000000,169.9110000000,1935.3600000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,b651134c33d04c1097df6d3fec977e62,e432e46f1b4e4330b9b4cfeed2d0611a,加工天然石材、石料,中国黑光面树池石45°碰角,个,296.0000000000,15.0000000000,13.2740000000,4440.0000000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,ddc6671a50ee42d7ae2acac049b75943,99880c8d43244d55aa617485e34226ac,花岗石 ,芝麻黑荔枝面盲道砖300*300*50,平方米,320.0400000000,172.0000000000,152.2120000000,55046.8800000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,fbe7125ee4d0419b890e0a14333b4cdf,c6f4c4801e3b4ecab91eded9ae6021fb,花岗石,芝麻灰路平石900*150*120,立方米,1.4418000000,1580.0000000000,1398.2300000000,2278.0400000000
4fa44723f0e441a7a47fe994db81d3f6,RKD-20231228-003,2023-12-25,四川矿奇石材有限公司,二重厂西路等4条道路工程,ff8d9e2685604c67a1649ec21af8ff66,58530ad5786b41b68c552d9a4886e060,花岗石,中国黑光面树池石750*100*200,块,296.0000000000,127.5000000000,112.8310000000,37740.0000000000
4fd69b7c9c7a4f02bb16d1b567ee4655,RKD-20241219-004,2024-11-18,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,29f3731c72694a48a93a6641a03a4d08,51948c07f10740b69aa4300c2ff62911,商品混凝土,C20,M3,1102.0000000000,390.0000000000,345.1327433628,429780.0000000000
4fd69b7c9c7a4f02bb16d1b567ee4655,RKD-20241219-004,2024-11-18,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,6f1380a7336d47e9acce6a6c6e19384b,52ca5d74142045ca8a4259b5d3e2b6e9,商品混凝土,C35,立方米,45.0000000000,440.0000000000,389.3805309735,19800.0000000000
4fd69b7c9c7a4f02bb16d1b567ee4655,RKD-20241219-004,2024-11-18,四川祥坤新材料有限公司,旌阳区供水项目——柏隆净水厂,c2ea924d3ba440dc9699e3d062e5abb4,15bad534041b4f548dca2f778b8d4955,商品混凝土,C30P8,立方米,838.0000000000,455.0000000000,402.6548672566,381290.0000000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,012a1033f631495eab4efd9454c49300,1ef7f79676d7468d8cabde7e8c43a2d8,螺纹钢HRB400E,Φ14E,吨,2.4720000000,3780.0000000000,3345.1327433628,9344.1600000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,109d553b03274450bac48ee6670bbaf8,6d346785275747c5b9b513d0a1e2b896,螺纹钢HRB400E,Φ12E,吨,2.5330000000,3810.0000000000,3371.6814159292,9650.7300000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,388c58f2769843b6aecca0187448e214,1637d01307e94d47a40c3afef122c55a,螺纹钢HRB400E,Φ22E,吨,2.8970000000,3769.9990000000,3336.2823610632,10921.6900000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,4a0a0acbede4437287963e3f83f5745a,976a54fe103b4860a906a2aee12c6164,盘螺HRB400E,Φ10E,吨,9.6800000000,3950.0000000000,3495.5752212389,38236.0000000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,4ede5a0b7d3140ad97f0fbf31d3edbc7,b88448557a094b36bd31b52ae51066d3,螺纹钢HRB400E,Φ16E,吨,9.8960000000,3770.0000000000,3336.2831858407,37307.9200000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,5788530099fe453184a7b4359cd64ecc,82e66a1d4725445da1a35972a832bec2,盘螺HRB400E,Φ8E,吨,4.8250000000,3950.0000000000,3495.5752212389,19058.7500000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,58bd2dc55d504e2a954e9b2b8222b418,9f50eb28b0d64c6793b6aa4e6ded8837,螺纹钢HRB400E,Φ25E,吨,3.0150000000,3790.0000000000,3353.9823008850,11426.8500000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,5d08787c2be840249f893edffaac418f,e1d52f7349814fc495f54bfdce402260,螺纹钢HRB400E,12,吨,2.5330000000,3810.0000000000,3371.6814159292,9650.7300000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,62e9c01111cf48fd9b73fe6b8177d1f1,e4c78afb7add40f99593b6a7040a20d5,盘螺HRB400E,10,吨,2.4020000000,3950.0000000000,3495.5752212389,9487.9000000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,6824cb8567b643738bc9be510863735b,aa110b1549164303980e7f99a7531b60,螺纹钢HRB400E,Φ20E,吨,3.0460000000,3770.0000000000,3336.2831858407,11483.4200000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,6b950e7af58a4e0bbcd7a34dc56b65d5,dd65864df5604e0986f98545ad195d4d,螺纹钢HRB400E,25,吨 ,3.0150000000,3790.0000000000,3353.9823008850,11426.8500000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,87b326b3bfbc4ae3938034eafbff176b,f2e3ce0c209342edbd253f15898a6028,螺纹钢HRB400E,Φ14E,吨,24.7200000000,3780.0000000000,3345.1327433628,93441.6000000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,987ea5ef62874e5bbe9866537b7a2e84,fbf950835adf47e983ed505547145938,螺纹钢HRB400E,20,吨,2.9120000000,3770.0010000000,3336.2843406593,10978.2400000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,a44e626581f44c1ca6da01a7a0f3f9cc,ce81b1c9e60f49bb822cde55531d1fd7,螺纹钢HRB400E,Φ22E,吨,3.0040000000,3770.0000000000,3336.2831858407,11325.0800000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,b244bd091c70456abd1d3b62d4357418,85744c0a5bcb40fbbfc208f7c6000014,螺纹钢HRB400E,Φ25E,吨,11.6440000000,3790.0000000000,3353.9823008850,44130.7600000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,c863d747a8b146389e521320475188ad,a42e65b368014ae987861f31301fdb3e,螺纹钢HRB400E,16,吨,12.3700000000,3770.0000000000,3336.2831858407,46634.9000000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,e6092c88ce684e45a38432493f03b235,515fa5829f154642b97cab5400b4c3c5,螺纹钢HRB400E,16,吨 ,9.1290000000,3770.0000000000,3336.2831858407,34416.3300000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,f2fa8c79ce974ba5ae74a4fdb125429f,d11f5feb164d4ca79c91d51daadd4534,盘螺HRB400E,Φ8E,吨,36.1300000000,3950.0000000000,3495.5752212389,142713.5000000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,f9b9fd6fb6ef42efae2cb5c4aec38592,b3ee27725ba641d7b4820911d72c4dc6,螺纹钢HRB400E,12,吨,12.3080000000,3810.0000000000,3371.6814159292,46893.4800000000
506028e52ce043389e21d11a9d8ff3cb,RKD-20240725-014,2024-06-24,成都敬业恒泰贸易有限公司,,fa70151e439842688d734d94a169a3c8,001764a2bd3a44aa808eeae067a48926,螺纹钢HRB400E,14,吨,12.1960000000,3780.0000000000,3345.1327433628,46100.8800000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,1f85a9007a0c438584b6c022abc9a67c,4b5c3a3c45de4db5b505170e57197560,托架,M型*4.0,个,210.0000000000,7.0000000000,6.1947000000,1470.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,35970dac8df24315ad93913611e87e4c,02f8efd1adef4a4c880912b559ff2a3b,螺栓,M16*35,套,1650.0000000000,1.5000000000,1.3274000000,2475.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,37a29c6d49a4464a91304a1acfa1d32a,b90cbbcbc1a94e48b951a85f5e953250,护栏板,4320*310*85*2.5,张,196.0000000000,223.0000000000,197.3451000000,43708.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,48f935a49c0d4804908bb6fb20497321,a577fff634fc40a38dddf6e1b064beee,螺栓,M16*42,套,420.0000000000,1.6000000000,1.4159000000,672.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,4c6fa26904914a428e7d160d908ab1d0,02707625d2544027b28b6b579532d149,护栏板,2320*310*85*2.5,张,2.0000000000,126.0000000000,111.5044000000,252.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,6551cbf871bc4fc1a2f5a84bfc083741,ab13b3bdfcd9488882869d34c492104d,端头,R160*2.5,个,14.0000000000,70.0000000000,61.9469000000,980.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,7a52db10245d4991aa7f5e7c8376c015,8ce876e95ff34fad811d09977cf080e6,螺栓,M16*140,套,210.0000000000,2.7000000000,2.3894000000,567.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,a5bd2ee76d8844d48612e050c4b16e11,12042072768b4291a2f3a14c6ec22c6b,柱帽,114*100,个,210.0000000000,6.0000000000,5.3097000000,1260.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,f8a0b6127e0b40c698073ec6028e4689,07c95169ab4f4b9dba3010be024e5ba9,垫片,76*44*3,个,420.0000000000,.7000000000,.6195000000,294.0000000000
513411c0ffed4ce8bfc1d3021a6282c9,RKD-20231008-001,2022-12-31,四川明博交通设施有限公司,,fe8f7cc213dd449eaaf0b32a0d151344,b7e00d15d0ea4de9a8cc010c003d563e,立柱,114*4.5*100,支,205.0000000000,149.0000000000,131.8584000000,30545.0000000000
51948fb84bf94b3eb2f8053d37ef4e46,RKD-20240423-002,2024-04-15,四川亿嘉石油科技有限公司,凯江大回湾景区融合提升项目,8763a540c0c7401f8e4c919f122bc24f,e00a377d93e5441590f04b06dbe1d1f3,沥青,70#,吨,35.0000000000,3751.6000000000,3320.0000000000,131306.0000000000
