model,record_id,source_table,legacy_record_id,updated_fields
sc.payment.execution,2904,T_FK_Supplier,02586e0ba3984bccadceef3317f1e269,creator_legacy_user_id
sc.payment.execution,2903,T_FK_Supplier,8dfbde9299f647eba4c44c6d5cd86d0a,creator_legacy_user_id
sc.payment.execution,2902,T_FK_Supplier,c1fcd288cc32400a8a2b77caca67613d,creator_legacy_user_id
sc.payment.execution,2899,T_FK_Supplier,373ac58762b7456eba8f04c360848ba2,creator_legacy_user_id
sc.payment.execution,2889,T_FK_Supplier,79ef4d41260b43ce87d7c7aec7db6482,creator_legacy_user_id
sc.payment.execution,2876,T_FK_Supplier,c560b1b9c98748be8ea9bfb681916e0d,creator_legacy_user_id
sc.payment.execution,2875,T_FK_Supplier,1ae27405b0c54bbfa1e1413d88779e3e,creator_legacy_user_id
sc.payment.execution,2868,T_FK_Supplier,a28b59e6264d448a90a8c41e4def1f27,creator_legacy_user_id
sc.payment.execution,2867,T_FK_Supplier,9d34125098e0492886e015a574cbca03,creator_legacy_user_id
sc.payment.execution,2866,T_FK_Supplier,99f6281a5e6a41d49948794ad4f461aa,creator_legacy_user_id
sc.payment.execution,2855,T_FK_Supplier,c33e7bd0f4574750b56741c07f01739e,creator_legacy_user_id
sc.payment.execution,2852,T_FK_Supplier,95a22647d8004d11953625f6c1feb276,creator_legacy_user_id
sc.legacy.scbs.fact.staging,3495,T_FK_Supplier,62ad022ff959401a907641355ec628fc,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,238,T_FK_Supplier,07227ef11db1484c83b375807123d2a4,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,777,T_FK_Supplier,15f39f47b88242d1b3fb5ab6598e7111,creator_name
sc.legacy.scbs.fact.staging,8541,T_FK_Supplier,eef9ca9f802845668f44dbc8ba95dc91,creator_name
sc.legacy.scbs.fact.staging,3988,T_FK_Supplier,705ab6f4d8f84dc098242f1ab0f661e8,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,8449,T_FK_Supplier,ecb72f95bed34967974959442f8f935d,creator_name
sc.legacy.scbs.fact.staging,928,T_FK_Supplier,1a63e84cd5aa47498e3e6833469cee6f,creator_name
sc.legacy.scbs.fact.staging,1534,T_FK_Supplier,2bd0e3f175f447e4a03f8c0b47c3c728,creator_name
sc.legacy.scbs.fact.staging,1958,T_FK_Supplier,382def20920f429797a25637329f12f3,creator_name
sc.legacy.scbs.fact.staging,2593,T_FK_Supplier,4a278ac1dbe9492f80afa0ed573e763e,creator_name
sc.legacy.scbs.fact.staging,2834,T_FK_Supplier,5077d453c2394aa8a9dc50bf481ffad8,creator_name
sc.legacy.scbs.fact.staging,2906,T_FK_Supplier,525dfba6fea94d0a9d634834c987415c,creator_name
sc.legacy.scbs.fact.staging,2956,T_FK_Supplier,53a1da62de144115b84c4c19a5db6a89,creator_name
sc.legacy.scbs.fact.staging,2957,T_FK_Supplier,53aa90547a2045c881619ccc256267a9,creator_name
sc.legacy.scbs.fact.staging,4455,T_FK_Supplier,7e363808eb96431f9c8d5d342360450e,creator_name
sc.legacy.scbs.fact.staging,5497,T_FK_Supplier,9b72fb1b1e534cea8a2c05585da712e3,creator_name
sc.legacy.scbs.fact.staging,6070,T_FK_Supplier,ab23189bc6164e6fa5af88cdec7ed5d8,creator_name
sc.legacy.scbs.fact.staging,6132,T_FK_Supplier,acea682d997c42cf9c315ce80a0d3ce9,creator_name
sc.legacy.scbs.fact.staging,6792,T_FK_Supplier,be795f9b0fef42fcb213340ea4e86351,creator_name
sc.legacy.scbs.fact.staging,7910,T_FK_Supplier,dcf4c0e84add4c19b41d4fc98d5f94d2,creator_name
sc.legacy.scbs.fact.staging,8900,T_FK_Supplier,f9570f89113a46f692f7d59ea475bf7b,creator_name
sc.legacy.scbs.fact.staging,8958,T_FK_Supplier,fb0f4a99e30740fa821fbd6330f859ec,creator_name
sc.legacy.scbs.fact.staging,3241,T_FK_Supplier,5bd3c11bae394709b25bf540a2d4bc53,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3014,T_FK_Supplier,5544607780ef4a418a4992a8a4b21753,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,4409,T_FK_Supplier,7d0f2f18813f41f4b33ec7d061979235,creator_name
sc.legacy.scbs.fact.staging,7419,T_FK_Supplier,cecfa596321f45068887887c50de72b8,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3612,T_FK_Supplier,663c88760ea7431986081f0310d61d59,creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,5417,T_FK_Supplier,995ea0d74ae54a33b4c0ce2cbc7b100a,creator_name
sc.legacy.scbs.fact.staging,9374,T_GYSHT_INFO,296a953b070347c68c28428151965166,created_time;creator_legacy_user_id
sc.legacy.scbs.fact.staging,9743,T_GYSHT_INFO,662a9da4f5404e36a8a312f96e1c007b,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,9811,T_GYSHT_INFO,6f151e7e9d0a4c2c866bfdc90713b7b9,created_time;creator_legacy_user_id
sc.legacy.scbs.fact.staging,9942,T_GYSHT_INFO,8618c81f72ab4e0da139e63575e1a6f1,created_time;creator_legacy_user_id
sc.legacy.scbs.fact.staging,9983,T_GYSHT_INFO,8d241e2e935145a1aca75b0eeca2bd02,created_time;creator_legacy_user_id
sc.legacy.scbs.fact.staging,10717,T_GYSHT_INFO,feeec693982c49db8418707ce789b908,created_time;creator_legacy_user_id
sc.legacy.scbs.fact.staging,7092,T_FK_Supplier,c6b38c3736bf4377864c6aea04ce20f9,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,88,T_FK_Supplier,02c14c53f9be450196c003b9fa65dd58,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,1309,T_FK_Supplier,25bbf720a4ee40aa89d096016fca10f2,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,1142,T_FK_Supplier,20fa0560b40342ac86e4e247b412f198,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3408,T_FK_Supplier,6040a85e2b1a43a4acd6336f292de42f,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3642,T_FK_Supplier,67046a88abb74ef9bb54c28deaed2aad,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,3917,T_FK_Supplier,6edb01eb56474844afa47f8347d24cc3,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,4044,T_FK_Supplier,72567c018a5344bbb18acc0c1b10c944,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,4374,T_FK_Supplier,7c5b1a86d3a644f1af76210dbdcc0f3b,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,5829,T_FK_Supplier,a4923900d389481bb86ad98013c1b2c9,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,7019,T_FK_Supplier,c465a038edb642a5ba96e66cd3ead862,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,7558,T_FK_Supplier,d2ccb9d469e340d4a1b29c6f84354762,created_time;creator_legacy_user_id;creator_name
sc.legacy.scbs.fact.staging,7814,T_FK_Supplier,da37c09d6b0e4c17a63e56eee6b1aec9,creator_name
