staging_id,legacy_record_id,document_no,project_id,project_name,header_amount,line_rows,line_amount,target_model,action,reason
10978,5fa084dc6ef54f27ad94952e4d0a0180,RKD-20231108-015,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,20118.0,4,20118.0,sc.material.inbound,create_material_inbound,
11249,bcf45f8c0c5f40ee9befe88f5ee24349,RKD-20231123-005,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,233462.46,4,233462.46000000002,sc.material.inbound,create_material_inbound,
10808,23913e154d624146bb1aa81975cb408a,RKD-20231124-001,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,85585.74,2,85585.73999999999,sc.material.inbound,create_material_inbound,
11224,b590f50084bc4fd498058c5d0b7bbae1,RKD-20231108-007,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,60960.0,1,60960.0,sc.material.inbound,create_material_inbound,
11226,b68e970373d54989bb23e960d50e3c13,RKD-20231108-016,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,551220.0,3,551220.0,sc.material.inbound,create_material_inbound,
11390,f3d066f871704025882a6c03be116093,RKD-20231108-017,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,2990.0,2,2990.0,sc.material.inbound,create_material_inbound,
11359,e66ec17b030b40179536731e261bf242,RKD-20231108-008,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,304630.0,1,304630.0,sc.material.inbound,create_material_inbound,
11002,67b21037c43d458f9e60a4e3c3e8620d,RKD-20231123-007,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,7584.0,1,7584.0,sc.material.inbound,create_material_inbound,
11328,db15ac4e8b2c4a3d88f5c46d940ac2a9,RKD-20231108-009,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,113100.0,2,113100.0,sc.material.inbound,create_material_inbound,
10940,5448bb17011e4f158242392cb9227c90,RKD-20231124-005,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,800.0,1,800.0,sc.material.inbound,create_material_inbound,
11150,9ebbbe5a98a94d39a9476564a93d7cda,RKD-20231124-004,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,527.04,1,527.04,sc.material.inbound,create_material_inbound,
11161,a1dc5cfec53f4ef18e823d1bdc50c3de,RKD-20231124-003,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,960.0,1,960.0,sc.material.inbound,create_material_inbound,
11353,e33511e02a134eeb98a4bcb2b0623cd9,RKD-20231120-005,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,99.51,1,99.51,sc.material.inbound,create_material_inbound,
11084,89c04641001f45e7a51896ad5c0794f9,RKD-20231120-001,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,1111.5,1,1111.5,sc.material.inbound,create_material_inbound,
10932,525823fda5714cfcad95ddd4774ec124,RKD-20231121-001,826,万润苑改造,1980.0,1,1980.0,sc.material.inbound,create_material_inbound,
11182,a7f7034630ad49b4b1a1cb6a0034056a,RKD-20231207-001,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,863.99,1,863.99,sc.material.inbound,create_material_inbound,
11258,c060144512f3449ca7ac279098d833eb,RKD-20231211-001,825,凯江大回湾景区融合提升项目,8125.0,4,8125.0,sc.material.inbound,create_material_inbound,
11351,e2b790fb2957457daa6bc12a41a55215,RKD-20231211-002,823,面粉厂等小区改造项目,21586.0,4,21586.0,sc.material.inbound,create_material_inbound,
11060,7d90f34e239f49da850a2d1f9ecd9e0b,RKD-20231204-002,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,3780.0,1,3780.0,sc.material.inbound,create_material_inbound,
10891,441fe4530f4346a488e57d969458a1d3,RKD-20231204-003,820,崴和路滑坡整治工程,1920.0,1,1920.0,sc.material.inbound,create_material_inbound,
11275,c8c07ffa3c484400a026bba32401bde4,RKD-20231207-002,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,8372.0,2,8372.0,sc.material.inbound,create_material_inbound,
11243,bb23fa209662465b8c3659529e03421d,RKD-20231204-005,811,三星堆环线基础设施改造,7875.0,1,7875.0,sc.material.inbound,create_material_inbound,
10747,09f18d461dfd42d7a1eed9f1f01867c8,RKD-20231211-008,822,孝感翠竹街西路改造,3162.04,1,3162.04,sc.material.inbound,create_material_inbound,
11404,f8ddc23a76c645dabcb442efc00d9585,RKD-20231215-001,822,孝感翠竹街西路改造,50696.0,7,50696.0,sc.material.inbound,create_material_inbound,
10904,487deef19f3642f8856ad3bc652e5da0,RKD-20231221-002,823,面粉厂等小区改造项目,3315.0,2,3315.0,sc.material.inbound,create_material_inbound,
11170,a45afa8da763495d8c4de33d64409f6e,RKD-20231214-005,811,三星堆环线基础设施改造,300000.26,3,300000.26,sc.material.inbound,create_material_inbound,
11212,b1536ddf86664b00a38b9d30ef92bd43,RKD-20231221-005,822,孝感翠竹街西路改造,124138.0,4,124138.0,sc.material.inbound,create_material_inbound,
11342,de4c35c115344576b9cf9f2ef714366c,RKD-20231221-001,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,50400.0,1,50400.0,sc.material.inbound,create_material_inbound,
10913,4b5d3d40092e4f20bc0d8b07224a05ff,RKD-20231228-002,812,二重厂西路等4条道路工程,28879.84,1,28879.84,sc.material.inbound,create_material_inbound,
11104,902fe045fba143a1babbeb9832605fe9,RKD-20240108-001,826,万润苑改造,2760.0,1,2760.0,sc.material.inbound,create_material_inbound,
11213,b1de9abf3e0947f0be26e6971c976021,RKD-20240115-001,822,孝感翠竹街西路改造,30359.0,2,30359.0,sc.material.inbound,create_material_inbound,
11289,cc5f256beb074af5a9f6f858e47459d8,RKD-20240115-002,822,孝感翠竹街西路改造,16839.0,7,16839.0,sc.material.inbound,create_material_inbound,
11101,8f5db486e85947fbb3b08eaefb57e02e,RKD-20240122-004,822,孝感翠竹街西路改造,28239.92,2,28239.92,sc.material.inbound,create_material_inbound,
10852,32f07fe2ca564778b3f91307de13170b,RKD-20240115-005,823,面粉厂等小区改造项目,4410.0,2,4410.0,sc.material.inbound,create_material_inbound,
10759,0d09f12469a64e7fa4d85992835b858c,RKD-20240122-006,811,三星堆环线基础设施改造,87274.5,3,87274.5,sc.material.inbound,create_material_inbound,
10888,43438b162be54a429bcbf040a4377a18,RKD-20240122-001,811,三星堆环线基础设施改造,106470.0,1,106470.0,sc.material.inbound,create_material_inbound,
10899,47ab800163c34e1db257e1bc5c6e4f02,RKD-20240124-001,811,三星堆环线基础设施改造,4385.0,3,4385.0,sc.material.inbound,create_material_inbound,
11310,d41f7c201e8f4871876b0d8ee9bf2392,RKD-20240122-007,822,孝感翠竹街西路改造,163000.0,1,163000.0,sc.material.inbound,create_material_inbound,
10994,653bcecacb8f467683bf04ef2ba9fdc4,RKD-20240122-003,812,二重厂西路等4条道路工程,54590.0,5,54590.0,sc.material.inbound,create_material_inbound,
11319,d70c36bd8faf4bf88a121f316735f357,RKD-20240129-002,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,1900.0,1,1900.0,sc.material.inbound,create_material_inbound,
10835,2c14a72e7ca1406ab463d114ddc0addf,RKD-20240129-001,812,二重厂西路等4条道路工程,693409.0,7,693409.0,sc.material.inbound,create_material_inbound,
11271,c71be68d05424735acf50a6bca5bfb8c,RKD-20240130-005,825,凯江大回湾景区融合提升项目,765488.96,2,765488.96,sc.material.inbound,create_material_inbound,
11194,ab08cd3bc7704df3a42515e430117b28,RKD-20240204-001,826,万润苑改造,39480.0,1,39480.0,sc.material.inbound,create_material_inbound,
11199,acddd176d37b405394f2c9511507e614,RKD-20240130-009,822,孝感翠竹街西路改造,835305.0,2,835305.0,sc.material.inbound,create_material_inbound,
10775,1261dac0396047a2a3c0f88c8f738c12,RKD-20240319-009,811,三星堆环线基础设施改造,200005.0,3,200005.0,sc.material.inbound,create_material_inbound,
10793,1d07d35dc8f44a38b7cad404b32d7887,RKD-20240318-006,825,凯江大回湾景区融合提升项目,463384.28,3,463384.28,sc.material.inbound,create_material_inbound,
10848,30b5f58868fe4f0d94dc11e3f3fff0ad,RKD-20240318-008,825,凯江大回湾景区融合提升项目,13420.0,1,13420.0,sc.material.inbound,create_material_inbound,
11133,999207099a3845a1b07c182774f9d50d,RKD-20240318-009,825,凯江大回湾景区融合提升项目,42900.0,1,42900.0,sc.material.inbound,create_material_inbound,
11136,9b2bbbb22cef4771a9d7ca37502c0259,RKD-20240319-006,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,187000.0,1,187000.0,sc.material.inbound,create_material_inbound,
11381,f05b4d32c6544ebf862ca00b99d3c4eb,RKD-20240320-001,811,三星堆环线基础设施改造,5625.0,1,5625.0,sc.material.inbound,create_material_inbound,
10947,566d7e7a43324a4993d3c9ffef81c034,RKD-20240318-003,820,崴和路滑坡整治工程,57955.0,1,57955.0,sc.material.inbound,create_material_inbound,
11262,c1a4d8fd777e44a995cac88b868d3dfe,RKD-20240318-002,811,三星堆环线基础设施改造,170774.0,6,170774.0,sc.material.inbound,create_material_inbound,
11009,6b66b2523e9a44e99044ba3d94bddc34,RKD-20240319-004,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,133419.0,2,133419.0,sc.material.inbound,create_material_inbound,
11405,f8f7ab38b38e43b09d81ecefadecffd3,RKD-20240315-004,819,玉山街道路工程,29356.2,1,29356.2,sc.material.inbound,create_material_inbound,
10739,0629776cb0a34581acabb9f1ea0c2856,RKD-20240320-002,812,二重厂西路等4条道路工程,18000.0,2,18000.0,sc.material.inbound,create_material_inbound,
11087,8a53461d3798414babe7b9cb219aa73e,RKD-20240319-002,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,1362840.0,3,1362840.0,sc.material.inbound,create_material_inbound,
11064,8034531df82c4a0984f6c87528b0dce4,RKD-20240322-004,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,31500.0,1,31500.0,sc.material.inbound,create_material_inbound,
11198,acaa0ec9444d4f709df27cdf36a947f4,RKD-20240325-009,819,玉山街道路工程,367416.0,4,367416.0,sc.material.inbound,create_material_inbound,
10788,1982fb19e06446b58e02605e05a198ac,RKD-20240322-002,822,孝感翠竹街西路改造,4000.0,1,4000.0,sc.material.inbound,create_material_inbound,
10958,5a1b2babf2224bb98e0f2b48847c8410,RKD-20240325-001,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,5800.0,1,5800.0,sc.material.inbound,create_material_inbound,
11316,d56853544c5b411188670a0e18514787,RKD-20240322-003,812,二重厂西路等4条道路工程,64309.5,1,64309.5,sc.material.inbound,create_material_inbound,
11391,f48fc9a3b8ee4a70a28f52291939a6f3,RKD-20240506-002,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,490000.0,2,490000.0,sc.material.inbound,create_material_inbound,
10845,3019e27b07074311bc63823acce36d5c,RKD-20240328-005,808,旌阳区供水项目——柏隆净水厂,115031.76,3,115031.76,sc.material.inbound,create_material_inbound,
11100,8ebac3d025b440dba8644c8cb2af02ef,RKD-20240325-004,824,烈士陵园装修项目,10260.1,1,10260.1,sc.material.inbound,create_material_inbound,
11300,d0156b0cff844fd9a7eced5db2ea4d9d,RKD-20240326-001,808,旌阳区供水项目——柏隆净水厂,90500.15,1,90500.15,sc.material.inbound,create_material_inbound,
10728,028092d685504bdab4a8f34dc4d2ea92,RKD-20240325-002,812,二重厂西路等4条道路工程,24440.0,1,24440.0,sc.material.inbound,create_material_inbound,
10903,4834bc30696a4890b6c2de30b638637d,RKD-20240328-002,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,11400.0,1,11400.0,sc.material.inbound,create_material_inbound,
11196,ac7e8da62d524f68bca0bc2dfde12ed7,RKD-20240329-001,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,9000.2,1,9000.2,sc.material.inbound,create_material_inbound,
11020,705c8a3601cb48dfb0fd8e2181af53d0,RKD-20240814-001,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,7500.0,1,7500.0,sc.material.inbound,create_material_inbound,
11195,ac002b0a37f840d98b08684aaca48d5c,RKD-20240424-009,808,旌阳区供水项目——柏隆净水厂,1920.0,1,1920.0,sc.material.inbound,create_material_inbound,
10737,05f76c8275094e89825ba9e84c0c38d6,RKD-20240424-007,808,旌阳区供水项目——柏隆净水厂,1365.0,1,1365.0,sc.material.inbound,create_material_inbound,
11148,9eafe44fbbc1438aa7fde66e19632c5b,RKD-20240511-006,813,旌阳区供水项目——柏隆供水管网,25920.0,1,25920.0,sc.material.inbound,create_material_inbound,
11077,87427c5fad964bf68386db92bd8cb344,RKD-20240423-001,819,玉山街道路工程,2520.0,1,2520.0,sc.material.inbound,create_material_inbound,
10988,6253f79a4a7e47c2a0e188981a0b5d00,RKD-20240424-005,808,旌阳区供水项目——柏隆净水厂,6540.0,2,6540.0,sc.material.inbound,create_material_inbound,
11388,f34c356a2fa4461e9c5746d6892344ad,RKD-20240424-006,824,烈士陵园装修项目,17859.6,7,17859.6,sc.material.inbound,create_material_inbound,
11151,9ee814ff364d431db5ba86ffef9e9de4,RKD-20240424-004,824,烈士陵园装修项目,4960.0,4,4960.0,sc.material.inbound,create_material_inbound,
11407,f97a19b5bb0c455fae731d360d55f86a,RKD-20240423-006,824,烈士陵园装修项目,4975.0,1,4975.0,sc.material.inbound,create_material_inbound,
10883,40878defecad42068a69cd59926c2f42,RKD-20240422-011,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,11240.0,2,11240.0,sc.material.inbound,create_material_inbound,
10735,056856add6794224861bf10205e929dc,RKD-20240422-009,815,2024高标准农田建设项目-龙泉村,37814.0,2,37814.0,sc.material.inbound,create_material_inbound,
10789,19d9f3bd6b1e4307af10606cbf52ffa5,RKD-20240423-005,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,19912.0,6,19912.0,sc.material.inbound,create_material_inbound,
10929,51948fb84bf94b3eb2f8053d37ef4e46,RKD-20240423-002,825,凯江大回湾景区融合提升项目,131306.0,1,131306.0,sc.material.inbound,create_material_inbound,
11011,6b8dfe2b28264954a323e06f697f2d61,RKD-20240422-004,808,旌阳区供水项目——柏隆净水厂,18900.0,1,18900.0,sc.material.inbound,create_material_inbound,
11347,dfc54b31bba74ac8b47990f8eafad4fb,RKD-20240423-004,812,二重厂西路等4条道路工程,8788.5,1,8788.5,sc.material.inbound,create_material_inbound,
11379,eeb78117c3b54576b1a240e2b936ac7f,RKD-20240422-006,811,三星堆环线基础设施改造,200000.18,3,200000.18,sc.material.inbound,create_material_inbound,
10842,2f76305e62e74c6f81feee46b648a220,RKD-20240422-002,808,旌阳区供水项目——柏隆净水厂,30240.0,1,30240.0,sc.material.inbound,create_material_inbound,
11181,a795d3e704734be68ce0c8800a005543,RKD-20240508-001,824,烈士陵园装修项目,6160.0,1,6160.0,sc.material.inbound,create_material_inbound,
10753,0b7a825203ce4375bf312c180c472089,RKD-20240508-002,824,烈士陵园装修项目,67321.0,6,67321.0,sc.material.inbound,create_material_inbound,
10764,0ed210c3cda547ae9a110a6de6aae1f3,RKD-20240424-001,812,二重厂西路等4条道路工程,5952.96,1,5952.96,sc.material.inbound,create_material_inbound,
11154,a085a27792a44a5a95dff294f1895f86,RKD-20240511-002,808,旌阳区供水项目——柏隆净水厂,1160.0,1,1160.0,sc.material.inbound,create_material_inbound,
10825,280f7d4452e743b3ae20dd862a7525de,RKD-20240511-003,824,烈士陵园装修项目,99294.0,2,99294.0,sc.material.inbound,create_material_inbound,
11375,eba720e2b9194335b6ec58832a987a03,RKD-20240511-005,808,旌阳区供水项目——柏隆净水厂,37800.0,1,37800.0,sc.material.inbound,create_material_inbound,
11295,ce078644e5cc4670991a91d350484b36,RKD-20240607-021,824,烈士陵园装修项目,84014.57,5,84014.57,sc.material.inbound,create_material_inbound,
10805,208cdb3b3f134163b19969b94eab7cbf,RKD-20240607-019,824,烈士陵园装修项目,19101.96,2,19101.96,sc.material.inbound,create_material_inbound,
11069,818b787a04d74bff98ad81925012e3a4,RKD-20240604-001,819,玉山街道路工程,2580.0,1,2580.0,sc.material.inbound,create_material_inbound,
11218,b4163f34a80a475682163396c799b9e0,RKD-20240607-016,808,旌阳区供水项目——柏隆净水厂,45360.0,1,45360.0,sc.material.inbound,create_material_inbound,
11386,f2cdc7fce9c944f884ff07961041f528,RKD-20240607-014,808,旌阳区供水项目——柏隆净水厂,455000.0,2,455000.0,sc.material.inbound,create_material_inbound,
10917,4eddc792a7ba48f8a4e1a91f52fba48f,RKD-20240607-012,826,万润苑改造,2448.0,1,2448.0,sc.material.inbound,create_material_inbound,
11146,9e1c7c48ee44457fb2ef966afbbfa70a,RKD-20240607-009,808,旌阳区供水项目——柏隆净水厂,1128.0,1,1128.0,sc.material.inbound,create_material_inbound,
10741,06cc904ee51441d2a04424f80e3e3b08,RKD-20240607-008,813,旌阳区供水项目——柏隆供水管网,1976.0,1,1976.0,sc.material.inbound,create_material_inbound,
11366,e92df26f8d854990a161722291ba54b7,RKD-20240607-007,813,旌阳区供水项目——柏隆供水管网,1936.0,1,1936.0,sc.material.inbound,create_material_inbound,
10839,2d82a0229bea4dc8966f3f54a18d8b73,RKD-20240607-005,808,旌阳区供水项目——柏隆净水厂,33312.0,1,33312.0,sc.material.inbound,create_material_inbound,
10911,4ae0bd17313a4ce796bbdd7ca0c1a241,RKD-20240607-006,824,烈士陵园装修项目,2900.0,1,2900.0,sc.material.inbound,create_material_inbound,
11047,7b49386b94c1438cade910d6ae508454,RKD-20240604-002,819,玉山街道路工程,2050.0,1,2050.0,sc.material.inbound,create_material_inbound,
11237,b995587058f3430d890e6c68fd678f47,RKD-20240607-004,824,烈士陵园装修项目,10983.51,29,10983.509999999998,sc.material.inbound,create_material_inbound,
10791,1bde5d4b73a0448a9421b7cf01c4f160,RKD-20240607-003,824,烈士陵园装修项目,230903.0,39,230903.0,sc.material.inbound,create_material_inbound,
11021,70784126b69f4d8fa1908ac44476c07a,RKD-20240607-002,824,烈士陵园装修项目,8844.0,1,8844.0,sc.material.inbound,create_material_inbound,
10770,11066427a4134906be0e8e6d2c7f155d,RKD-20240604-003,819,玉山街道路工程,190653.49,1,190653.49,sc.material.inbound,create_material_inbound,
10890,4418332a80e644eea8d3ba0c7732e42b,RKD-20240606-017,808,旌阳区供水项目——柏隆净水厂,9856.0,1,9856.0,sc.material.inbound,create_material_inbound,
11096,8dceb15cc02043b09f5af278e9ce0bf0,RKD-20240606-015,808,旌阳区供水项目——柏隆净水厂,4800.0,1,4800.0,sc.material.inbound,create_material_inbound,
11097,8dfb64ddb38f4723a20632ad532311fc,RKD-20240606-016,808,旌阳区供水项目——柏隆净水厂,2139.0,1,2139.0,sc.material.inbound,create_material_inbound,
11240,ba434bbb23bf424c88a0b8dec0f2ac16,RKD-20240604-004,819,玉山街道路工程,116400.0,1,116400.0,sc.material.inbound,create_material_inbound,
11340,ddcfb8474f39453ebf5f2a1d68174408,RKD-20240606-014,813,旌阳区供水项目——柏隆供水管网,4506.0,2,4506.0,sc.material.inbound,create_material_inbound,
11038,76a1f753d211444f8b2c706e9ad1459f,RKD-20240606-012,808,旌阳区供水项目——柏隆净水厂,45360.0,1,45360.0,sc.material.inbound,create_material_inbound,
11176,a6386cfcf2cf42dd84552b68746fa407,RKD-20240725-001,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,890.0,1,890.0,sc.material.inbound,create_material_inbound,
10995,65514ec4e75e45159fdf3cce110a6bb7,RKD-20240606-009,826,万润苑改造,22006.0,3,22006.0,sc.material.inbound,create_material_inbound,
11088,8a876ad3072b462d9fdd6fe19b2a5fb4,RKD-20240606-010,826,万润苑改造,14942.0,4,14942.0,sc.material.inbound,create_material_inbound,
11263,c1c9ceb2c665479dbc80fc2644324b8d,RKD-20240604-009,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,10765.0,5,10765.0,sc.material.inbound,create_material_inbound,
11416,fce3a645b8544f2d887ddd7d58fc5461,RKD-20240606-011,808,旌阳区供水项目——柏隆净水厂,60232.0,2,60232.0,sc.material.inbound,create_material_inbound,
10905,4918afc287184ad7828ad8a2dcc6251b,RKD-20240605-001,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,51875.0,1,51875.0,sc.material.inbound,create_material_inbound,
10801,1fe9996406c74e2984d75bb23f32f7ab,RKD-20240606-005,808,旌阳区供水项目——柏隆净水厂,22492.0,2,22492.0,sc.material.inbound,create_material_inbound,
10873,3c8afc80973d4ea796d13175fffa9e0b,RKD-20240606-004,808,旌阳区供水项目——柏隆净水厂,32484.0,2,32484.0,sc.material.inbound,create_material_inbound,
10931,52541784e16d4faeb03bf2ad8f6d90d0,RKD-20240604-006,812,二重厂西路等4条道路工程,6231.0,1,6231.0,sc.material.inbound,create_material_inbound,
10938,53aa4e7db03041958e4e5c2199add543,RKD-20240606-002,808,旌阳区供水项目——柏隆净水厂,758.0,1,758.0,sc.material.inbound,create_material_inbound,
11423,feadbffe8d3444bc8c409fb724e54352,RKD-20240606-001,808,旌阳区供水项目——柏隆净水厂,1738.0,1,1738.0,sc.material.inbound,create_material_inbound,
11202,ada9a543d2d24d71b58a478a90ab342b,RKD-20240605-005,812,二重厂西路等4条道路工程,5962.2,1,5962.2,sc.material.inbound,create_material_inbound,
11408,f9a630f63f4744e3a8aed49841979853,RKD-20240725-002,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,842.0,6,842.0,sc.material.inbound,create_material_inbound,
11225,b59be88e128f40e1937c57000465712f,RKD-20240717-002,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,253660.0,2,253660.0,sc.material.inbound,create_material_inbound,
10933,5261e36e78024ff5b1cf2a7da3a4bdf2,RKD-20240607-022,808,旌阳区供水项目——柏隆净水厂,13157.0,1,13157.0,sc.material.inbound,create_material_inbound,
10880,3f4d0c091bc642769392c4ef584ce1f9,RKD-20240725-003,808,旌阳区供水项目——柏隆净水厂,244.98,1,244.98,sc.material.inbound,create_material_inbound,
10745,08a54a1ee8834cb38e3c7b441fa3e2c5,RKD-20240725-004,826,万润苑改造,11769.98,2,11769.98,sc.material.inbound,create_material_inbound,
10964,5b5e9195f8d5474a86050e9778619874,RKD-20240725-005,808,旌阳区供水项目——柏隆净水厂,26272.0,2,26272.0,sc.material.inbound,create_material_inbound,
11277,c9cd026ac36c4553a8f02722b857dcde,RKD-20240731-004,812,二重厂西路等4条道路工程,19437.0,1,19437.0,sc.material.inbound,create_material_inbound,
10740,063cf3a2ebe54864824ee84a5242b46d,RKD-20240731-005,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,108954.0,3,108954.0,sc.material.inbound,create_material_inbound,
11059,7d8c879c77c44ecb99f98b4a4010632b,RKD-20240725-008,808,旌阳区供水项目——柏隆净水厂,45360.0,1,45360.0,sc.material.inbound,create_material_inbound,
11105,9051b9b0e5b54f23a304075dbf57196a,RKD-20240725-007,824,烈士陵园装修项目,124646.3,13,124646.3,sc.material.inbound,create_material_inbound,
10754,0b7d7d50287d4452bc3ed26477980db7,RKD-20240725-009,808,旌阳区供水项目——柏隆净水厂,30240.0,1,30240.0,sc.material.inbound,create_material_inbound,
11122,94cb83a256d44c9a9cce90a41690bc66,RKD-20240731-002,812,二重厂西路等4条道路工程,8928.0,1,8928.0,sc.material.inbound,create_material_inbound,
10723,016da5e5afc24cea969520264d558575,RKD-20240725-011,826,万润苑改造,68200.0,2,68200.0,sc.material.inbound,create_material_inbound,
11113,92584d5ead634f62a51460b459f75ec3,RKD-20240725-012,813,旌阳区供水项目——柏隆供水管网,4154.0,1,4154.0,sc.material.inbound,create_material_inbound,
11203,adc60039c99342a483b13bbed9269246,RKD-20240731-007,820,崴和路滑坡整治工程,4371.0,1,4371.0,sc.material.inbound,create_material_inbound,
11285,cb9687b36e2a4efe934ee2b7f4941dfd,RKD-20240717-003,815,2024高标准农田建设项目-龙泉村,19162.0,1,19162.0,sc.material.inbound,create_material_inbound,
11244,bb975f02d6814893b096bb3a9b8bc19b,RKD-20240731-008,819,玉山街道路工程,58237.0,3,58237.0,sc.material.inbound,create_material_inbound,
11137,9b9ccd5dab1d4361ae3cb947c516d808,RKD-20240725-013,826,万润苑改造,14000.0,2,14000.0,sc.material.inbound,create_material_inbound,
11401,f81a17611058479d99f400045cbb1149,RKD-20240726-001,826,万润苑改造,97433.0,4,97433.0,sc.material.inbound,create_material_inbound,
11383,f085261e0f1b436c9cca0c0de12c28a7,RKD-20240731-009,819,玉山街道路工程,463795.7,1,463795.7,sc.material.inbound,create_material_inbound,
11163,a2980af6d39e4580a82ba65191dec210,RKD-20240726-002,808,旌阳区供水项目——柏隆净水厂,34020.0,1,34020.0,sc.material.inbound,create_material_inbound,
10729,03535cf61de7425ea2c855d0ba8593a0,RKD-20240731-010,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,120437.8,1,120437.8,sc.material.inbound,create_material_inbound,
11309,d4127224bdb84f1ba0e0c16078f0ec81,RKD-20240731-011,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,108993.02,1,108993.02,sc.material.inbound,create_material_inbound,
10992,64376d42da5440afb2944b06c2b3cb6e,RKD-20240607-001,824,烈士陵园装修项目,210120.45,23,210120.44999999998,sc.material.inbound,create_material_inbound,
10790,1b0d9c230d094876af8f84b93ed3eb3f,RKD-20240820-001,819,玉山街道路工程,3321.6,1,3321.6,sc.material.inbound,create_material_inbound,
11296,ce3526f9e9864afbb7e535be6fbc7631,RKD-20240820-002,819,玉山街道路工程,23669.64,2,23669.64,sc.material.inbound,create_material_inbound,
11364,e80d3378c3cf4a1aa7d21392c5774a70,RKD-20240821-002,826,万润苑改造,32581.0,3,32581.0,sc.material.inbound,create_material_inbound,
11144,9db9b63473ed4cc780bdbce75d3c91a1,RKD-20240820-009,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,229105.8,1,229105.8,sc.material.inbound,create_material_inbound,
11311,d47f75a183914b6a8fda82b19a3d76aa,RKD-20240820-003,819,玉山街道路工程,5070.0,2,5070.0,sc.material.inbound,create_material_inbound,
11032,74dc1a169a32414d8cad5373115f19c0,RKD-20240903-003,826,万润苑改造,140400.0,1,140400.0,sc.material.inbound,create_material_inbound,
11062,7f94691159d24352a8caf84ee1eba947,RKD-20240820-007,819,玉山街道路工程,35485.84,2,35485.84,sc.material.inbound,create_material_inbound,
11330,db870759f17f497c81e6bca1bbe8ec07,RKD-20240820-004,812,二重厂西路等4条道路工程,186.0,1,186.0,sc.material.inbound,create_material_inbound,
10846,303da85dc2ee4cb58018ca34de9f4182,RKD-20240903-004,826,万润苑改造,2820.0,1,2820.0,sc.material.inbound,create_material_inbound,
10955,594441be4b5f433592c5202546809f4a,RKD-20240903-005,826,万润苑改造,2696.0,1,2696.0,sc.material.inbound,create_material_inbound,
11233,b89dca416fb0442aa0def0176b8847d4,RKD-20240903-006,826,万润苑改造,22959.0,1,22959.0,sc.material.inbound,create_material_inbound,
11056,7c606f1e33da4d80abda3baf9db1da6d,RKD-20240903-010,808,旌阳区供水项目——柏隆净水厂,24359.0,6,24359.0,sc.material.inbound,create_material_inbound,
10960,5ab1f069cfba406184d6b4c2ec05ab4f,RKD-20240904-001,808,旌阳区供水项目——柏隆净水厂,501431.0,2,501431.0,sc.material.inbound,create_material_inbound,
11155,a105ac2e759d4633989f562866d2e323,RKD-20240920-001,815,2024高标准农田建设项目-龙泉村,14300.2,2,14300.2,sc.material.inbound,create_material_inbound,
10736,058af751e2de4f978f5f42050b2da5b4,RKD-20240923-003,808,旌阳区供水项目——柏隆净水厂,2650.0,1,2650.0,sc.material.inbound,create_material_inbound,
11326,d926ac11e6af48a6a32c43bb1b6bf4eb,RKD-20240820-005,824,烈士陵园装修项目,998.0,1,998.0,sc.material.inbound,create_material_inbound,
10889,43be805732eb4a8b9c4c50af600ce201,RKD-20240923-004,824,烈士陵园装修项目,377085.15,46,377085.14999999997,sc.material.inbound,create_material_inbound,
