legacy_partner_source,legacy_partner_id,legacy_partner_name,name,company_type,supplier_rank,customer_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_project_name,source_document_state,source_push_result,source_tax_rate,source_created_by,source_created_at,review_flags
xlsx_supplier_cooperat_company,GYS-20250113-001,中江县福江页岩机砖厂,中江县福江页岩机砖厂,company,1,0,material,中江县福江页岩机砖厂,中江县农村信用合作联社永太信用社,18790120000006118,9151062369696400XT,9151062369696400XT,,"1供应商_合作单位639136856545326250.xlsx: row 864; 单据状态=审核通过; 推送结果=保存错误！单据编号为'VEN04367'存在编码重复,请尝试重新保存或修改编码规则！; 合作类型=材料",公司综合平台,审核通过,"保存错误！单据编号为'VEN04367'存在编码重复,请尝试重新保存或修改编码规则！",3%,文楠,2025-01-13 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250109-007,渝北区鸣谦机械设备租赁站,渝北区鸣谦机械设备租赁站,company,1,0,material,渝北区鸣谦机械设备租赁站,中国工商银行股份有限公司重庆财富广场支行,3100038709100213351,92500112MAC7W2320D,92500112MAC7W2320D,,1供应商_合作单位639136856545326250.xlsx: row 865; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,9%,江一娇,2025-01-09 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250109-006,九龙坡区华耀石材经营部,九龙坡区华耀石材经营部,company,1,0,material,九龙坡区华耀石材经营部,中国民生银行股份有限公司重庆盘龙新城支行,162899707,,,,1供应商_合作单位639136856545326250.xlsx: row 866; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,杨德胜,2025-01-09 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250109-005,九龙坡区大创石材厂,九龙坡区大创石材厂,company,1,0,material,九龙坡区大创石材厂,交通银行股份有限公司重庆西郊路支行,500500209013001823828,,,,1供应商_合作单位639136856545326250.xlsx: row 867; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,杨德胜,2025-01-09 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250109-001,重庆大正建设工程经济技术有限公司,重庆大正建设工程经济技术有限公司,company,1,0,material,重庆大正建设工程经济技术有限公司,重庆银行文化宫支行,170101040003840,,,,1供应商_合作单位639136856545326250.xlsx: row 871; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,9%,江一娇,2025-01-09 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250108-002,贵港市鹏悦木业有限公司,贵港市鹏悦木业有限公司,company,1,0,material,贵港市鹏悦木业有限公司,中国建设银行股份有限公司贵港新城支行,45050175375500000164,,,,1供应商_合作单位639136856545326250.xlsx: row 875; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2025-01-08 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250106-002,喀什市龙腾管道配件经销部,喀什市龙腾管道配件经销部,person,1,0,material,喀什市龙腾管道配件经销部,中国工商银行股份有限公司喀什南湖路支行,3012342209200027829,,,,1供应商_合作单位639136856545326250.xlsx: row 883; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,喀什地区检察院办案与专业技术用房外立面改造项目,审核通过,推送成功,1%,肖辉玖,2025-01-06 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250106-001,四川省坤锦鑫商贸有限责任公司,四川省坤锦鑫商贸有限责任公司,company,1,0,material,四川省坤锦鑫商贸有限责任公司,中国工商银行股份有限公司德阳城南支行,2305363409100077493,,,,1供应商_合作单位639136856545326250.xlsx: row 884; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2025-01-06 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20250103-003,伊犁孟泽商贸有限公司,伊犁孟泽商贸有限公司,company,1,0,material,伊犁孟泽商贸有限公司,中国农业银行股份有限公司察布查尔锡伯自治县支行,30115001040017774,91654022MA77TA0606,91654022MA77TA0606,,1供应商_合作单位639136856545326250.xlsx: row 888; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,0%,文楠,2025-01-03 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250103-002,甘泉堡经济技术开发区百恒五金建材经营部,甘泉堡经济技术开发区百恒五金建材经营部,company,1,0,material,甘泉堡经济技术开发区百恒五金建材经营部,中国农业银行股份有限公司乌鲁木齐古牧地支行,30060301040014036,92650190MAD0KLDC84,92650190MAD0KLDC84,,1供应商_合作单位639136856545326250.xlsx: row 889; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,0%,文楠,2025-01-03 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250103-001,乌鲁木齐市米东区雄瓯电器经营部,乌鲁木齐市米东区雄瓯电器经营部,company,1,0,material,乌鲁木齐市米东区雄瓯电器经营部,中国农业银行,30703901040003328,92650109MA7KPN2Q2F,92650109MA7KPN2Q2F,,1供应商_合作单位639136856545326250.xlsx: row 890; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,0%,文楠,2025-01-03 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20250102-004,东莞市三拓建材有限公司,东莞市三拓建材有限公司,company,1,0,material,东莞市三拓建材有限公司,东莞农村商业银行股份有限公司万江水蛇涌分理处,060230190010012475,,,,1供应商_合作单位639136856545326250.xlsx: row 892; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2025-01-02 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241231-006,旌阳区凡达工程管理服务部,旌阳区凡达工程管理服务部,company,1,0,material,旌阳区凡达工程管理服务部,中国工商银行,6212262308017790770,,,,1供应商_合作单位639136856545326250.xlsx: row 897; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-31 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241231-004,大英县创全机械租赁部,大英县创全机械租赁部,company,1,0,material,大英县创全机械租赁部,中国农业银行,6228482470904441519,92510923MAE4TNWX08,92510923MAE4TNWX08,,"1供应商_合作单位639136856545326250.xlsx: row 899; 单据状态=审核通过; 推送结果=保存错误！单据编号为'VEN04332'存在编码重复,请尝试重新保存或修改编码规则！; 合作类型=材料",公司综合平台,审核通过,"保存错误！单据编号为'VEN04332'存在编码重复,请尝试重新保存或修改编码规则！",1%,杨德胜,2024-12-31 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241231-003,大英县臻力工程服务部,大英县臻力工程服务部,company,1,0,material,大英县臻力工程服务部,中国建设银行,6214673630003566842,92510923MAE5FTMLXB,92510923MAE5FTMLXB,,"1供应商_合作单位639136856545326250.xlsx: row 900; 单据状态=审核通过; 推送结果=保存错误！单据编号为'VEN04331'存在编码重复,请尝试重新保存或修改编码规则！; 合作类型=材料",公司综合平台,审核通过,"保存错误！单据编号为'VEN04331'存在编码重复,请尝试重新保存或修改编码规则！",1%,杨德胜,2024-12-31 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241231-002,成都铭汇体育设施有限公司,成都铭汇体育设施有限公司,company,1,0,material,成都铭汇体育设施有限公司,中国农业银行股份有限公司崇州崇阳分理处,22867001040005282,,,,"1供应商_合作单位639136856545326250.xlsx: row 901; 单据状态=审核通过; 推送结果=保存错误！单据编号为'VEN04330'存在编码重复,请尝试重新保存或修改编码规则！; 合作类型=材料",公司综合平台,审核通过,"保存错误！单据编号为'VEN04330'存在编码重复,请尝试重新保存或修改编码规则！",13%,杨德胜,2024-12-31 00:00,invalid_or_placeholder_credit;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241227-003,余致虎,余致虎,person,1,0,material,余致虎,四川省农村信用社联合社,6214590691000783426,,,,1供应商_合作单位639136856545326250.xlsx: row 906; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-27 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241227-002,泰山财产保险股份有限公司北京分公司,泰山财产保险股份有限公司北京分公司,company,1,0,material,泰山财产保险股份有限公司北京分公司,交通银行北京阜外支行,110060239018800002276,,,,1供应商_合作单位639136856545326250.xlsx: row 907; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,杨德胜,2024-12-27 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241226-014,肖辉玖,肖辉玖,company,1,0,material,肖辉玖,中国银行股份有限公司喀什经济开发区支行,6216668300002261967,500234199409092478,500234199409092478,,1供应商_合作单位639136856545326250.xlsx: row 911; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,1%,肖辉玖,2024-12-26 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241226-012,麦盖提县盛源水利电力工程有限公司,麦盖提县盛源水利电力工程有限公司,company,1,0,material,麦盖提县盛源水利电力工程有限公司,中国工商银行股份有限公司麦盖提支行,3012348009200091620,91653127MA77702T48,91653127MA77702T48,,1供应商_合作单位639136856545326250.xlsx: row 913; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,3%,肖辉玖,2024-12-26 00:00,duplicate_name_in_xlsx;duplicate_credit_in_xlsx;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241226-007,德阳市喜洋洋清洁服务有限公司,德阳市喜洋洋清洁服务有限公司,company,1,0,material,德阳市喜洋洋清洁服务有限公司,长城华西银行德阳市旌阳支行,1008140000000511,,,,1供应商_合作单位639136856545326250.xlsx: row 918; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,杨德胜,2024-12-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241226-006,旌阳区厨子邱原汁原味餐饮服务部,旌阳区厨子邱原汁原味餐饮服务部,company,1,0,material,,,,92510603MA66H6379B,92510603MA66H6379B,,1供应商_合作单位639136856545326250.xlsx: row 919; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,李娜,2024-12-26 00:00,invalid_or_placeholder_bank_account
xlsx_supplier_cooperat_company,GYS-20241226-002,凉山沛齐商贸有限公司,凉山沛齐商贸有限公司,company,1,0,material,凉山沛齐商贸有限公司,四川银行股份有限公司凉山长安支行,04010302000023181,,,,1供应商_合作单位639136856545326250.xlsx: row 923; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-26 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241225-005,成都长钦贸易有限公司,成都长钦贸易有限公司,company,1,0,material,成都长钦贸易有限公司,四川天府银行股份有限公司成都金府支行,2000037618000010,,,,1供应商_合作单位639136856545326250.xlsx: row 925; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,文楠,2024-12-25 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241225-004,四川联硕博奇招标代理有限公司,四川联硕博奇招标代理有限公司,company,1,0,subcontract,四川联硕博奇招标代理有限公司,中国工商银行股份有限公司绵阳科技城新区支行,2308412309100201154,,,,1供应商_合作单位639136856545326250.xlsx: row 926; 单据状态=审核通过; 推送结果=推送成功; 合作类型=分包,公司综合平台,审核通过,推送成功,9%,江一娇,2024-12-25 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241225-003,湖北鼎森智能科技有限公司,湖北鼎森智能科技有限公司,company,1,0,material,湖北鼎森智能科技有限公司,交通银行股份有限公司武汉太平洋支行,421421082012000165977,,,,1供应商_合作单位639136856545326250.xlsx: row 927; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2024-12-25 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241225-001,旌阳区君源五金经营部,旌阳区君源五金经营部,company,1,0,material,旌阳区君源五金经营部,德阳农村商业银行股份有限公司旌阳支行,17960120000028651,,,,1供应商_合作单位639136856545326250.xlsx: row 929; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-25 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241224-007,德阳经开区富有德机械租赁部,德阳经开区富有德机械租赁部,person,1,0,material,德阳经开区富有德机械租赁部,中国建设银行股份有限公司德阳东汽支行,51050164722700001401,,,,1供应商_合作单位639136856545326250.xlsx: row 931; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,杨德胜,2024-12-24 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241224-005,重庆辰创建设工程有限公司,重庆辰创建设工程有限公司,company,1,0,material,重庆辰创建设工程有限公司,中国建设银行股份有限公司重庆万州江南支行,50050130004200000092,,,,1供应商_合作单位639136856545326250.xlsx: row 933; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,李俭锋,2024-12-24 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241224-003,德阳鑫强机械设备租赁有限公司,德阳鑫强机械设备租赁有限公司,company,1,0,material,德阳鑫强机械设备租赁有限公司,中国工商银行股份有限公司罗江支行,2305368109100114270,,,,1供应商_合作单位639136856545326250.xlsx: row 935; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-24 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241224-002,德阳市罗江区雅琪建筑装饰材料经营有限责任公司,德阳市罗江区雅琪建筑装饰材料经营有限责任公司,company,1,0,material,德阳市罗江区雅琪建筑装饰材料经营有限责任公司,德阳农村商业银行股份有限公司调元支行,20140120000002936,,,,1供应商_合作单位639136856545326250.xlsx: row 936; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,3%,杨德胜,2024-12-24 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241223-001,龙泉驿区山泉镇成城建材经营部,龙泉驿区山泉镇成城建材经营部,company,1,0,material,龙泉驿区山泉镇成城建材经营部,中国工商银行股份有限公司成都总部经济港支行,4402234309100200133,,,,1供应商_合作单位639136856545326250.xlsx: row 938; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241220-003,德阳开发区靖晖五金建材经营部,德阳开发区靖晖五金建材经营部,company,1,0,material,德阳开发区靖晖五金建材经营部,长城华西银行股份有限公司德阳彩 泉支行,100713000000507,,,,1供应商_合作单位639136856545326250.xlsx: row 940; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-20 10:41,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241220-002,双流冠悦家具经营部(个体工商户),双流冠悦家具经营部(个体工商户),company,1,0,material,双流冠悦家具经营部(个体工商户),中国农业银行股份有限公司双流西航港支行,22829301040017239,,,,1供应商_合作单位639136856545326250.xlsx: row 941; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-20 10:32,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241220-001,新华招标有限公司,新华招标有限公司,company,1,0,labor,新华招标有限公司,广发银行股份有限公司北京科学园支行,6232593799010862137,,,,1供应商_合作单位639136856545326250.xlsx: row 942; 单据状态=审核通过; 推送结果=推送成功; 合作类型=劳务,公司综合平台,审核通过,推送成功,9%,江一娇,2024-12-20 10:03,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241219-001,德阳市旌阳区旌城商事调解中心,德阳市旌阳区旌城商事调解中心,company,1,0,subcontract,德阳市旌阳区旌城商事调解中心,中国银行德阳分行营业部,125326184132,,,,1供应商_合作单位639136856545326250.xlsx: row 943; 单据状态=审核通过; 推送结果=推送成功; 合作类型=分包,公司综合平台,审核通过,推送成功,0%,江一娇,2024-12-19 11:18,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241217-002,四川金通喜商贸有限公司,四川金通喜商贸有限公司,company,1,0,material,四川金通喜商贸有限公司,长城华西银行股份有限公司德阳天元支行,1009140000000780,,,,1供应商_合作单位639136856545326250.xlsx: row 945; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2024-12-17 15:14,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241216-002,四川珈驰机电设备有限公司，,四川珈驰机电设备有限公司，,company,1,0,material,四川珈驰机电设备有限公司，,中国建设银行股份有限公司德阳海正广场支行,51050164867100001204,,,,1供应商_合作单位639136856545326250.xlsx: row 949; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2024-12-16 09:40,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241216-001,德阳捷平商贸有限公司,德阳捷平商贸有限公司,company,1,0,material,德阳捷平商贸有限公司,中国农业银行股份有限公司 德阳北街支行,22200601040005897,,,,1供应商_合作单位639136856545326250.xlsx: row 950; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2024-12-16 09:33,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241213-006,新疆纵源劳务分包有限公司喀什分公司,新疆纵源劳务分包有限公司喀什分公司,company,1,0,material,新疆纵源劳务分包有限公司喀什分公司,交通银行股份有限公司乌鲁木齐幸福路支行,651651030013001693539,91653101MADJULAF5L,91653101MADJULAF5L,,1供应商_合作单位639136856545326250.xlsx: row 952; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,英吉沙县乡村两级锅炉改造项目第三标段,审核通过,保存错误！名称不唯一,1%,肖辉玖,2024-12-13 12:45,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241213-002,德阳明源电力集团有限公司德为分公司,德阳明源电力集团有限公司德为分公司,company,1,0,material,德阳明源电力集团有限公司德为分公司,中行德阳旌阳支行,129353183806,,,,1供应商_合作单位639136856545326250.xlsx: row 955; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,9%,杨德胜,2024-12-13 09:42,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241213-001,四川鑫西岭建材科技有限公司,四川鑫西岭建材科技有限公司,company,1,0,material,四川鑫西岭建材科技有限公司,中国工商银行遂宁大英交通街支行,2310465309100089136,,,,1供应商_合作单位639136856545326250.xlsx: row 956; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2024-12-13 09:15,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241210-001,德阳名振商贸有限公司,德阳名振商贸有限公司,company,1,0,material,德阳名振商贸有限公司,农业银行德阳孝泉支行,22201401040005017,,,,1供应商_合作单位639136856545326250.xlsx: row 966; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,13%,杨德胜,2024-12-10 08:41,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241205-006,中江县永兴镇丁姗机械租赁经营部,中江县永兴镇丁姗机械租赁经营部,company,1,0,material,中江县永兴镇丁姗机械租赁经营部,中国邮政储蓄银行,6217996580009006066,92510623MA66RXAG53,92510623MA66RXAG53,,1供应商_合作单位639136856545326250.xlsx: row 970; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,0%,文楠,2024-12-05 16:10,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241205-004,龙龙商用厨具机械总汇,龙龙商用厨具机械总汇,person,1,0,material,龙龙商用厨具机械总汇,建设银行拉萨金珠路支行,54001023736053004604,,,,1供应商_合作单位639136856545326250.xlsx: row 972; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-05 14:52,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241205-002,中国平安财产保险股份有限公司北京分公司,中国平安财产保险股份有限公司北京分公司,company,1,0,material,,,,91110102746719230N,91110102746719230N,,1供应商_合作单位639136856545326250.xlsx: row 974; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,6%,李娜,2024-12-05 09:52,invalid_or_placeholder_bank_account
xlsx_supplier_cooperat_company,GYS-20241205-001,华农财产保险股份有限公司河北省分公司,华农财产保险股份有限公司河北省分公司,company,1,0,material,,,,911301005661923718,911301005661923718,,1供应商_合作单位639136856545326250.xlsx: row 975; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,6%,李娜,2024-12-05 09:50,invalid_or_placeholder_bank_account
xlsx_supplier_cooperat_company,GYS-20241203-001,石柱土家族自治县恒峰广告传媒有限公司,石柱土家族自治县恒峰广告传媒有限公司,company,1,0,material,石柱土家族自治县恒峰广告传媒有限公司,中国建设银行股份有限公司重庆石柱支行,50050120360000000980,91500240MA60L7DF72,91500240MA60L7DF72,,"1供应商_合作单位639136856545326250.xlsx: row 979; 单据状态=审核通过; 推送结果=保存错误！单据编号为'VEN04248'存在编码重复,请尝试重新保存或修改编码规则！; 合作类型=材料",公司综合平台,审核通过,"保存错误！单据编号为'VEN04248'存在编码重复,请尝试重新保存或修改编码规则！",1%,李俭锋,2024-12-03 10:59,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241202-003,德阳市旌阳区上文租赁站,德阳市旌阳区上文租赁站,person,1,0,material,德阳市旌阳区上文租赁站,中国工商银行股份有限公司德阳开发区支行,2305010409100020069,,,,1供应商_合作单位639136856545326250.xlsx: row 980; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-12-02 12:04,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241202-002,重庆市南川区财政局,重庆市南川区财政局,company,1,0,subcontract,重庆市南川区财政局,重庆农村商业银行南川支行,2609010120010004497000376,115003840086823680,115003840086823680,,1供应商_合作单位639136856545326250.xlsx: row 981; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=分包,公司综合平台,审核通过,保存错误！名称不唯一,0%,文楠,2024-12-02 10:58,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20241129-003,深圳市鼎银融资担保有限公司,深圳市鼎银融资担保有限公司,company,1,0,material,,,,914403006925058505,914403006925058505,,1供应商_合作单位639136856545326250.xlsx: row 983; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,6%,李娜,2024-11-29 17:10,invalid_or_placeholder_bank_account
xlsx_supplier_cooperat_company,GYS-20241128-008,木子涂料装饰,木子涂料装饰,person,1,0,material,木子涂料装饰,中国工商银行股份有限公司拉萨色拉路支行,0158000309100048665,,,,1供应商_合作单位639136856545326250.xlsx: row 987; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 15:02,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-007,经开区顾顺智能厨卫经营部,经开区顾顺智能厨卫经营部,company,1,0,material,经开区顾顺智能厨卫经营部,西藏堆龙民泰村镇银行股份有限公司乃琼支行,571024181300015,,,,1供应商_合作单位639136856545326250.xlsx: row 988; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 15:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-006,西藏泾茂实业有限责任公司,西藏泾茂实业有限责任公司,company,1,0,material,西藏泾茂实业有限责任公司,中国银行股份有限公司拉萨市金珠西路支行,138813144291,,,,1供应商_合作单位639136856545326250.xlsx: row 989; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 14:58,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-005,经开区印鸿建材经销部,经开区印鸿建材经销部,person,1,0,material,经开区印鸿建材经销部,中国建设银行股份有限公司拉萨市北京中路支行,138824399654,,,,1供应商_合作单位639136856545326250.xlsx: row 990; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 14:55,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-004,堆龙德庆唐忆五金 交电经销部,堆龙德庆唐忆五金 交电经销部,person,1,0,material,堆龙德庆唐忆五金 交电经销部,中国建设银行股份有限公 司拉萨天海支行,54050102364100000504,,,,1供应商_合作单位639136856545326250.xlsx: row 991; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 14:51,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-003,物美佳帘窗帘布艺,物美佳帘窗帘布艺,person,1,0,material,物美佳帘窗帘布艺,中国建设银行股份有限公司堆龙德庆支行,54050103383600000323,,,,1供应商_合作单位639136856545326250.xlsx: row 992; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 14:47,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-002,旌阳区正达友机械租赁部,旌阳区正达友机械租赁部,person,1,0,material,旌阳区正达友机械租赁部,中国建设银行股份有限公司德阳海正广场支行,51050164867100001794,,,,1供应商_合作单位639136856545326250.xlsx: row 993; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 11:27,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241128-001,旌阳区启洪运工程管理部,旌阳区启洪运工程管理部,person,1,0,material,旌阳区启洪运工程管理部,中国银行股份有限公司德阳旌阳支行,128035140577,,,,1供应商_合作单位639136856545326250.xlsx: row 994; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-28 11:02,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20241127-002,旌阳区治景机械设备租赁服务部,旌阳区治景机械设备租赁服务部,company,1,0,material,旌阳区治景机械设备租赁服务部,中国建设银行股份有限公司德阳海正广场支行,51050164867100002021,,,,1供应商_合作单位639136856545326250.xlsx: row 996; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,1%,杨德胜,2024-11-27 11:43,invalid_or_placeholder_credit
