model,id,legacy_material_id,name,code
sc.material.catalog,360,586bdba15368422ca83f9f28a29cec2d,双高筋增强聚乙烯HDPE缠绕管,SCBS-586bdba15368422ca83f9f28
sc.material.catalog,361,e31c52471e3746b8aeefc95bfe75f72c,成品防盗门,SCBS-e31c52471e3746b8aeefc95b
sc.material.catalog,362,fe85a16c7ea940b9b34c3ebce161803b,中央隔离护栏,SCBS-fe85a16c7ea940b9b34c3ebc
sc.material.catalog,363,731904573c2a4c9398c0cb5d70a3dbc6,木枋,SCBS-731904573c2a4c9398c0cb5d
sc.material.catalog,364,966f30e624ff4176a3900d775112e69a,中国黑花岗石嵌边石,SCBS-966f30e624ff4176a3900d77
sc.material.catalog,365,d1da51c34c4849f3bcbc2095a5dd01ed,花岗石,SCBS-d1da51c34c4849f3bcbc2095
sc.material.catalog,366,8fd107beb4e448e4828434e47c5895d0,仿花岗岩芝麻灰PC砖,SCBS-8fd107beb4e448e4828434e4
sc.material.catalog,367,2e082f3487c24ab1bcf743f56b5bc0eb,水泥稳定级配料,SCBS-2e082f3487c24ab1bcf743f5
sc.material.catalog,368,522a65569f2044be80e25301fc8cd917,螺纹钢,SCBS-522a65569f2044be80e25301
sc.material.catalog,369,de927363a6944417993ac2aaee74dcc8,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-de927363a6944417993ac2aa
sc.material.catalog,370,613d2e7c96fd411dad2598832eda8987,挤塑聚苯乙烯 泡沫塑料板,SCBS-613d2e7c96fd411dad259883
sc.material.catalog,371,84f6dcde036e46c9b18e95b0d9063196,合成高分子防水涂料,SCBS-84f6dcde036e46c9b18e95b0
sc.material.catalog,372,45219f84daa84bb1a0f95f8688d98032,变压器,SCBS-45219f84daa84bb1a0f95f86
sc.material.catalog,373,e95fc50ea6a84eadb9cbc34de3861d31,内肋增强聚乙烯(PE)螺旋波纹管,SCBS-e95fc50ea6a84eadb9cbc34d
sc.material.catalog,374,4ed85b3f9d35480ebcdc9327b7c9de08,七孔梅花通信管UPV-C,SCBS-4ed85b3f9d35480ebcdc9327
sc.material.catalog,375,713f2d0692d945e5832232b17fd0d7cb,LED路灯,SCBS-713f2d0692d945e5832232b1
sc.material.catalog,376,01f3318d22a54c528544799be21d7884,盘螺HRB400E,SCBS-01f3318d22a54c528544799b
sc.material.catalog,377,e379e5cf4f344af7a49a5fdad1b68f6c,花岗石盲道砖（含盲道加工）芝麻黑烧面,SCBS-e379e5cf4f344af7a49a5fda
sc.material.catalog,378,fa5dcf3a641c43e1b0b7e14fa7900acd,螺纹钢HRB400,SCBS-fa5dcf3a641c43e1b0b7e14f
sc.material.catalog,379,cee3748c74544d29801e9fbca32ee63b,方砖,SCBS-cee3748c74544d29801e9fbc
sc.material.catalog,380,aae6d2174d2f4c09955e49c2db48958a,花岗石*芝麻灰嵌边石,SCBS-aae6d2174d2f4c09955e49c2
sc.material.catalog,381,f7ae90d0c84d41acbaff0ff099a5138f,碳素波纹管,SCBS-f7ae90d0c84d41acbaff0ff0
sc.material.catalog,382,899e9fb467de4a6786eafde4477606ed,PVC-U蜂窝管,SCBS-899e9fb467de4a6786eafde4
sc.material.catalog,383,e56fedfbac8e465eb64f9b85d6959ddd,镀锌矩管,SCBS-e56fedfbac8e465eb64f9b85
sc.material.catalog,384,58530ad5786b41b68c552d9a4886e060,花岗石,SCBS-58530ad5786b41b68c552d9a
sc.material.catalog,385,cb6268c621a64f40ac69446efd4a4c62,遮光布,SCBS-cb6268c621a64f40ac69446e
sc.material.catalog,386,483b263c6b464933a7f01f270026c4ff,机制碎石,SCBS-483b263c6b464933a7f01f27
sc.material.catalog,387,b3999429afeb4f039aabc4e44a6e9289,盘螺,SCBS-b3999429afeb4f039aabc4e4
sc.material.catalog,388,5e47dcd29f244d2c84d2caccffeb7788,高线,SCBS-5e47dcd29f244d2c84d2cacc
sc.material.catalog,389,57795e79701949d88bddbe0d1674dfd4,热镀锌钢管,SCBS-57795e79701949d88bddbe0d
sc.material.catalog,390,79810dd655d44763992b0d91dc2634e1,彩钢瓦,SCBS-79810dd655d44763992b0d91
sc.material.catalog,391,4c97df5166994d7b95b821e4b14c709b,干混地面砂浆,SCBS-4c97df5166994d7b95b821e4
sc.material.catalog,392,df7bc5dbd5144a80aa1ae0b2c9c9c7ab,板材-阻燃板,SCBS-df7bc5dbd5144a80aa1ae0b2
sc.material.catalog,393,aecbee8884894f0885ed06274e1398ef,机制砾石,SCBS-aecbee8884894f0885ed0627
sc.material.catalog,394,4a2f3ba51bbd480698a09521413956aa,土工布,SCBS-4a2f3ba51bbd480698a09521
sc.material.catalog,395,609d8b9ffaf5474ea418a96dfc713c52,水箱,SCBS-609d8b9ffaf5474ea418a96d
sc.material.catalog,396,49b01464bfc94994afcf5615ea06c0c5,白色无机涂料,SCBS-49b01464bfc94994afcf5615
sc.material.catalog,397,6f663f9e7a384444a11bc633c7fe53df,电子计算机*服务器,SCBS-6f663f9e7a384444a11bc633
sc.material.catalog,398,b4a8d86ee6034b2a848a26d4144a6d59,门窗销售,SCBS-b4a8d86ee6034b2a848a26d4
sc.material.catalog,399,7b062a1902d34add9c11258529ffac50,芝麻灰花岗岩嵌边石,SCBS-7b062a1902d34add9c112585
sc.material.catalog,400,440031ced5e741a495db7d4681c032ef,II级钢筋混凝土承插管,SCBS-440031ced5e741a495db7d46
sc.material.catalog,401,e4ba92a3842f4b1b8d0cbddc37da8dbb,外墙腻子粉,SCBS-e4ba92a3842f4b1b8d0cbddc
sc.material.catalog,402,6f45c4c7ed2a419ab11e1c9edb54de84,LED路灯,SCBS-6f45c4c7ed2a419ab11e1c9e
sc.material.catalog,403,f5033195708245e6a9df3270388d529e,盘圆HPB300,SCBS-f5033195708245e6a9df3270
sc.material.catalog,404,c75126e923d64c8fa8f5d12453904965,螺纹钢HRB400E,SCBS-c75126e923d64c8fa8f5d124
sc.material.catalog,405,c12e30c52c754858add6a5c93193621e,隔断门,SCBS-c12e30c52c754858add6a5c9
sc.material.catalog,406,71efe28661514bb4aaf0a2cf1a4282e5,盘螺HRB400E,SCBS-71efe28661514bb4aaf0a2cf
sc.material.catalog,407,c25e38232e8947b199f61d76f193e7d1,水泥运费,SCBS-c25e38232e8947b199f61d76
sc.material.catalog,408,6da1e291482f41e9ae89f04f829114c6,透水砼罩面剂,SCBS-6da1e291482f41e9ae89f04f
sc.material.catalog,409,beecc8133bb14f088dcdca756b5970ea,水泥,SCBS-beecc8133bb14f088dcdca75
sc.material.catalog,410,cd65aee3fe7d40cf903cb8c50472e672,防裂卷材,SCBS-cd65aee3fe7d40cf903cb8c5
sc.material.catalog,411,59e05ac2b09742f28d812602c1b282b1,会议椅,SCBS-59e05ac2b09742f28d812602
sc.material.catalog,412,56557b08ffcd4594843989a0348c65df,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-56557b08ffcd4594843989a0
sc.material.catalog,413,cd19f68936ed4178a3f342b569a5be41,电缆,SCBS-cd19f68936ed4178a3f342b5
sc.material.catalog,414,9c865ff2bbd94c29924753d7ea8cd45a,球墨铸铁水箅,SCBS-9c865ff2bbd94c29924753d7
sc.material.catalog,415,43e1776927da4f7c8a2d1a041d3d4c38,花岗石,SCBS-43e1776927da4f7c8a2d1a04
sc.material.catalog,416,52997b82362f47df8fb5a2f2e6a2e3ce,石米,SCBS-52997b82362f47df8fb5a2f2
sc.material.catalog,417,2b81c7edf56a4802aec9378733f3d25b,钢材矩管,SCBS-2b81c7edf56a4802aec93787
sc.material.catalog,418,d8087f7287ca40fb8a269e9dcbf6c744,钢材矩管,SCBS-d8087f7287ca40fb8a269e9d
sc.material.catalog,419,30c3b8f2ba244318ad38eea4b466520c,盘螺HRB400E,SCBS-30c3b8f2ba244318ad38eea4
sc.material.catalog,420,0761112a113942ebb1cdcf4380098940,热轧带肋钢筋,SCBS-0761112a113942ebb1cdcf43
sc.material.catalog,421,f3e8d223d0dd401aabf8bf11253cddb8,片石（码方）,SCBS-f3e8d223d0dd401aabf8bf11
sc.material.catalog,422,b7e00d15d0ea4de9a8cc010c003d563e,立柱,SCBS-b7e00d15d0ea4de9a8cc010c
sc.material.catalog,423,cdc77b2bc8b0456c957685615b4c5e58,马蹄石,SCBS-cdc77b2bc8b0456c95768561
sc.material.catalog,424,67361cae3f424519a4227c5af2d7ee33,热镀锌矩管,SCBS-67361cae3f424519a4227c5a
sc.material.catalog,425,633cd4fffc44459b847c3989d5044a8e,热镀锌管,SCBS-633cd4fffc44459b847c3989
sc.material.catalog,426,cc0b13faf1e1430d8e69c22a40b69b72,建筑用金属面绝热夹芯板,SCBS-cc0b13faf1e1430d8e69c22a
sc.material.catalog,427,d9ef093655034be5b8161306ca92061f,热熔反光涂料,SCBS-d9ef093655034be5b8161306
sc.material.catalog,428,ea2bbce933e641b195e831d74347167d,人造文化石,SCBS-ea2bbce933e641b195e831d7
sc.material.catalog,429,cabe55a3abc74f16a8d1d18dba9b8108,高线,SCBS-cabe55a3abc74f16a8d1d18d
sc.material.catalog,430,6d346785275747c5b9b513d0a1e2b896,螺纹钢HRB400E,SCBS-6d346785275747c5b9b513d0
sc.material.catalog,431,2b8ca774a36c4176ad9f2432379bf865,镀锌矩管,SCBS-2b8ca774a36c4176ad9f2432
sc.material.catalog,432,ce5510333f734154903cd4d85fece119,HDPE双壁波纹管,SCBS-ce5510333f734154903cd4d8
sc.material.catalog,433,f447e6c0884a448995333243c7e9b163,盘螺,SCBS-f447e6c0884a448995333243
sc.material.catalog,434,45973cd06ede4724bd1c677a3a9e6acb,二级钢筋混凝土承插管,SCBS-45973cd06ede4724bd1c677a
sc.material.catalog,435,9ecc86dc58d74876873b52623198b4da,青砂石,SCBS-9ecc86dc58d74876873b5262
sc.material.catalog,436,b4b65ac3f0ac4d549d312ca4a34ad78b,盘螺,SCBS-b4b65ac3f0ac4d549d312ca4
sc.material.catalog,437,48291,瓷砖,SCBS-48291
sc.material.catalog,438,de95c845b63c438bb12efab5d7aeb1df,镀锌角钢,SCBS-de95c845b63c438bb12efab5
sc.material.catalog,439,a00f1cd561c04f3380901b07c1cea485,钢筋混凝土井筒,SCBS-a00f1cd561c04f3380901b07
sc.material.catalog,440,036a93f3dd9741e092dd64bf44e34a5c,盘螺,SCBS-036a93f3dd9741e092dd64bf
sc.material.catalog,441,80c196979f684e478148c6c2c60def2a,普通硅酸盐水泥,SCBS-80c196979f684e478148c6c2
sc.material.catalog,442,a8f62c4e41d542c1bea696c61e78d021,彩钢,SCBS-a8f62c4e41d542c1bea696c6
sc.material.catalog,443,c0aa74ed357a4feea53c64fe49d6275e,球墨铸铁井盖,SCBS-c0aa74ed357a4feea53c64fe
sc.material.catalog,444,6cb1f4e798f642e7be3d949e36996149,芝麻灰花岗石嵌边石,SCBS-6cb1f4e798f642e7be3d949e
sc.material.catalog,445,3b1de468a5e54e89baf793bd3838793c,II级国标钢筋砼平口管,SCBS-3b1de468a5e54e89baf793bd
sc.material.catalog,446,5b6ddaefd4d5464a8630d4fe6bc1262a,金桂兰水泥,SCBS-5b6ddaefd4d5464a8630d4fe
sc.material.catalog,447,36990081f0894ddfb64530dd7caa3e62,内墙腻子粉,SCBS-36990081f0894ddfb64530dd
sc.material.catalog,448,3549c78036a747fb9e3c9e53eff1f9a9,花岗石*芝麻灰烧面,SCBS-3549c78036a747fb9e3c9e53
sc.material.catalog,449,a9c4731ec73c44898aef072b54f1ddcd,标牌,SCBS-a9c4731ec73c44898aef072b
sc.material.catalog,450,6760e472ccb34aab80411a9a469af3ec,热镀锌方管,SCBS-6760e472ccb34aab80411a9a
sc.material.catalog,451,610cccbbdfa24ec88d71570b749ebeee,PE管,SCBS-610cccbbdfa24ec88d71570b
sc.material.catalog,452,1581a736252144b891e0983ef4c01205,红色洗米石,SCBS-1581a736252144b891e0983e
sc.material.catalog,453,fac45e177497446d94b0e033b6c8d7ad,商品混凝土,SCBS-fac45e177497446d94b0e033
sc.material.catalog,454,eea90a12d8b643a0a0b9fb66f35f520d,双壁波纹管,SCBS-eea90a12d8b643a0a0b9fb66
sc.material.catalog,455,39f4abbff7434a43a2f0d6bddc4391b3,镀锌钢管,SCBS-39f4abbff7434a43a2f0d6bd
sc.material.catalog,456,f1dd19e1da454d13974088b7b835355f,避雷网,SCBS-f1dd19e1da454d13974088b7
sc.material.catalog,457,40292156c7b0496287bc5c13a24a0716,地下管线探测仪,SCBS-40292156c7b0496287bc5c13
sc.material.catalog,458,b90c5244bd6e4f9d8a018e81ddd275ea,钢质花饰大门,SCBS-b90c5244bd6e4f9d8a018e81
sc.material.catalog,459,e289809fb8f0406c85a659854867d8cb,成品腻子膏,SCBS-e289809fb8f0406c85a65985
sc.material.catalog,460,5e9300fd1b684e409c5bc2cf6fec341f,复合土工膜,SCBS-5e9300fd1b684e409c5bc2cf
sc.material.catalog,461,44b23126f8904401ad9f1dc818f32506,钢筋混凝土承插管 D400mm,SCBS-44b23126f8904401ad9f1dc8
sc.material.catalog,462,e03b7ae35c654a9d929a855e126ef0f6,卫生间隔断,SCBS-e03b7ae35c654a9d929a855e
sc.material.catalog,463,1f3208abf34e4961b3b8b31a42ea117c,抗裂砂浆,SCBS-1f3208abf34e4961b3b8b31a
sc.material.catalog,464,7079be80f4ca4cfc95aeef249cc90193,钢筋混凝土井内梁板、拼接人孔板,SCBS-7079be80f4ca4cfc95aeef24
sc.material.catalog,465,656c6511b5064bfb8ecb5acdc5eeb715,不锈钢井盖,SCBS-656c6511b5064bfb8ecb5acd
sc.material.catalog,466,94e4b08fa4ea4ceca12ed9798cd1ed4a,球墨铸铁井圈井盖,SCBS-94e4b08fa4ea4ceca12ed979
sc.material.catalog,467,95d1ef5944c44a5bb6d747e026f99775,彩钢瓦及辅材,SCBS-95d1ef5944c44a5bb6d747e0
sc.material.catalog,468,8a9c86cc6b784aa2bdb7bf9925428737,电缆,SCBS-8a9c86cc6b784aa2bdb7bf99
sc.material.catalog,469,c80df6ae45e24fd79e513bbcf830e66a,铝材,SCBS-c80df6ae45e24fd79e513bbc
sc.material.catalog,470,085b06dae13140de90d556cccc6d0526,沥青,SCBS-085b06dae13140de90d556cc
sc.material.catalog,471,1e3c88b4623341afab18ef6bc4bcfc51,保温复合卷材,SCBS-1e3c88b4623341afab18ef6b
sc.material.catalog,472,dde06383b4d44d28a36d77894560ce83,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-dde06383b4d44d28a36d7789
sc.material.catalog,473,cb8ffc074e104e1380057fa251c29ae0,铝合金平开窗,SCBS-cb8ffc074e104e1380057fa2
sc.material.catalog,474,c7dacb805e164651b473286369e3c147,建筑模板,SCBS-c7dacb805e164651b4732863
sc.material.catalog,475,6dca9f7995834e2b97d8d44a83409ed3,承插管,SCBS-6dca9f7995834e2b97d8d44a
sc.material.catalog,476,e761636f4a064502be29987ae83ae381,穿线管,SCBS-e761636f4a064502be29987a
sc.material.catalog,477,3e09589eb5a446f6997fd128a1a11455,铜芯电缆线,SCBS-3e09589eb5a446f6997fd128
sc.material.catalog,478,b685260820a1408f811ac3e43e6ef592,仿芝麻黑烧面盲道砖,SCBS-b685260820a1408f811ac3e4
sc.material.catalog,479,81428527b2c94cb1a4efa7f50f16dd38,电力电缆,SCBS-81428527b2c94cb1a4efa7f5
sc.material.catalog,480,44d3dfe87a214814b11722c7b0a90378,钢筋混凝土承插管,SCBS-44d3dfe87a214814b11722c7
sc.material.catalog,481,bfd792073f7d424c8595267321b87eb1,镀锌钢管,SCBS-bfd792073f7d424c85952673
sc.material.catalog,482,7fd747e1aac24fd08d30a048d9554dc6,镀锌方管,SCBS-7fd747e1aac24fd08d30a048
sc.material.catalog,483,51b1b8d711484b2ea5e963bb2dbcdf9a,路平石,SCBS-51b1b8d711484b2ea5e963bb
sc.material.catalog,484,dc1d6b6bb4744c54ab16b1ce2e05a738,PVC-U蜂窝管,SCBS-dc1d6b6bb4744c54ab16b1ce
sc.material.catalog,485,611095965b3742f482e5c9b1a81d31b8,铝单板,SCBS-611095965b3742f482e5c9b1
sc.material.catalog,486,f6765eb8fdb1491f96b2125fd27a2592,镀锌钢管,SCBS-f6765eb8fdb1491f96b2125f
sc.material.catalog,487,7dcc98a8cac945f1abcc11ce86487584,计算机配套产品*显卡,SCBS-7dcc98a8cac945f1abcc11ce
sc.material.catalog,488,3303d1f4c3274361b08baa350068f6c9,聚合物水泥防水涂 料JSA201-II-18，工装 粉，GB/T23445,SCBS-3303d1f4c3274361b08baa35
sc.material.catalog,489,3973d4e52592422d8deb4002858c5838,铁马隔离围栏,SCBS-3973d4e52592422d8deb4002
sc.material.catalog,490,b660a5fdec9049779fe74eb8b8a3976f,HDPE钢带增强管,SCBS-b660a5fdec9049779fe74eb8
sc.material.catalog,491,d6d8a29de37b456395e681b0110b6d8c,仿花岗岩芝麻灰PC砖,SCBS-d6d8a29de37b456395e681b0
sc.material.catalog,492,459b5c5c9da449439515d49c15519ffc,电力电缆,SCBS-459b5c5c9da449439515d49c
sc.material.catalog,493,27bf5c627d4d4baf90858740da5a775c,复合高分子U型槽,SCBS-27bf5c627d4d4baf90858740
sc.material.catalog,494,3183e1e586dc48798e864901b54e64fe,恒压供水,SCBS-3183e1e586dc48798e864901
sc.material.catalog,495,dfb03719eb8e4c34a8d2e98e27c1eecf,螺纹钢,SCBS-dfb03719eb8e4c34a8d2e98e
sc.material.catalog,496,847fd76348f640f288e08f37d100a0b5,螺纹钢HRB400E,SCBS-847fd76348f640f288e08f37
sc.material.catalog,497,67d0a0a5c19f4378ad31609ce64b3220,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-67d0a0a5c19f4378ad31609c
sc.material.catalog,498,0840c35b1a4240288b881dbdaf224728,会议条桌,SCBS-0840c35b1a4240288b881dbd
sc.material.catalog,499,58fbc9180d5c4d0eabf0e643b0c8e6fb,单柱式标志牌,SCBS-58fbc9180d5c4d0eabf0e643
sc.material.catalog,500,9a7b32708bf043d993082c8d76677e7f,电线BV,SCBS-9a7b32708bf043d993082c8d
sc.material.catalog,501,c62c3208184d4b97976f8ce3e74dbacb,聚合物防水砂浆,SCBS-c62c3208184d4b97976f8ce3
sc.material.catalog,502,1f638572ec304a9e8b5c58c12813d034,球墨铸铁井盖,SCBS-1f638572ec304a9e8b5c58c1
sc.material.catalog,503,4e42ef54a11d4cd5b650554cf026916c,600*600平板灯,SCBS-4e42ef54a11d4cd5b650554c
sc.material.catalog,504,2f0159198c1a4be19a4fcfea7430ef85,热轧带肋钢筋,SCBS-2f0159198c1a4be19a4fcfea
sc.material.catalog,505,f54385be350e48ef83169b0535d2a688,花岗石,SCBS-f54385be350e48ef83169b05
sc.material.catalog,506,ab5ee8677cd04208977b95a2a1c69aca,PE给水管,SCBS-ab5ee8677cd04208977b95a2
sc.material.catalog,507,98e3ba76945f4ad59af30f6caef8b3ad,电线BV,SCBS-98e3ba76945f4ad59af30f6c
sc.material.catalog,508,fc482384f5f44a309e4745558ebc03a5,承插管,SCBS-fc482384f5f44a309e474555
sc.material.catalog,509,11d51766bf89458096be21901c513dc7,彩钢板,SCBS-11d51766bf89458096be2190
sc.material.catalog,510,1b77c62fa72d499fbd6518c61f9b3423,螺纹钢,SCBS-1b77c62fa72d499fbd6518c6
sc.material.catalog,511,bd7bd7bca2934f3b8a0046d8fbdc1b8d,仿芝麻黑烧面盲道砖,SCBS-bd7bd7bca2934f3b8a0046d8
sc.material.catalog,512,7e6bb98350c648159c6ff37f57ac4358,格栅沟盖板,SCBS-7e6bb98350c648159c6ff37f
sc.material.catalog,513,40995ae8e4914e26bc365a8063bda5ca,砌筑砂浆,SCBS-40995ae8e4914e26bc365a80
sc.material.catalog,514,e5242bb3d90f4365a787e7d991f96ed7,钢筋混凝土承插管,SCBS-e5242bb3d90f4365a787e7d9
sc.material.catalog,515,c3989374911e4363bdb930c26eeb7200,方盖板,SCBS-c3989374911e4363bdb930c2
sc.material.catalog,516,fc1532fb23904e4096c95f4bb34905c6,承插塑料给水管PVC-U,SCBS-fc1532fb23904e4096c95f4b
sc.material.catalog,517,136ee49cfc69470c80306b9fa755f6fb,盘螺HRB400E,SCBS-136ee49cfc69470c80306b9f
sc.material.catalog,518,6c9d52bd789045f58b8bd4d248e7438a,烧结多孔砖,SCBS-6c9d52bd789045f58b8bd4d2
sc.material.catalog,519,c6941c859b254bf8b59ad31d08a97f73,不锈钢管,SCBS-c6941c859b254bf8b59ad31d
sc.material.catalog,520,aef449717dc54d40bf2a515d26649378,花岗石石材,SCBS-aef449717dc54d40bf2a515d
sc.material.catalog,521,4b3645be804b450b8f7a2e0c80d30fe9,镀锌方管,SCBS-4b3645be804b450b8f7a2e0c
sc.material.catalog,522,67d74cf275b047269a04908e1e12cf61,热镀锌方矩管,SCBS-67d74cf275b047269a04908e
sc.material.catalog,523,a73247250a0d45989490c91fd5d4f8d8,镀锌角钢,SCBS-a73247250a0d45989490c91f
sc.material.catalog,524,c8ea748ebaea4355912de9ab483d1b04,13mm厚橘色塑胶面层,SCBS-c8ea748ebaea4355912de9ab
sc.material.catalog,525,9a3dd6ed99e048a1ba25fb59862e94c4,PVC排水管,SCBS-9a3dd6ed99e048a1ba25fb59
sc.material.catalog,526,55e84f3ffcbb44c481418e5e72bae28c,球墨铸铁水篦,SCBS-55e84f3ffcbb44c481418e5e
sc.material.catalog,527,aec0fe06108b456d9e5799c7af3254d5,干混砌筑砂浆,SCBS-aec0fe06108b456d9e5799c7
sc.material.catalog,528,d822948942004b04a439159019109564,HDPE钢带增强聚乙烯螺旋波纹管,SCBS-d822948942004b04a4391590
sc.material.catalog,529,6ba3e114bded43bc912159196df34e69,交通锥,SCBS-6ba3e114bded43bc91215919
sc.material.catalog,530,f53d893e8a714430a950091c6d03122b,混凝土路沿石,SCBS-f53d893e8a714430a950091c
sc.material.catalog,531,4e53242cea3a4f1daffb7fc983606d88,热镀锌钢管,SCBS-4e53242cea3a4f1daffb7fc9
sc.material.catalog,532,471b8543730e4eaab74ea7387de00139,不锈钢井盖,SCBS-471b8543730e4eaab74ea738
sc.material.catalog,533,ae1abab39e354c0db4a754cee8125839,实木门,SCBS-ae1abab39e354c0db4a754ce
sc.material.catalog,534,d8986e1447684374ab95228cf18ba7eb,钢筋混凝土承插管,SCBS-d8986e1447684374ab95228c
sc.material.catalog,535,841b96a0008840f8bd2c33e7eb7afb19,无线会议代表机机锂电池,SCBS-841b96a0008840f8bd2c33e7
sc.material.catalog,536,5105c11daf314a2992093b1a5df59778,无线话筒代表单元,SCBS-5105c11daf314a2992093b1a
sc.material.catalog,537,a6e8ca90671f465c8f5c6415364b7654,HDPE缠绕结构壁B型管,SCBS-a6e8ca90671f465c8f5c6415
sc.material.catalog,538,e2148cee819a4208bfea4107f619a575,球墨铸铁井盖,SCBS-e2148cee819a4208bfea4107
sc.material.catalog,539,d974d7da1ebd40b78bc079f39817ef69,水泥混凝土排水管,SCBS-d974d7da1ebd40b78bc079f3
sc.material.catalog,540,a0f44d9aba7142dfbb1415c2f7c562c3,预制沟盖板、井盖板,SCBS-a0f44d9aba7142dfbb1415c2
sc.material.catalog,541,180f279aa61f46c6a5ca8d196644f6dd,石灰砂浆,SCBS-180f279aa61f46c6a5ca8d19
sc.material.catalog,542,b5148c410a514edbb6036fc6ebfa1172,镀锌角钢,SCBS-b5148c410a514edbb6036fc6
sc.material.catalog,543,ee3a16ad9d8a4c84bf9abd95ac219a7d,热轧光圆钢筋,SCBS-ee3a16ad9d8a4c84bf9abd95
sc.material.catalog,544,3e6bede1325348e28c7c0ba7e32bd729,灯带,SCBS-3e6bede1325348e28c7c0ba7
sc.material.catalog,545,c5e22d330ab646d1af8da419a478cb7c,计算机外部设备*打印机,SCBS-c5e22d330ab646d1af8da419
sc.material.catalog,546,a7e8b3d2602043abb3d9dd1508a7acfb,花岗石*芝麻灰烧面,SCBS-a7e8b3d2602043abb3d9dd15
sc.material.catalog,547,4a28431568cc4488ba5f3f61416e94c4,钢筋,SCBS-4a28431568cc4488ba5f3f61
sc.material.catalog,548,fe6da831d62a4d4996b4d4dae18268ce,真空泵,SCBS-fe6da831d62a4d4996b4d4da
sc.material.catalog,549,8f47873cda3f475bb0ad895b1f731f72,SVFY32*7孔蜂窝管PVC-U,SCBS-8f47873cda3f475bb0ad895b
sc.material.catalog,550,5d22553da97f4f82a50cc4cc907eb2fd,商品混凝土,SCBS-5d22553da97f4f82a50cc4cc
sc.material.catalog,551,ea4dedf506af4daea89c4d4bec262b2b,空心砖,SCBS-ea4dedf506af4daea89c4d4b
sc.material.catalog,552,ab052d79c3064df5a7d40bd40c956c92,无机涂料面漆,SCBS-ab052d79c3064df5a7d40bd4
sc.material.catalog,553,744f9068b7e84c5fa39f4f80b5ae3a33,花岗石石材,SCBS-744f9068b7e84c5fa39f4f80
sc.material.catalog,554,4c370b6fd4c6419d9863395c4953086e,PVC-C,SCBS-4c370b6fd4c6419d9863395c
sc.material.catalog,555,20d229010e424bd79a7d774528b3c05a,显卡,SCBS-20d229010e424bd79a7d7745
sc.material.catalog,556,65d9a9a2b9f24c4ea3a015b713be8a2a,钢筋混凝土承插管,SCBS-65d9a9a2b9f24c4ea3a015b7
sc.material.catalog,557,d7b30bcf37f74a53bb9e6429cfabd928,铸铁树池盖,SCBS-d7b30bcf37f74a53bb9e6429
sc.material.catalog,558,b1d5308673ef4c36a78b7268686ee00d,热镀锌矩管,SCBS-b1d5308673ef4c36a78b7268
sc.material.catalog,559,93ebe3c321b74a7ab56c238c69a07b9b,接待室沙发,SCBS-93ebe3c321b74a7ab56c238c
sc.material.catalog,560,c9e327ff8661404584a84c3b2b5e438e,PVC-U排水管,SCBS-c9e327ff8661404584a84c3b
sc.material.catalog,561,e516458e1beb489a8a889ccbe41dc419,红色洗米石,SCBS-e516458e1beb489a8a889ccb
sc.material.catalog,562,7e2f07c9d9a94b47bb051f4a56e1df78,普通硅酸盐水泥,SCBS-7e2f07c9d9a94b47bb051f4a
sc.material.catalog,563,4c8c94594c0e4dcbb657fda4b3c20c32,球墨铸铁井盖,SCBS-4c8c94594c0e4dcbb657fda4
sc.material.catalog,564,942c1a52f7854bf588c19bb2348facbb,JS-II 型聚合物防水涂料,SCBS-942c1a52f7854bf588c19bb2
sc.material.catalog,565,f7df32819c794927847999363740ae30,CPVC电力管,SCBS-f7df32819c79492784799936
sc.material.catalog,566,418f4c175cda4126bdb8999927e3f16d,轻钢龙骨,SCBS-418f4c175cda4126bdb89999
sc.material.catalog,567,3e343f40435446e0969dd20c8f1af52f,电缆,SCBS-3e343f40435446e0969dd20c
sc.material.catalog,568,9c9deb10fa354ba1ae9118181e42150a,显卡,SCBS-9c9deb10fa354ba1ae911818
sc.material.catalog,569,8fbaa0c3b52d4fe594d9b656b47bf0dc,湿拌砂浆,SCBS-8fbaa0c3b52d4fe594d9b656
sc.material.catalog,570,7d9fb04a9bdd40fbaa5cab3dfe05674a,镀锌矩管,SCBS-7d9fb04a9bdd40fbaa5cab3d
sc.material.catalog,571,f1e34a99823c480ea3c98f3ba6468559,热镀锌钢管,SCBS-f1e34a99823c480ea3c98f3b
sc.material.catalog,572,4ce15361a9574e27983676c2f72deb6a,窗纱,SCBS-4ce15361a9574e27983676c2
sc.material.catalog,573,5c3341a1cdbb48e9a5edf5c2b33c1b2c,自粘聚合物改性沥青防水卷材,SCBS-5c3341a1cdbb48e9a5edf5c2
sc.material.catalog,574,dcafba38f154425a9f2b3b40dafebfc3,SBS改性沥青防水卷材 IPYMPE10 4.0,SCBS-dcafba38f154425a9f2b3b40
sc.material.catalog,575,5d6df34b738949f285b0cf5ddc66c93c,CPVC电力管,SCBS-5d6df34b738949f285b0cf5d
sc.material.catalog,576,dd0b54cd193d4ea4811d578dc81b9189,樟子松防腐木,SCBS-dd0b54cd193d4ea4811d578d
