fact_family,staging_id,legacy_record_id,document_no,project_id,project_name,amount_total,reason
payment_negative,5784,a3710c87b97846b299721c24e5158450,FKD-20230920-051,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-36000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6567,b7fd3958e5464c42af05a7ff75bbfe6c,FKD-20231012-004,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-180000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2139,3db2b2bf469946299a4d526b924ba5f5,FKD-20230920-052,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2941,534b7ee16e3743b19a14600463a67b69,FKD-20230920-053,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7529,d2161a47076e4d75ba3f0bf3112a18dd,FKD-20231023-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-98000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6614,b936c9bf866b4b409cecb513c1d2aef7,FKD-20240411-001,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-12809.2,negative_payment_requires_refund_or_reversal_target
payment_negative,1857,36004400e42b4b7186b0f907c233b0a5,FKD-20230920-055,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-15000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6569,b8085e4adb024d04aad60a42c0d27273,FKD-20230920-056,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6144,ad11401ff35943ec8e13f319ed33ef85,FKD-20231012-006,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-11869.19,negative_payment_requires_refund_or_reversal_target
payment_negative,2617,4aaf8f23e7dc4c4fb1cecc1e6a873cd1,FKD-20231023-003,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-5000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,9038,fd473f6a08fb42f39311f8bf0f223215,FKD-20231012-005,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-27023.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5815,a44870403c6a4af09ed332037a6ec48b,FKD-20230925-010,812,SCBS未指定项目 - 四川晟博通达商贸有限公司,-5274.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8181,e4cbf4abb19144e686f914c57fe7cfe2,FKD-20231007-010,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-3780.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4817,895ca364ec0649808807ccf270ce2116,FKD-20231023-005,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-4000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1310,25be9b8fad304f06ac619ebde3db5e8b,FKD-20230626-002,812,SCBS未指定项目 - 四川晟博通达商贸有限公司,-5000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3527,63aa01382dd443cd92f0cfcc3f7ca023,FKD-20231007-001,776,二重厂西路等4条道路工程,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8641,f2115785e87b4c94b620b9c74044792f,FKD-20230801-003,824,SCBS未指定项目 - 德阳市区海旺建材经营部,-100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4264,794609db3c04423dbd8a3ec9ab6a7dd3,FKD-20231102-003,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1800000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7904,dca950568a8b46d89e0de02184190262,FKD-20231102-004,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-8500.0,negative_payment_requires_refund_or_reversal_target
payment_negative,250,076b99b4a4bf4f8791bde6e4a5c6ba71,FKD-20231023-016,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-4500000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6091,abb4d44bdd1f4db99d0607c71c33a76a,FKD-20231102-013,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,295,08a6ab4dbda542a98856201c168eedf0,FKD-20231102-005,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-800000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1557,2c8985d662be42838b78b0f77116fd0f,FKD-20231102-007,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-132230.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4535,80a6ba3b9fce42478204d86d826e77a6,FKD-20231102-008,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-9000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1187,2276fe61a40f4e6087216ddc8ef6c317,FK-202309111435,775,三星堆环线基础设施改造,-3000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2800,4f675c6dff9044bab843be6c8368f6aa,FKD-20231011-001,775,三星堆环线基础设施改造,-18000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7886,dc3ef723195d4b33a42fed2ef584fbec,FKD-20230927-055,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-600000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8680,f30e368bc4c44c3cb00abedc97050ff6,FKD-20230927-081,776,二重厂西路等4条道路工程,-40000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2403,44f239831ed34262815b86b0d9c20973,FKD-20230928-002,789,凯江大回湾景区融合提升项目,-5000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2138,3db259eec30c4faf86fb0f2b6262f8d8,FKD-20231007-003,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-124034.6,negative_payment_requires_refund_or_reversal_target
payment_negative,3242,5bdb2ddfaccf48d4b959ce1eaed6493d,FK-202311131444,799,崴和路二标段,-774603.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7045,c5249c1b80e94835a75461f04711bbc9,FK-202311131444,803,崴和路一标段,-728125.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5183,9332b5443d814aeca6ca4863d1cf3331,FKD-20231124-003,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-11670.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1731,31bdfab791044e0189bfa07aa1ad4f7d,FKD-20231220-001,812,SCBS未指定项目 - 四川晟博通达商贸有限公司,-24603.0,negative_payment_requires_refund_or_reversal_target
payment_negative,552,0f73eaf80c9b49baae70f62b45311c9c,FKD-20240108-002,812,SCBS未指定项目 - 四川晟博通达商贸有限公司,-49371.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2791,4f4937a455594545ba4d303a4ef8f6d7,FKD-20240204-017,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-2185.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5677,a05b5801434549d5998375e1516cc434,FKD-20240204-011,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-7935.0,negative_payment_requires_refund_or_reversal_target
payment_negative,600,10bbbb07687c475ca14906ed206a1c6f,FKD-20240207-002,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-9000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2960,53bb24243bcc41beabd482f8b768ab4e,FKD-20240207-003,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-24600.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2165,3e3dafe6d0df4e83be341e1c2bbc2266,FKD-20240207-016,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-75200.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3381,5f7b00add1ed443eaef55b945d3a237f,FKD-20240207-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-12558.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4433,7dba4564f65641069f01c43499928b6f,FKD-20240208-005,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-7910.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6197,ae72ab03b78b478683f4c730b1eebc65,FKD-20240226-006,815,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,-500000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7741,d83e30e465184b4a9f548f7a45eff18d,FKD-20240410-006,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-40000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2543,48839e9e014b41fb97412e7658eea0cf,FK-202404181020,788,烈士陵园装修项目,-4975.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2116,3cfd5195e9e64728a34982fa3cb85b25,FKD-20240417-005,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-4428.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4589,8255d29b7f9a4002a2b623c9d6e391f0,FK-202404301644,772,旌阳区供水项目——柏隆净水厂,-9856.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6051,aa8c8cdf06cc4db59b25e68409647678,FK-202405221927,783,玉山街道路工程,-54346.51,negative_payment_requires_refund_or_reversal_target
payment_negative,1308,25aa05887cab4146a6b37ae6358be036,FKD-20240527-001,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-5809.43,negative_payment_requires_refund_or_reversal_target
payment_negative,2895,52109915fadb47bc803e23af59af76cf,FKD-20240611-016,772,旌阳区供水项目——柏隆净水厂,-5600.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4177,76efff4f466c4e039b6582fe8be5e2fd,FKD-20240611-014,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-5776.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1263,24780fd9e1d447219b221825b53451c9,FKD-20240618-004,812,SCBS未指定项目 - 四川晟博通达商贸有限公司,-10765.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3711,68f4086dbe4a46d5afc6a95f46e8ce8c,FKD-20240715-002,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-12120.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3290,5d00b16b320b45c4abecac82c136277f,FKD-20240723-001,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-60000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4236,7881393815854cd1a2ffbf65375f4e3b,FKD-20240821-029,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4872,8ac121783bae44c3b9f664530e267e20,FKD-20240823-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,261,07b6e8cc70104e7b9492381a87968e9c,FKD-20240906-002,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3463,61e7583a53a94396952cd635fcd82085,FK-202409191608,780,龙泉山路二段(赣江路-信江路),-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6681,bb3326afbbda4c1aa1a664160f5ebe4b,FK-202409261137,780,龙泉山路二段(赣江路-信江路),-100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6954,c29b800f192f42d1a0d1a57eada20bb7,FK-202409291028,780,龙泉山路二段(赣江路-信江路),-31527.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1623,2e7daefd6aea410bac52486248028c05,FK-202409291020,780,龙泉山路二段(赣江路-信江路),-80000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,466,0d4acf1d750f4d10b7101633fddad374,FK-202410161133,793,寿崴路,-505824.67,negative_payment_requires_refund_or_reversal_target
payment_negative,1120,201f506013954ec58e79fd98a7d7985f,FK-202410161247,799,崴和路二标段,-481142.05,negative_payment_requires_refund_or_reversal_target
payment_negative,8912,f9aa6dccacce480287d02fd725c387bd,FK-202410161216,803,崴和路一标段,-640902.46,negative_payment_requires_refund_or_reversal_target
payment_negative,6750,bd7c9b8a145f4c6cba5f67b546ab682b,FKD-20241017-001,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-9000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6450,b4801fcabd4948fc8fc89173afecf023,FKD-20241024-002,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-250000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1701,30d2c7748d2e42638207c6036f451215,FKD-20241206-001,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-180404.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3679,6811277470dd4987b9ad5049a474821a,FKD-20241211-005,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-600000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,797,1687e51a726448a6b547c8d5434d11e1,FKD-20241225-002,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-30000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,406,0b86d15f6c5646259c494ecc0f276de1,FKD-20241227-007,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,661,12e97a5bc0da48d6b2a996780aebdf25,FK-202412301056,776,二重厂西路等4条道路工程,-580598.36,negative_payment_requires_refund_or_reversal_target
payment_negative,6400,b32c7f1293a64339b9460a0e475a5f37,FKD-20250108-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7625,d4c264fea6584e09b8442f6feed03584,FKD-20250114-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-2000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8999,fc50ce7e82054f98916e814a70daa637,FKD-20250121-003,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-900000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4675,8565f339638147fc8900485ecaba04cb,FKD-20250123-001,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-43000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1483,2a55babb7c494631bf58e5a44fa95f42,FKD-20250123-002,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-91878.72,negative_payment_requires_refund_or_reversal_target
payment_negative,1559,2c90d0ae1feb4f618040f41a02212897,FKD-20250123-004,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5636,9efb7633e718428e9e043915babe4db1,FKD-20250123-011,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,893,19757619bae04666b81fad589296e644,FK-202501261809,776,二重厂西路等4条道路工程,-23889.49,negative_payment_requires_refund_or_reversal_target
payment_negative,1110,1ff107e14d5d4c7db0909e8ffc807f2a,FKD-20250220-015,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-216332.35,negative_payment_requires_refund_or_reversal_target
payment_negative,7541,d274b90b3a3c46bda4e8a3598ff624b2,FK-202501261809,776,二重厂西路等4条道路工程,-3000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1651,2f503c893722475497a41dbfed47139e,FKD-20250127-002,816,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,-2000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4749,8774c6d5525c441ebcc02cb2b2fa3ad5,FK-202501271443,773,高新产业园配套项目（包2）,-59758.6,negative_payment_requires_refund_or_reversal_target
payment_negative,6264,afdc871a05354b2e9f576c455cd76259,FK-202501271439,774,高新产业园配套项目（包3）,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,413,0bb6e74347fa4a48a38db465167dd054,FKD-20250220-005,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-44976.0,negative_payment_requires_refund_or_reversal_target
payment_negative,445,0cb2fdc8237d4859b765fb31617528a5,FKD-20250220-013,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-39884.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2601,4a5b516fdafd4c5cb07c5930200a923a,FKD-20250220-011,815,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,-35085.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2755,4e68bd457bdb41a492fe2a427a8c2758,FKD-20250220-010,815,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,-66000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2828,5055e5e397e347c99df24562b08d364e,FKD-20250220-006,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-39900.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3872,6dc66836a63a4f3d91888c4ba418dba8,FKD-20250220-007,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-4320.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4594,8292ae6b389b44389bc9602f620a6b04,FKD-20250220-004,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-43620.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5835,a4bb06e561a14133af0f2e708ec9a278,FKD-20250220-012,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-37195.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8899,f9413d852386412b86299944b015dbc8,FKD-20250225-004,814,SCBS未指定项目 - 德阳市博众建材销售有限公司,-285000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6608,b9076cddfa7e4e82a6b7ac309735dea9,FKD-20250227-002,814,SCBS未指定项目 - 德阳市博众建材销售有限公司,-190000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,151,04b70596b1854fcebb02ad3443c44402,FKD-20250311-003,818,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3313,5d888bcf7c7b44f58e5ee3bb904c35f6,FK-202503211024,780,龙泉山路二段(赣江路-信江路),-14657.55,negative_payment_requires_refund_or_reversal_target
payment_negative,7727,d7c133847baf4ce48f6429ec8f4a3f4d,FK-202503251044,776,二重厂西路等4条道路工程,-23889.49,negative_payment_requires_refund_or_reversal_target
payment_negative,8506,ee122567b5324ef29e5b5641937a3f23,FK-202503251044,776,二重厂西路等4条道路工程,-23873.14,negative_payment_requires_refund_or_reversal_target
payment_negative,7900,dc971f53481e4c558b5d6862fc31cf94,FK-202504071218,783,玉山街道路工程,-324214.6,negative_payment_requires_refund_or_reversal_target
payment_negative,1098,1f8061c422f04e16b3a0c8fd19b40202,FK-202504281332,773,高新产业园配套项目（包2）,-1816.53,negative_payment_requires_refund_or_reversal_target
payment_negative,1733,31c52508e1fe46adbbadae08943c4106,FK-202504211431,776,二重厂西路等4条道路工程,-23933.14,negative_payment_requires_refund_or_reversal_target
payment_negative,4827,89a8c4bc2fa442d8bfe8f5dad1fc187b,FK-202504211431,776,二重厂西路等4条道路工程,-23993.17,negative_payment_requires_refund_or_reversal_target
payment_negative,46,01161a8d56534d70aae50ed16fa027ef,FKD-20250425-002,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-40000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4747,8771cba987fc40a0b5f50a553766b7cb,FK-202504281103,777,旌阳区供水项目——柏隆供水管网,-5.8,negative_payment_requires_refund_or_reversal_target
payment_negative,2835,5084e6c6f2654e4a87a57f27f0761290,FKD-20250529-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,408,0b98005ee4604520a9eade05ebe98708,FK-202505301222,776,二重厂西路等4条道路工程,-23933.17,negative_payment_requires_refund_or_reversal_target
payment_negative,5580,9db7957b81574cd8a802175fa5c1f8d0,FKD-20250530-002,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1995,39638ac2e53b40ff922d8233c9e8edaa,FK-202506091747,778,澜沧江西路（苗山街-蓥华山路）,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5216,94022c25d1c247f49c0967d0918fcdce,FK-202506191508,776,二重厂西路等4条道路工程,-23933.14,negative_payment_requires_refund_or_reversal_target
payment_negative,8759,f5389d85bcba4d759c4f79b67c3cf999,FK-202506191508,776,二重厂西路等4条道路工程,-7659.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8417,ebbfd9db984d486bb9bed1e6b7baee97,FKD-20250703-002,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,519,0e93a06df5094813b3dd438b8f048265,FKD-20250708-002,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-2500.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3377,5f5bf9c3d6774691b1f7e015b0ab06c5,FKD-20250714-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-883866.08,negative_payment_requires_refund_or_reversal_target
payment_negative,770,15cf2aad97ec46beadc13a36272e0866,FK-202507171452,776,二重厂西路等4条道路工程,-24602.47,negative_payment_requires_refund_or_reversal_target
payment_negative,5997,a9151f7b6c2641e287b813ad6ceb39b5,FKD-20250804-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-11726.85,negative_payment_requires_refund_or_reversal_target
payment_negative,3029,55b6973aecc04814b2fe96383e3166ec,FK-202508261925,776,二重厂西路等4条道路工程,-24602.44,negative_payment_requires_refund_or_reversal_target
payment_negative,3439,614716fdb9714ea5b57a51452597788e,FKD-20250909-002,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-1100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6551,b75c80d524534e1cabc4d7e9233e11e7,FKD-20250909-007,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-70000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6840,bf9506efda35456482b9f3413a487a30,FKD-20250909-010,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-70000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7971,df1a9979922946fb99d2d4aaa47895a0,FKD-20250909-006,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8694,f384eb92ae3c4b9abbaf93d9e8b304a8,FKD-20250909-012,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7038,c4e48c4e6848487d8451e14e448bec6a,FK-202509221548,776,二重厂西路等4条道路工程,-24602.44,negative_payment_requires_refund_or_reversal_target
payment_negative,4555,8116ac30d6214a65959be90e24af0b40,FK-202510281034,776,二重厂西路等4条道路工程,-10129.09,negative_payment_requires_refund_or_reversal_target
payment_negative,5175,92f94b575e2e4c78b82a500b12cf2ac5,FK-202511051423,775,三星堆环线基础设施改造,-59664.95,negative_payment_requires_refund_or_reversal_target
payment_negative,7787,d9822af7d50e4c55817577a19b780c3c,FK-202510311446,775,三星堆环线基础设施改造,-15353.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4405,7d007430b0d249ba97648210fde9ecb8,FKD-20251110-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-500000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2970,5407855f392044cfa560fd76ea0249b1,FK-202511191506,776,二重厂西路等4条道路工程,-10072.6,negative_payment_requires_refund_or_reversal_target
payment_negative,1870,366b149f20ed48b28b36875c46abb8e3,FKD-20251125-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-10000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7997,dfd1276219844efd87f0103fed8cb6eb,FKD-20251208-002,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,146,0498ef9ed4e44592b657fcc76b4045ba,FK-202512261710,776,二重厂西路等4条道路工程,-10122.81,negative_payment_requires_refund_or_reversal_target
payment_negative,6000,a920942c7d7a4ceda22581ca89e07afd,FKD-20251229-001,817,SCBS未指定项目 - 四川迈投建筑工程有限公司,-43815.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2326,42a7819eeed34eeba9a89ea90e7b0e3a,FK-202601191407,776,二重厂西路等4条道路工程,-10018.56,negative_payment_requires_refund_or_reversal_target
payment_negative,3712,68f5da4a3bb042f1bddc28a2acf6ee1f,FKD-20260128-004,822,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-1660844.52,negative_payment_requires_refund_or_reversal_target
payment_negative,6516,b6614849f62d4574a18cac931e2d8091,FKD-20260129-004,814,SCBS未指定项目 - 德阳市博众建材销售有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2088,3c2530ee323b40088fecb0382a38a1eb,FKD-20260202-001,813,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1600000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3069,56e4927f9058445b96dbf93fba89b8dd,FK-202602041015,790,万润苑改造,-20000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,355,0a35e99997ed4866a549a13ffc74462d,FKD-20260211-002,815,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,-195104.51,negative_payment_requires_refund_or_reversal_target
payment_negative,2914,52add1c8b40544b09962d4ad9d97e412,FKD-20260211-004,814,SCBS未指定项目 - 德阳市博众建材销售有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3642,67046a88abb74ef9bb54c28deaed2aad,FKD-20260213-005,814,SCBS未指定项目 - 德阳市博众建材销售有限公司,-802622.41,negative_payment_requires_refund_or_reversal_target
