fact_family,staging_id,legacy_record_id,document_no,project_id,project_name,amount_total,reason
payment_negative,5373,9825dfc0c8aa45f19b5a8067cdf93305,FKD-20250310-002,48,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-200.0,negative_payment_requires_refund_or_reversal_target
payment_negative,151,04b70596b1854fcebb02ad3443c44402,FKD-20250311-003,48,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2114,3cf5f7afb61d4bf8a64628b600395697,FKD-20250311-002,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3313,5d888bcf7c7b44f58e5ee3bb904c35f6,FK-202503211024,10,龙泉山路二段(赣江路-信江路),-14657.55,negative_payment_requires_refund_or_reversal_target
payment_negative,7727,d7c133847baf4ce48f6429ec8f4a3f4d,FK-202503251044,6,二重厂西路等4条道路工程,-23889.49,negative_payment_requires_refund_or_reversal_target
payment_negative,8506,ee122567b5324ef29e5b5641937a3f23,FK-202503251044,6,二重厂西路等4条道路工程,-23873.14,negative_payment_requires_refund_or_reversal_target
payment_negative,7900,dc971f53481e4c558b5d6862fc31cf94,FK-202504071218,13,玉山街道路工程,-324214.6,negative_payment_requires_refund_or_reversal_target
payment_negative,3082,57258df9fe204580a68f37065901b782,FKD-20250414-004,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1098,1f8061c422f04e16b3a0c8fd19b40202,FK-202504281332,2,高新产业园配套项目（包2）,-1816.53,negative_payment_requires_refund_or_reversal_target
payment_negative,1733,31c52508e1fe46adbbadae08943c4106,FK-202504211431,6,二重厂西路等4条道路工程,-23933.14,negative_payment_requires_refund_or_reversal_target
payment_negative,4827,89a8c4bc2fa442d8bfe8f5dad1fc187b,FK-202504211431,6,二重厂西路等4条道路工程,-23993.17,negative_payment_requires_refund_or_reversal_target
payment_negative,46,01161a8d56534d70aae50ed16fa027ef,FKD-20250425-002,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-40000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4747,8771cba987fc40a0b5f50a553766b7cb,FK-202504281103,7,旌阳区供水项目——柏隆供水管网,-5.8,negative_payment_requires_refund_or_reversal_target
payment_negative,2835,5084e6c6f2654e4a87a57f27f0761290,FKD-20250529-001,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,408,0b98005ee4604520a9eade05ebe98708,FK-202505301222,6,二重厂西路等4条道路工程,-23933.17,negative_payment_requires_refund_or_reversal_target
payment_negative,5580,9db7957b81574cd8a802175fa5c1f8d0,FKD-20250530-002,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,1995,39638ac2e53b40ff922d8233c9e8edaa,FK-202506091747,8,澜沧江西路（苗山街-蓥华山路）,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8425,ec12f12317b545d5a4aad29a9bc877de,FKD-20250609-002,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,554,0f81101fc5c0456bba264b96a2e06ae2,FK-202506191704,10,龙泉山路二段(赣江路-信江路),-4400.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5216,94022c25d1c247f49c0967d0918fcdce,FK-202506191508,6,二重厂西路等4条道路工程,-23933.14,negative_payment_requires_refund_or_reversal_target
payment_negative,8759,f5389d85bcba4d759c4f79b67c3cf999,FK-202506191508,6,二重厂西路等4条道路工程,-7659.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8417,ebbfd9db984d486bb9bed1e6b7baee97,FKD-20250703-002,52,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,519,0e93a06df5094813b3dd438b8f048265,FKD-20250708-002,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-2500.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4917,8c268050055d4d69af3050b975a783f0,FKD-20250709-002,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-70000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3377,5f5bf9c3d6774691b1f7e015b0ab06c5,FKD-20250714-001,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-883866.08,negative_payment_requires_refund_or_reversal_target
payment_negative,770,15cf2aad97ec46beadc13a36272e0866,FK-202507171452,6,二重厂西路等4条道路工程,-24602.47,negative_payment_requires_refund_or_reversal_target
payment_negative,5997,a9151f7b6c2641e287b813ad6ceb39b5,FKD-20250804-001,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-11726.85,negative_payment_requires_refund_or_reversal_target
payment_negative,3029,55b6973aecc04814b2fe96383e3166ec,FK-202508261925,6,二重厂西路等4条道路工程,-24602.44,negative_payment_requires_refund_or_reversal_target
payment_negative,3439,614716fdb9714ea5b57a51452597788e,FKD-20250909-002,52,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-1100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6551,b75c80d524534e1cabc4d7e9233e11e7,FKD-20250909-007,52,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-70000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6840,bf9506efda35456482b9f3413a487a30,FKD-20250909-010,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-70000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7971,df1a9979922946fb99d2d4aaa47895a0,FKD-20250909-006,52,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8591,f0494fcd97ef4b58818643d73c0bd93c,FKD-20250909-004,52,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-300000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8694,f384eb92ae3c4b9abbaf93d9e8b304a8,FKD-20250909-012,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,5141,9209532f43f14d358014539b70bedb1a,FKD-20250922-001,53,SCBS未指定项目 - 德阳森元路面工程有限公司,-45000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7038,c4e48c4e6848487d8451e14e448bec6a,FK-202509221548,6,二重厂西路等4条道路工程,-24602.44,negative_payment_requires_refund_or_reversal_target
payment_negative,4555,8116ac30d6214a65959be90e24af0b40,FK-202510281034,6,二重厂西路等4条道路工程,-10129.09,negative_payment_requires_refund_or_reversal_target
payment_negative,5175,92f94b575e2e4c78b82a500b12cf2ac5,FK-202511051423,4,三星堆环线基础设施改造,-59664.95,negative_payment_requires_refund_or_reversal_target
payment_negative,7787,d9822af7d50e4c55817577a19b780c3c,FK-202510311446,4,三星堆环线基础设施改造,-15353.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4824,89a411a1a1444ca8b8cfe140f99bf893,FKD-20251104-001,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-13882.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4405,7d007430b0d249ba97648210fde9ecb8,FKD-20251110-001,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-500000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2970,5407855f392044cfa560fd76ea0249b1,FK-202511191506,6,二重厂西路等4条道路工程,-10072.6,negative_payment_requires_refund_or_reversal_target
payment_negative,1870,366b149f20ed48b28b36875c46abb8e3,FKD-20251125-001,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-10000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7997,dfd1276219844efd87f0103fed8cb6eb,FKD-20251208-002,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-200000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2716,4d2ebba000224dd88dfc095d9431f969,FKD-20251209-004,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-72966.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7693,d6a2e374fe694f35af02ceb08bef5d76,FKD-20251209-003,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-72966.0,negative_payment_requires_refund_or_reversal_target
payment_negative,146,0498ef9ed4e44592b657fcc76b4045ba,FK-202512261710,6,二重厂西路等4条道路工程,-10122.81,negative_payment_requires_refund_or_reversal_target
payment_negative,2089,3c2972848c1c4c2d8294979788224998,FKD-20251222-002,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-100000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,6000,a920942c7d7a4ceda22581ca89e07afd,FKD-20251229-001,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-43815.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4698,85ec1bc836344dbe9f0d79f88aa0862c,FKD-20260115-002,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-360000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2326,42a7819eeed34eeba9a89ea90e7b0e3a,FK-202601191407,6,二重厂西路等4条道路工程,-10018.56,negative_payment_requires_refund_or_reversal_target
payment_negative,3712,68f5da4a3bb042f1bddc28a2acf6ee1f,FKD-20260128-004,52,SCBS未指定项目 - 四川宏川建筑劳务有限公司,-1660844.52,negative_payment_requires_refund_or_reversal_target
payment_negative,6516,b6614849f62d4574a18cac931e2d8091,FKD-20260129-004,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,2088,3c2530ee323b40088fecb0382a38a1eb,FKD-20260202-001,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-1600000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3069,56e4927f9058445b96dbf93fba89b8dd,FK-202602041015,20,万润苑改造,-20000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,355,0a35e99997ed4866a549a13ffc74462d,FKD-20260211-002,45,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,-195104.51,negative_payment_requires_refund_or_reversal_target
payment_negative,2914,52add1c8b40544b09962d4ad9d97e412,FKD-20260211-004,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3642,67046a88abb74ef9bb54c28deaed2aad,FKD-20260213-005,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-802622.41,negative_payment_requires_refund_or_reversal_target
payment_negative,4044,72567c018a5344bbb18acc0c1b10c944,FKD-20260213-004,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-1000000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,4374,7c5b1a86d3a644f1af76210dbdcc0f3b,FKD-20260213-007,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-535028.33,negative_payment_requires_refund_or_reversal_target
payment_negative,7019,c465a038edb642a5ba96e66cd3ead862,FKD-20260213-008,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-1400000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7558,d2ccb9d469e340d4a1b29c6f84354762,FKD-20260213-006,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-1055856.08,negative_payment_requires_refund_or_reversal_target
payment_negative,8655,f2893fcf96194b06b509ab34200b1bcb,FKD-20260213-010,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,88,02c14c53f9be450196c003b9fa65dd58,FKD-20260214-002,44,SCBS未指定项目 - 德阳市博众建材销售有限公司,-500000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3612,663c88760ea7431986081f0310d61d59,FK-202603161521,1,旌阳区供水项目——柏隆净水厂,-792.0,negative_payment_requires_refund_or_reversal_target
payment_negative,7419,cecfa596321f45068887887c50de72b8,FKD-20260317-001,47,SCBS未指定项目 - 四川迈投建筑工程有限公司,-919.45,negative_payment_requires_refund_or_reversal_target
payment_negative,4409,7d0f2f18813f41f4b33ec7d061979235,FK-202603230959,6,二重厂西路等4条道路工程,-10075.86,negative_payment_requires_refund_or_reversal_target
payment_negative,3014,5544607780ef4a418a4992a8a4b21753,FKD-20260320-002,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-50000.0,negative_payment_requires_refund_or_reversal_target
payment_negative,3241,5bd3c11bae394709b25bf540a2d4bc53,FKD-20260319-002,43,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,-300.0,negative_payment_requires_refund_or_reversal_target
payment_negative,8541,eef9ca9f802845668f44dbc8ba95dc91,FK-202604081433,6,二重厂西路等4条道路工程,-10075.87,negative_payment_requires_refund_or_reversal_target
