id,legacy_project_id,name,lifecycle_state,stage_id,stage_name,other_system_id,other_system_code
2453,703168b02c414c4fa219307367d2fd54,2023年南岸区城市桥隧设施病害整治工程,draft,5,筹备中,109365,16982984757900001
2454,708f939840de45d7b68fc07e9200d912,合川分行沙溪分理处营业网点主体装修工程,draft,5,筹备中,181032,17286088297310000
2455,71158c73ca8e43bc9d7a0848181fdaaf,四川省玻纤集团有限公司屋面维修工程,draft,5,筹备中,109723,16982985794130001
2456,71387d99afc94f92aa22e36cb068524d,罗江县2018年水利发展资金高效节水灌溉项目,draft,5,筹备中,109787,16982986180220000
2457,71aafee1c1074febb2f69baf9ac964e3,渝北区龙泉水库大坝公路两侧人行便道扶助工程施工,draft,5,筹备中,,
2458,71b02926f98b416c8d27220566c4195c,绵阳市安州区公办学校空调电力改造安装工程(桑枣小学),draft,5,筹备中,238996,17659365205290000
2459,725351f017384485b35a2a9297a4739d,雅安市雨城区生活垃圾资源化利用项目劳务班组采购项目包件2钢结构,draft,5,筹备中,258465,17691387965880000
2460,7389350ed3904d4895d3a918fc3caad2,德阳市旌阳区东山社区卫生服务中心基层防治能力提升项目,draft,5,筹备中,109488,16982984911490000
2461,73b8da91cfe945d0bf6ba8babbeee779,什邡市方亭街道老旧小区改造项目六标段,draft,5,筹备中,109457,16982984872900001
2462,7454e9d853394d9991f8bf3b110b2e2a,四川省德阳市罗江区2019年元宝山片区高标准农田建设项目（一标段）,draft,5,筹备中,109849,16982986259280000
2463,7478e2bb9d1d401dabd67d1aae8e0d03,荣昌猪核心区建设基地(SPF猪生产示范场项目)二期,draft,5,筹备中,214320,17493534525680000
2464,74a80ab7582e4672815771b3b2c10fbe,2025年西南石油工程公司钻前辅助工程劳务框架招标（9标段：中江、孝泉等地区）项目,draft,5,筹备中,212785,17468599336420001
2465,74d58dce00e345c3af7cbdc58dc2bbbc,中国移动四川分公司德阳片区2018-2020年渠道零星维修项目（标包14）,draft,5,筹备中,109773,16982986162410001
2466,7502f0c9996a4e0893330ccf0d85661c,旌阳区城市地下综合管廊建设项目庐山路段中控室装饰装修工程专业分包,draft,5,筹备中,201730,17427171557170000
2467,765cd5c4cb9a494187d25185290c4027,洪安镇土门村杂柑基地改造提升项目,draft,5,筹备中,109695,16982985758670001
2468,769e23c09ba3423797b9306dd3a44b0c,喜德县2018年第二批农村公路工程尼波镇打尔村-甘洛村水泥路改建工程,draft,5,筹备中,109845,16982986253030001
2469,76d2c1e0fcf841bbae0d2d7e3ece029a,白鹤花园棚户区改造项目一期工程,draft,5,筹备中,109449,16982984863360001
2470,773f4494b4f54667ae4bac516f591fde,德阳市行政综合办公楼（老政务中心）屋面防水改造工程,draft,5,筹备中,109508,16982984936330001
2471,777eb3f422ea4384851c2e11090623ac,区级机关综合办公大楼车库地坪整治项目,draft,5,筹备中,236998,17627597270260000
2472,77a04024304d44bcae389f681f68f0c9,广汉市南兴镇农业综合开发高标准农田建设项目,draft,5,筹备中,109786,16982986178660001
2473,77a9757e6b0a4bbe94563dc71d5f12c9,23号油库立式油罐防腐处理及改造合同,draft,5,筹备中,109700,16982985764920000
2474,77f6ddc2d277451f922b7c5177530dde,违法建（构）筑物拆除工程施工协议2021-2024,draft,5,筹备中,109633,16982985678980000
2475,7804bf2a4b6e4d258d501945273868c0,53019工程、3644-3、4、3617总坪安装工程,draft,5,筹备中,109558,16982985584140000
2476,782bebc32a78434cb3c72045d0771fda,旌阳印象森林餐厅零星维修工程,draft,5,筹备中,139796,17066832049160000
2477,784c455d3cfe45cf9b7dfdf3d752e81a,龙岗001-20井气田水回注土建工程,draft,5,筹备中,109477,16982984897580001
2478,786f45af49be4b29b4a1ad2717804e0d,德缆公司-能源装备及轨道交通用电缆数字化车间建设项目提升机房雨棚建设工程-雨棚建设,draft,5,筹备中,201729,17427171555540000
2479,79023537dbb240b0ae976797542cf3f9,广汉市金轮镇铁塔路维修工程项目,draft,5,筹备中,109669,16982985726790001
2480,791aca08955c42f088311447b7b70e38,广汉市文化体育中心室外篮球场维修项目,draft,5,筹备中,109692,16982985755070000
2481,7967194e66c2442390f25050c5a859d7,石鸡水电站尾水区右岸挡墙加固处理,draft,5,筹备中,109532,16982984969610001
2482,79b8d5fbe3b14dfb8c9cb4065cf4e814,牡丹北苑修建建筑垃圾池,draft,5,筹备中,191771,17366521183580000
2483,79c4128054be48bcb8377af16faba3fd,旌城印象更换单元门,draft,5,筹备中,109452,16982984866960001
2484,79db41967bf84a6c98eca2e5fb490b56,德阳市旌阳区乡镇通组道路工程(双东镇),draft,5,筹备中,109445,16982984858360001
2485,7a9e747d055946fe91da93e794819a4e,阿坝-成都东线路工程14标,draft,5,筹备中,259219,17702768829860000
2486,7ac0d75f530f4ecbb8d2f4169d9c0af8,S206线K3+440-K4+040段改建工程施工全一标段,draft,5,筹备中,109664,16982985720540001
2487,7ae92d3ae6a34881b96e7aa1aaa53e87,城南壹号3区·央堂（一期）专业分包包2安装工程,draft,5,筹备中,225292,17567770323270000
2488,7c38d18f4d2e4ab6818f9527e46cce15,四川司法产教融合实训基地二期项目（运动场及附属设施）土石方工程,draft,5,筹备中,261824,17733714302090000
2489,7c468620d025454db6eb932a5a5562fa,阿合奇县劳保局棚户区（城市危旧房屋）改造项目（一标段）防水专业分包工程,draft,5,筹备中,259128,17701704264550000
2490,7c5bb2cf30bf470a93d959b223c7fb15,盘龙镇大建果园路改建工程,draft,5,筹备中,109604,16982985641640000
2491,7cc55a8369d148a28e41f470b8f982af,国宾府售楼部、样板间室内精装修工程,draft,5,筹备中,109830,16982986233970001
2492,7ccb740801cf4ffba45d3e4990d51a47,东水门大桥、朝天门大桥（南北）公园、停车场、电梯等新增附属设施工程,draft,5,筹备中,141389,17090275795860000
2493,7dc77eabfb054d6f8d70ca8a9825938d,银鑫五洲广场二期 1#楼 A、D 座楼栋间交界处防水施工,draft,5,筹备中,168601,17180871666220000
2494,7ece2d06323c438d89c1a89c7a3a134f,米易县高铁站前广场环境整治项目,draft,5,筹备中,109514,16982984943520001
2495,7f207699fff8424980ab795089a8a9f4,塔什库尔干县达布达尔乡农业灌溉管道建设项目,draft,5,筹备中,109410,16982984815400001
2496,7fa2733fb3d34cc6a7870d625504a391,宁南县骑骡沟镇曹家营、董家龙潭饮用水源地保护工程施工合同,draft,5,筹备中,109827,16982986230380000
2497,7fa5e23b3bfa44e184eeaf9f6aa891c0,水韵江南10栋维修,draft,5,筹备中,109582,16982985613510001
2498,7fa974d0bc674fb48bd98beaad6825ab,测试3.0名称123,draft,5,筹备中,109372,16982984766330000
2499,7fd8ea3e59b7430fa97844b5fde512e4,西昌市西部城区A2-04地块房地产开发项目项目消防、智能化、暖通预留预埋部分安装专业分包,draft,5,筹备中,198586,17376221881120000
2500,800fb4620f6f4afca71708d0da82500f,实验幼儿园卫生间及功能室维修工程,draft,5,筹备中,109719,16982985788820001
2501,8021c0268aac4ab0adbded0135329637,四川保盛贵州茅台酒采购平台,draft,5,筹备中,109381,16982984777120001
2502,8023626ac42a4b898b22735e281c8608,渭河路（庐山北路至秦岭山北路）道路改造工程道路水稳层材料供应和施工项目,draft,5,筹备中,109436,16982984847270001
2503,80ccba31ed86452683ada4a39f2027bd,驻渝某单位废油罐拆装工程（第三次）,draft,5,筹备中,237155,17629990164320000
2504,816c71305aa94216886d5a43d371eb0f,国网四川省电力公司家属区物业改造二标段项目,draft,5,筹备中,109793,16982986187720000
2505,81925fb85f68450d9108e75665063f94,米易中心城一二期架空层及入户大堂软装采购工程,draft,5,筹备中,109465,16982984882580001
2506,81d3115930624b97aedc862be17f8d7e,布拖县拉达乡现代设施蔬菜产业融合示范园附属工程,draft,5,筹备中,109836,16982986241470001
2507,81f1c11cde6e4db0bc782b1aaf07f75d,德阳市供水安装工程队非招标项目施工劳务分包备选合同,draft,5,筹备中,109754,16982986138660000
2508,820b75e8bc1d44b199a52ffe48f1c350,蓬溪县苇子湾水库除险加固工程,draft,5,筹备中,109841,16982986247880000
2509,8210d117e0d14137b74221d251aba7a9,全国新增1000亿斤粮食生产能力射洪县2018年田间工程建设项目二标段,draft,5,筹备中,109784,16982986176160000
2510,82b352940a4446beaec40efdcd1f0c34,潼南支行东安分理处营业网点主体装修工程项目,draft,5,筹备中,177627,17230247174360000
2511,82f853994a7f4e8e9e602dda3f89691f,郫都区安德街道崇德沟黑臭水体整治项目,draft,5,筹备中,109431,16982984841330001
2512,8340e78b40b54a178e8020ff2cb67fe3,德阳市旌江线城市路灯及绿化工程(八角路口交通改善)项目,draft,5,筹备中,181664,17295800977140000
2513,837f285f234d42b6b60e717ea8e7390b,乔庄镇茶树村排水沟整治,draft,5,筹备中,109816,16982986216630000
2514,8394414a2c9548ff91c728854b0f972d,北新国际冷链商贸物流项目E地块E3#-1、E4#-1综合项目,draft,5,筹备中,109371,16982984765080001
2515,83bc85cab5f64cbe91486de3d1d46045,华系田园猪”生产技术集成示范与应用项目——2024年华系田园猪舍采购(包1：应用示范一),draft,5,筹备中,200131,17401246866400000
2516,83e7238256b547f2a986adb2e2599541,某部食堂维修整治工程,draft,5,筹备中,188209,17310569309280000
2517,84294b0ce2fa49f493c40ed4d2676b79,2018年乐山城域传送网汇聚机房建设工程,draft,5,筹备中,109747,16982985825540001
2518,842ab5bb919d45ca9f23040dc3e34050,绵阳市安州区2025年制种大县项目-生产基地设施建设工程,draft,5,筹备中,237922,17642077099220000
2519,84523f6e180f4f519bb0b1e60b6922c6,国有企业职工家属区“三供一业”分离移交改造项目供水部分,draft,5,筹备中,109829,16982986232720001
2520,84c69a9362964c71924c359adc4efb67,中建四局-杜秀佳项目,draft,5,筹备中,263994,17750084243680000
2521,84e432dea3ad41d09fb63c0470de73b3,围墙亮化及环境改造项目,draft,5,筹备中,109752,16982985831790001
2522,84e981fdde7d4cbbb060120806e08159,信达国际车库伸缩缝漏水维修工程项目,draft,5,筹备中,200134,17401246908440000
2523,8501f263d1874d7ea4206eea6387184f,中国移动四川公司乐山分公司2025-2026年渠道维修采购项目,draft,5,筹备中,214319,17493534524120000
2524,855160338f1e45cfbc0d0c34ed169a79,绵土路九龙里至武新路路面和桥梁工程,draft,5,筹备中,109584,16982985616010000
2525,8565db0386b842f0932560eb0780e129,智慧之心项目5#泡沫混凝土工程,draft,5,筹备中,215568,17513644187790000
2526,85866c001d2e4b029b09516966968acc,中江县2016年抗旱应急水源工程,draft,5,筹备中,109839,16982986245220001
2527,85a310ee93c644e7afb8d61dade74000,大英县城西片区棚户区改造城中村项目（三期）一标段建设项目、郪江北安置房建设项目、盐华小学校建设EPC项目,draft,5,筹备中,109674,16982985732890001
2528,85a4017a9c604e0391500307328339fb,成绵TJ4项目部驻地房屋恢复装修工程,draft,5,筹备中,198587,17376221882680001
2529,876f32f8b96d4bb192f628a4cb4d0b49,征拆服务中心办公用房装修工程,draft,5,筹备中,109840,16982986246470000
2530,87f7752054484eb9988c3714e39102ad,三星堆旅游环线工业游基地基础设施改造项目（一期）设计施工总承包项目,draft,5,筹备中,109401,16982984801960001
2531,88dc03d2639144e2a513a82c2ebec878,成都市青羊区文庙后街雨水管网管道清淤及更换维修改造工程,draft,5,筹备中,202060,17441713724340000
2532,88e26d8ae253462cbcfc30e462f2da7f,广汉金鱼镇凉水村管网延伸工程,draft,5,筹备中,109802,16982986198970000
2533,890be7b5d630451fa7183f49d5d7b7e2,四川省烟草公司内江市公司土建、安装、装饰施工供应商采购项目,draft,5,筹备中,109500,16982984926330000
2534,8929f6ba520a4e24813d0adb7e6479e7,绵阳高新医院（肺病医院）建设项目之办公室装饰装修分包合同,draft,5,筹备中,109473,16982984892580000
2535,896c436fa83944339095020270c16178,旌南小区消防蓄水池防水防漏维修工程施工合同,draft,5,筹备中,109741,16982985818040000
2536,89839027a8fe4876a6f7edd4a103ec2e,北温泉街道状元府第照度提升工程,draft,5,筹备中,109626,16982985669760000
2537,8a17b9ff95fc42b696dc7c91938904dc,绵阳市公安局高新技术产业开发区分局磨家派出所改造工程,draft,5,筹备中,169133,17189525511720000
2538,8a37f6f69a15444d97084d605610d841,长虹技佳重庆分公司彩钢棚搭建项目,draft,5,筹备中,237160,17630030834320000
2539,8a57f2823a644db09f6c915d4942f9d5,泰安综合楼屋面改造工程,draft,5,筹备中,109643,16982985691640001
2540,8a72b33293404bebab3141c623e6ecca,濛阳河路（泰山路-蓥华山路）市政道路工程劳务分包,draft,5,筹备中,190049,17339744902400000
2541,8ab29cb255744a2d8b8369c642ee6fe6,常宜高速公路CY-CZ1标梁场生产区建设项目,draft,5,筹备中,109778,16982986168660000
2542,8ad18cbf8fa3437e896a05658738a32e,四川致远锂业有限公司氯化锂车间地基加固工程,draft,5,筹备中,,
2543,8b32e4c1d62849e59c6a9596571b5dcd,中国移动四川公司天府新区分公司2020-2022年渠道维修采购项目,draft,5,筹备中,109683,16982985744290001
2544,8b702fa4ccca4b3b98261a07cbde8ae7,新华水库放水闸阀整治工程,draft,5,筹备中,201727,17427171552160000
2545,8c344596cdd444249482d76da3b86016,渭河路邻里中心2-2-1、2-2-2铺位装修,draft,5,筹备中,263663,17744874633020000
2546,8c4d70aba64643968392105d93c77f4b,重庆2025年度零星维修服务项目,draft,5,筹备中,239736,17670614295430000
2547,8c9c5aa21f3a444caad16458f3100d00,新疆维吾尔自治区喀什地区大数据局电力机房维修维护项目,draft,5,筹备中,115134,17018337594970000
2548,8d6e8dafbdb44480b46396d6e058b208,张家河洪安镇三村村10组和大同村11组护坡整治工程,draft,5,筹备中,109663,16982985719450001
2549,8dff413b6fb14d6387ccbf6904b861fc,违法建（构）筑物拆除工程,draft,5,筹备中,,
2550,8e1e8ffb0e244123a5f5b269a540fb17,珠峰文化旅游创意产业园区基础设施建设项目一期工程第一标段、二标段,draft,5,筹备中,109657,16982985712420001
2551,8eab805030f6469fb6138c53b388ad26,德阳市旌阳区涪江路小学校校舍维修工程,draft,5,筹备中,109378,16982984773520001
2552,8ef8a9d9c4884fca98f054365e1789ba,德阳市罗江区救助管理站新建救助接待大厅新项目,draft,5,筹备中,109475,16982984895080001
2553,8f5413ca3b9648668a00f54f9fee5b5b,蓬莱镇城乡一体化建设项目四标段项目模板脚手架专业分包,draft,5,筹备中,109461,16982984877740001
2554,8f874aff67254dde80a7b2a2c63ba91e,800MM冷却区整改,draft,5,筹备中,109576,16982985606010000
2555,8fdbef4293604b95a0e2d7a44d5a8b80,40万吨高强包装纸扩建项目余土/渣土外运专业分包工程,draft,5,筹备中,109375,16982984769620001
2556,90199c09b08c49fabf8a8d70e620b9f1,易初明通公司拉萨分公司装修及厂区改造项目,draft,5,筹备中,109776,16982986166160000
2557,90e7b8156a46435ba1b1c39b30479fd0,德阳市罗江区乡村水务供水建设项目钢筋、模板、混凝土、管道及阀门安装劳务分包二标段,draft,5,筹备中,236099,17612866667460000
2558,918683f439b8487cadb404658ab90785,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包7 泸州,draft,5,筹备中,238994,17659359777320000
2559,92308c59fc714d39a2d5cc45e483c1f0,铜梁区太平镇团碾村十七组（CU69）公路工程,draft,5,筹备中,109728,16982985801170001
2560,93cc6b74baa344f3bc26a971682f88bb,德阳市市区背街小巷风貌整治工程（施工二标段）,draft,5,筹备中,109767,16982986155220001
2561,93eb0c58a37649418efd2b28f0757c80,长安汽车全球培训中心改造工程施工服务,draft,5,筹备中,109606,16982985645390001
2562,93f06cd7b4224d759b02bd71317c00d9,2025年中石化西南石油工程公司钻前辅助工程劳务项目（1-8标段）,draft,5,筹备中,214441,17495462248500000
2563,94c6a77e5b8e4eaea55e16a4ee4bb604,峨边彝族自治县人工智能实践基地建设项目,draft,5,筹备中,261150,17723318703030000
2564,94e3c6b241b94290aee703a35bacf5cd,荣昌区仁义中学校舍建设项目,draft,5,筹备中,109482,16982984903830000
2565,94e5c244917144bdbfcbe8bb2e1d45ec,伽师县工业园区空气源供热建设项目（二次）,draft,5,筹备中,109366,16982984759150001
2566,95046cba907f454e912ac49de532fcc7,德阳校区日常维修服务,draft,5,筹备中,109620,16982985662100001
2567,952e810223ff4a18aac271de72d232af,国网新疆喀什岳普湖县供电公司城区供电所项目,draft,5,筹备中,181030,17286088293400000
2568,95e6ded075be48a9950e0e9f5411ac30,银鑫·五洲广场A地块漏水维修工程,draft,5,筹备中,179948,17268181849660000
2569,9679632240d74ff9bd55e0c7b26a0d07,德阳市龙泉山北路（泾河路-青衣江路）更换井座盖,draft,5,筹备中,109731,16982985804760001
2570,96af7424fa7747b48aae24ab669caa3e,旌兴·和悦雲岸1#-11#楼项目公区精装修工程专业分包,draft,5,筹备中,258466,17691387968230001
2571,973001fda0d442faa9516db4ace99a73,玛瑙村易地扶贫搬迁堡坎及边坡支护工程,draft,5,筹备中,109800,16982986196320001
2572,975c978ebf34482ab92912e0e4825d58,阳市罗江区秀水河2020年水毁修复工程（劳务）一标段项目、二标段,draft,5,筹备中,109697,16982985761170001
2573,976f7632cefe4535a53f8a239d5fb1c2,东林智慧学校停车场工程建设项目,draft,5,筹备中,223774,17543642808090000
2574,98af7d7c7a6247bfa410c4e081af4469,四川广元昭化中国食品产业发展重点园区（工业园区泉坝台阶地）项目场平、道路工程施工,draft,5,筹备中,109790,16982986183970001
2575,99859d05ebee43d98f4b947a62aaccab,中核城建德阿项目(EPC)工程27#地块钢结构厂房屋面光伏安装施工专业分包,draft,5,筹备中,237162,17630043837440000
2576,9997cf42719c4991a9ef015c49e0a94c,绵竹应急周转房项目3#点位,draft,5,筹备中,109430,16982984840240000
2577,9999948fd712497985312d9b63a718fb,两路市政环卫所-渝北区2022年元旦春节街景灯饰建设工程项目,draft,5,筹备中,109556,16982985581640000
2578,99d71acc6c124557921fbd34cd845492,罗江区城镇污水垃圾治理-城区垃圾中转站改造项目,draft,5,筹备中,109471,16982984889930000
2579,9a112eb2adae49ea84d9e4baa92dded4,天弓智慧城产业园（一期）总承包工程精装修工程工程专业分包,draft,5,筹备中,214323,17493534530220001
2580,9b2699105e5a437d96e46f1be52c66a6,喀什地区塔什库尔干县曲什曼检查站至垃圾处理厂道路路灯采购项目（二次）,draft,5,筹备中,115142,17018337606690001
2581,9b42b1d50b224729a824ee78afa7387e,德阳市委党校整体迁建工程区域工程-给排水专业分包(第二次),draft,5,筹备中,109432,16982984842430001
2582,9b66381d3eab487fa180887ba7ee343c,自贡航空产业园航空大道南延线二标段（K1+860-K2+670）土石方工程设备租赁,draft,5,筹备中,109628,16982985672260001
2583,9b7a50ed79df43dcb4bc61cc23f1c62f,青衣江路、泰山路等市政道路维修整治工程,draft,5,筹备中,109586,16982985618510001
2584,9bd11b5b52694523b3eecb0ccf6c3c04,重庆轨道交通15号线一期土建工程01标金童路站2B出入口 DN500 给水管道迁改工程,draft,5,筹备中,162254,17137750342780000
2585,9c886de4b2df40c69ee0567fe75bf196,2025年西南石油工程公司钻前辅助工程劳务框架招标（4标段：内江、自贡等地区）项目,draft,5,筹备中,212781,17468599330480000
2586,9c9b148d8642412bbc5bb655d73ede29,中国移动四川公司省本部2021-2023年管理用房及生产枢纽楼公共区域零星维修项目（补采）,draft,5,筹备中,109564,16982985591170001
2587,9d60cf8cfdb546b5a01189c5c9128748,西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）,draft,5,筹备中,141391,17090275799610001
2588,9ebba094a48443a39dd7e1421da8dfbb,刘伟零星工程项目,draft,5,筹备中,109503,16982984929930000
2589,9ee8c6df78d84fb79e7bacee20f9803e,剑阁县2017年国家水土保持重点建设工程剑江项目区治理工程,draft,5,筹备中,109781,16982986172410000
2590,9f0ba65501144ebc97ad9ca1812c6f5d,旌阳区涪江苑小区等2个城镇老旧小区改造及配套基础设施改造项目（孝感街道二期）-涪江苑小区周边道路改造,draft,5,筹备中,120558,17030610204260000
2591,9f65fb36101c4f598431d46550c76f8a,四川护理职业学校2019年暑假德阳校区区域总平修缮工程,draft,5,筹备中,109550,16982984991800001
2592,9f9532c518f646cc8f518111de5c4505,喀什某单位锅炉房锅炉扩容改造项目,draft,5,筹备中,238995,17659365201700000
2593,a066ecd41c8a4c52b51338d3c00115e1,德阳智茂润亚电子科技有限公司3C配件及终端制造项目厂房装修工程,draft,5,筹备中,109407,16982984808990001
2594,a0d056eb1a064f0cbb2cf26b4eb30fcf,德新镇绿化及风貌改造工程,draft,5,筹备中,109783,16982986174750000
2595,a169409a19654f2080b224b3cf9a2d66,安州高新区数字经济产业园基础设施补短板项目--地块二专业分包招标,draft,5,筹备中,238942,17658706518570000
2596,a1affaaaf8124d54bfedebee978dda0b,西藏鲲泰建设集团有限公司2021年度劳务作业分包必选入围项目,draft,5,筹备中,109567,16982985594920000
2597,a1c8757811764320a6915a1df6d7846b,剑阁县盐店镇莲石笋村居民改造项目七标段,draft,5,筹备中,109791,16982986185380000
2598,a1d5df160ba1409dbb581cc5c68a9cfc,营盘乡高峰村、都家坝、丁家碥村农村安全饮水,draft,5,筹备中,109817,16982986217880000
2599,a1df3e6b2cbe4363b1f33cb30b679822,绵阳市安州区村容村貌环境改造提升项目——黄土镇江池村道路工程项目,draft,5,筹备中,109595,16982985629920001
2600,a1e8265ed4924aa793e4e304ede160dd,国网德阳供电公司综合中心建设场地平整工程,draft,5,筹备中,109690,16982985752570001
2601,a2188cd16afa4137a6672d5b21995152,环壁南路（中山大道至蒋家河段）DN600管给水工程,draft,5,筹备中,109601,16982985637730000
2602,a23dd17f3b044c6e922cddbecbae097e,细磨车间、碳酸锂车间防水补漏项目工程,draft,5,筹备中,263995,17750084246490000
2603,a26cdf3caf4d4040809169e35af677b7,工程部油料化工组后油库油罐防腐层检修合同,draft,5,筹备中,239738,17670614339340000
2604,a276363513d1424da525b3a0069cad76,青衣江小学东侧绿化带整治,draft,5,筹备中,109425,16982984834150001
2605,a27fc25d859f4e8c89c1de148f879008,西藏华泰龙矿业开发有限公司接地环网安装工程,draft,5,筹备中,109496,16982984921330001
2606,a2ed40b404af4ce0b9256320d9d0ea9c,白马关镇接引村“三格式+人工湿地”集中式生活污水处理设施项目,draft,5,筹备中,109524,16982984956180000
2607,a302d9524c1c476b9467347fd2366c29,德阳文德湖屿树花园项目一期一批次项目,draft,5,筹备中,109509,16982984937580001
2608,a31f60322d4549d08c02b28c71911eaf,九寨沟县假日阳光建设项目（酒店标段）勘察-设计-施工总承包（EPC）项目,draft,5,筹备中,109711,16982985778820001
2609,a3f1efed66944330a8825ac889c5cb86,中国航发公司郝小成零星工程,draft,5,筹备中,109380,16982984776020001
2610,a41a50af79294ecb925b470611f7ffbd,伽师县综合物流园建设项目-新建10KV配电工程,draft,5,筹备中,109467,16982984885240000
2611,a47049a94e0f4b61b0d7bf3e26dc1bf5,中国移动四川公司雅安分公司2021-2022年渠道维修采购项目框架协议,draft,5,筹备中,109648,16982985701320001
2612,a4c3b0033e8a41e68da82541dd2ba833,建筑工程实训管改造提升采购项目,draft,5,筹备中,109391,16982984789620000
2613,a54d1136b4874e4a821efd15fdc99656,剑阁县白龙鲁班片区市政基础建设工程,draft,5,筹备中,,
2614,a57caf01d54f4466a15c975d806f6d43,青海盐湖工业股份有限公司钾肥分公司2020年冬季维保项目加工一车间局部地面硬化项目区域四、区域五地坪修复工程 标段一,draft,5,筹备中,109602,16982985638980000
2615,a5c3158b49694b9b80cc642bde276b66,汉源县生态农副产品产业园区基础配套设施建设项目-孵化园一标段,draft,5,筹备中,109370,16982984763990000
2616,a5d250ac5bbf451a9793ba879c02cfe4,中国移动四川公司眉山分公司2020-2022年渠道维修采购项目框架协议,draft,5,筹备中,109709,16982985776170001
2617,a649f6ec842b490fa661f7f985335fef,滨河路加油站室外污水管网修建项目,draft,5,筹备中,109554,16982985578980000
2618,a6c5c648fc4c4a32b2affa2b7bcd40ff,德阳市罗江区万安南塔社区多功能运动场建设项目,draft,5,筹备中,109427,16982984836650001
2619,a74d16f8345a4e29a837fb2ea222deea,广清城际轨道交通项目（花都段）安置区工程（狮岭镇军田安置区一期工程）项目（市政道路）工程,draft,5,筹备中,109573,16982985602260000
2620,a7f1cabfc69e4b0e9a8f93a295c8ee03,中建四局-刘兴宇项目,draft,5,筹备中,258794,17696557954860000
2621,a833c96d0fcc4025b38b6b6f534bf835,南木林县拉布普乡皮布岔口东娘村公路工程项目,draft,5,筹备中,109368,16982984761650000
2622,a87f64ee0cf84e24ba5def696a8db151,1-8号厂房、13号厂房、16号厂房防水保温工程专业分包合同,draft,5,筹备中,109547,16982984988050000
2623,a9d5da6068554951b32ac50fd0882879,德阳市自来水公司给水管道维修工程,draft,5,筹备中,,
2624,aa1718235eda4e43a6bc5e018bac9aac,喀什地区某医院综合内科楼消防设施改造工程,draft,5,筹备中,178260,17240609824270000
2625,ab320098414a44169a230f356a43a778,2023年德阳经开区保障性安居工程城镇老旧小区主体改造项目劳务分包第十二标段,draft,5,筹备中,109354,16982980336240000
2626,ab4b61f019744a5bae5f5ee00538f82b,重庆市城投路桥管理有限公司2022年日常维护（竞标12）项目,draft,5,筹备中,109481,16982984902580000
2627,ab85a39f56c54484bb2c8097a4a55b36,平武古城敬老院维修改造项目,draft,5,筹备中,109799,16982986195070001
2628,abb8fe1c7d94468e87f740a796daa4e1,民洛一级公路10千伏线路迁改工程,draft,5,筹备中,,
2629,abcd51a9a4144153ab3c770d763e7219,孝感镇和平村1、2、3、6、7组墓地迁建区域配套项目,draft,5,筹备中,109679,16982985739130000
