external_id,legacy_contract_id,sequence,qty_contract,price_contract,note,idempotency_key,replay_action
legacy_contract_line_summary_sc_2ca20b4affce4e24932a8adb16e79c44,2ca20b4affce4e24932a8adb16e79c44,10,1.0,188994.9600,summary line from legacy contract header amount; legacy_contract_id=2ca20b4affce4e24932a8adb16e79c44; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2ca20b4affce4e24932a8adb16e79c44,create_if_missing
legacy_contract_line_summary_sc_2cc9fb8767ac47e5827085352a73e6e1,2cc9fb8767ac47e5827085352a73e6e1,10,1.0,5645325.5700,summary line from legacy contract header amount; legacy_contract_id=2cc9fb8767ac47e5827085352a73e6e1; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2cc9fb8767ac47e5827085352a73e6e1,create_if_missing
legacy_contract_line_summary_sc_2d11e799ec5b4338a551fb70dfd0dc1c,2d11e799ec5b4338a551fb70dfd0dc1c,10,1.0,2138000.0000,summary line from legacy contract header amount; legacy_contract_id=2d11e799ec5b4338a551fb70dfd0dc1c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2d11e799ec5b4338a551fb70dfd0dc1c,create_if_missing
legacy_contract_line_summary_sc_2d13c3aa71c54b4c9f11bc72734a7d6d,2d13c3aa71c54b4c9f11bc72734a7d6d,10,1.0,496700.0000,summary line from legacy contract header amount; legacy_contract_id=2d13c3aa71c54b4c9f11bc72734a7d6d; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2d13c3aa71c54b4c9f11bc72734a7d6d,create_if_missing
legacy_contract_line_summary_sc_2d7b2abdd1a34bf39338e6129d11fe78,2d7b2abdd1a34bf39338e6129d11fe78,10,1.0,14020.0000,summary line from legacy contract header amount; legacy_contract_id=2d7b2abdd1a34bf39338e6129d11fe78; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2d7b2abdd1a34bf39338e6129d11fe78,create_if_missing
legacy_contract_line_summary_sc_2d81891f136143a9be5fada963776010,2d81891f136143a9be5fada963776010,10,1.0,270271.4000,summary line from legacy contract header amount; legacy_contract_id=2d81891f136143a9be5fada963776010; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2d81891f136143a9be5fada963776010,create_if_missing
legacy_contract_line_summary_sc_2d83bcab74f74d1e991a546e81386f96,2d83bcab74f74d1e991a546e81386f96,10,1.0,176146.4700,summary line from legacy contract header amount; legacy_contract_id=2d83bcab74f74d1e991a546e81386f96; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2d83bcab74f74d1e991a546e81386f96,create_if_missing
legacy_contract_line_summary_sc_2d9f7e004a8349d5b8851692a838c8b7,2d9f7e004a8349d5b8851692a838c8b7,10,1.0,39800.0000,summary line from legacy contract header amount; legacy_contract_id=2d9f7e004a8349d5b8851692a838c8b7; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2d9f7e004a8349d5b8851692a838c8b7,create_if_missing
legacy_contract_line_summary_sc_2da858dc392c415a9c6a74816c17d05e,2da858dc392c415a9c6a74816c17d05e,10,1.0,2000000.0000,summary line from legacy contract header amount; legacy_contract_id=2da858dc392c415a9c6a74816c17d05e; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2da858dc392c415a9c6a74816c17d05e,create_if_missing
legacy_contract_line_summary_sc_2de39cfc0b8543bf9bf48bea8c39f96f,2de39cfc0b8543bf9bf48bea8c39f96f,10,1.0,206.0000,summary line from legacy contract header amount; legacy_contract_id=2de39cfc0b8543bf9bf48bea8c39f96f; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2de39cfc0b8543bf9bf48bea8c39f96f,create_if_missing
legacy_contract_line_summary_sc_2deae917c17a44b99d36efb965ef609b,2deae917c17a44b99d36efb965ef609b,10,1.0,310000000.0000,summary line from legacy contract header amount; legacy_contract_id=2deae917c17a44b99d36efb965ef609b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2deae917c17a44b99d36efb965ef609b,create_if_missing
legacy_contract_line_summary_sc_2e12c4e4d14649d0a39bc8e5f4fd75e9,2e12c4e4d14649d0a39bc8e5f4fd75e9,10,1.0,321.0000,summary line from legacy contract header amount; legacy_contract_id=2e12c4e4d14649d0a39bc8e5f4fd75e9; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2e12c4e4d14649d0a39bc8e5f4fd75e9,create_if_missing
legacy_contract_line_summary_sc_2e93051e20754b69a6977126d73505d9,2e93051e20754b69a6977126d73505d9,10,1.0,12407521.7000,summary line from legacy contract header amount; legacy_contract_id=2e93051e20754b69a6977126d73505d9; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2e93051e20754b69a6977126d73505d9,create_if_missing
legacy_contract_line_summary_sc_2e9bfcf0107a4c60bbe81d34ddc4c107,2e9bfcf0107a4c60bbe81d34ddc4c107,10,1.0,12000.0000,summary line from legacy contract header amount; legacy_contract_id=2e9bfcf0107a4c60bbe81d34ddc4c107; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2e9bfcf0107a4c60bbe81d34ddc4c107,create_if_missing
legacy_contract_line_summary_sc_2ee3c843fb0a486e99cc2269bd175ba6,2ee3c843fb0a486e99cc2269bd175ba6,10,1.0,5897.0000,summary line from legacy contract header amount; legacy_contract_id=2ee3c843fb0a486e99cc2269bd175ba6; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2ee3c843fb0a486e99cc2269bd175ba6,create_if_missing
legacy_contract_line_summary_sc_2f569b10f2014d8f8a6f6e40a69c6582,2f569b10f2014d8f8a6f6e40a69c6582,10,1.0,16005.0000,summary line from legacy contract header amount; legacy_contract_id=2f569b10f2014d8f8a6f6e40a69c6582; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2f569b10f2014d8f8a6f6e40a69c6582,create_if_missing
legacy_contract_line_summary_sc_2f8741f279a842a18661e85292e8bda1,2f8741f279a842a18661e85292e8bda1,10,1.0,801111.0000,summary line from legacy contract header amount; legacy_contract_id=2f8741f279a842a18661e85292e8bda1; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2f8741f279a842a18661e85292e8bda1,create_if_missing
legacy_contract_line_summary_sc_2fecd23ac4c14a09846d42de6149c1d5,2fecd23ac4c14a09846d42de6149c1d5,10,1.0,752373.5200,summary line from legacy contract header amount; legacy_contract_id=2fecd23ac4c14a09846d42de6149c1d5; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_2fecd23ac4c14a09846d42de6149c1d5,create_if_missing
legacy_contract_line_summary_sc_30017570b95d43b584955f4e755ff714,30017570b95d43b584955f4e755ff714,10,1.0,3460000.0000,summary line from legacy contract header amount; legacy_contract_id=30017570b95d43b584955f4e755ff714; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_30017570b95d43b584955f4e755ff714,create_if_missing
legacy_contract_line_summary_sc_301accf9c003420e984c779785c9d23e,301accf9c003420e984c779785c9d23e,10,1.0,446300.0000,summary line from legacy contract header amount; legacy_contract_id=301accf9c003420e984c779785c9d23e; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_301accf9c003420e984c779785c9d23e,create_if_missing
legacy_contract_line_summary_sc_302c2a2602a84ccea32f30934f40101d,302c2a2602a84ccea32f30934f40101d,10,1.0,904.8000,summary line from legacy contract header amount; legacy_contract_id=302c2a2602a84ccea32f30934f40101d; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_302c2a2602a84ccea32f30934f40101d,create_if_missing
legacy_contract_line_summary_sc_30877570c75b46f192cc63902aa52045,30877570c75b46f192cc63902aa52045,10,1.0,2965722.6900,summary line from legacy contract header amount; legacy_contract_id=30877570c75b46f192cc63902aa52045; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_30877570c75b46f192cc63902aa52045,create_if_missing
legacy_contract_line_summary_sc_30cbfec3bfb2491aa0c3d78b07102ddd,30cbfec3bfb2491aa0c3d78b07102ddd,10,1.0,34803.7000,summary line from legacy contract header amount; legacy_contract_id=30cbfec3bfb2491aa0c3d78b07102ddd; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_30cbfec3bfb2491aa0c3d78b07102ddd,create_if_missing
legacy_contract_line_summary_sc_30da5359c8094f508c7353b13bc48cde,30da5359c8094f508c7353b13bc48cde,10,1.0,33510.0000,summary line from legacy contract header amount; legacy_contract_id=30da5359c8094f508c7353b13bc48cde; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_30da5359c8094f508c7353b13bc48cde,create_if_missing
legacy_contract_line_summary_sc_30ea518c2a09455cb40f4559c675dbe7,30ea518c2a09455cb40f4559c675dbe7,10,1.0,5660909.1300,summary line from legacy contract header amount; legacy_contract_id=30ea518c2a09455cb40f4559c675dbe7; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_30ea518c2a09455cb40f4559c675dbe7,create_if_missing
legacy_contract_line_summary_sc_30ffb38d2c914982b89223320a1a62c4,30ffb38d2c914982b89223320a1a62c4,10,1.0,22007.1000,summary line from legacy contract header amount; legacy_contract_id=30ffb38d2c914982b89223320a1a62c4; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_30ffb38d2c914982b89223320a1a62c4,create_if_missing
legacy_contract_line_summary_sc_310bf60d03cd48559c12a4aedd39cb14,310bf60d03cd48559c12a4aedd39cb14,10,1.0,1257082.4400,summary line from legacy contract header amount; legacy_contract_id=310bf60d03cd48559c12a4aedd39cb14; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_310bf60d03cd48559c12a4aedd39cb14,create_if_missing
legacy_contract_line_summary_sc_310c6fc8c4c346a4bf4e8a4974ead8a1,310c6fc8c4c346a4bf4e8a4974ead8a1,10,1.0,71968462.0000,summary line from legacy contract header amount; legacy_contract_id=310c6fc8c4c346a4bf4e8a4974ead8a1; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_310c6fc8c4c346a4bf4e8a4974ead8a1,create_if_missing
legacy_contract_line_summary_sc_3115c4f6b9224c01bfa9f4c43abc2043,3115c4f6b9224c01bfa9f4c43abc2043,10,1.0,81741.2800,summary line from legacy contract header amount; legacy_contract_id=3115c4f6b9224c01bfa9f4c43abc2043; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3115c4f6b9224c01bfa9f4c43abc2043,create_if_missing
legacy_contract_line_summary_sc_315697670e7a4e5ca94b53731e35cde6,315697670e7a4e5ca94b53731e35cde6,10,1.0,4439984.0000,summary line from legacy contract header amount; legacy_contract_id=315697670e7a4e5ca94b53731e35cde6; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_315697670e7a4e5ca94b53731e35cde6,create_if_missing
legacy_contract_line_summary_sc_31fc9185612c4eb5918f97f836e8f062,31fc9185612c4eb5918f97f836e8f062,10,1.0,259.0000,summary line from legacy contract header amount; legacy_contract_id=31fc9185612c4eb5918f97f836e8f062; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_31fc9185612c4eb5918f97f836e8f062,create_if_missing
legacy_contract_line_summary_sc_320ae68d85cf44da8520f41b9d6c2080,320ae68d85cf44da8520f41b9d6c2080,10,1.0,7200.0000,summary line from legacy contract header amount; legacy_contract_id=320ae68d85cf44da8520f41b9d6c2080; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_320ae68d85cf44da8520f41b9d6c2080,create_if_missing
legacy_contract_line_summary_sc_320f6892db4d4695a496022727a68908,320f6892db4d4695a496022727a68908,10,1.0,746630.0700,summary line from legacy contract header amount; legacy_contract_id=320f6892db4d4695a496022727a68908; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_320f6892db4d4695a496022727a68908,create_if_missing
legacy_contract_line_summary_sc_32469f5b988a4fb49e8f7c753e1955c9,32469f5b988a4fb49e8f7c753e1955c9,10,1.0,515365.9400,summary line from legacy contract header amount; legacy_contract_id=32469f5b988a4fb49e8f7c753e1955c9; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_32469f5b988a4fb49e8f7c753e1955c9,create_if_missing
legacy_contract_line_summary_sc_325b266f5f2743289b5aadad16d93bf4,325b266f5f2743289b5aadad16d93bf4,10,1.0,9821984.0000,summary line from legacy contract header amount; legacy_contract_id=325b266f5f2743289b5aadad16d93bf4; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_325b266f5f2743289b5aadad16d93bf4,create_if_missing
legacy_contract_line_summary_sc_32837dc26c344e8cbf9b3a9346f8a3ec,32837dc26c344e8cbf9b3a9346f8a3ec,10,1.0,28516.0000,summary line from legacy contract header amount; legacy_contract_id=32837dc26c344e8cbf9b3a9346f8a3ec; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_32837dc26c344e8cbf9b3a9346f8a3ec,create_if_missing
legacy_contract_line_summary_sc_329c662c588e42d0bfa0944664342b91,329c662c588e42d0bfa0944664342b91,10,1.0,9492.0000,summary line from legacy contract header amount; legacy_contract_id=329c662c588e42d0bfa0944664342b91; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_329c662c588e42d0bfa0944664342b91,create_if_missing
legacy_contract_line_summary_sc_32d04f89e8fe427786b4130a8fd1845b,32d04f89e8fe427786b4130a8fd1845b,10,1.0,3389682.0000,summary line from legacy contract header amount; legacy_contract_id=32d04f89e8fe427786b4130a8fd1845b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_32d04f89e8fe427786b4130a8fd1845b,create_if_missing
legacy_contract_line_summary_sc_33b555738297466f8993b94e68ad4d33,33b555738297466f8993b94e68ad4d33,10,1.0,24993.7000,summary line from legacy contract header amount; legacy_contract_id=33b555738297466f8993b94e68ad4d33; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_33b555738297466f8993b94e68ad4d33,create_if_missing
legacy_contract_line_summary_sc_33cb98f817ef4bab989954ab74fb9b42,33cb98f817ef4bab989954ab74fb9b42,10,1.0,132902.0900,summary line from legacy contract header amount; legacy_contract_id=33cb98f817ef4bab989954ab74fb9b42; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_33cb98f817ef4bab989954ab74fb9b42,create_if_missing
legacy_contract_line_summary_sc_34322d7f3dc245d8b74e091c51a12fdf,34322d7f3dc245d8b74e091c51a12fdf,10,1.0,10169.4800,summary line from legacy contract header amount; legacy_contract_id=34322d7f3dc245d8b74e091c51a12fdf; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_34322d7f3dc245d8b74e091c51a12fdf,create_if_missing
legacy_contract_line_summary_sc_3438ef465aa44ed6916da93fb7364d38,3438ef465aa44ed6916da93fb7364d38,10,1.0,206424.0000,summary line from legacy contract header amount; legacy_contract_id=3438ef465aa44ed6916da93fb7364d38; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3438ef465aa44ed6916da93fb7364d38,create_if_missing
legacy_contract_line_summary_sc_3439b64a6b52448cb481b0f93660a2ff,3439b64a6b52448cb481b0f93660a2ff,10,1.0,32000.0000,summary line from legacy contract header amount; legacy_contract_id=3439b64a6b52448cb481b0f93660a2ff; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3439b64a6b52448cb481b0f93660a2ff,create_if_missing
legacy_contract_line_summary_sc_34a07a2182aa4ffb8cbcd9aeaa1fbe30,34a07a2182aa4ffb8cbcd9aeaa1fbe30,10,1.0,16000.0000,summary line from legacy contract header amount; legacy_contract_id=34a07a2182aa4ffb8cbcd9aeaa1fbe30; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_34a07a2182aa4ffb8cbcd9aeaa1fbe30,create_if_missing
legacy_contract_line_summary_sc_351017879b5c43d48eaeec7369064d4f,351017879b5c43d48eaeec7369064d4f,10,1.0,89652.5600,summary line from legacy contract header amount; legacy_contract_id=351017879b5c43d48eaeec7369064d4f; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_351017879b5c43d48eaeec7369064d4f,create_if_missing
legacy_contract_line_summary_sc_3590dd8af27640689dd3b7b3d5052752,3590dd8af27640689dd3b7b3d5052752,10,1.0,1047.0000,summary line from legacy contract header amount; legacy_contract_id=3590dd8af27640689dd3b7b3d5052752; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3590dd8af27640689dd3b7b3d5052752,create_if_missing
legacy_contract_line_summary_sc_3592ba0780794f0092d83e332b3a42aa,3592ba0780794f0092d83e332b3a42aa,10,1.0,14500.0000,summary line from legacy contract header amount; legacy_contract_id=3592ba0780794f0092d83e332b3a42aa; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3592ba0780794f0092d83e332b3a42aa,create_if_missing
legacy_contract_line_summary_sc_359ceebc083241caab1db9b39a2c33ba,359ceebc083241caab1db9b39a2c33ba,10,1.0,2434842.0000,summary line from legacy contract header amount; legacy_contract_id=359ceebc083241caab1db9b39a2c33ba; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_359ceebc083241caab1db9b39a2c33ba,create_if_missing
legacy_contract_line_summary_sc_35aab02dfd3d4ac6b09baed3ed8e4b78,35aab02dfd3d4ac6b09baed3ed8e4b78,10,1.0,149214.0000,summary line from legacy contract header amount; legacy_contract_id=35aab02dfd3d4ac6b09baed3ed8e4b78; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_35aab02dfd3d4ac6b09baed3ed8e4b78,create_if_missing
legacy_contract_line_summary_sc_35d186d1b1fb46629b79cfe322767eed,35d186d1b1fb46629b79cfe322767eed,10,1.0,20759017.8000,summary line from legacy contract header amount; legacy_contract_id=35d186d1b1fb46629b79cfe322767eed; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_35d186d1b1fb46629b79cfe322767eed,create_if_missing
legacy_contract_line_summary_sc_35e1ef258b4749598e5771c4788d64ca,35e1ef258b4749598e5771c4788d64ca,10,1.0,39483.0000,summary line from legacy contract header amount; legacy_contract_id=35e1ef258b4749598e5771c4788d64ca; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_35e1ef258b4749598e5771c4788d64ca,create_if_missing
legacy_contract_line_summary_sc_3693711246014bc5a7972e3af05d5969,3693711246014bc5a7972e3af05d5969,10,1.0,24095.0000,summary line from legacy contract header amount; legacy_contract_id=3693711246014bc5a7972e3af05d5969; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3693711246014bc5a7972e3af05d5969,create_if_missing
legacy_contract_line_summary_sc_36ae4d26b8494b2592ea400fa201beec,36ae4d26b8494b2592ea400fa201beec,10,1.0,222800.0000,summary line from legacy contract header amount; legacy_contract_id=36ae4d26b8494b2592ea400fa201beec; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_36ae4d26b8494b2592ea400fa201beec,create_if_missing
legacy_contract_line_summary_sc_36b4b9472702459e80a3cac11f08b27d,36b4b9472702459e80a3cac11f08b27d,10,1.0,7726901.0000,summary line from legacy contract header amount; legacy_contract_id=36b4b9472702459e80a3cac11f08b27d; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_36b4b9472702459e80a3cac11f08b27d,create_if_missing
legacy_contract_line_summary_sc_36e42cabf0e84eb89cbd3dde480c7681,36e42cabf0e84eb89cbd3dde480c7681,10,1.0,8949341.0000,summary line from legacy contract header amount; legacy_contract_id=36e42cabf0e84eb89cbd3dde480c7681; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_36e42cabf0e84eb89cbd3dde480c7681,create_if_missing
legacy_contract_line_summary_sc_3711d3dac7ba46118043cafaae7eb45c,3711d3dac7ba46118043cafaae7eb45c,10,1.0,1423000.0000,summary line from legacy contract header amount; legacy_contract_id=3711d3dac7ba46118043cafaae7eb45c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3711d3dac7ba46118043cafaae7eb45c,create_if_missing
legacy_contract_line_summary_sc_37128319bbe048839963bd6eefa1e6fd,37128319bbe048839963bd6eefa1e6fd,10,1.0,11800.0000,summary line from legacy contract header amount; legacy_contract_id=37128319bbe048839963bd6eefa1e6fd; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_37128319bbe048839963bd6eefa1e6fd,create_if_missing
legacy_contract_line_summary_sc_375103b6f617498eb2d678e4da1ac32c,375103b6f617498eb2d678e4da1ac32c,10,1.0,8079.0000,summary line from legacy contract header amount; legacy_contract_id=375103b6f617498eb2d678e4da1ac32c; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_375103b6f617498eb2d678e4da1ac32c,create_if_missing
legacy_contract_line_summary_sc_375b582ab1624f82be51bff3b06ef366,375b582ab1624f82be51bff3b06ef366,10,1.0,4772.0000,summary line from legacy contract header amount; legacy_contract_id=375b582ab1624f82be51bff3b06ef366; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_375b582ab1624f82be51bff3b06ef366,create_if_missing
legacy_contract_line_summary_sc_3762c62a1ad340dba5ecafcb593468b2,3762c62a1ad340dba5ecafcb593468b2,10,1.0,249.0000,summary line from legacy contract header amount; legacy_contract_id=3762c62a1ad340dba5ecafcb593468b2; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3762c62a1ad340dba5ecafcb593468b2,create_if_missing
legacy_contract_line_summary_sc_376d4ddb71a5483796dc6b5bc4023da4,376d4ddb71a5483796dc6b5bc4023da4,10,1.0,234.0000,summary line from legacy contract header amount; legacy_contract_id=376d4ddb71a5483796dc6b5bc4023da4; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_376d4ddb71a5483796dc6b5bc4023da4,create_if_missing
legacy_contract_line_summary_sc_37924f15f1034d1bba7031aaec18a249,37924f15f1034d1bba7031aaec18a249,10,1.0,179829.0000,summary line from legacy contract header amount; legacy_contract_id=37924f15f1034d1bba7031aaec18a249; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_37924f15f1034d1bba7031aaec18a249,create_if_missing
legacy_contract_line_summary_sc_3799d0ef5bb84627a1e74914a3ff3258,3799d0ef5bb84627a1e74914a3ff3258,10,1.0,2500000.0000,summary line from legacy contract header amount; legacy_contract_id=3799d0ef5bb84627a1e74914a3ff3258; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3799d0ef5bb84627a1e74914a3ff3258,create_if_missing
legacy_contract_line_summary_sc_37ae72eee33840738e2b2f938abd57e3,37ae72eee33840738e2b2f938abd57e3,10,1.0,32000.0000,summary line from legacy contract header amount; legacy_contract_id=37ae72eee33840738e2b2f938abd57e3; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_37ae72eee33840738e2b2f938abd57e3,create_if_missing
legacy_contract_line_summary_sc_37d011c00ad74349a0e3ee57ed86484f,37d011c00ad74349a0e3ee57ed86484f,10,1.0,14792.0200,summary line from legacy contract header amount; legacy_contract_id=37d011c00ad74349a0e3ee57ed86484f; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_37d011c00ad74349a0e3ee57ed86484f,create_if_missing
legacy_contract_line_summary_sc_38055812bfa14d36a2d3522314f0c43a,38055812bfa14d36a2d3522314f0c43a,10,1.0,19331470.8400,summary line from legacy contract header amount; legacy_contract_id=38055812bfa14d36a2d3522314f0c43a; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_38055812bfa14d36a2d3522314f0c43a,create_if_missing
legacy_contract_line_summary_sc_3836f50c190c4c438eabaacbdb60b80b,3836f50c190c4c438eabaacbdb60b80b,10,1.0,950000.0000,summary line from legacy contract header amount; legacy_contract_id=3836f50c190c4c438eabaacbdb60b80b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3836f50c190c4c438eabaacbdb60b80b,create_if_missing
legacy_contract_line_summary_sc_38497f0c58b6414db340c37217896df6,38497f0c58b6414db340c37217896df6,10,1.0,70000.0000,summary line from legacy contract header amount; legacy_contract_id=38497f0c58b6414db340c37217896df6; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_38497f0c58b6414db340c37217896df6,create_if_missing
legacy_contract_line_summary_sc_3903d14cda444c9b8902aa1821aa466f,3903d14cda444c9b8902aa1821aa466f,10,1.0,90850.0000,summary line from legacy contract header amount; legacy_contract_id=3903d14cda444c9b8902aa1821aa466f; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3903d14cda444c9b8902aa1821aa466f,create_if_missing
legacy_contract_line_summary_sc_392388e4cb6742e694d2906b1b4c71fb,392388e4cb6742e694d2906b1b4c71fb,10,1.0,43351.0000,summary line from legacy contract header amount; legacy_contract_id=392388e4cb6742e694d2906b1b4c71fb; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_392388e4cb6742e694d2906b1b4c71fb,create_if_missing
legacy_contract_line_summary_sc_395c42ce59a040b9b90b0c8fa7f4203c,395c42ce59a040b9b90b0c8fa7f4203c,10,1.0,378007.20,summary line from legacy contract header amount; legacy_contract_id=395c42ce59a040b9b90b0c8fa7f4203c; amount_source=D_SCBSJS_JSJE; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_395c42ce59a040b9b90b0c8fa7f4203c,create_if_missing
legacy_contract_line_summary_sc_397db966e5a047beb3310e7f744d327b,397db966e5a047beb3310e7f744d327b,10,1.0,190161.0000,summary line from legacy contract header amount; legacy_contract_id=397db966e5a047beb3310e7f744d327b; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_397db966e5a047beb3310e7f744d327b,create_if_missing
legacy_contract_line_summary_sc_398c3358405b40a191a76266345551ac,398c3358405b40a191a76266345551ac,10,1.0,1950.0000,summary line from legacy contract header amount; legacy_contract_id=398c3358405b40a191a76266345551ac; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_398c3358405b40a191a76266345551ac,create_if_missing
legacy_contract_line_summary_sc_3a0de13ec9f5467d841e45dd7fac4362,3a0de13ec9f5467d841e45dd7fac4362,10,1.0,430000.0000,summary line from legacy contract header amount; legacy_contract_id=3a0de13ec9f5467d841e45dd7fac4362; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3a0de13ec9f5467d841e45dd7fac4362,create_if_missing
legacy_contract_line_summary_sc_3a183e73f5544c8781dfac78a1fafc93,3a183e73f5544c8781dfac78a1fafc93,10,1.0,9708894.4300,summary line from legacy contract header amount; legacy_contract_id=3a183e73f5544c8781dfac78a1fafc93; amount_source=GCYSZJ; not a reconstructed BOQ detail,legacy_contract_line_summary_sc_3a183e73f5544c8781dfac78a1fafc93,create_if_missing
