id,legacy_partner_source,legacy_partner_id,name,legacy_partner_name,legacy_source_evidence,customer_rank,supplier_rank
5892,cooperat_company,0F42104F56184AD88453598D7520D309,德阳经开建设工程有限公司,德阳经开建设工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5888,cooperat_company,0fdc0edee2754f928b009e30ad030135,德阳开发区林创工程机械设备租赁经营部,德阳开发区林创工程机械设备租赁经营部,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5850,cooperat_company,10243c88d89d4eb281e9441977df27cc,四川隆强建筑设备租赁有限公司,四川隆强建筑设备租赁有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5775,cooperat_company,119e3bb58e0d41e6892d645e9c27926c,中仪国际招标有限公司,中仪国际招标有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5841,cooperat_company,139f490fbc3447ef8c12e51b71a0061c,四川省宇汇建设工程有限公司日喀则分公司,四川省宇汇建设工程有限公司日喀则分公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5936,cooperat_company,13fecb61f11343e0aa2a186562efb874,锦泰财产保险股份有限公司,锦泰财产保险股份有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5784,cooperat_company,1459E0CA0CFD444C8B5212B596490A04,中国石油天然气第七建设有限公司,中国石油天然气第七建设有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5916,cooperat_company,150a70447dfe409f8608878f3fcf67e1,西藏润森实业有限公司,西藏润森实业有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5808,cooperat_company,157af797b0474331b93e3cf586ba4d0c,公诚管理咨询有限公司,公诚管理咨询有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5818,cooperat_company,17ed3cad60174b1197d86c09911738d1,吉林市龙麒工程造价咨询有限责任公司西藏分公司,吉林市龙麒工程造价咨询有限责任公司西藏分公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5918,cooperat_company,19e0335b6730480c846881f7e26601ef,重庆兴农融资担保集团有限公司,重庆兴农融资担保集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5941,cooperat_company,1e70b387915241939e654532997f08cd,零星材料费,零星材料费,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5840,cooperat_company,1fe6d72f5ca94f74a19b30e063702a07,四川省华地建设工程有限责任公司,四川省华地建设工程有限责任公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5798,cooperat_company,2244f8ba357a4d63b6217a2904102558,中铁十九局集团有限公司,中铁十九局集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5891,cooperat_company,22a545c3b0b54d07b328b87c8f6a1f9b,德阳汇众汽车销售服务有限公司,德阳汇众汽车销售服务有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5871,cooperat_company,235e6a40e9a44c4cb9fc1e964f6560c3,德阳市供水安装工程队,德阳市供水安装工程队,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5865,cooperat_company,24472713ae194aceb22b00ca82425d4f,德阳共创天成装饰建材工程有限公司,德阳共创天成装饰建材工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5868,cooperat_company,24E5182A365841ABA2756A64288EBF6C,德阳大参林投资有限公司,德阳大参林投资有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5779,cooperat_company,269D7E9D1400424683B5F4E04C1B1A06,中国建筑一局（集团）有限公司,中国建筑一局（集团）有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5867,cooperat_company,26d6e57ce1ac4394926a2776d5932391,德阳国信建设工程有限公司,德阳国信建设工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5776,cooperat_company,27af3fdab1a541888120f261ac87d78e,中国人民解放军陆军特色医学中心,中国人民解放军陆军特色医学中心,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5794,cooperat_company,27b2d90979824a70bfa942c7c8b32876,中江县财政局,中江县财政局,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5811,cooperat_company,287f52835d0441d690c0188d13eb6b5c,剑阁县公兴镇人民政府,剑阁县公兴镇人民政府,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5905,cooperat_company,2a8b426fa55247c08115c18a91305d48,璧山区林建工程机械租赁经营部,璧山区林建工程机械租赁经营部,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5805,cooperat_company,2af09d4637db4c46b289f59063d7202c,什邡市回澜镇人民政府,什邡市回澜镇人民政府,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5894,cooperat_company,2b3124837d8547cea19b91673c16837c,德阳高新发展有限公司,德阳高新发展有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5836,cooperat_company,2b31d79406ad467caa1d5bb548537edc,四川标企信用评估服务有限公司,四川标企信用评估服务有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5822,cooperat_company,2be3860a5645448ea6e4d3aa7fbb4780,四川信联云航科技有限公司,四川信联云航科技有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5828,cooperat_company,2d9fef40cfac4181b52143ae1deda487,四川山水美地农业投资有限公司,四川山水美地农业投资有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5783,cooperat_company,2dc5de81fff64fda8373debaecaac98a,中国机电工程招标有限公司,中国机电工程招标有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5924,cooperat_company,2e39fcd1bc9f4ec2aa22db2ccf8173c4,重庆市津璧建筑劳务有限公司,重庆市津璧建筑劳务有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5819,cooperat_company,2ebcc4db-824d-460a-a666-e3aca0ba2316,四川七星劳务有限公司成都分公司,四川七星劳务有限公司成都分公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5932,cooperat_company,3097D72E8FF94F75AC4CB725C11E2CE0,金阳县交通运输局,金阳县交通运输局,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5823,cooperat_company,315fb24390284169994604287c617fc6,四川兴溯道劳务有限公司,四川兴溯道劳务有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5778,cooperat_company,317dfb0a49914aedbc71a4784b85e282,中国平安财产保险股份有限公司天津分公司,中国平安财产保险股份有限公司天津分公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5826,cooperat_company,322962C05B7C4FFABE86FD6DA3D6F2A7,四川启美实业有限公司,四川启美实业有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5810,cooperat_company,32c60f33a567466c8bd466249b377c3c,剑阁农商银行零余额账户垫款户,剑阁农商银行零余额账户垫款户,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5790,cooperat_company,33395bc28e964194abc3564ec362d277,中核（上海）供应链管理有限公司,中核（上海）供应链管理有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5774,cooperat_company,3373797eb3b64dee890de9ca210570cc,中交一公局海威工程建设有限公司,中交一公局海威工程建设有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5802,cooperat_company,34ae583a09d34a25864e4a1f7ec631e6,二重德阳储能科技有限公司,二重德阳储能科技有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5789,cooperat_company,36754034ace34b49a49ce21131f0541c,中惠保险经纪有限公司,中惠保险经纪有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5849,cooperat_company,384755AF32894194A888E537DAA7E47B,四川锦泰致远智能工程有限公司,四川锦泰致远智能工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5898,cooperat_company,386ed6a967434fb19ab12f4b1cb949ae,新疆亿通强星线缆有限公司,新疆亿通强星线缆有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5917,cooperat_company,39b3a507ebd34cde9f3e33f6598efcb4,重庆伟翰建筑设备租赁有限公司,重庆伟翰建筑设备租赁有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5927,cooperat_company,3a2ed3df769a4566a50c206fa34ed5b7,重庆机场集团有限公司,重庆机场集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5821,cooperat_company,3a9d62bec8fd47b18e2d7cc715be775e,四川保盛建设集团有限公司,四川保盛建设集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5944,cooperat_company,3ae6b8097241409a9c5d8bdaf636048d,项目工资表,项目工资表,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5854,cooperat_company,3ba10359cf1440d0b6dc3ec6edbd6b00,天恒融资担保有限公司,天恒融资担保有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5931,cooperat_company,3bcca84b7b0643539adedaef375c715e,重庆迁源项目管理有限公司,重庆迁源项目管理有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5879,cooperat_company,3c4938de85fa4e0390f5215854d116f1,德阳市旌阳区德新镇人民政府,德阳市旌阳区德新镇人民政府,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5852,cooperat_company,3e5dfb41a1f0455abcc5b42a079c1353,国网新疆电力有限公司喀什供电公司,国网新疆电力有限公司喀什供电公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5903,cooperat_company,3eb43d095d8448c692e8bebe7a1894d4,渝北区华航建材经营部,渝北区华航建材经营部,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5910,cooperat_company,401aad9eaa6044d196d95ce82f367c96,绵竹市鑫鹏建筑设备租赁有限公司,绵竹市鑫鹏建筑设备租赁有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5834,cooperat_company,40369a1391e046e5a00547d2c63ec021,四川德阳汇龙市政工程有限责任公司,四川德阳汇龙市政工程有限责任公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5907,cooperat_company,407169365c524b8886beb39a77a5269a,米易县安怛工程机械租赁部,米易县安怛工程机械租赁部,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5803,cooperat_company,4117359e2f71442cad82b68176edc60f,二重（德阳）重型装备有限公司,二重（德阳）重型装备有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5870,cooperat_company,41746ede278248f581dbd765a371bb79,德阳市住房保障和房地产事务中心,德阳市住房保障和房地产事务中心,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5829,cooperat_company,43273b1e76a24a9ea2271831801616ce,四川川正工程检测有限公司,四川川正工程检测有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5920,cooperat_company,44c97020ed7c4f4a98352c4b0249633a,重庆巴驿公共交通站场管理有限公司,重庆巴驿公共交通站场管理有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5908,cooperat_company,45dc4ba6750c4a199773c7d3c4600de6,绵竹市众力工程机械设备有限公司,绵竹市众力工程机械设备有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5866,cooperat_company,465d51947a364767a9b2c9f30c7b1f40,德阳发展控股集团有限公司,德阳发展控股集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5813,cooperat_company,474573b2fdf64b03bc3f838144f1f7cc,办公用品,办公用品,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5922,cooperat_company,48bf6eebc71f4a07b5480465b75fb70a,重庆市城投路桥管理有限公司,重庆市城投路桥管理有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5896,cooperat_company,48bfd34bf7c547c9b416e6c59962510e,成都和顺德非融资性担保有限公司,成都和顺德非融资性担保有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5861,cooperat_company,4a195c2119c84cbba177417b5c78fc21,广汉市财政支付中心,广汉市财政支付中心,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5929,cooperat_company,4a78382cf6b64eb084b1a8930a2aa59f,重庆汇尔固机电设备有限公司,重庆汇尔固机电设备有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5815,cooperat_company,4a9156aba44040d399d7dfe9dd709994,北京世标认证中心有限公司成都分公司,北京世标认证中心有限公司成都分公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5938,cooperat_company,4bee981f5abc41c48b2c9d58b6ae468b,阳光财产保险股份有限公司阿克苏中心支公司,阳光财产保险股份有限公司阿克苏中心支公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5856,cooperat_company,4dd4960f25a34e329c064862db65069d,工伤保险费,工伤保险费,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5781,cooperat_company,4e1beb51a1024c5381a64cc72dcb47df,中国建筑第六工程局有限公司,中国建筑第六工程局有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5937,cooperat_company,4fa80264ab8d41c297b3b8cfbf6ab753,阳光财产保险股份有限公司绵阳中心支公司,阳光财产保险股份有限公司绵阳中心支公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5791,cooperat_company,4fadd8e3f4f044d095901147547fce0a,中江凯兴建设投资有限公司,中江凯兴建设投资有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5860,cooperat_company,54125fe5a0a848df82e458ae4eb2f3a9,广汉市丰众建材经营部,广汉市丰众建材经营部,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5842,cooperat_company,55a4b780064547da91beedb39369552d,四川省第四建筑有限公司,四川省第四建筑有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5786,cooperat_company,587c5af87ae14c5392b4406df6c6551c,中国第二重型机械集团(德阳)万安物业发展有限公司,中国第二重型机械集团(德阳)万安物业发展有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5934,cooperat_company,5a31e9a7aa664363b14672e7f81a4d4d,金阳县财政局国库集中支付中心,金阳县财政局国库集中支付中心,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5923,cooperat_company,5BD0AE8570AB4EBD8C1FDB7B920E1B3D,重庆市永川区水利站,重庆市永川区水利站,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5914,cooperat_company,5dad61f6c20e4091b7db6d33f8e0b5ad,苍溪县兴苍建设有限公司,苍溪县兴苍建设有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5925,cooperat_company,5FD43D6B998C4E8B8C808903F38A9B19,重庆市渝北区双龙水库管理所,重庆市渝北区双龙水库管理所,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5792,cooperat_company,6adbc8d2a40a40d9acd1ffe659442ee5,中江县殡仪馆,中江县殡仪馆,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5825,cooperat_company,6d7824667f8e43cea69c84641aa02b68,四川分包单位测试单位,四川分包单位测试单位,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5814,cooperat_company,6f6742a3-6e27-41ea-88d3-8f11b7b9444b,劳务人工,劳务人工,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5912,cooperat_company,70A1F8FE03E64D5AACF64A63C5B5D68A,绵阳皓华光电科技有限公司,绵阳皓华光电科技有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5878,cooperat_company,70b77ce35bfd414a9f14b1988ea332e6,德阳市旌源建设发展股份有限公司,德阳市旌源建设发展股份有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5773,cooperat_company,7620e052f0ca4d13aa12a5013d40c591,上海建业信息科技股份有限公司,上海建业信息科技股份有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5857,cooperat_company,77b6c672c19141399d2b05b395b0183a,工保网保险经纪有限公司,工保网保险经纪有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5884,cooperat_company,7b21ea9402ee45ea94f865812d500e52,德阳市罗江区综合行政执法局,德阳市罗江区综合行政执法局,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5847,cooperat_company,7b311c19fd7e4785a80f82fee5b47773,四川自贡汇东发展股份有限公司,四川自贡汇东发展股份有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5801,cooperat_company,7b4a1dfcb7b1494d8fc0fb3c68bee63d,丰都项目劳务公司,丰都项目劳务公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5933,cooperat_company,7c022a0a14164ba3a64e66b991d3192a,金阳县人力资源和社会保障局,金阳县人力资源和社会保障局,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5885,cooperat_company,7dfe55c4498541cbac3c0a134cd3c735,德阳市罗江区财政局,德阳市罗江区财政局,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5915,cooperat_company,7F4298A2A35C45B4B072A67FC9AA8609,西藏华泰龙矿业开发有限公司,西藏华泰龙矿业开发有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5830,cooperat_company,8019d3289465482eb92a8d4c2415bf67,四川建筑职业技术学院,四川建筑职业技术学院,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5889,cooperat_company,8170A14AD9A44B558918ED4EF79143C2,德阳旌信物业服务股份有限公司,德阳旌信物业服务股份有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5787,cooperat_company,82931e90ee2746ae9c97b7d58d614a54,中建二局第二建筑工程有限公司,中建二局第二建筑工程有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5869,cooperat_company,833A62CA18E248829A724CD1FDEC42B7,德阳市人民医院,德阳市人民医院,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5864,cooperat_company,8ADBC72F2FE849B4A2DAEDB3B817D12C,德阳二重新业建筑工程有限责任公司,德阳二重新业建筑工程有限责任公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5806,cooperat_company,8B453C7C19D94FCA9DD428C5BB216A0F,伟宸建设集团有限公司,伟宸建设集团有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5876,cooperat_company,8c00cc07fc114da29bce359030114c4d,德阳市总工会,德阳市总工会,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5788,cooperat_company,8d8201f8a31346cfb19f301bdba8330d,中建四局第一建设有限公司,中建四局第一建设有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5928,cooperat_company,902d4271d5a747bca16d91917ffd9086,重庆机场集团有限公司航空物流园发展分公司,重庆机场集团有限公司航空物流园发展分公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
5882,cooperat_company,906d8d2007a5412fa25e9b3b8fa72089,德阳市潺亭水务有限公司,德阳市潺亭水务有限公司,partner_l4_missing_tax_duplicate_group_write_design_v1,1,0
