external_id,legacy_contract_id,sequence,qty_contract,price_contract,note,idempotency_key,replay_action
legacy_supplier_contract_line_sc_5130ddb2f0b542f79c95266b22d6a0eb,5130ddb2f0b542f79c95266b22d6a0eb,10,1,236500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5130ddb2f0b542f79c95266b22d6a0eb; amount_source=ZJE; source_amount=236500.0000; legacy_qty=15050.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5130ddb2f0b542f79c95266b22d6a0eb,create_if_missing
legacy_supplier_contract_line_sc_513fa0e901ab488c911077e418557b86,513fa0e901ab488c911077e418557b86,10,1,511060.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=513fa0e901ab488c911077e418557b86; amount_source=ZJE; source_amount=511060.0000; legacy_qty=232600.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_513fa0e901ab488c911077e418557b86,create_if_missing
legacy_supplier_contract_line_sc_515c566b2ee74eb9bf505f01fcde5b30,515c566b2ee74eb9bf505f01fcde5b30,10,1,90000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=515c566b2ee74eb9bf505f01fcde5b30; amount_source=ZJE; source_amount=90000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_515c566b2ee74eb9bf505f01fcde5b30,create_if_missing
legacy_supplier_contract_line_sc_515edba84bae48448ee71d7f72b62e7c,515edba84bae48448ee71d7f72b62e7c,10,1,572331.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=515edba84bae48448ee71d7f72b62e7c; amount_source=ZJE; source_amount=572331.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_515edba84bae48448ee71d7f72b62e7c,create_if_missing
legacy_supplier_contract_line_sc_5160ea3c571c44dea8d3faeb9c65d058,5160ea3c571c44dea8d3faeb9c65d058,10,1,178590.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5160ea3c571c44dea8d3faeb9c65d058; amount_source=ZJE; source_amount=178590.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5160ea3c571c44dea8d3faeb9c65d058,create_if_missing
legacy_supplier_contract_line_sc_5167c322a8a0406ab9d407ad9716f207,5167c322a8a0406ab9d407ad9716f207,10,1,127500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5167c322a8a0406ab9d407ad9716f207; amount_source=ZJE; source_amount=127500.0000; legacy_qty=1700.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5167c322a8a0406ab9d407ad9716f207,create_if_missing
legacy_supplier_contract_line_sc_516af7392bfe46bc827a70358b6fb57c,516af7392bfe46bc827a70358b6fb57c,10,1,30949.6400,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=516af7392bfe46bc827a70358b6fb57c; amount_source=ZJE; source_amount=30949.6400; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_516af7392bfe46bc827a70358b6fb57c,create_if_missing
legacy_supplier_contract_line_sc_518a180ca361442ab652f09e8906d4c1,518a180ca361442ab652f09e8906d4c1,10,1,19771.2000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=518a180ca361442ab652f09e8906d4c1; amount_source=ZJE; source_amount=19771.2000; legacy_qty=598.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_518a180ca361442ab652f09e8906d4c1,create_if_missing
legacy_supplier_contract_line_sc_519e061493be4e60b18f2085e01fe864,519e061493be4e60b18f2085e01fe864,10,1,80000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=519e061493be4e60b18f2085e01fe864; amount_source=ZJE; source_amount=80000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_519e061493be4e60b18f2085e01fe864,create_if_missing
legacy_supplier_contract_line_sc_51a80c8827c0480b94dc369541313d5d,51a80c8827c0480b94dc369541313d5d,10,1,7382.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51a80c8827c0480b94dc369541313d5d; amount_source=ZJE; source_amount=7382.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51a80c8827c0480b94dc369541313d5d,create_if_missing
legacy_supplier_contract_line_sc_51b89b570717410fb7d9112aa0a080e7,51b89b570717410fb7d9112aa0a080e7,10,1,74158.3900,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51b89b570717410fb7d9112aa0a080e7; amount_source=ZJE; source_amount=74158.3900; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51b89b570717410fb7d9112aa0a080e7,create_if_missing
legacy_supplier_contract_line_sc_51bf73c7f8f34228aeeaf4ef7e2c9216,51bf73c7f8f34228aeeaf4ef7e2c9216,10,1,416500.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51bf73c7f8f34228aeeaf4ef7e2c9216; amount_source=ZJE; source_amount=416500.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51bf73c7f8f34228aeeaf4ef7e2c9216,create_if_missing
legacy_supplier_contract_line_sc_51c790e2813d402c8c8f8303fa2b3bdf,51c790e2813d402c8c8f8303fa2b3bdf,10,1,329727.1000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51c790e2813d402c8c8f8303fa2b3bdf; amount_source=ZJE; source_amount=329727.1000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51c790e2813d402c8c8f8303fa2b3bdf,create_if_missing
legacy_supplier_contract_line_sc_51d5802df63a4addb4cbccec6d3b0f80,51d5802df63a4addb4cbccec6d3b0f80,10,1,59010.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51d5802df63a4addb4cbccec6d3b0f80; amount_source=ZJE; source_amount=59010.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51d5802df63a4addb4cbccec6d3b0f80,create_if_missing
legacy_supplier_contract_line_sc_51d94e2414ad489996f22d26a38d972d,51d94e2414ad489996f22d26a38d972d,10,1,24000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51d94e2414ad489996f22d26a38d972d; amount_source=ZJE; source_amount=24000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51d94e2414ad489996f22d26a38d972d,create_if_missing
legacy_supplier_contract_line_sc_51e08888b8c14ab09fc48ad7182b2760,51e08888b8c14ab09fc48ad7182b2760,10,1,12579.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51e08888b8c14ab09fc48ad7182b2760; amount_source=ZJE; source_amount=12579.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51e08888b8c14ab09fc48ad7182b2760,create_if_missing
legacy_supplier_contract_line_sc_51e193cecd4e4ae79eab50b2f223fbb8,51e193cecd4e4ae79eab50b2f223fbb8,10,1,172325.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51e193cecd4e4ae79eab50b2f223fbb8; amount_source=ZJE; source_amount=172325.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51e193cecd4e4ae79eab50b2f223fbb8,create_if_missing
legacy_supplier_contract_line_sc_51f1635dfba84e5abd8b7d6636f7886c,51f1635dfba84e5abd8b7d6636f7886c,10,1,200000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=51f1635dfba84e5abd8b7d6636f7886c; amount_source=ZJE; source_amount=200000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_51f1635dfba84e5abd8b7d6636f7886c,create_if_missing
legacy_supplier_contract_line_sc_52084eacf6f8429c91cdab552adb55cd,52084eacf6f8429c91cdab552adb55cd,10,1,50000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52084eacf6f8429c91cdab552adb55cd; amount_source=ZJE; source_amount=50000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52084eacf6f8429c91cdab552adb55cd,create_if_missing
legacy_supplier_contract_line_sc_5208acd9dd4146f0a9b89d2612e42bb6,5208acd9dd4146f0a9b89d2612e42bb6,10,1,138125.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5208acd9dd4146f0a9b89d2612e42bb6; amount_source=ZJE; source_amount=138125.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5208acd9dd4146f0a9b89d2612e42bb6,create_if_missing
legacy_supplier_contract_line_sc_521188ca310c464d908c4a442ef130c2,521188ca310c464d908c4a442ef130c2,10,1,572088.5000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=521188ca310c464d908c4a442ef130c2; amount_source=ZJE; source_amount=572088.5000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_521188ca310c464d908c4a442ef130c2,create_if_missing
legacy_supplier_contract_line_sc_5215803c4d6e4f048875e8868916bd07,5215803c4d6e4f048875e8868916bd07,10,1,39430.7500,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5215803c4d6e4f048875e8868916bd07; amount_source=ZJE; source_amount=39430.7500; legacy_qty=6485.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5215803c4d6e4f048875e8868916bd07,create_if_missing
legacy_supplier_contract_line_sc_5222576c46ee40c4a7598a4edbf1d115,5222576c46ee40c4a7598a4edbf1d115,10,1,260000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5222576c46ee40c4a7598a4edbf1d115; amount_source=ZJE; source_amount=260000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5222576c46ee40c4a7598a4edbf1d115,create_if_missing
legacy_supplier_contract_line_sc_5228c600fad64f8f9daa9cc6f0bfcd1d,5228c600fad64f8f9daa9cc6f0bfcd1d,10,1,159435.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5228c600fad64f8f9daa9cc6f0bfcd1d; amount_source=ZJE; source_amount=159435.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5228c600fad64f8f9daa9cc6f0bfcd1d,create_if_missing
legacy_supplier_contract_line_sc_5242e81ed3cb4fa1a51ed618c3eb3823,5242e81ed3cb4fa1a51ed618c3eb3823,10,1,99855.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5242e81ed3cb4fa1a51ed618c3eb3823; amount_source=ZJE; source_amount=99855.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5242e81ed3cb4fa1a51ed618c3eb3823,create_if_missing
legacy_supplier_contract_line_sc_525d0cb2554d49cabf8fc8d28d6edcf9,525d0cb2554d49cabf8fc8d28d6edcf9,10,1,48845.1600,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=525d0cb2554d49cabf8fc8d28d6edcf9; amount_source=ZJE; source_amount=48845.1600; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_525d0cb2554d49cabf8fc8d28d6edcf9,create_if_missing
legacy_supplier_contract_line_sc_52970f97e6c6460992b94548066e9a04,52970f97e6c6460992b94548066e9a04,10,1,400000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52970f97e6c6460992b94548066e9a04; amount_source=ZJE; source_amount=400000.0000; legacy_qty=1000000.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52970f97e6c6460992b94548066e9a04,create_if_missing
legacy_supplier_contract_line_sc_52a04c56bbb04fe4b4b55363b257848f,52a04c56bbb04fe4b4b55363b257848f,10,1,72800.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52a04c56bbb04fe4b4b55363b257848f; amount_source=ZJE; source_amount=72800.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52a04c56bbb04fe4b4b55363b257848f,create_if_missing
legacy_supplier_contract_line_sc_52a3dcc7130e4a99a5d30100d5c8e78c,52a3dcc7130e4a99a5d30100d5c8e78c,10,1,71007.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52a3dcc7130e4a99a5d30100d5c8e78c; amount_source=ZJE; source_amount=71007.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52a3dcc7130e4a99a5d30100d5c8e78c,create_if_missing
legacy_supplier_contract_line_sc_52b5ff68494946538120dd0b5fe3a0b8,52b5ff68494946538120dd0b5fe3a0b8,10,1,75000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52b5ff68494946538120dd0b5fe3a0b8; amount_source=ZJE; source_amount=75000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52b5ff68494946538120dd0b5fe3a0b8,create_if_missing
legacy_supplier_contract_line_sc_52b9ad747d374a428b28fe357e7f9a2f,52b9ad747d374a428b28fe357e7f9a2f,10,1,210186.8000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52b9ad747d374a428b28fe357e7f9a2f; amount_source=ZJE; source_amount=210186.8000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52b9ad747d374a428b28fe357e7f9a2f,create_if_missing
legacy_supplier_contract_line_sc_52bb5db2cbb8470398a209eb9e2ad604,52bb5db2cbb8470398a209eb9e2ad604,10,1,50000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52bb5db2cbb8470398a209eb9e2ad604; amount_source=ZJE; source_amount=50000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52bb5db2cbb8470398a209eb9e2ad604,create_if_missing
legacy_supplier_contract_line_sc_52bc787b739c4c518d0719e68b1146d9,52bc787b739c4c518d0719e68b1146d9,10,1,198800.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52bc787b739c4c518d0719e68b1146d9; amount_source=ZJE; source_amount=198800.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52bc787b739c4c518d0719e68b1146d9,create_if_missing
legacy_supplier_contract_line_sc_52d8d05802de4e53a4cdbf238dce6739,52d8d05802de4e53a4cdbf238dce6739,10,1,9636.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52d8d05802de4e53a4cdbf238dce6739; amount_source=ZJE; source_amount=9636.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52d8d05802de4e53a4cdbf238dce6739,create_if_missing
legacy_supplier_contract_line_sc_52e068d6e6b34960a74d480bc66af21d,52e068d6e6b34960a74d480bc66af21d,10,1,15550.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52e068d6e6b34960a74d480bc66af21d; amount_source=ZJE; source_amount=15550.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52e068d6e6b34960a74d480bc66af21d,create_if_missing
legacy_supplier_contract_line_sc_52e0e10c4444494bbe6aad48896d776c,52e0e10c4444494bbe6aad48896d776c,10,1,452350.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52e0e10c4444494bbe6aad48896d776c; amount_source=ZJE; source_amount=452350.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52e0e10c4444494bbe6aad48896d776c,create_if_missing
legacy_supplier_contract_line_sc_52e485f3e8724295821bde34f502c1ce,52e485f3e8724295821bde34f502c1ce,10,1,16754.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52e485f3e8724295821bde34f502c1ce; amount_source=ZJE; source_amount=16754.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52e485f3e8724295821bde34f502c1ce,create_if_missing
legacy_supplier_contract_line_sc_52e860ceaac44937b9e7c34911cd2898,52e860ceaac44937b9e7c34911cd2898,10,1,300000.6300,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=52e860ceaac44937b9e7c34911cd2898; amount_source=ZJE; source_amount=300000.6300; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_52e860ceaac44937b9e7c34911cd2898,create_if_missing
legacy_supplier_contract_line_sc_53081ff3638b41ffa5113e732146b0c0,53081ff3638b41ffa5113e732146b0c0,10,1,80000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=53081ff3638b41ffa5113e732146b0c0; amount_source=ZJE; source_amount=80000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_53081ff3638b41ffa5113e732146b0c0,create_if_missing
legacy_supplier_contract_line_sc_5313785d345b4a85a645c6efa8e316e9,5313785d345b4a85a645c6efa8e316e9,10,1,49299.1000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5313785d345b4a85a645c6efa8e316e9; amount_source=ZJE; source_amount=49299.1000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5313785d345b4a85a645c6efa8e316e9,create_if_missing
legacy_supplier_contract_line_sc_532508660db34920a592902eedce6eaa,532508660db34920a592902eedce6eaa,10,1,384000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=532508660db34920a592902eedce6eaa; amount_source=ZJE; source_amount=384000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_532508660db34920a592902eedce6eaa,create_if_missing
legacy_supplier_contract_line_sc_5330fac544524cdf92e1dc37f9569639,5330fac544524cdf92e1dc37f9569639,10,1,242000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5330fac544524cdf92e1dc37f9569639; amount_source=ZJE; source_amount=242000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5330fac544524cdf92e1dc37f9569639,create_if_missing
legacy_supplier_contract_line_sc_535183f87853454b88a0f4b1d7a7faf4,535183f87853454b88a0f4b1d7a7faf4,10,1,41023.5000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=535183f87853454b88a0f4b1d7a7faf4; amount_source=ZJE; source_amount=41023.5000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_535183f87853454b88a0f4b1d7a7faf4,create_if_missing
legacy_supplier_contract_line_sc_535d623ec7244277ad2190ec20e91527,535d623ec7244277ad2190ec20e91527,10,1,75000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=535d623ec7244277ad2190ec20e91527; amount_source=ZJE; source_amount=75000.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_535d623ec7244277ad2190ec20e91527,create_if_missing
legacy_supplier_contract_line_sc_53900a1c43dd4ac3969d57483ba281bb,53900a1c43dd4ac3969d57483ba281bb,10,1,1425.5000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=53900a1c43dd4ac3969d57483ba281bb; amount_source=ZJE; source_amount=1425.5000; legacy_qty=2.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_53900a1c43dd4ac3969d57483ba281bb,create_if_missing
legacy_supplier_contract_line_sc_5391c8a2af9f410e987654e0c858df0b,5391c8a2af9f410e987654e0c858df0b,10,1,4106127.2000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5391c8a2af9f410e987654e0c858df0b; amount_source=ZJE; source_amount=4106127.2000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5391c8a2af9f410e987654e0c858df0b,create_if_missing
legacy_supplier_contract_line_sc_53afb1572a0649c5b7f70c75435f0003,53afb1572a0649c5b7f70c75435f0003,10,1,1400000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=53afb1572a0649c5b7f70c75435f0003; amount_source=ZJE; source_amount=1400000.0000; legacy_qty=0.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_53afb1572a0649c5b7f70c75435f0003,create_if_missing
legacy_supplier_contract_line_sc_53d488cd38df476d873135238fc302ba,53d488cd38df476d873135238fc302ba,10,1,140139.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=53d488cd38df476d873135238fc302ba; amount_source=ZJE; source_amount=140139.0000; legacy_qty=37.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_53d488cd38df476d873135238fc302ba,create_if_missing
legacy_supplier_contract_line_sc_53de2d0a86c348d8a298d9c8e89e3556,53de2d0a86c348d8a298d9c8e89e3556,10,1,5650.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=53de2d0a86c348d8a298d9c8e89e3556; amount_source=ZJE; source_amount=5650.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_53de2d0a86c348d8a298d9c8e89e3556,create_if_missing
legacy_supplier_contract_line_sc_53fd2c270ca1478eaaacd987cb3a6c64,53fd2c270ca1478eaaacd987cb3a6c64,10,1,400000.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=53fd2c270ca1478eaaacd987cb3a6c64; amount_source=ZJE; source_amount=400000.0000; legacy_qty=15004.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_53fd2c270ca1478eaaacd987cb3a6c64,create_if_missing
legacy_supplier_contract_line_sc_540d4d9498fb44d2925ac823a549c8ec,540d4d9498fb44d2925ac823a549c8ec,10,1,52530.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=540d4d9498fb44d2925ac823a549c8ec; amount_source=ZJE; source_amount=52530.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_540d4d9498fb44d2925ac823a549c8ec,create_if_missing
legacy_supplier_contract_line_sc_54108c2139cc48dba417184d400467c0,54108c2139cc48dba417184d400467c0,10,1,72999.5200,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=54108c2139cc48dba417184d400467c0; amount_source=ZJE; source_amount=72999.5200; legacy_qty=1167.0000; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_54108c2139cc48dba417184d400467c0,create_if_missing
legacy_supplier_contract_line_sc_54263a3b667d4049ab8e9e287879bf35,54263a3b667d4049ab8e9e287879bf35,10,1,204980.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=54263a3b667d4049ab8e9e287879bf35; amount_source=ZJE; source_amount=204980.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_54263a3b667d4049ab8e9e287879bf35,create_if_missing
legacy_supplier_contract_line_sc_54356f2ef6014b3ea66708d0811a35b2,54356f2ef6014b3ea66708d0811a35b2,10,1,40800.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=54356f2ef6014b3ea66708d0811a35b2; amount_source=ZJE; source_amount=40800.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_54356f2ef6014b3ea66708d0811a35b2,create_if_missing
legacy_supplier_contract_line_sc_543616495cea49a9b94f883593fd4ee7,543616495cea49a9b94f883593fd4ee7,10,1,23400.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=543616495cea49a9b94f883593fd4ee7; amount_source=ZJE; source_amount=23400.0000; legacy_qty=146.2500; legacy_price=0.0000; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_543616495cea49a9b94f883593fd4ee7,create_if_missing
legacy_supplier_contract_line_sc_5462d954d4964c1f82dd05863e602295,5462d954d4964c1f82dd05863e602295,10,1,11530.0000,[migration:supplier_contract_summary_line] legacy_supplier_contract_id=5462d954d4964c1f82dd05863e602295; amount_source=ZJE; source_amount=11530.0000; legacy_qty=1.0000; legacy_price=; summary_amount_line=true; qty_contract_one=true; price_contract_source_amount=true; header_amount_not_written=true,legacy_supplier_contract_line_sc_5462d954d4964c1f82dd05863e602295,create_if_missing
