run_id,contract_id,legacy_contract_id,legacy_project_id,project_id,partner_id,name,subject,type,state,line_count,is_locked,write_action_result
ITER-2026-04-15-CONTRACT-FINAL132,1296,e74718a2bf6f425b9ff1b42c36ab0960,2ea97dc724a9493ea18676d910616d8a,2112,4730,CONIN2601259,盐亭县2024年新章路、垢巨路、刘黑路水毁恢复工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1297,e7d161b10c7540ff90d1695ef931c76f,2654c8c1ef73434dbdd7c45812a573db,2229,3656,CONIN2601260,中国移动四川公司全省市州分公司2019-2022年管理用房及生产枢纽楼公共区域零星维修服务项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1298,e7d90e2c73364102843779a5e88e81e1,56627cf2610e4345ba195ef14c1ddd17,2390,6085,CONIN2601261,梧桐.骊府项目 1-7#楼及地下室,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1299,e8527070b38544c29d09bae6e0eb1fb1,8d6e8dafbdb44480b46396d6e058b208,2548,4511,CONIN2601262,张家河洪安镇三村村10组和大同村11组护坡整治工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1300,e89372f20ed24781a978f746839fe98e,82f853994a7f4e8e9e602dda3f89691f,2511,4506,CONIN2601263,郫都区安德街道崇德沟黑臭水体整治项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1301,e8ce6b6d7ca14c87b4a25b4c145c8a41,8394414a2c9548ff91c728854b0f972d,2514,552,CONIN2601264,北新国际冷链商贸物流项目E地块E3#-1、E4#-1装饰装修工程专业分包,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1302,e95e633125164bfb9da3280525daa5f3,77f6ddc2d277451f922b7c5177530dde,2474,4352,CONIN2601265,德阳市海正广场大中厅顶棚玻璃钢架屋顶拆除工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1303,e9a1cda7f1d94c90a39a01695649c39d,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601266,德阳市金江街消防迁管工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1304,e9bd9ecfc1754fc6ba8b39a1f8ada499,bde18269fcd04d00910a9b456d0a4813,2678,4939,CONIN2601267,结算审核报告,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1305,e9d59ff438a44d04a3aac852e028637c,9ebba094a48443a39dd7e1421da8dfbb,2588,758,CONIN2601268,四川便捷酒店管理有限公司管理的德阳格林豪泰酒店厨房及锅炉房燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1306,ea384c38f6cc437b804567c6ff808b0c,d44862eefe674f20bc033c364f15c515,2734,4569,CONIN2601269,喀什地区检察院办案与专业技术用房外立面改造项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1307,ea8c67bedb404c5a925251df2b9a148f,9ebba094a48443a39dd7e1421da8dfbb,2588,4455,CONIN2601270,德阳第五医院股份有限公司食堂厨房燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1308,eaba7223e21243bcaa256642c3277abe,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601271,原第四中学宿舍户表改造工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1309,eb14f40dd0244a57aea78fb2f803b466,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601272,德阳市旌阳区七色花幼儿园分户工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1310,eba73f0be7a54020945beac7e55095df,b7f07bc4b72c4cd29b5d1b445b499386,2661,3934,CONIN2601273,2026年校园环境维修工程（单项预算金额在5万元以下）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1311,ebac3cef9bed43a4b18252d142f03c59,80ccba31ed86452683ada4a39f2027bd,2503,3612,CONIN2601274,驻渝某单位废油罐拆装工程（第三次）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1312,ebb4a30ea4ea4aaa856d69d8413d786c,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601275,老篮球场堡坎修复加固项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1313,ebbf73126d634e26827e4bd08d76b065,2455ba28390e4456a6d81d35f170b305,2225,5892,CONIN2601276,德阳经开区第五幼儿园大门及消防通道开口工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1314,ec44a4460a784352b86b9e6bcf15c1f2,8a72b33293404bebab3141c623e6ecca,2540,5892,CONIN2601277,濛阳河路（泰山路-蓥华山路）市政道路工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1315,ec7461b607754ff6b1ff256c788ed960,8f5413ca3b9648668a00f54f9fee5b5b,2553,109,CONIN2601278,蓬莱镇城乡一体化建设项目四标段项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1316,ecbd940716794f1191792c43834fe35d,e4cdcff7175147c4aec010329f08f217,2788,111,CONIN2601279,中国水利水电第四工程局有限公司林芝区域办事处办公用房装修工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1317,ecc8c5c72b7c4f91bf8d7a84f566c893,7ac0d75f530f4ecbb8d2f4169d9c0af8,2486,4231,CONIN2601280,S206线K3+440-K4+040段改建工程施工全一标段,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1318,ecdb7f811e034e94a3e2628af1651627,9b7a50ed79df43dcb4bc61cc23f1c62f,2583,4317,CONIN2601281,青衣江路、泰山路等市政道路维修整治工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1319,ed3b331f1dec45b9a2493005f9cdae93,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2601282,齿轮厂19台设备整治,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1320,ed446bc73a04490e9aa70cd13fa95f47,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601283,华西-雅河苑施工用水工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1321,edbe777d2e134820b18a5616b6ca074a,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601284,机加厂2跨3跨新建隔墙工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1322,ee1f293c6daa4f518e1bf8fb9c6a3692,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601285,模锻厂800MN生产现场整治,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1323,ee4994f908814c5cb172d841ab5b4864,9ebba094a48443a39dd7e1421da8dfbb,2588,3939,CONIN2601286,库伦电气厨房 燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1324,ee81d99c84d84f689b17d20f09749087,273761d991fe4d4096abe5279b44b776,2233,5892,CONIN2601287,集团五楼男卫生间渗水修缮项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1325,eeec441e38ed4750b3b0eb8c07d241be,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601288,2024年度制冷机维护,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1326,ef53b994cd75408a8a2b0fb2501ab983,412983e6b51f4ee294e20096b18c608d,2314,4953,CONIN2601289,渝北区龙泉水库大坝公路西侧人行便道扶助工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1327,ef6b3bb8432e40b58567c784eec92d08,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601290,德阳文德房地产开发有限公司移表工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1328,ef716640261741c98499eb662495d4e5,c0751730f07349fb9d2b573a765484eb,2684,5868,CONIN2601291,《建设工程施工合同》补充协议三,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1329,ef77776fc8c94171b82d470d43a2a08c,c46a561b9aa24ebfb3f0dd11e4b14280,2695,4057,CONIN2601292,中国移动四川分公司成都分公司2021-2025年管理用房及生产枢纽楼办公区域维修服务项目-通服,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1330,ef9603107b644e559e9b479ba921f691,6b4e37cd90a94055a69de211efdab846,2444,5864,CONIN2601293,商贸分公司办公室装修项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1331,efc89935f0344c898082050889b66b66,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601294,3号门岗亭维修及下穿隧道北口栏杆车位项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1332,f00879f77a4a42cb8a4ee0889e2cb588,9ebba094a48443a39dd7e1421da8dfbb,2588,3980,CONIN2601295,地下二层机房燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1333,f062ff56379e458ea9fdbdc711945ac6,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601296,南区水管铺设项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1334,f066c34132d64b1fbab0fa2116e7b504,21959dda2000462c95b82b966657b312,2219,4995,CONIN2601297,重庆电子工科技职业大学应急与抢险工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1335,f084efcdb62d4c618c29bcfc58f973c2,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601298,德阳大参林有限公司施工用水工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1336,f0a8cbb8d07d4688b02ea41cecadf4e2,b7f07bc4b72c4cd29b5d1b445b499386,2661,3934,CONIN2601299,结算审核报告书（集萃园东北角乒乓球场地建设）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1337,f0fe114c85724a7eb04c6e07509138a7,bb0ccbdd806d4c49b287d32ffb70ebff,2665,3968,CONIN2601300,城南壹号·熙悦府（一期）安装工程专业分包,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1338,f16705adb88745a18e0be88b2b6cc70a,08fa00e1bf9d4c88bcbfa652610aa347,2136,5923,CONIN2601301,补充协议,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1339,f168512ef21044e0b5ce6b5fc7f9d46f,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601302,G5连接线项目市庐山路与南湖路交口给水管道迁改工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1340,f173fd159f0244fca221bb80590f4b67,a4c3b0033e8a41e68da82541dd2ba833,2612,5830,CONIN2601303,结算审核报告书,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1341,f1ac0953bf114e9a98a1f7a14b4e29b6,9ebba094a48443a39dd7e1421da8dfbb,2588,803,CONIN2601304,四川圆规酒店管理有限公司厨房及锅炉房燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1342,f2003815a43244ef8e076e2b53949206,2f4e8d6faf9840918cd916598df3b526,2262,4749,CONIN2601305,绵竹市南轩中学体育馆篮球场维修改造工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1343,f22eb20682014b8fa6eed1bee474afab,ce39775b7f8e42c7bc487ff69c4acc98,2717,4069,CONIN2601306,阆中水城项目唐家山片区一期酒店热水及地暖改造工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1344,f2322e95be7649e7a4aa6a0440681e38,6b4e37cd90a94055a69de211efdab846,2444,4981,CONIN2601307,齿轮厂污水处理站维修工程管道拆除补充协议,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1345,f23be2f971b7475ca0585924f05acaba,81d3115930624b97aedc862be17f8d7e,2506,4153,CONIN2601308,布拖县拉达乡现代设施蔬菜产业融合示范园附属工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1346,f252f9656c6d47ffa5ed9420a7f54d29,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601309,卞二宝乐山街阳光小筑直饮机分户工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1347,f29a6b6118a24ca9a783b7c45a295999,e4c9309b78f847dba4a007a04cc6128a,2787,5839,CONIN2601310,智慧之心项目2#楼及2#楼裙楼泡沫混凝土工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1348,f29be691e85a4fdcbc3cf5079e44ce07,a3f1efed66944330a8825ac889c5cb86,2609,3665,CONIN2601311,7号台试车间天花板维修项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1349,f2ac66c912174b16b8c2918f190016d2,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601312,机加厂-职工休息室楼层屋面防水整治,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1350,f2b9694390a1458391b4a46a892b4983,ad7fbdddb4114548a9b6e547bba0821d,2634,4313,CONIN2601313,违法建（构）筑物拆除工程施工协议,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1351,f30859737f444ac29ed5c6b33fd30039,2065db3e97a8409f9a30f027c2c1553e,2212,4822,CONIN2601314,苍溪县2020年高标准农田建设（施工六）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1352,f36491327f444995ad9ba222c36e7d63,9ebba094a48443a39dd7e1421da8dfbb,2588,4316,CONIN2601315,德阳市审计局食堂燃气报警系统安装工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1353,f36fb5d521db447d88b8c701275b886f,fa81dfa136ae42009e8d1d86af0bd1e2,2848,4388,CONIN2601316,德阳市罗江区一根松应急抢险工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1354,f37c61463a8d441f859b0ccb371eec43,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601317,五号门停车棚修建,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1355,f3868ce974644bc8a92298ed340fdf13,7cc55a8369d148a28e41f470b8f982af,2491,4857,CONIN2601318,审核报告,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1356,f388cf7856c24d3cb03deb6e0a440089,f38cc5d7d0ac4c758b7547effc62c97a,2834,5914,CONIN2601319,苍溪县歧坪镇增减挂钩项目劳务分包,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1357,f3ace5cbe5324b5cb83b2e4050640d8a,4e9dbc2aa6534022b42a254295b52e34,2360,4967,CONIN2601320,重庆市綦江区育英高级中学建设工程（一标段）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1358,f3e05c6a42c54664b0bf0a5ff5b6caea,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601321,华山南路二段莫与伦关闭自备水工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1359,f3fdb679b2094e799cceeda350b3b242,bd0099f172af405e8eb98f712df92127,2674,3742,CONIN2601322,1851-20项目消防联调联试及通风系统安装工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1360,f41372ad53ec4b53a5e1fe0f867ff914,29cf2f89c2b94a19b4c8689f8199a2a3,2243,95,CONIN2601323,某部车库建设项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1361,f4b40c1fa420461ca7422b0cc664a7a2,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601324,校园环境零星维修合同,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1362,f4b80a37433a4d7ba8ed9975719a1a22,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601325,综合部-劳模工匠创新工作室建设,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1363,f4bff0b41c9e45939a466300f9e20b31,9ebba094a48443a39dd7e1421da8dfbb,2588,4248,CONIN2601326,燃气报警器（系统）安装工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1364,f4cf246e18f64c5f982089df21d3dea8,1375f96aeadd4e518c7b0574d3965a4b,2168,3656,CONIN2601327,中国移动四川公司成都分公司2023-2025年渠道维修采购项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1365,f4fb438ccd254ec2884bb5e23eb9a4fa,0f3c19a871e446fc8cc9781f108d58e5,2157,3969,CONIN2601328,米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1366,f56d4689279d464c9b0b88e073b490ad,9ebba094a48443a39dd7e1421da8dfbb,2588,4424,CONIN2601329,德美整形医院燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1367,f5b77943a1b045e09909f8e9945b1ba6,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2601330,炼钢厂原万通楼职工休息室厕所修理,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1368,f5fe13f1390d4e98941cae44dd4cd96e,9ebba094a48443a39dd7e1421da8dfbb,2588,4269,CONIN2601331,德阳市人力资源和社会保障局公用用气燃气报警系统安装工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1369,f660daa2a02d48e1a43c2734b869eb3e,6379e48fed5748af876b694457c00a80,2421,552,CONIN2601332,广汉市城市更新城西片区城中村改造项目——配套道路路面工程专业分包,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1370,f692597db427423cbc7e034f8e4065e6,79023537dbb240b0ae976797542cf3f9,2479,5862,CONIN2601333,广汉市金轮镇铁塔路维修工程项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1371,f693ea5b2d9e4be494f5f8b81b3b83b1,d17be2d1b09f4364bc37820ccd7c6b05,2727,4342,CONIN2601334,旌阳区黄许镇糖场桥暴雨洪涝灾害水毁重建工程项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1372,f6ad117e52ae4fe68b2580b6f8d202eb,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601335,融发雅居新建户表给水管道工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1373,f6e45bd6026c417aa9c2d926ddfb142c,79db41967bf84a6c98eca2e5fb490b56,2484,4580,CONIN2601336,德阳市旌阳区乡镇通组道路工程(双东镇),out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1374,f703acec2e6c49d487380bc6201b8ecb,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601337,中天新村自动售水机分户工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1375,f717dae206c94c6784a6ed757e3f4294,4084a60acdd3440bb5503c043ea20f8f,2311,5787,CONIN2601338,德阳万达小贰楼项目土方开挖工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1376,f743da6bd07241b8a9ad614c86685417,6b4e37cd90a94055a69de211efdab846,2444,3761,CONIN2601339,易静工程（德阳二重工程项目）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1377,f752d599499d47e7810ca95762a807b6,5c4db999649c43aa91e9a94014abfbc5,2405,5830,CONIN2601340,结算审核报告书,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1378,f75936ab0d734e35b8a4970d785e02e0,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601341,德阳市第2中学职工宿舍户表改造工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1379,f770b204fb164a48bfdc1ed33279fdb9,f317a95150bd4989a3a673a4796c3c9c,2833,3998,CONIN2601342,中江实验中学新建教学及辅助用房和附属工程（一期）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1380,f7e515cba4ee48999791f16b4d2131bf,b5ee8bfd20284bcd84383b0764db24fb,2654,3834,CONIN2601343,理塘碧桂园项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1381,f85c546211e6492a91fa9a5784ca85d1,a649f6ec842b490fa661f7f985335fef,2617,3651,CONIN2601344,滨河路加油站室外污水管网修建项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1382,f8b43a2b0f364d379f3db0dab4f5b987,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601345,热处理厂-车间除尘,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1383,f8c668a4286c4be78e42daf7021e46fe,6b4e37cd90a94055a69de211efdab846,2444,3663,CONIN2601346,热处理厂-打磨除尘房更换滤筒及室内清洁,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1384,f8f3c7f475c7467184e9ccf2e88ea3c5,baeda23eedeb4f788ea28c0d60af1904,2664,97,CONIN2601347,临时器材库和装备库建设项目（2302项目）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1385,f934fc58e27343eeafb9f4a1c35cca12,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601348,南区食堂周边弃土和建渣转运,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1386,f96b2883716f4eb09d549515323721aa,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2601349,金结厂机器人项目地坪漆和围栏制作修理,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1387,f9951b7138844da7a9ca9b073c7a6d55,9ebba094a48443a39dd7e1421da8dfbb,2588,4015,CONIN2601350,旌晶食品锅炉房燃气报警系统安装,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1388,f9cb07e138c64af0867d3f0f3f757a6e,2d0c8990b9944c60b5ea355035049c1b,2256,4082,CONIN2601351,国网四川天府新区龙泉驿区供电公司柏合供电所,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1389,f9d53377c11d463793a3afb7abd96596,4634958cd5bc4cf8a096f5771b235fe2,2329,5927,CONIN2601352,T2A指廊机房挡水墙改造项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1390,f9dce6b68f9d43c98ef39ed4e5f3b06a,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601353,北街牛肉巷51号渝都国际明珠小区内直饮机分户工程(合同编号：Y2022—027）,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1391,fa2930dc25af4bf9838f7d135254260e,3ae7963b49614ce8ba4c2066b4134452,2298,5892,CONIN2601354,生态岛智能智造成果转化空间工程钢结构专业分包,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1392,fa4d4453a2b54a8695a571de7209d891,6b4e37cd90a94055a69de211efdab846,2444,5803,CONIN2601355,炼钢厂废钢切割除尘挡墙安全整治,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1393,fa99e536c922465aa8405c57694ae0aa,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601356,旌阳区凯江路枣阳小区1-(4-7）号商铺分户工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1394,faac190d5bdc46a1817f33856d764675,702cd4f80b7c4180afc3a5730e29625f,2452,4973,CONIN2601357,荣昌区盘龙镇黄桷滩水库库区集体经济产业基础设施配套,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1395,fb99b35f8854481eb6a1c307610ad0e8,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,5871,CONIN2601358,锦利锦御府施工用水工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1396,fba63d2454214d41802760281c7f494c,71387d99afc94f92aa22e36cb068524d,2456,4388,CONIN2601359,罗江县2018年水利发展资金高效节水灌溉项目,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1397,fbc73b229bc44b589f124bc622fa7ecb,59680a7bdc344036bf1bc659f9090814,2397,4642,CONIN2601360,格尔木市2021年城市污水处理提质增效项目第二次,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1398,fbc7bcf41ca44d90b4de4f75d43d97b1,09a62a54dcf645d6b7030d40fbdac1cb,2144,4638,CONIN2601361,林芝市财富阳光建设项目消防工程,out,draft,0,False,created
ITER-2026-04-15-CONTRACT-FINAL132,1399,fbc9e2db2cea4073b14187c6e987ebe7,b7f07bc4b72c4cd29b5d1b445b499386,2661,3935,CONIN2601362,2020校区局部排危零星项目,out,draft,0,False,created
