write_design_id,proposed_action,legacy_partner_source,legacy_partner_id,partner_name,legacy_credit_code,legacy_tax_no,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,customer_flag,supplier_flag,rollback_key_source,rollback_key_legacy_id,source_screen_row_no,db_write
partner_l4_same_tax_company_supplier_canonical_0030,create_company_supplier_partner_with_canonical_tax_number,company_supplier,7334dbb22bb74d42a337efbed3605a67,成都市长峰钢铁集团有限公司,9151010074360952XH,9151010074360952XH,tax_number,9151010074360952XH,company;supplier,4,merge_by_tax_number,true,true,company_supplier,7334dbb22bb74d42a337efbed3605a67,4431,false
partner_l4_same_tax_company_supplier_canonical_0031,create_company_supplier_partner_with_canonical_tax_number,company_supplier,8dfaf25db63345a29aa43755cc401c0d,四川元先工程咨询有限公司,91510100MA69TW730C,91510100MA69TW730C,tax_number,91510100MA69TW730C,company;supplier,4,merge_by_tax_number,true,true,company_supplier,8dfaf25db63345a29aa43755cc401c0d,4456,false
partner_l4_same_tax_company_supplier_canonical_0032,create_company_supplier_partner_with_canonical_tax_number,company_supplier,bcb72d7e4edd4a08a88ac9111ff06dce,四川华盈泰建设工程有限公司,91510105MA64M8RX51,91510105MA64M8RX51,tax_number,91510105MA64M8RX51,company;supplier,2,merge_by_tax_number,true,true,company_supplier,bcb72d7e4edd4a08a88ac9111ff06dce,4505,false
partner_l4_same_tax_company_supplier_canonical_0033,create_company_supplier_partner_with_canonical_tax_number,company_supplier,8ec5fdb918dd4e2480674668a882cbd6,成都众冠新五金交电有限公司,9151010666301530XY,9151010666301530XY,tax_number,9151010666301530XY,company;supplier,4,merge_by_tax_number,true,true,company_supplier,8ec5fdb918dd4e2480674668a882cbd6,4538,false
partner_l4_same_tax_company_supplier_canonical_0034,create_company_supplier_partner_with_canonical_tax_number,company_supplier,718194c0e0974398b5fc04ba5b679c51,成都罗罗门业有限公司,91510106MA61W3PHXC,91510106MA61W3PHXC,tax_number,91510106MA61W3PHXC,company;supplier,2,merge_by_tax_number,true,true,company_supplier,718194c0e0974398b5fc04ba5b679c51,4552,false
partner_l4_same_tax_company_supplier_canonical_0035,create_company_supplier_partner_with_canonical_tax_number,company_supplier,18d0cf74d77745ebbde72c8e014d729c,四川中诚慧燃科技有限公司,91510106MA7GN1GR5J,91510106MA7GN1GR5J,tax_number,91510106MA7GN1GR5J,company;supplier,4,merge_by_tax_number,true,true,company_supplier,18d0cf74d77745ebbde72c8e014d729c,4609,false
partner_l4_same_tax_company_supplier_canonical_0036,create_company_supplier_partner_with_canonical_tax_number,company_supplier,4bde193b250e4012acc33086fe4c00c5,四川七星劳务有限公司成都分公司,91510107592096535B,91510107592096535B,tax_number,91510107592096535B,company;supplier,4,merge_by_tax_number,true,true,company_supplier,4bde193b250e4012acc33086fe4c00c5,4626,false
partner_l4_same_tax_company_supplier_canonical_0037,create_company_supplier_partner_with_canonical_tax_number,company_supplier,e2610055d59e486695435ac845b03f30,四川依锦门业有限公司,91510122MA6DHKYM3A,91510122MA6DHKYM3A,tax_number,91510122MA6DHKYM3A,company;supplier,2,merge_by_tax_number,true,true,company_supplier,e2610055d59e486695435ac845b03f30,4766,false
partner_l4_same_tax_company_supplier_canonical_0038,create_company_supplier_partner_with_canonical_tax_number,company_supplier,58010491f5f54b46ad34a7a261d34512,凉山旭诚劳务有限公司,9151060005217562XR,9151060005217562XR,tax_number,9151060005217562XR,company;supplier,5,merge_by_tax_number,true,true,company_supplier,58010491f5f54b46ad34a7a261d34512,4857,false
partner_l4_same_tax_company_supplier_canonical_0039,create_company_supplier_partner_with_canonical_tax_number,company_supplier,9573cba72a134420b14bfa212aaa8a80,德阳欣宇玉诚商贸有限公司,91510600314474102E,91510600314474102E,tax_number,91510600314474102E,company;supplier,4,merge_by_tax_number,true,true,company_supplier,9573cba72a134420b14bfa212aaa8a80,4892,false
partner_l4_same_tax_company_supplier_canonical_0040,create_company_supplier_partner_with_canonical_tax_number,company_supplier,48b4bf4f564845dea4a3289712c34989,德阳市瑞博建筑劳务有限公司,915106005656560239,915106005656560239,tax_number,915106005656560239,company;supplier,4,merge_by_tax_number,true,true,company_supplier,48b4bf4f564845dea4a3289712c34989,4921,false
partner_l4_same_tax_company_supplier_canonical_0041,create_company_supplier_partner_with_canonical_tax_number,company_supplier,4fee5708b4ce4e9da7c9b52649bebe15,四川乔森建设工程有限公司,91510600590466424W,91510600590466424W,tax_number,91510600590466424W,company;supplier,3,merge_by_tax_number,true,true,company_supplier,4fee5708b4ce4e9da7c9b52649bebe15,4929,false
partner_l4_same_tax_company_supplier_canonical_0042,create_company_supplier_partner_with_canonical_tax_number,company_supplier,3a786ffc08964eeaa2ddb28cc5155433,德阳欧意安全防范设备制造有限公司,91510600717544363E,91510600717544363E,tax_number,91510600717544363E,company;supplier,4,merge_by_tax_number,true,true,company_supplier,3a786ffc08964eeaa2ddb28cc5155433,4964,false
partner_l4_same_tax_company_supplier_canonical_0043,create_company_supplier_partner_with_canonical_tax_number,company_supplier,3517369ae2344162a64a0bf4bc2ae15b,中国太平洋财产保险股份有限公司德阳中心支公司,91510600740032542C,91510600740032542C,tax_number,91510600740032542C,company;supplier,4,merge_by_tax_number,true,true,company_supplier,3517369ae2344162a64a0bf4bc2ae15b,4969,false
partner_l4_same_tax_company_supplier_canonical_0044,create_company_supplier_partner_with_canonical_tax_number,company_supplier,e202035d8e0b4fc4831008083ae9857c,四川省德阳市坤鑫建筑劳务有限公司,91510600765089465E,91510600765089465E,tax_number,91510600765089465E,company;supplier,3,merge_by_tax_number,true,true,company_supplier,e202035d8e0b4fc4831008083ae9857c,4975,false
partner_l4_same_tax_company_supplier_canonical_0045,create_company_supplier_partner_with_canonical_tax_number,company_supplier,30708eaca72f4935bd05ea7ed28ff19a,四川省施睿商贸有限公司,9151060079184222XR,9151060079184222XR,tax_number,9151060079184222XR,company;supplier,2,merge_by_tax_number,true,true,company_supplier,30708eaca72f4935bd05ea7ed28ff19a,4987,false
partner_l4_same_tax_company_supplier_canonical_0046,create_company_supplier_partner_with_canonical_tax_number,company_supplier,26662e4d528049d0bbca85e72019b0e7,德阳市区林森木材有限公司,91510600MA62355F49,91510600MA62355F49,tax_number,91510600MA62355F49,company;supplier,6,merge_by_tax_number,true,true,company_supplier,26662e4d528049d0bbca85e72019b0e7,5013,false
partner_l4_same_tax_company_supplier_canonical_0047,create_company_supplier_partner_with_canonical_tax_number,company_supplier,2a027d57568f449b86e1fde21776ef50,四川智兴防水工程有限公司,91510600MA63MA972K,91510600MA63MA972K,tax_number,91510600MA63MA972K,company;supplier,3,merge_by_tax_number,true,true,company_supplier,2a027d57568f449b86e1fde21776ef50,5044,false
partner_l4_same_tax_company_supplier_canonical_0048,create_company_supplier_partner_with_canonical_tax_number,company_supplier,2a58e68966a845399b9bfacc06830f96,四川奕勤装饰科技有限公司,91510600MA64RL5AXD,91510600MA64RL5AXD,tax_number,91510600MA64RL5AXD,company;supplier,2,merge_by_tax_number,true,true,company_supplier,2a58e68966a845399b9bfacc06830f96,5069,false
partner_l4_same_tax_company_supplier_canonical_0049,create_company_supplier_partner_with_canonical_tax_number,company_supplier,0f013b264b3746adab6c3fe89c01e1f1,德阳乐帮建材有限公司,91510600MA6665237N,91510600MA6665237N,tax_number,91510600MA6665237N,company;supplier,4,merge_by_tax_number,true,true,company_supplier,0f013b264b3746adab6c3fe89c01e1f1,5085,false
partner_l4_same_tax_company_supplier_canonical_0050,create_company_supplier_partner_with_canonical_tax_number,company_supplier,05c1fb8193b3486c889b3dc75314b614,德阳虹燕建材有限公司,91510600MA66TJME8R,91510600MA66TJME8R,tax_number,91510600MA66TJME8R,company;supplier,2,merge_by_tax_number,true,true,company_supplier,05c1fb8193b3486c889b3dc75314b614,5097,false
partner_l4_same_tax_company_supplier_canonical_0051,create_company_supplier_partner_with_canonical_tax_number,company_supplier,20f3c7513fbb41dda975ebbd544ab8da,四川坤程建材有限公司,91510600MA68PXR89T,91510600MA68PXR89T,tax_number,91510600MA68PXR89T,company;supplier,8,merge_by_tax_number,true,true,company_supplier,20f3c7513fbb41dda975ebbd544ab8da,5119,false
partner_l4_same_tax_company_supplier_canonical_0052,create_company_supplier_partner_with_canonical_tax_number,company_supplier,50ed68051a444cef94ec7347f0d56dc3,德阳市鑫华益建材科技有限公司,91510600MA69MX241E,91510600MA69MX241E,tax_number,91510600MA69MX241E,company;supplier,3,merge_by_tax_number,true,true,company_supplier,50ed68051a444cef94ec7347f0d56dc3,5133,false
partner_l4_same_tax_company_supplier_canonical_0053,create_company_supplier_partner_with_canonical_tax_number,company_supplier,4e5b59bc994a4f1f9eb9417fd6fd6026,德阳市鑫吕达金属材料有限公司,91510600MA6BL5J15J,91510600MA6BL5J15J,tax_number,91510600MA6BL5J15J,company;supplier,4,merge_by_tax_number,true,true,company_supplier,4e5b59bc994a4f1f9eb9417fd6fd6026,5150,false
partner_l4_same_tax_company_supplier_canonical_0054,create_company_supplier_partner_with_canonical_tax_number,company_supplier,280eb3b336f7483b96cabd14c651f5d2,德阳市沪沣商贸有限公司,91510600MA6BU5PB4C,91510600MA6BU5PB4C,tax_number,91510600MA6BU5PB4C,company;supplier,4,merge_by_tax_number,true,true,company_supplier,280eb3b336f7483b96cabd14c651f5d2,5155,false
partner_l4_same_tax_company_supplier_canonical_0055,create_company_supplier_partner_with_canonical_tax_number,company_supplier,410cb950a3e24b13951d997f5a071641,德阳市攀博建材有限公司,91510623060330802H,91510623060330802H,tax_number,91510623060330802H,company;supplier,4,merge_by_tax_number,true,true,company_supplier,410cb950a3e24b13951d997f5a071641,5264,false
partner_l4_same_tax_company_supplier_canonical_0056,create_company_supplier_partner_with_canonical_tax_number,company_supplier,482a785af71b4472b6526e4d9372e0d2,四川宏旭建材有限公司,91510623071423668P,91510623071423668P,tax_number,91510623071423668P,company;supplier,4,merge_by_tax_number,true,true,company_supplier,482a785af71b4472b6526e4d9372e0d2,5267,false
partner_l4_same_tax_company_supplier_canonical_0057,create_company_supplier_partner_with_canonical_tax_number,company_supplier,24b20af9919f4e44b1ef58964f4054a2,中江县乐中机砖制造有限责任公司,91510623680418469U,91510623680418469U,tax_number,91510623680418469U,company;supplier,4,merge_by_tax_number,true,true,company_supplier,24b20af9919f4e44b1ef58964f4054a2,5276,false
