legacy_contract_id,legacy_project_id,subject,coverage_route,blockers,policy_route,policy_note
5a24906dd21f4c758fdc71165995a798,2e9c130a609342e28328c728d28b9eb7,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
5ad9111cfe1348ca94e7155732787e7d,abcd51a9a4144153ab3c770d763e7219,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
5b88172da5384716adeadd07edc7e586,9f0ba65501144ebc97ad9ca1812c6f5d,主合同归还后删除,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
5c36c166b4d546a2bb91fcde20d3f22b,4bbff2852e8e46d38ceb8ed5b1c9de84,旌阳区综合管廊项目庐山路段支护及防水3标工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
5d01be19ac6f4d2d84f3a082c306c7f5,8e9ed2cf43864b91b23147d4fa8176f4,WBHTGL-20201125-001,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
5e344fafb1e943d9beb9d832be6799ed,ed56c6b210964e16806002ca33cee644,深圳市捷顺科技实业股份有限公司年度外包合同,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
5edd69e15c334c81981a0aacbabd7a7c,59d7cd4425ee44829169c1508238104c,老寨子乡司法所,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
613a3781dbcd4031a65240a186958c14,2039a46ae2944d438ef930b4773ab002,国网新疆喀什莎车县供电公司荒地供电所扩建项目,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
616bf77c6ab346ea88383c05d490fc9f,a7f1cabfc69e4b0e9a8f93a295c8ee03,广东南华工商职业学院清远校区二期人防工程一期项目路面工程施工分包合同,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
62a8fa73ecbe43db9f9033032e16f773,9ee8c6df78d84fb79e7bacee20f9803e,剑阁县2017年国家水土保持,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
63327c4e845945b0893633567d9bf9cc,b964273b1ce94eda9eb8af0c2ac30789,WBHTGL-20200226-007,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
6499de13307d4be9a595e6d387742204,e9308fc1ac5e4dc6bf0584c002b96347,老寨子乡司法所,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
64c850fbe31c45ddb9202531e70dd362,07016487cba94e3e8e09290c1becb3d0,WBHTGL-20200722-001,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
65cfa6452e81411895053eb9b610823b,90199c09b08c49fabf8a8d70e620b9f1,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
65e911f9b7f446aeabdf53b51b4f45c4,a0090073c7bc4521b1a419e1f65944ef,125t电炸炉项目部分建筑窗户改造工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
663b3101ecb64b56a014e39e45e9f0fd,12287d9ab206422a867790b51de38f40,石油化工资质增项,project_anchor_blocked,partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
66806256a2534878b9709f7c12130b8e,a74d16f8345a4e29a837fb2ea222deea,广清城际轨道交通项目（花都段）安置区工程（狮岭镇军田安置区一期工程）项目（市政道路）工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
66c5576bd5824778ba036d0bd76d65e5,a764a9cefe994b3ab38c8888c35bba33,布拖县（基只乡镇）2016年—2019年安全住房地质隐患应急抢险项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
66eebf55aed24e3bacab6110b0b1cca0,ec8e6e03ff4c40cfb4ce25cdddc7474e,德阳市民政精神卫生福利机构建设项目自来水管网接入工程,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
67e6967040f14c9e8e5b8a28248256cd,ec8e6e03ff4c40cfb4ce25cdddc7474e,凯江路科技局宿舍1-5-2墙外立管维修工程,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
6868ab8016474e6dbf41a78d840f1e80,a1c8757811764320a6915a1df6d7846b,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
6abf4dfcf96b46669fa561cb4adb147b,303cb64ae06449108c585b0d0cc6b5cf,茂业仁和春天光华店 2-4 层改造工施工合同,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
6ac2e1c01c914a96b93eff2a8ed3fb6a,3d9adf1f35c648e182d821f1fd826589,结算审核报告,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
6ade070f1c12484caed348bb44fd4ebc,eb7ce793e0bb4fbc81803a3c597a9339,青山巷汽修厂下水道改造项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
6b6c98b3d2f8464fbe316b087a0646fe,9ebba094a48443a39dd7e1421da8dfbb,经开区第四幼儿园锅炉房 燃气报警系统安装,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
6c1b289a464340ff97a11be1d4807bbe,9ebba094a48443a39dd7e1421da8dfbb,四川美丰化工股份有限公司燃气报警系统工程安装合同,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
6cb1ac3e9a444e6585082a6b1018f579,b7f07bc4b72c4cd29b5d1b445b499386,2舍排水管网改造项目,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
6dfc40f317ae4b3db6bddad8ad13956d,e712d2cd1f10406abfd3f4857656495d,西南大数据创新应用中心项目-深潜土石方工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
6e2fb713017243d8843588bbc698fc0f,d673283d7f064228aa3bcdb822c8d425,【广州白云国际机场三期扩建工程交通中心综 合体项目施工总承包】项目 【办公区绿化工程】专业分包,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
6e99278c1bc24dfd979af294ba863291,8021c0268aac4ab0adbded0135329637,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
7000efbd33a5401cb50b376c321babe6,ccbab4088228455ba6ac3375b1d2482d,信息中心图书馆安全整治及服务能力提升项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
7125b2eb8e73405487359fe624a54b55,d72db63b01a1421f9eef4ac2ec9a0b9e,布拖县2019年校舍维修改造,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
731f627b63674ab28aefd3cde96cb2ac,93f06cd7b4224d759b02bd71317c00d9,2025年度钻前辅助工程及劳务项目第八标段2025年度西南油气分公司、云南能投公司内江、自贡、乐山、宜宾、泸州、重庆（永川、荣 昌、綦江、大足）、贵州、云南地区钻前主体工程劳务分包项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
73a10fc785ef402ab07a6889364150f7,b9bad8249e234860945621a3000134db,2020年金阳县德溪乡贫困特色水果种植基地基础设施建设,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
74aa9b0db1dd4aecaf72db7d4a0a7606,6b4e37cd90a94055a69de211efdab846,25K545二重（德阳）重型装备焊接打磨除尘项目土建施工,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
75dae99ab73b4d5d855003aa5f4d3daf,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200227-007,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
77ef7dfe94ad452499f136f7f95fdf32,4ac61c70932e4dfa870ddf06ed5b36d2,科发泰升人和装饰装修专业分包,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
781b9c822b894e46b14b67b32760779a,3874b7b8947c4d5295911523127a1f1e,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
78547196420f4e5182e5f9a08a26d58d,c0fec62dffee4c0cbcf8eaab7e4a5477,【广清城际轨道交通项目（花都段）安置区工程 （狮岭镇军田安置区一期工程）施工总承包】项目 【挡土墙】工程专业分包合同,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
788c9877d5cd4918a7060918f3050e67,462c18ffad7e4443a1ddd25cfd6acd11,钟鼓楼广场及南公园苗木移植项目,project_anchor_blocked,partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
78cd6b3b928243c3a7efa741124a155b,3ddb4ef7f09a4280b7ef904a6f6e5275,简乃华工程（八角卫生院项目）,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
790a733a82ca4d84b35b502307d49f1e,d90bec648f574bc6a2f5bb5f398e87d8,模锻厂炉窑护栏制作安装项目,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
79cbbc5a225f4f969a92492118ca0cec,6a00ac86acbb4ac1a7474b917f5f5bf6,石船镇农村公路护栏修复工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
7b84c091718e4a7dad4f0cf7cdf2e9a8,d673283d7f064228aa3bcdb822c8d425,【白云机场三期扩建工程周边临空经济产业园区基础设施二 期工程（平西二期安置区）施工总承包（标段一）项目室外管网工程】,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
7bda7e455fe542c3b34da5dbe5e82a62,ec8e6e03ff4c40cfb4ce25cdddc7474e,德阳市习艺巷49号司法局宿舍消防立管碰通工程,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
7c1285e4fe4f4584a1ec5f83c6e23eda,4a5b8ed0e142438a8370512e7a06fc43,江油市彰明镇2017年生态综合治理,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
7c362d9e69854499ac67e3f040e602ec,072425c9c9ad453eb60c137fd4215459,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
7cb675fec0714d6884cc8bc8bc441c85,c6b822e1ec8745308312185093138315,雷波县卡哈洛乡卡坪小学教学楼,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
7de4f64ea5e341f79ef1a8ed1aee35f7,a7f1cabfc69e4b0e9a8f93a295c8ee03,连山壮族瑶族自治县生态产业园(永和片区)建设(一期)施工图设计、施工总承包项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
7e638c239e8d4aa8956b249360e8c5cc,332807dc401e4bc5802578da12fe8d98,补录数据,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
7e7c3c25e8de4a2bbeb1a7a61c13cba7,c99641e9b7d8419bb1318f070e2496fd,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
7f9ae4cdd47a433d9ab2311657cefbb5,5eddae1dfcf446fb963edf1fd3925db3,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
7fc30830ec08436394656ae262571350,e7d967ab98084a1bb1efdb2e0cd7674c,全季酒店停车场改造工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8061a7d557e0440dac38cc82ac574a97,4860c86d34c74e858db90a3e7940327b,德阳市旌阳区八角井镇卫生院-各类设施零星维护管理,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
80b228e49f87493381378d32679050de,de6b06f368bc4583ba6847755ea921e2,WBHTGL-20200225-001,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
80b5582910fc4d08a837d925e3fd0904,c5aaca9d17534640bd9c0821a1032d92,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
815c8cd5cc1c4695bde84f8b79a02813,89e4f0b434dd40be8c6b7e452d8123c3,WBHTGL-20201026-002,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
828d817788d84fd5a64f6341bd967762,f421214fc99b4c4fb133e82c9acfb9b9,管网安装（抢修）零星土石方 开挖恢复及用工等年度外包（1 年）延期补充协议,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
83fcb7d4d95c4aca908cc46f66c0e8bc,a6af94c87d324ebda82ca2a8b1c89b8e,蓝海实习实训基地装修工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
8495aca9b0134045953d6d4af7dc1e7c,9ebba094a48443a39dd7e1421da8dfbb,中国电信苍山营业部厨房燃气报警系统安装,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
863a472077bb4d8e9327c8043f8d0e6e,ec8e6e03ff4c40cfb4ce25cdddc7474e,文德湖屿树新建户表工程,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
872f4272b1094b9aae9e0ef9b82a019b,ec8e6e03ff4c40cfb4ce25cdddc7474e,园丁苑5栋管道改造工程（时代星岛一期）,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
879fdce322944e04aba56964735d0b65,800fb4620f6f4afca71708d0da82500f,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
87ae52a689b94da6aeb6d162fed03b7d,d2584e69e21145199d66b25b0181e0a8,土石方工程专业分包工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8807565e2c8e4308b6ff3e2d27826fe0,6b4e37cd90a94055a69de211efdab846,模锻厂 1MJ锤、M16t锤、C5t锤安全走台整改,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8808b08a58da4f6f849fe7602ce6c357,ecd2fbc747a541cca5ec8572052e2451,苍溪县五龙镇城乡建设用地增减挂钩项目,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8856691418164348bd7b75fc88a6ac71,bf39519af18644a4ba2347cfeb2a3cac,万兴一品三组团,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
890368a538e1403dbe8d2adc29df0ee2,d2fbb60741f64cd99c82017452a54663,2024 年新疆后峡南区块 2 口井土地复垦项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8a9b843b3d8d440483bec3091f5e92fd,faa210f1d28440a8b24e787a2db4e1d8,塔什库尔干县塔什库尔干乡托格伦夏村村容村貌整治提升项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8ad81a6d560544d8923cf242b96dcc51,7fa974d0bc674fb48bd98beaad6825ab,WBHTGL-20231006-001,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
8d1ef66511714bdc839229b66ca31430,3a08110abc76473aa8180fc16f9395b7,旌阳区综合管廊项目钱塘江路段支护及防水工程二标,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8d89e283c424466894fc825c7aa9e8c7,00c73f013e234461883beac337e8d75d,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
8df27c206eb04156974169f04c6f23f1,dbf6b62b0ad24261a949828e0d8219d2,正式合同出来后删除本单据,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
8e591015ebde4a58a1dbd1b6367f026f,784c455d3cfe45cf9b7dfdf3d752e81a,龙岗001-20井气田水回注土建工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
911f2a95854a44c19e680a427819fc4a,8142331173514ba7a4c218b3c4da0805,万兴一品四组团区域景观土建工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
935c7449cf914cd783fd04e133bc47da,890be7b5d630451fa7183f49d5d7b7e2,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
941336f899064628978398731173c27d,d5e059c23e3d4a2c802cbecb7911cd38,绵竹市新市下穿引水管道工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
94609b7f4dbb42fca5926b9274f6cc0d,1375f96aeadd4e518c7b0574d3965a4b,补录数据,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
973abd65ee5446518e13bc4f54fb7131,4797240705544506a61fe48f4331e6dc,WBHTGL-20240408-001,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
977a818fc7e64fab9a0e2c9bc407f747,f12a441ef7dc4acba80bdce8a6b1b6e3,补录数据,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
97eed98713b94c9b87d106f5263ba37c,6b4e37cd90a94055a69de211efdab846,二重装备大型高端能源装备锻件极限锻造能力提升项目天然气配气站搬迁,discard_deleted_source,deleted_flag|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
98647acd0a364ae1bad798c58822cb2f,0f314b7eb259455f8ad3bb3419f66957,星旺大桥与货运通道连接匝道工程路面分项工程部分专 业分包项目,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
9885971f9cd74f4eaf9103b78769f15a,4d1d59a3abc94504972df359e27af61f,专业分包合同补充协议,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
990fc00320ef4664bed90080090a4ee5,b68df914cf3b47b888e43028b1057da1,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
991508f025444d6fa99dd985307db831,1791ed98bcc5407a9476f93365909791,路面分项工程专业分包补充协议,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
9acb9f15dce04c71b65e9d10c2a0173b,57403a8c67e64bd3a163ff4b5feee0ea,WBHTGL-20200227-004,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
9ace7a7dc4c54786a932ecbf09d184a7,560ae40a3f244039bc3e6944959d80f1,恒荣半岛南轩消防水箱更换项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
9b43c76d8de84380bd6774eb084fe0d5,b032b1d023394264bea8890d30a6f16e,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
9b8bc93666f74def9e0472246ca1bd63,77a9757e6b0a4bbe94563dc71d5f12c9,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
9ed9094c20d34a62b8f6945c83d52dda,3ddb4ef7f09a4280b7ef904a6f6e5275,德阳市旌阳区八角卫生院-防水维修改造工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
9fcd0a3db6094872bd93211889f9ef53,d33b7d4610d240a0a3551630955bd733,四川省绵阳外国语学校综合中心初中部图书室改造项目,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
a049d8dc69e54f65a3cd5f7b277e1369,7a9e747d055946fe91da93e794819a4e,阿坝-成都东线路工程14标,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a07b47241cc643fd8cc5ca9df0532c53,088193c97f1443b58f1489b321c1288a,浪卡子县白地乡龙桑村水塘工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a19244c5c34f4343ba03273c2e670c74,d76027f8b9d148389e9cf2ba799cb07e,补录老项目合同,discard_deleted_source,deleted_flag|direction_defer|partner_unresolved,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
a1ecc0e02775405a955dc99befb02515,89e4f0b434dd40be8c6b7e452d8123c3,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
a2bde80552e44cd5bd124aaa639d6828,26f685eeab8b4ab5a7942ac6cf1a2982,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a31bb0924cd04ffbad80aa55147d4770,b964273b1ce94eda9eb8af0c2ac30789,中江县小型汽车驾驶人考场建设项目,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
a3e2b251b6de46c6a3d04ebd80f63cbb,51f509199c434dd0a6f1f6f3dfced9d7,中建七局天府大道北延线（德阳段）项目桥面防水工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a462e13d419d401cb65dd769030ee175,855160338f1e45cfbc0d0c34ed169a79,绵土路九龙里至武新路路面和桥梁工程,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a54a84a458b446c7bf8716ea6ec38397,c51e7bbecb1b48ed98b9233b868d4722,孝感镇公租房,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
a588434e53d44b70aa29b675143ebe5b,9ebba094a48443a39dd7e1421da8dfbb,德阳市商务局燃气报警系统工程安装,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
a5ff2053557b41b5a244c2f3e630ceb3,d673283d7f064228aa3bcdb822c8d425,连山壮族瑶族自治县生态产业园(永和片区)建设(一期)施工图设计、施工总承包项目挡土墙工程专业,discard_deleted_source,deleted_flag|partner_ambiguous,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
a6005c8facdf4741acdc92e97c04a84f,3ddb4ef7f09a4280b7ef904a6f6e5275,简乃华工程（八角卫生院项目）,partner_anchor_blocked,partner_ambiguous,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a7677af7a018430b801e9689eee22c4e,523f3ae95af74fd187567b113e642c10,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a8324bae84a04582aa1f8240fa7bd8f1,b6f23da5368d4972b0f0b68310d0651a,江油市铜星乡菩提村沟渠建设,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
a849a740a4234997947fef6703bc9909,ce7524b7223d46e8974e48044decb355,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a94aae903d6d4626b7c89301a3eb032c,93f06cd7b4224d759b02bd71317c00d9,2025年度钻前辅助工程及劳务项目第四标段2025年度西南油气分公司、云南能投公司内江、自贡、乐山、宜宾、泸 州、重庆、贵州、云南地区钻前辅助工程分包项目,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
a9bd092da9d246a4879e1a5fd45f5823,4d1d59a3abc94504972df359e27af61f,旌阳区综合管廊项目泰山路段支护及防水 1 标工程,partner_anchor_blocked,partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
aa192e26d80242beb1839f77ecf5847f,de6b06f368bc4583ba6847755ea921e2,WBHTGL-20200226-005,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
ab2456af9a044f6f9cbc72e5f40faa6a,80ccba31ed86452683ada4a39f2027bd,驻渝某单位废油罐拆装工程（第三次）,discard_deleted_source,deleted_flag,discard_deleted_source,deleted legacy source row; do not migrate unless business reversal evidence appears
ab258161b584441f9003280184498a40,4de47622b3e6404a98ad734ddc53f27a,补录老项目合同,partner_anchor_blocked,direction_defer|partner_unresolved,partner_anchor_recovery_screen,contract row cannot migrate until counterparty anchor is resolved
ac3050705dd0445abaea4a690493d4df,9b29799342fe47ffaa5f4bc17badb5b6,WBHTGL-20200311-003,project_anchor_blocked,direction_defer|partner_unresolved|project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
ac9b7c0bbfb5409a938ab30aea3b365c,57a29618ea7b44d68a9903644389526e,普格县2019年产业扶贫特色水果种植示范项目大棚及果园灌溉工程（施工2普格县荞窝镇城西村果园灌溉项目）,project_anchor_blocked,project_unresolved,project_anchor_recovery_screen,contract row cannot migrate until project anchor is resolved
