legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,tax_id_policy,name_policy,state_policy,dry_run_status,dry_run_blockers
50b3b23fbde3483fa7c5adc905efcd55,dc59bf70a1a54961a96e4a169555842f,2756,"{""en_US"": ""洛浦县市政基础设施建设及配套项目（施工一标段）""}",4679,洛浦县住房和城乡建设局,洛浦县市政基础设施建设及配套项目（施工一标段）,out,XJQ2021-58,WBHTGL-20210707-001,1000000475,2,,洛浦县住房和城乡建设局,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
50d97642aad94f0d8e2d9b5f2fa40d33,7804bf2a4b6e4d258d501945273868c0,2475,"{""en_US"": ""53019工程、3644-3、4、3617总坪安装工程""}",5798,中铁十九局集团有限公司,53019工程、3644-3、4、3617总坪安装工程,out,XZQ2021-104,WBHTGL-20211122-002,1000000549,2,,中铁十九局集团有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
50ed0524f0a2429a90138c6d1cd8e6e8,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3761,二重集团（德阳）精衡传动设备有限公司,易静工程（德阳二重工程项目）,out,DYS2020-06-01,WBHTGL-20200521-001,1000000194,2,,二重集团（德阳）精衡传动设备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
520d07ffb4614bf4a20a02db7a8eb701,531c46015cb843b1a330c71e092fef13,2380,"{""en_US"": ""智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目""}",5839,四川省东方兴发建设集团有限公司,智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目,out,DYS2025-180,WBHTGL-20251023-001,17611808745120000,2,0,四川省东方兴发建设集团有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
52a1518e24724d64925229f920ba05ef,204822a6a35f4e76963dbeec9c3240d3,2211,"{""en_US"": ""中央公园西一游客服务中心工程项目""}",3991,四川瑞源建筑工程有限公司,中央公园西一游客服务中心工程项目,out,CDS2019-70,WBHTGL-20200229-027,1000000061,2,,四川瑞源建筑工程有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
52bb0b0ddbfb4122a17715ede5295cb4,b7f07bc4b72c4cd29b5d1b445b499386,2661,"{""en_US"": ""工程学院零星项目""}",3935,四川工程职业技术学院,五教广场及松苑餐厅楼梯地面防滑处理,out,DYS2023-03-03,WBHTGL-20230104-003,1000000864,2,,四川工程职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
52f40d2d41b7432595b3d283fe3f73e3,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",5803,二重（德阳）重型装备有限公司,金结厂新跨厂房侧面防雨,out,DYS2022-15-8,WBHTGL-20220507-015,1000000656,2,,二重（德阳）重型装备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
53316129ecb048a6a0b090e777d768ff,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",5803,二重（德阳）重型装备有限公司,铸造厂1#干燥窑封闭式母排抢修,out,DYS2021-09-20,WBHTGL-20210924-001,1000000508,2,,二重（德阳）重型装备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
53ab7792bf4e47c489c33dec8af9b3cb,7fa5e23b3bfa44e184eeaf9f6aa891c0,2497,"{""en_US"": ""水韵江南10栋维修""}",4365,德阳市水韵江南居住小区业委会,水韵江南10栋维修,out,DYS2021-83,WBHTGL-20210926-002,1000000512,2,,德阳市水韵江南居住小区业委会,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
54cf3a582b8d4408a7154fed0e9ef9b5,5c44a17531ae4105bde23f05303bda78,2404,"{""en_US"": ""花园路街道古楼片区配套基础设施建设工程""}",4934,重庆市南岸区人民政府花园路街道办事处,花园路街道古楼片区配套基础设施建设工程,out,CQS2021-08,WBHTGL-20210113-001,1000000344,2,,重庆市南岸区人民政府花园路街道办事处,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
5526062299464fb7a9e4d84c1557dd66,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,德阳市供水安装工程队,out,DYS2022-16-66,WBHTGL-20221117-005,1000000803,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
5535495bb5d54e03913274602e4ebb27,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,旌阳区鞍山路202号东汽馨园二期A区3栋1-4号郭太友分户工程,out,DYS2022-16-81,WBHTGL-20221117-019,1000000817,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
553efed34ca64bde8bb27667bd1b1170,0f3c19a871e446fc8cc9781f108d58e5,2157,"{""en_US"": ""米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目""}",4930,重庆巨能建设（集团）有限公司米易分公司,米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目,out,PZH2020-20,WBHTGL-20200716-001,1000000223,2,0,重庆巨能建设（集团）有限公司米易分公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
553f631c1a264735883409e3c9c8eb21,38a935363c53402fa59ee99c9170f8de,2287,"{""en_US"": ""医院商业服务配套安装工程""}",5869,德阳市人民医院,医院商业服务配套安装工程,out,DYS2026-09,WBHTGL-20260120-001,17688789760410000,2,0,德阳市人民医院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
554a594f6b8c4ce8a89bd968748a28a3,027c5b467ae94e52aabb6f6218d310d4,2118,"{""en_US"": ""成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目（L3-1线道路及配套工程劳务分包）""}",4136,川渝高竹新区开发建设集团有限公司（四川高竹工程建设有限公司）,成渝双城经济圈川渝高竹新区制造产业园及配套基础设施建设项目（L3-1线道路及配套工程劳务分包）,out,CQS2022-52,WBHTGL-20220623-001,1000000677,2,,川渝高竹新区开发建设集团有限公司（四川高竹工程建设有限公司）,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
5571251175cf4221a301d81037c78d51,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3663,中国第二重型机械集团德阳万航模锻有限责任公司,采购部下料工段照明节能改造,out,DYS2023-169,WBHTGL-20231117-003,17001834079370000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
557354a1a54d40b7bf078c17f1f763eb,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,德阳市东汽小学扩建项目新建总表工程,out,DYS2024-165,WBHTGL-20240923-014,17270578850600000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
55a2487ec6e043479a62aa40091da7eb,786f45af49be4b29b4a1ad2717804e0d,2478,"{""en_US"": ""德缆公司-能源装备及轨道交通用电缆数字化车间建设项目提升机房雨棚建设工程-雨棚建设""}",5572,特变电工（德阳）电缆股份有限公司,德缆公司力缆车间及新建能源装备车间提升机雨棚施工工程项目,out,DYS2025-34,WBHTGL-20250319-001,17423486859010000,2,0,特变电工（德阳）电缆股份有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
5613a212d8a74f42b0bdf74a2fe22ceb,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,漓江一西路（黄山路—蓥华山路）配套市政给水管网工程,out,DYS2024-10,WBHTGL-20240123-003,17059803368300000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
562bc83ca224492dbb964274533b45ff,dfdd8eb86b064e7f8615d74aa2bc222a,2771,"{""en_US"": ""德阳市寿丰河截污干管工程劳务分包""}",5867,德阳国信建设工程有限公司,德阳市寿丰河截污干管项目委托采购协议（建渣）,out,DYS2020-54-1,WBHTGL-20251223-001,17664561174660000,1,0,德阳国信建设工程有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
568107fb1225494d8828bb5c98becf04,e1603619f0814d02b4c86bc5c044ea0b,2778,"{""en_US"": ""巴中恩阳临港产业园项目-制造业组团项目1-8号厂房、13号厂房、16号厂房防水保温工程""}",5800,中铁十八局集团有限公司巴中恩阳临港产业园项目经理部,1-8号厂房、13号厂房、16号厂房 防水保温工程专业分包合同补充协议,out,BZS2021-110-2,WBHTGL-20260104-002,17675067418860000,2,0,中铁十八局集团有限公司巴中恩阳临港产业园项目经理部,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
