source_table,legacy_record_id,project_name,other_system_id,company_id,fact_family,amount_total
T_FK_Supplier,4914e83d0597410892675c2685c808d3,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,60
T_FK_Supplier,49aa9f26ce5b44d89aaf5d3512db399a,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,24
T_FK_Supplier,49b2d2c99017484099b8bdc7ae321d32,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,45000
T_FK_Supplier,49db74d3c8f54411b5c295f584d741c9,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,1660844.52
T_FK_Supplier,4a0a2d28e57c4a09a07414e440a0a4c5,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,100000
T_FK_Supplier,4a5b516fdafd4c5cb07c5930200a923a,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,-35085
T_FK_Supplier,4a6d0a50e00d44a6b453ede4135b8580,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,42300
T_FK_Supplier,4a7f85c8cae14e89a9e945bbd2631c29,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,2078.75
T_FK_Supplier,4a83addd822d4e7fa2fffb05387c2a9b,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,36
T_FK_Supplier,4a8a1ffab446402c8302a1018ba61a96,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,37790.33
T_FK_Supplier,4aaf8f23e7dc4c4fb1cecc1e6a873cd1,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-5000
T_FK_Supplier,4acb9e7b7059421d8f8b0df702455908,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,40380.95
T_FK_Supplier,4ad45c10b6634b21ad072bc0396bda39,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,205.14
T_FK_Supplier,4ad93c13df974b168000ad7ccdb87891,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,7
T_FK_Supplier,4af8740b137f472096eeee7ae224b907,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,18
T_FK_Supplier,4b00d1d5a7654eb6b18d8de8cf976f41,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,50000
T_FK_Supplier,4b39c52878084fc68898a39f5b911e7b,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,300
T_FK_Supplier,4b54135f28dc4e819aad3b33262da7d5,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,27087.5
T_FK_Supplier,4b5a2be97e9541e296b6f00126a29d45,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,21
T_FK_Supplier,4b8f6d7fb5d44cfc944cd2fb82383db3,德阳森元路面工程有限公司,SCBS:BASE_SYSTEM_PROJECT:0d7cd766eb9f4d23b53761e593148e25,,payment,126.72
T_FK_Supplier,4bb0c5cf0f6d485cbec0da6d93b3d57d,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,750
T_FK_Supplier,4c02f1fbd6914a14a7f61fc5cddf2caa,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,625.25
T_FK_Supplier,4c09fc54385140b0ac031ccf78ba16a5,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,47998.47
T_FK_Supplier,4c270f7806da43e7a305fb590e6c0d95,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,125.85
T_FK_Supplier,4c332bd4a96b4f3fba27477aa2da13d2,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,45532
T_FK_Supplier,4c6accbca310498c9fa1d5da5cd15382,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,4800
T_FK_Supplier,4cd111d212d746f785096a8c9811f75b,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,1000000
T_FK_Supplier,4d2ebba000224dd88dfc095d9431f969,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-72966
T_FK_Supplier,4d44dee3b81f4578b0b61e1276649cef,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,27
T_FK_Supplier,4da243ea40f048208f1c53ece950a023,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
T_FK_Supplier,4e267da8443648babfe7d0b3d6e58492,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,15
T_FK_Supplier,4e64c1323a7c4c1f9a971400dda83340,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,21326.51
T_FK_Supplier,4e6782600fb2424ca4dcfdcd4d1b065e,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
T_FK_Supplier,4e68bd457bdb41a492fe2a427a8c2758,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,-66000
T_FK_Supplier,4e7490ea6b844168abe568f6adb4c5c9,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,2000000
T_FK_Supplier,4e90c18893a545bcb4c6e6d5f3d7f418,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,5
T_FK_Supplier,4ec5afe3e6ec4d94a6b62276e0cb5678,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,-200000
T_FK_Supplier,4ec865194c394f1ab8b76ae7605ad0f7,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,58072
T_FK_Supplier,4ee0f869de0d4e0887e4246ed5fac24e,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,40200
T_FK_Supplier,4eeb575db5c545e1a469631246dab2ed,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,8148
T_FK_Supplier,4ef33dbdde6f480795bb6da9ba6bb74d,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,-8000
T_FK_Supplier,4efdd09731474ed985bc3e70597b298e,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,37870
T_FK_Supplier,4f0cf526365e4b0ea824cc21d950888f,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,58872.88
T_FK_Supplier,4f4937a455594545ba4d303a4ef8f6d7,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-2185
T_FK_Supplier,4f93c0c06ca44c949cde0907363f7878,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,63826.5
T_FK_Supplier,4fffd0f4670e4e49943e55d8649f4e8c,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,4.5
T_FK_Supplier,5005034e88654a26a05f8f2f7ca2b997,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,6.71
T_FK_Supplier,5015bb6aaa6844858a44fd8e6ef50000,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,30
T_FK_Supplier,501731400ac14cc6b907c4703a4d0b5f,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,27708
T_FK_Supplier,504f10f928db490ca285785c44cf3f13,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,300
T_FK_Supplier,5055e5e397e347c99df24562b08d364e,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-39900
T_FK_Supplier,5084e6c6f2654e4a87a57f27f0761290,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-1000000
T_FK_Supplier,50e8ae1b4a7047b0b275e6258da8324a,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,30
T_FK_Supplier,510776940de34e8381e7e199141fa3fa,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,182444
T_FK_Supplier,5181ed050d584cfe827a226da4ae9a1e,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,170400
T_FK_Supplier,519771bada9341f1bec12ef32220ef0a,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,2854
T_FK_Supplier,51a05fa0a2844b828a65929dfe2218f9,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,3000000
T_FK_Supplier,51cd7d25db1a4e77a4e0835803b07f0e,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,386.75
T_FK_Supplier,521f47d82ccc4b4fb2b6f20ce997bd76,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,37.5
T_FK_Supplier,5237c72b05b1450fb340b639cef1b518,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,18
T_FK_Supplier,524bc4c314cb4b99a8e32bdb71aca39f,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,99000.02
T_FK_Supplier,5256e6cc2e9142efaf74fb8de2dac882,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,16500
T_FK_Supplier,52ab8bd05d964dc7bead923c8f611854,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,10
T_FK_Supplier,52add1c8b40544b09962d4ad9d97e412,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,-1000000
T_FK_Supplier,52eac2eabd3c41668c8a56b96334453d,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,200000
T_FK_Supplier,531976489d304d10bc0363ee63c68152,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,5000
T_FK_Supplier,5324b3c608344bbeb9b30addd5ee0e98,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,600000
T_FK_Supplier,534b7ee16e3743b19a14600463a67b69,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,-200000
T_FK_Supplier,53afa94b04a64bd0b89ed0112c7ca543,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,8752.39
T_FK_Supplier,53bb24243bcc41beabd482f8b768ab4e,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-24600
T_FK_Supplier,53e0adf72efa4fdebee9c5917ffdb17d,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,4.5
T_FK_Supplier,5410995755e54d8b87af91b9b6120879,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,-3848
T_FK_Supplier,5411c6b51c3246d89a17f92d1e152785,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,22.5
T_FK_Supplier,542dc9349e4d4d8faa180fc1898c6cf0,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,169.67
T_FK_Supplier,54498dcee1544566bd271cebb8ac3f29,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,37590
T_FK_Supplier,547f9383cc4d4ad89e69bcc79a048c65,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,4.5
T_FK_Supplier,5490f3628ea049dbb688713d514acd05,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,12.39
T_FK_Supplier,54c92bda80d6401caaa7336e118776d5,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,4.5
T_FK_Supplier,54e15226268546cc9bfabac62dd57873,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,9
T_FK_Supplier,54e1d550a4864c4cb1020fd5e965f8dd,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,111895
T_FK_Supplier,54fe426ac08f4057b9763676a1066dd6,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,773.5
T_FK_Supplier,551cddfd2b944173a67e2c276fb57546,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,80
T_FK_Supplier,552e4d3ce04b4fbdb0f57b6a278c2abd,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,97750
T_FK_Supplier,5544607780ef4a418a4992a8a4b21753,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-50000
T_FK_Supplier,559a913729094740a458dc81bd45e68b,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,296601.72
T_FK_Supplier,55cbc9f3fce046f7a1e8233cec4e7d72,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,3046
T_FK_Supplier,562027446ce34281b4d39d2e87ed7abd,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,9500
T_FK_Supplier,563bda9c99854d28a072df23cc339948,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,63827
T_FK_Supplier,564530432dd14f3fb5d91a5587e65462,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,12.5
T_FK_Supplier,56c8198a578d4c2db5d7b72aacbbc5a0,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,3000000
T_FK_Supplier,56dc364747f2445687f4e89543d3da8c,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,14800
T_FK_Supplier,57022d364b7948ab8c6a54151c721030,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,13.5
T_FK_Supplier,5713c875b46b4895968b04b140c2987d,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,15
T_FK_Supplier,57258df9fe204580a68f37065901b782,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,-50000
T_FK_Supplier,57555ecd97cc468a8b3077be1f05df46,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,1
T_FK_Supplier,5780d75667114e23b48c335dbe128a6f,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,3028.63
T_FK_Supplier,579a7c4c7c9c4874931e04ca2dff84cf,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,216.52
T_FK_Supplier,57cb05037af94d40a28a27f371b0f9ed,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,29034.56
T_FK_Supplier,582a44d0a86f453e90504ae8aff3c231,德阳市博众建材销售有限公司,SCBS:BASE_SYSTEM_PROJECT:88ca50467a784725aa4b42467b549e21,,payment,500000
T_FK_Supplier,582d90cd97744d969d809a468d0b1df4,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,9
T_FK_Supplier,583231b7f2054d848b8906159e3ef95d,四川宏政嘉斯建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:ad4866a0a8a24b629a87165d98be5948,,payment,1602.03
T_FK_Supplier,5834df2825e7467680676f5d1940ffc2,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,103626.49
T_FK_Supplier,58ff077dbfb845708beee5d23a914863,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,63900.26
T_FK_Supplier,5907a3c136b94f68bb150cea4336c36d,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,64000
T_FK_Supplier,59449173c92945a8a4652348f1b95559,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,22500
T_FK_Supplier,5985eaaa44974fd7ad0f8688c508cba4,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,2650
T_FK_Supplier,598e5b51d3ab4de694df6da74b4f52cc,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,104919.38
T_FK_Supplier,5a1d3fe2396945b9aee60a45b2161978,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,145000
T_FK_Supplier,5a34bdad33f5411383ecb131ccab1076,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
T_FK_Supplier,5a5b5772173f43a1be0f1a86e30a1174,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,13.5
T_FK_Supplier,5ac55ffbefbb4a89831ea3fab926cfe8,德阳森元路面工程有限公司,SCBS:BASE_SYSTEM_PROJECT:0d7cd766eb9f4d23b53761e593148e25,,payment,45000
T_FK_Supplier,5ac71c0e4d2143f8b4ac90e0faf5cc72,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,634135
T_FK_Supplier,5ac722f3d90349e3b799e252c1cb3f10,四川宏川建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:8e63129abde54614ae66ef7df8f91046,,payment,81000
T_FK_Supplier,5b488f963bd74dc595f9ff5728cd38a3,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,2068.06
T_FK_Supplier,5b7908c61091492dbbe4cd33d0f0f9a8,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,9
T_FK_Supplier,5b845b676c3b4f26bb016d3b320e0a8d,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,1.8
T_FK_Supplier,5b8a6c7fe1864a2bb10f48d23bb8c697,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,10
T_FK_Supplier,5bb095a198524c1ba982f72c9a8a87aa,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,2083.53
T_FK_Supplier,5bd3c11bae394709b25bf540a2d4bc53,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,-300
T_FK_Supplier,5be95dbbe7674264bc6fa33a2198d3c6,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,5918.18
T_FK_Supplier,5c4eae5365e34d4fb267b10df2a384a5,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,5.5
T_FK_Supplier,5c5b6708ad764aaeaea257515ab67784,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,14458
T_FK_Supplier,5c75cc1226e047d689877af923d102c2,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,10
T_FK_Supplier,5ce1f525123b424b9b4435b6d9639645,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,3710
T_FK_Supplier,5d00b16b320b45c4abecac82c136277f,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,-60000
T_FK_Supplier,5d18f5ce09cc4556964d372cafae450f,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,200000
T_FK_Supplier,5d4eb56a2ef742f589ed11ce0e100627,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,89420.28
T_FK_Supplier,5d6c08f5def64e8291d61442380f1709,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,16061.34
T_FK_Supplier,5d6f7bcdde374a968966b7f5c9006ede,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,34120
T_FK_Supplier,5d80ab404d714448a600902e588b7cb6,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,400000
T_FK_Supplier,5d81fdcc4a03408f96aa42fca58aa38e,四川世旺鑫润商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:af1d4b6f50504cfd9c6b0b13065fecff,,payment,4772.8
T_FK_Supplier,5d9915369f4d4b15b728345f93044aea,四川晟博通达商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:306434aba43f4128b4ab6d8a6b289674,,payment,4320
T_FK_Supplier,5ddc52b5db0d4abf95f3c819fa61fa6b,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,4900
T_FK_Supplier,5dea99cd479a4acfac23dd49953bdbce,四川嘉易欢悦建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:a5f4079846f345788536d81c916ef70f,,payment,80
T_FK_Supplier,5e92d418e3514773ad1785fd03e612d5,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,385.97
T_FK_Supplier,5e9c6d5a3df2415890a576091bf7470f,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,109000
T_FK_Supplier,5ed643b0439346e589b08c5da2c2ffbd,四川迈投建筑工程有限公司,SCBS:BASE_SYSTEM_PROJECT:547603a871bd42c5b19681683626a314,,payment,119242.8
T_FK_Supplier,5f1d2ae93e9c43dc8fe67b432eb3c574,四川翔驰恒瑞商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:fa8bdd0d90aa4585bf8c27011d01b6d5,,payment,1.8
T_FK_Supplier,5f22cebff6874b4a92606eb1050d9af4,四川鑫垚建筑劳务有限公司,SCBS:BASE_SYSTEM_PROJECT:b8bc05aace5149f2af36878e9c030f4c,,payment,500000
T_FK_Supplier,5f4c2cab7197438f8002e859f51578d2,德阳泰诚硕商贸有限公司,SCBS:BASE_SYSTEM_PROJECT:95f1fe93331842488d5469ad771a1543,,payment,15
