contract_id,legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,name,subject,type,state,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,line_count,is_locked
1036,b78c0b6ad09c430eb04ec9038a505aee,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2600999,锻造厂西跨南及坡跨厂房照明系统安全整改,out,draft,DYS2025-204,WBHTGL-20251119-001,17635197817630000,2,0,二重（德阳）重型装备有限公司,0,False
1037,b834d231e78e4a56ac476b85d7a6e9fb,3ffba2d0c30c466d8e835e1e5b73c165,2309,剑阁县圈龙乡新桥村文化室,4085,圈龙乡新桥村委会,CONIN2601000,剑阁县圈龙乡新桥村文化室,out,draft,GYS2018-16,WBHTGL-20200229-037,1000000073,2,,圈龙乡新桥村委会,0,False
1038,b83abaea8bda4a05b054f236ea6cc745,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2601001,龙泉山南路一段36号金盾花园1栋一单元迁管工程,out,draft,DYS2024-190,WBHTGL-20240923-040,17270732169660000,2,0,德阳市供水安装工程队,0,False
1039,b8459d16b46944e49315b3f72837caca,88e26d8ae253462cbcfc30e462f2da7f,2532,广汉金鱼镇凉水村管网延伸工程,4219,广汉市水务局,CONIN2601002,广汉金鱼镇凉水村管网延伸,out,draft,DYS2018-43,WBHTGL-20200303-007,1000000084,2,,广汉市水务局,0,False
1040,b8a322ef498d47ecb4dea65c15828015,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5864,德阳二重新业建筑工程有限责任公司,CONIN2601003,模锻厂物流通道完善项目,out,draft,DYS2023-89,WBHTGL-20230720-001,1000000976,2,0,德阳二重新业建筑工程有限责任公司,0,False
1041,b8b128127ded46e3b52496e99c724153,a1df3e6b2cbe4363b1f33cb30b679822,2599,绵阳市安州区村容村貌环境改造提升项目——黄土镇江池村道路工程项目,4765,绵阳市安州区建投矿业有限公司,CONIN2601004,绵阳市安州区村容村貌环境改造提升项目-黄土镇江池村道路工程项目施工合同补充协议书,out,draft,MYS2021-72-2,WBHTGL-20240819-004,17240368193900000,2,0,绵阳市安州区建投矿业有限公司,0,False
1042,b989765560824f51859f546ae1476e56,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2601005,喷丸室维修,out,draft,DSY2021-09-03,WBHTGL-20210322-001,1000000385,2,,二重（德阳）重型装备有限公司,0,False
1043,b98e2900adef4603a3ac111ae215978a,9ebba094a48443a39dd7e1421da8dfbb,2588,刘伟零星工程项目,4430,德阳文旅大健康产业发展集团有限公司,CONIN2601006,德阳市城市管理行政执法局厨房燃气报警系统安装工程,out,draft,DYS2023-01-5,WBHTGL-20230103-005,1000000858,2,,德阳文旅大健康产业发展集团有限公司,0,False
1044,b9fc137b88f5467d90be41d27b28e028,1f0d1455b090418eb292f359a8a19caf,2206,德阳太行山路（钱塘江路-信江路）道路工程,3928,四川富祥建筑工程有限公司,CONIN2601007,德阳太行山路（钱塘江路-信江路）道路工程,out,draft,DYS2021-40,WBHTGL-20210525-002,1000000439,2,,四川富祥建筑工程有限公司,0,False
1045,ba17f2ebe20b4d729695141752c7c51c,a41a50af79294ecb925b470611f7ffbd,2610,伽师县综合物流园建设项目-新建10KV配电工程,3789,伽师县商务和工业信息化局,CONIN2601008,伽师县综合物流园建设项目-新建10KV配电工程,out,draft,XJQ2022-78,WBHTGL-20220919-002,1000000761,2,,伽师县商务和工业信息化局,0,False
1046,ba1b34fde1ac40a68380995f149d8074,ab320098414a44169a230f356a43a778,2625,2023年德阳经开区保障性安居工程城镇老旧小区主体改造项目劳务分包第十二标段,5892,德阳经开建设工程有限公司,CONIN2601009,2023 年德阳经开区保障性安居工程城镇老旧小区主体改造项目2023 年德阳经开区保障性安居工程城镇 老旧小区区域改造项目十二标段,out,draft,DYS2023-161,WBHTGL-20231106-001,16992339521940000,2,0,德阳经开建设工程有限公司,0,False
1047,ba1df42b047d448dbc9dad64a6c1d560,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2601010,模锻厂24米跨翻模区整治,out,draft,DYS2025-60,WBHTGL-20250513-001,17471165752100000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
1048,ba364251056d43378a9f4881dcd29fef,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2601011,旌东水厂厂门口道路维修工程,out,draft,DYS2024-111,WBHTGL-20240704-004,17200642029830000,2,0,德阳市供水安装工程队,0,False
1049,ba3bde4fdfca45708aee0126e52cf404,aec263c51c77406b9e1cbdae1cde27eb,2639,德阳文德湖屿树花园项目总承包工程大区土方开挖分包合同,5842,四川省第四建筑有限公司,CONIN2601012,德阳文德湖屿树花园项目总承包工程大区土方开挖分包合同,out,draft,DYS2023-06,WBHTGL-20230109-001,1000000869,2,0,四川省第四建筑有限公司,0,False
1050,ba74391b3a3a46dfaf4dc58846c1a4ac,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2601013,德阳碧桂园旌湖上境项目南区供水工程,out,draft,DYS2021-01-14,WBHTGL-20210408-003,1000000398,2,,德阳市供水安装工程队,0,False
1051,bace7a442a154ce78561aebbe0d08d11,30f93b0db7b445d7afc04dbc99de3d65,2268,剑阁县公兴镇新生村风貌打造项目,3808,剑阁县公兴镇新生村村民委员会,CONIN2601014,剑阁县公兴镇新生村风貌打造项目,out,draft,老项目,WBHTGL-20231219-036,17029831231260000,2,0,剑阁县公兴镇新生村村民委员会,0,False
1052,bb0c8ef71d7743b1907488d58b815d43,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2601015,水槽水垢清理维修,out,draft,DYS2024-44,WBHTGL-20240228-001,17091094410590000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
1053,bb2a47c6575c430eae271247ad737203,ff9ee430d28a4fb2b4279a6e9634c247,2861,绵阳市游仙区魏城镇竹柳村（原柳塔村二组）通组路建设工程项目,5911,绵阳市游仙区魏城镇竹柳村村民委员会,CONIN2601016,绵阳市游仙区魏城镇竹柳村（原柳塔村二组）通组路建设工程项目,out,draft,MYS2022-94,WBHTGL-20221117-001,1000000799,2,,绵阳市游仙区魏城镇竹柳村村民委员会,0,False
1054,bbda6c820c824e739825362b5e7f557b,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2601017,重机厂36米跨电子显示屏升级,out,draft,DYS2023-53,WBHTGL-20230531-001,1000000936,2,,二重（德阳）重型装备有限公司,0,False
1055,bc666e1ebd374b5f85845094549ede4f,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2601018,北区智能制造车间北墙外散水处理项目,out,draft,DYS2020-07-10,WBHTGL-20200818-001,1000000237,2,,四川工程职业技术学院,0,False
1056,bc676c3723244ef4aaa970eb66696ee3,09ba719dfd18431a951ec77d29ea6194,2145,焙浸车间硫酸罐区防腐项目工程,4041,四川致远锂业有限公司,CONIN2601019,焙浸车间硫酸罐区防腐项目工程,out,draft,DYS2025-63,WBHTGL-20250516-001,17473586586950000,2,0,四川致远锂业有限公司,0,False
1057,bc7be7bef44740588db0810e24f1b63b,0c8c213e89204a6fb61a4c8ac79f0d4a,2148,二重厂西路（华山路-衡山路）等4条路砂石工程专业分包,5842,四川省第四建筑有限公司,CONIN2601020,二重厂西路（华山路-衡山路）市政道路工程、衡山路（二重厂西路-韩江路）市政 道路工程、琴江路、武江路（华山路-规划路）市政道路工程砂石工程专业分包合同,out,draft,DYS2023-145,WBHTGL-20231024-001,16981292315900000,2,0,四川省第四建筑有限公司,0,False
1058,bce461e14abe4a92b853dea8663cca7d,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2601021,德阳华智精密科技有限公司新建总表工程,out,draft,DYS2024-159,WBHTGL-20240923-008,17270572635600000,2,0,德阳市供水安装工程队,0,False
1059,bd1926169b9e471cbb5c47b69e0bc0c5,9ebba094a48443a39dd7e1421da8dfbb,2588,刘伟零星工程项目,3586,东方电气集团东方电机有限公司风电电机分公司,CONIN2601022,东方电气集团东方电机有限公司风电电机分公司厨房燃气报警系统安装工程,out,draft,DYS2024-234,WBHTGL-20241030-002,17302786972520000,2,0,东方电气集团东方电机有限公司风电电机分公司,0,False
1060,bd1e99d85b9242c2b207872edfe85fe7,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3934,四川工程职业技术大学,CONIN2601023,食堂周边附属设施排危改造采购项目,out,draft,DYS2025-143,WBHTGL-20250904-001,17569754268270000,2,0,四川工程职业技术大学,0,False
1061,bd2780861c80498e9adaaf145b6c7359,8501f263d1874d7ea4206eea6387184f,2523,中国移动四川公司乐山分公司2025-2026年渠道维修采购项目,116,中国移动通信集团四川有限公司乐山分公司,CONIN2601024,中国移动四川公司乐山分公司2025-2026年渠道维修采购项目框架协议,out,draft,LSS2025-76,WBHTGL-20250609-003,17494519120370000,2,0,中国移动通信集团四川有限公司乐山分公司,0,False
1062,bd495d41c3074e20a122bd9d0de115ce,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2601025,吊装学校门牌石,out,draft,DYS2024-22,WBHTGL-20240124-001,17060576471430000,2,0,四川工程职业技术学院,0,False
1063,bd6b8e76dcdc4d158825a9b85cd3c90b,f0efe9aa0fc946c7aadaad11ed6105bd,2829,四川致远锂业有限公司一号窑收尘器基础工程,4041,四川致远锂业有限公司,CONIN2601026,一号窑新增收尘器基础工程,out,draft,DYS2025-51,WBHTGL-20250416-001,17447885208840000,2,0,四川致远锂业有限公司,0,False
1064,bd7fe11c738148bcac7cdd9322bc0d44,9d60cf8cfdb546b5a01189c5c9128748,2587,西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）,97,中国人民解放军77626部队,CONIN2601027,临时器材库和装备库建设项目（2302项目）,out,draft,XZ2024-53,WBHTGL-20240326-002,17114161651280000,2,0,中国人民解放军77626部队,0,False
1065,bda4667e6fd24a72bc54c5d709203d36,2cc4764ad05e4c5ebaeaf4d5a85c5cd7,2253,绵阳市游仙区魏城镇竹柳村（原柳塔村3组）通组道路硬化工程项目,5911,绵阳市游仙区魏城镇竹柳村村民委员会,CONIN2601028,绵阳市游仙区魏城镇竹柳村（原柳塔村3组）通组道路硬化工程项目,out,draft,MYS2023-155,WBHTGL-20231026-002,16982913609120000,2,0,绵阳市游仙区魏城镇竹柳村村民委员会,0,False
1066,bdc4823ab65545f1b22d14a6e5b40b98,21038f8a911b4a90938a58c8e36caa86,2214,会理县外北乡兴荣村三、四组道路硬化工程二标段,3788,会理县外北乡兴荣村村民委员会,CONIN2601029,兴荣村三、四组道路硬化,out,draft,LSZ2019-10,WBHTGL-20200313-001,1000000141,2,,会理县外北乡兴荣村村民委员会,0,False
1067,bdd04adfa37046b5b9ba22cbd813f3b7,38c01559277a45fb94bb9ed9f5786812,2288,成绵高速德阳收费站维修工程,4278,德阳市公路机械化工程公司,CONIN2601030,成绵高路德阳收费站维修工程,out,draft,DYS2020-28,WBHTGL-20200901-001,1000000242,2,,德阳市公路机械化工程公司,0,False
1068,bddc68146b18401d8bcce6a66468b384,1d23f106099449a0a88894c9f5458efa,2200,德阳市什邡市社会福利救助中心护理能力提档升级项目,3776,什邡市社会福利救助中心,CONIN2601031,护理能力提档升级项目,out,draft,DYS2023-48,WBHTGL-20230518-002,1000000931,2,0,什邡市社会福利救助中心,0,False
1069,be2af171cfd7465ab8928f50df8f854b,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2601032,二、三食堂周边铺装改造,out,draft,DYS2023-16,WBHTGL-20230317-001,1000000900,2,,四川工程职业技术学院,0,False
1070,be4143d8617d4fd88b8a55d2ab47f589,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2601033,幸福人家B区施工用水工程,out,draft,DYS2021-01-03,WBHTGL-20210106-003,1000000336,2,,德阳市供水安装工程队,0,False
1071,be537ec2170c4198823ae98f6a4ca78b,68d2896f3eaf4682b902117d4dcda350,2436,环壁北路（环壁南路至马牧河段）DN500管给水安装工程项目,5837,四川汉南供水有限公司,CONIN2601034,环壁北路（环壁南路至马牧河段）DN500管给水安装工程项目,out,draft,DYS2021-95,WBHTGL-20211206-005,1000000556,2,,四川汉南供水有限公司,0,False
1072,be805c88fc1b4e6d97051b2c0a726c47,ec3ec41ba43448d5b51353272d63d4aa,2811,宜宾机场航站区配套工程公安设备工程,3739,中铁十二局集团有限公司宜宾机场航站区配套工程项目经理部,CONIN2601035,宜宾机场航站区配套工程公安设备工程,out,draft,YBS2020-26,WBHTGL-20200722-002,1000000226,2,,中铁十二局集团有限公司宜宾机场航站区配套工程项目经理部,0,False
1073,bec01b49609d4647b1eb71fc869d30af,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,向东工程,5871,德阳市供水安装工程队,CONIN2601036,中天新村17栋3单元迁管工程,out,draft,DYS2022-16-12,WBHTGL-20220507-006,1000000647,2,,德阳市供水安装工程队,0,False
1074,becf90f9f75d4c1aa9ca6ff4400f14af,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2601037,重机厂办公楼一楼男厕所与梯台整治,out,draft,DSY2021-09-08,WBHTGL-20210506-002,1000000420,2,,二重（德阳）重型装备有限公司,0,False
1075,bf15c5433f6d4ebd862900afe3b2f984,9ebba094a48443a39dd7e1421da8dfbb,2588,刘伟零星工程项目,4449,德阳玛丽妇科医院有限责任公司,CONIN2601038,德阳玛丽妇科医院有限责任公司商业用气燃气报警系统安装工程,out,draft,DYS2023-78,WBHTGL-20230710-002,1000000965,2,0,德阳玛丽妇科医院有限责任公司,0,False
1076,bf27eb3bc94d4abfa3f27494911184a4,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2601039,健康服务与管理系环境改造,out,draft,DYS2023-125,WBHTGL-20230913-003,16945926123080000,2,0,四川工程职业技术学院,0,False
1077,bf5616da97034d3d8901f1a663795091,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2601040,模锻厂-45MN地下泵站照明维修,out,draft,DYS2025-25,WBHTGL-20250303-002,17409825370460000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
1078,bfab523b96dd47d1809455aba06efa1a,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3751,丹阳市丰泰工业炉有限公司,CONIN2601041,热处理厂燃气炉基础工程,out,draft,DYS2024-82,WBHTGL-20240520-001,17161688295930000,2,0,丹阳市丰泰工业炉有限公司,0,False
1079,bfdfa63c86214ae2b186ecd807f76a34,b7f07bc4b72c4cd29b5d1b445b499386,2661,工程学院零星项目,3935,四川工程职业技术学院,CONIN2601042,南区南面主管道井加高项目,out,draft,DYS2021-12-09,WBHTGL-20210429-005,1000000417,2,,四川工程职业技术学院,0,False
1080,c0114dfdfaab4726a949c7bf9885f2f0,bdcac58b05554a5c98e5d6afeb3f7f9f,2677,旌阳区保密局办公室改造,3621,中国共产党德阳市旌阳区委员办公室,CONIN2601043,旌阳区保密局办公室改造,out,draft,DYS2020-46,WBHTGL-20201103-002,1000000276,2,,中国共产党德阳市旌阳区委员办公室,0,False
1081,c01d6aed57b64f21939ac3d88fcfe3c0,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,5803,二重（德阳）重型装备有限公司,CONIN2601044,易静工程（德阳二重工程项目）,out,draft,DYS2020-06-08,WBHTGL-20200723-003,1000000230,2,,二重（德阳）重型装备有限公司,0,False
1082,c041a14d976d4157a7fcef1a8f604685,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2601045,水槽和轨道维修合同,out,draft,DYS2023-166,WBHTGL-20231116-001,17001157600940000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
1083,c045182f924b43c3b7249552af50072d,6b4e37cd90a94055a69de211efdab846,2444,易静工程（德阳二重工程项目）,3663,中国第二重型机械集团德阳万航模锻有限责任公司,CONIN2601046,模锻厂 45MN、16MN 环境照明改造,out,draft,DYS2024-134,WBHTGL-20240821-001,17242052885070000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,0,False
