run_id,neutral_id,legacy_member_id,project_id,user_id,role_fact_status,write_action_result
ITER-2026-04-15-1990N,4035,8dceea877e4f4e07be0203798c6ca58b,2845,12,missing,created
ITER-2026-04-15-1990N,4036,8dd2421b54744eea8a833e5896d930e8,2537,8,missing,created
ITER-2026-04-15-1990N,4037,8DD3CEEC-D398-46C0-B62B-5F9A8002EAB9,2244,8,missing,created
ITER-2026-04-15-1990N,4038,8dd5e0d10ccf4aacad74cce0f1f17435,2287,12,missing,created
ITER-2026-04-15-1990N,4039,8ddd022ab02b4b5bb69b6ca60d18823c,2174,8,missing,created
ITER-2026-04-15-1990N,4040,8deaf15d916442dcb9b74599be2021cb,2568,12,missing,created
ITER-2026-04-15-1990N,4041,8DF496ED-AA14-423C-BA48-04621424885B,2671,8,missing,created
ITER-2026-04-15-1990N,4042,8df49c58c1af4ab6b82073ea7d676910,2812,12,missing,created
ITER-2026-04-15-1990N,4043,8dfb5bfe58c1435abbc6dba098ad0539,2790,12,missing,created
ITER-2026-04-15-1990N,4044,8e0ba9977fb74b18adcf9dcda2f29fc1,2542,12,missing,created
ITER-2026-04-15-1990N,4045,8E0CF7E9-DE44-421A-A271-4958E1CF0C48,2212,8,missing,created
ITER-2026-04-15-1990N,4046,8e0e368ca9e5442aa7396a763ccc766f,2158,8,missing,created
ITER-2026-04-15-1990N,4047,8e1cfe61afae468c90107d02e29fe575,2397,8,missing,created
ITER-2026-04-15-1990N,4048,8E34CE79-4041-4DCA-B4EE-1A75D532C18A,2802,8,missing,created
ITER-2026-04-15-1990N,4049,8e5ac54ae6d2445baf3cf4ebbf9fe9bb,2562,12,missing,created
ITER-2026-04-15-1990N,4050,8e5cc8cbd5b44070996fe2ac60d2bdab,2801,12,missing,created
ITER-2026-04-15-1990N,4051,8e89efa5fd454fbba23c6e5d83c6d4b7,2793,12,missing,created
ITER-2026-04-15-1990N,4052,8e8beb9bdecc4ef187a57aa499105171,2476,12,missing,created
ITER-2026-04-15-1990N,4053,8ea6eaa529224b63a65564c89ccc5f95,2743,12,missing,created
ITER-2026-04-15-1990N,4054,8ea7b989176a421b86a641544c6e3d89,2616,8,missing,created
ITER-2026-04-15-1990N,4055,8eab38ce9f7f4a11934a794d7995eafe,2769,12,missing,created
ITER-2026-04-15-1990N,4056,8EB3BB01-5A8B-43E0-A3BE-C5B295EDD06B,2652,8,missing,created
ITER-2026-04-15-1990N,4057,8eb67b1eea39484abc310c865358389a,2471,12,missing,created
ITER-2026-04-15-1990N,4058,8eb9fe4f3af547aa9ad6d39025fad02d,2621,12,missing,created
ITER-2026-04-15-1990N,4059,8ebeb84deaee43b0973c429f6fd68c52,2624,8,missing,created
ITER-2026-04-15-1990N,4060,8ec3d07b96b3497f8529a71333fb6e69,2471,12,missing,created
ITER-2026-04-15-1990N,4061,8ec5317c4c7f4751b98d6fb184090830,2642,12,missing,created
ITER-2026-04-15-1990N,4062,8eda1039a2154e77a133e2c161759fa9,2450,8,missing,created
ITER-2026-04-15-1990N,4063,8EE900D6-9AF0-406A-857E-BA071562439E,2746,8,missing,created
ITER-2026-04-15-1990N,4064,8EF18C66-8C53-49EA-9F70-0181908FEEF5,2181,8,missing,created
ITER-2026-04-15-1990N,4065,8f0159a388a64276a856fe0bc046f831,2662,8,missing,created
ITER-2026-04-15-1990N,4066,8f063cb09d8a4624a5ac49a6a21e1f60,2605,8,missing,created
ITER-2026-04-15-1990N,4067,8F0ED4CE-944D-4349-9928-57C1E4A46A38,2430,8,missing,created
ITER-2026-04-15-1990N,4068,8f124349b9bb484ebc5f65a2c004dfd2,2720,12,missing,created
ITER-2026-04-15-1990N,4069,8f1f854560e942bea6ed3516109df815,2379,8,missing,created
ITER-2026-04-15-1990N,4070,8f24b07342e54e0d86ca4dac3f0d683e,2354,12,missing,created
ITER-2026-04-15-1990N,4071,8f263a670bda4d7b8785f2d2399f3b35,2559,8,missing,created
