external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_C0E0B1C4E7B4445781CBBC0F55E3F5E7,重庆市南开两江中学校,company,1,,,,C0E0B1C4E7B4445781CBBC0F55E3F5E7,cooperat_company,重庆市南开两江中学校,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C0E0B1C4E7B4445781CBBC0F55E3F5E7
legacy_partner_sc_C41F0CB325414297AEE85C1C7809E6C8,中建八局第一建设有限公司,company,1,,,,C41F0CB325414297AEE85C1C7809E6C8,cooperat_company,中建八局第一建设有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C41F0CB325414297AEE85C1C7809E6C8
legacy_partner_sc_C4607CDAFBA646C3943BFCE3E549DDA1,四川富祥建筑工程有限公司,company,1,,,,C4607CDAFBA646C3943BFCE3E549DDA1,cooperat_company,四川富祥建筑工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C4607CDAFBA646C3943BFCE3E549DDA1
legacy_partner_sc_C6421AAE919F46AF922232E140161FCD,米易龙信房地产开发有限责任公司,company,1,,,,C6421AAE919F46AF922232E140161FCD,cooperat_company,米易龙信房地产开发有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C6421AAE919F46AF922232E140161FCD
legacy_partner_sc_C73B5808228B49DC9DE0BB66013C589B,四川省玻纤集团有限公司,company,1,,,,C73B5808228B49DC9DE0BB66013C589B,cooperat_company,四川省玻纤集团有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C73B5808228B49DC9DE0BB66013C589B
legacy_partner_sc_C8E48F3E40A840C3BF23E99F060F36D6,中国共产党德阳市旌阳区委员办公室,company,1,,,,C8E48F3E40A840C3BF23E99F060F36D6,cooperat_company,中国共产党德阳市旌阳区委员办公室,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C8E48F3E40A840C3BF23E99F060F36D6
legacy_partner_sc_C96E4454CD904B2D861B87AC02C762E5,重庆市铜梁区永嘉镇人民政府,company,1,,,,C96E4454CD904B2D861B87AC02C762E5,cooperat_company,重庆市铜梁区永嘉镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_C96E4454CD904B2D861B87AC02C762E5
legacy_partner_sc_CA1787B3C4FA47AE9092722F2E9673B3,中国移动通信集团四川有限公司广元分公司,company,1,,,,CA1787B3C4FA47AE9092722F2E9673B3,cooperat_company,中国移动通信集团四川有限公司广元分公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_CA1787B3C4FA47AE9092722F2E9673B3
legacy_partner_sc_CB4AAAC8842546F1893514E6B1B96FA8,广汉市城乡建设发展有限公司,company,1,,,,CB4AAAC8842546F1893514E6B1B96FA8,cooperat_company,广汉市城乡建设发展有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_CB4AAAC8842546F1893514E6B1B96FA8
legacy_partner_sc_CBB3F3A4E6C64C23A1B17C68AE75D72C,四川工程职业技术学院,company,1,,,,CBB3F3A4E6C64C23A1B17C68AE75D72C,cooperat_company,四川工程职业技术学院,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_CBB3F3A4E6C64C23A1B17C68AE75D72C
legacy_partner_sc_CBC94319FAEB447A8CE929758CF66DE3,广汉市文化体育中心,company,1,,,,CBC94319FAEB447A8CE929758CF66DE3,cooperat_company,广汉市文化体育中心,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_CBC94319FAEB447A8CE929758CF66DE3
legacy_partner_sc_CC5503A519E14123A6E9AEF7B4F2E04A,剑阁县水利工程建设管理总站,company,1,,,,CC5503A519E14123A6E9AEF7B4F2E04A,cooperat_company,剑阁县水利工程建设管理总站,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_CC5503A519E14123A6E9AEF7B4F2E04A
legacy_partner_sc_CCA6FED9457D4A5EB0A230172F25E145,四川曜道杰建筑工程有限公司,company,1,,,,CCA6FED9457D4A5EB0A230172F25E145,cooperat_company,四川曜道杰建筑工程有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_CCA6FED9457D4A5EB0A230172F25E145
legacy_partner_sc_D0352FF615FF4B0F961CBB71DB87BD03,四川山水美地农业投资有限公司,company,1,,,,D0352FF615FF4B0F961CBB71DB87BD03,cooperat_company,四川山水美地农业投资有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D0352FF615FF4B0F961CBB71DB87BD03
legacy_partner_sc_D1C685AE296943F1A7A5F31202CADF2F,四川省烟草公司宜宾市公司,company,1,,,,D1C685AE296943F1A7A5F31202CADF2F,cooperat_company,四川省烟草公司宜宾市公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D1C685AE296943F1A7A5F31202CADF2F
legacy_partner_sc_D259770DB26C496AA39DD991F2914A21,德阳市旌阳区公路建设投资开发管理所,company,1,,,,D259770DB26C496AA39DD991F2914A21,cooperat_company,德阳市旌阳区公路建设投资开发管理所,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D259770DB26C496AA39DD991F2914A21
legacy_partner_sc_D4AB82718D4A4E9286FF9EB524AA5F1A,剑阁县文化旅游和体育局,company,1,,,,D4AB82718D4A4E9286FF9EB524AA5F1A,cooperat_company,剑阁县文化旅游和体育局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D4AB82718D4A4E9286FF9EB524AA5F1A
legacy_partner_sc_D4D8895914EC4243871921673120F3CA,达州发展（控股）有限责任公司,company,1,,,,D4D8895914EC4243871921673120F3CA,cooperat_company,达州发展（控股）有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D4D8895914EC4243871921673120F3CA
legacy_partner_sc_D4EA15F2B36743EE990B9A417A3EB7F3,德阳禾立办公有限公司,company,1,,,,D4EA15F2B36743EE990B9A417A3EB7F3,cooperat_company,德阳禾立办公有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D4EA15F2B36743EE990B9A417A3EB7F3
legacy_partner_sc_D50A936894134CFA81DF5B0B09A003D1,中江县联合镇中心学校,company,1,,,,D50A936894134CFA81DF5B0B09A003D1,cooperat_company,中江县联合镇中心学校,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D50A936894134CFA81DF5B0B09A003D1
legacy_partner_sc_D742B604386E44E7AC87FB5CA8904D14,成都市龙泉驿区洪安镇人民政府,company,1,,,,D742B604386E44E7AC87FB5CA8904D14,cooperat_company,成都市龙泉驿区洪安镇人民政府,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D742B604386E44E7AC87FB5CA8904D14
legacy_partner_sc_D93116B7B10342E8BE832AE47365AFDB,中国共产党德阳市旌阳区纪律检查委员会,company,1,,,,D93116B7B10342E8BE832AE47365AFDB,cooperat_company,中国共产党德阳市旌阳区纪律检查委员会,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_D93116B7B10342E8BE832AE47365AFDB
legacy_partner_sc_DA014781E1284087A82F6DC1BE1FC884,德阳一刻钟健康养老服务有限公司,company,1,,,,DA014781E1284087A82F6DC1BE1FC884,cooperat_company,德阳一刻钟健康养老服务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_DA014781E1284087A82F6DC1BE1FC884
