review_priority,suggested_action,decision,decision_note,target_material_catalog_id,accepted_material_catalog_id,coverage_state,legacy_material_id,material_name,spec_model,uom_text,line_rows,header_rows,qty,amount,exact_text_catalog_id,exact_text_match_count,name_spec_catalog_id,name_spec_match_count
6,create_or_map_material_catalog,,,,,catalog_missing,85744c0a5bcb40fbbfc208f7c6000014,螺纹钢HRB400E,Φ25E,吨,2,2,26.1990,99294.21,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,60025b4215b8459aadea560591e7ecc4,京式护栏,,米,2,2,461.8686,98587.63,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c54a563a55864fb5829e1e9b353f6848,微生物肥料,40kg/袋,吨,1,1,40.0000,98000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,66113d08ac1d44f8bec1a30799edf85b,沥青,AH-70,t,1,1,23.7200,96480.44,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,bd6417965b37455f8c47d899e72b3cc8,elastopave C,6551/202 C-A,,1,1,2000.0000,96000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b09144f61dcf4991ac2e9d2e613ce239,elastopave C,6551 c-b,KG,1,1,2000.0000,96000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,874243de208941f08ed2289f6a67b75c,水泥,32.5,吨,5,5,282.0000,95980.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,9c9343ddc8ac47bc9a41c5a8ea43e84c,地面砂浆,干混M15,吨,1,1,257.0000,95604.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,677a7264a48c4cf195087427d90148e1,非焦油聚氨酯防水涂料,II型,kg,1,1,6345.0240,95175.36,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,1f2adbed9716416aa7d40cf93481bca6,热镀锌矩管,60*120,根,1,1,20.9580,95149.32,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,44b312e455c5482dae9f4b27ee68a974,塑料浮筒（含配件）,,M2,3,3,194.2500,95045.96,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,3960617169d740688c2b39ecac25e365,切片椅,弧长10.35米,件,1,1,1.0000,95000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b01ded33e05f4a49911998f3f408bd84,切片椅,弧长10.4米,件,1,1,1.0000,95000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b5315d629782445f80e0da8e8b695931,JS-1型聚合物水泥 防水涂料,1.5mm,kg,1,1,8500.0000,93500.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,fc0a18383067407da41af8facf5a1d00,螺纹钢HRB400E,Φ14E,吨,1,1,24.7200,93441.60,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,07c6f4c45bf34898ab28c3b1e8109d09,商品混凝土,C30S6,立方米,2,2,233.5200,92940.96,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,06344964d61344d6930445ed390feb33,镀锌管,DN125,米,3,3,995.0000,92535.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,7f2753afe1fe4bc2af8169690e2ff8f9,反射涂料,,kg,1,1,4614.0000,92280.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,bbaa3b7e9a704f11842d8c2cd9e5422e,自粘卷 材-自粘PY类 -SAM930PYIIPE3 10,3.0mm,㎡,1,1,2060.0000,91670.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,159b62d1190c4e3499f8e0999b9a01e1,LED黑板灯,1220*115*38mm    XTHD3012-40N,,1,1,129.0000,91332.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,10496efddb714a58bbdf8fc28f2e8a56,电表箱,DZ20T-250A/330,套,1,1,95.0000,91200.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5f1205b792174df09001a20add54a6d5,螺纹钢,HRB400E 25,吨,1,1,24.1200,91173.60,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,bb6adf29468f48118c7d17cf105c0e4a,干混抹灰砂浆,M15,t,1,1,200.0000,90800.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,f080ce14610c484a9644ba357d046841,N-HAP热浸塑钢管,φ200,m,1,1,1249.9200,90606.20,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5ec0c3c6621a4857aa3651c28a0dc576,水泥,42.5R袋装,吨,1,1,265.0000,90500.15,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c89d2ff88f51445aa5be8b51af5a7cc4,II级国标钢筋砼平口管,Φ1500,m,1,1,96.6600,90315.24,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,4ae9a8b1346a4d1198872d0f85ee860c,锈石,,m2,1,1,486.7189,90043.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,731cd342c35446bb9d24f48e2a970cc6,热轧光圆钢筋棒材（HPB3000,盘元 8,吨,1,1,21.9510,89999.32,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,6026b4a6d95247e59cfe015feaf6f58e,热轧带肋钢筋,22定尺9米,t,2,1,21.5900,89594.60,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,a42e65b368014ae987861f31301fdb3e,螺纹钢HRB400E,16,吨,2,2,22.3700,85634.90,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e365cdf0cdc14741afa5160e259fef6f,人工草坪,,㎡,1,1,72.1000,85078.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,9ab52dcacac1417ea1a4e336c0256ccd,热镀锌角钢,50,根,3,1,734.0000,83384.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,ca0d508cfb964af1b97bf4798191842f,电缆,WDZ-YJY-4*70+1*35,米,1,1,396.0000,82368.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,d540b9ba1ddc4da5bb21a1f769b9293c,II级国标钢筋砼平口管,Φ1000,m,1,1,164.5400,81462.11,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,ed514c808d824b439bccfeaec140cf0b,智慧平板,海信 98MR6D,台,1,1,1.0000,80559.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,64e5d943e585445b86087a92dbcc2ec3,切片椅,弧长8.05米,件,1,1,1.0000,80000.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,38f4df67a83246c8845f9bf44b906979,N-HAP热浸塑钢管,Φ200,米,1,1,1700.0000,77419.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,180800e431fe4e8caf9ade5cd2b9ab61,路沿石,900*300*1150,米,1,1,874.8000,76107.60,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,976a54fe103b4860a906a2aee12c6164,盘螺HRB400E,Φ10E,吨,2,2,19.1400,75603.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,1e7658b3fba24c03bfa7387629c0ab77,双壁波纹管,DN300,m,1,1,1293.0000,75524.13,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e8da10b6c76748bd938bd91c3b996fda,自粘防水卷材,,M2,1,1,3421.0240,75262.53,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5292977689f3427f828f8be2175690f5,镀锌角钢,50*50,t,1,1,14.8500,73953.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,47ebc535577647da940535ac317aec6a,CT花岗石透水砖,芝麻灰荔枝面 盲道砖5cm厚,m2,1,1,311.0800,73915.59,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,4bb8377b947349249cbc6cff9a417066,螺纹钢,HRB400E 16,吨,2,2,20.8010,73807.07,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5dd3325877c94e01bde3c2bab22febd0,双高筋增强聚乙烯HDPE缠绕管,DN800 SN10,米,1,1,114.0000,73758.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,6e74b413c33c44a3a4c7ec9524cad536,泡沫混凝土块,,㎡,1,1,262.9000,73612.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,48ca046dc9a14392b11a2886f4cc6fd5,细石商品砼,C15,立方米,2,2,184.0000,73600.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,ed92eac9df0143bdab874e3162fc6ea5,砂石碎石,1-3石,吨,5,5,1246.9500,72605.10,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c7991fc555d145f890f642957543007f,螺纹钢HRB400E,Φ12,吨,2,2,21.3390,72375.06,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e229362b9b8f43c291f32b4cf632299d,商品混凝土,C20透水,m3,1,1,133.3000,72301.92,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,86192d790582411295f9c69609635f7a,螺纹钢,12,吨,1,1,18.4700,72217.70,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,57b992e8f74e4e24ac69e1b7efd7e1f1,高分子聚乙烯丙纶防水卷材,,㎡,1,1,1800.3340,72013.36,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,6fcd6d44f4954206a1f81e68b24cb5a2,花岗石,花岗岩人行道板芝麻灰烧面30*60*5cm,平方米,1,1,554.0000,71743.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c7552f33700e4642ae64bda74bee4ab3,钢筋混泥土整体人孔板,c30,m3,1,1,18.0000,71501.76,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,3ff620e282b84f8a8d6b6241b9e57fb7,机非隔离栏杆,,m,1,1,340.8000,71368.43,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,33751,瓷砖,800*800,片,1,1,2026.0000,70910.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c6091f841042483ab4a89836c878e156,芝麻灰花岗岩平石,12x15X50,米,2,2,1678.4900,70870.69,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,72fe1d9f00c04ea5ae317639799330ca,HDPE钢带增强聚乙烯螺旋波纹管,DN500SN≥10,m,3,3,426.0000,70353.60,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e8429c5b204f4639a127c0b8ae5631a8,钢筋混凝土承插管,DN600,米,1,1,356.0000,69420.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5cbfb03c45bb4983b86579494add4685,云杉板材,,立方米,4,4,43.2500,69200.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,830c3ee8642743cbb7d8980412a2787f,嵌边石,600*150*150,立方米,1,1,30.0001,69000.20,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,1cf9efe609a046d2a8b0ec7808f0034d,路沿石,900*300*150,米,1,1,874.8000,68890.50,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,9b740b433e554af8ae3e7f6dc11af055,热轧带肋钢筋,16定尺9米,t,2,1,16.1840,68121.68,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,3df2eb1446dc4f249fedab67afb400c1,矿渣硅酸盐水泥（袋装）,PSA32.5R,T,5,2,190.0005,67950.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b94bd983510b477d8a4bc6c02102f7ec,镀锌管,114,,1,1,9.8700,67116.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,8e92879572004c3ba9683633eb1f99b5,商品混凝土,C30S6抗渗,立方米,1,1,142.0000,66372.22,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,2dce5b5b337247019d2cacc5e4545371,砂石,中砂,吨,4,4,1143.1200,66300.96,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5fef3455863144cb973e1e672e8799bd,中空玻璃,6+6LOWE中空,M2,1,1,549.8900,65986.80,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,22a7bfee8c5444cfae6425897f94eda3,风行300SBS改性沥青防水卷材 IPYPEPE3 10 民建,4.0mm,㎡,1,1,1470.0000,65415.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,198c235a48d04e9c9f5276cbcea18113,印度红光面,,套,1,1,150.0000,65019.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b94bd983510b477d8a4bc6c02102f7ec,镀锌管,114,t,1,1,9.6860,64411.90,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c9a32ebdd8d84f5f9f29980ce03cbdc6,凯达名门钢质门,90A模压门,樘,1,1,74.0000,64010.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,23adfed34e674e388f2efdf61e89f7a8,仿花岗石芝麻白PC嵌边石,500*100*100,立方,2,2,45.6000,63840.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e4c78afb7add40f99593b6a7040a20d5,盘螺HRB400E,10,吨,4,4,16.5540,63737.01,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,4a60bc43697243ffb134247456afd580,仿花岗石盲道PC砖,300*600*50,平方,1,1,816.6700,63700.26,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,96c7eb400681401782f83397e39f5ed8,热轧带肋钢筋,14定尺9米,t,2,1,15.3540,63514.38,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,5f1dc45911084637bc5641ee09b9cbc2,五防球墨铸铁井盖,700*900 D400,套,1,1,120.0000,61800.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,fd7163ad8ef6447a99ba089ec7263ec6,HDPE钢带增强管,DN300,米,1,1,432.0000,61387.20,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,e48721f7786c40eaa491198808fef9c2,螺纹钢HRB400E,Φ18,吨,2,2,19.4580,61028.64,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,fc52e738f43d435288c55ee195096733,螺纹钢,HRB400E Φ12,吨,1,1,16.6200,60995.40,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,62d88a668f684016b3f89aa78d540da5,半透主动发光标志,,,1,1,48.0000,60960.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,eb49a6b94305434fad6c2395a58b0879,混凝土,C25,m3,1,1,173.3300,60665.50,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,036269a171504f3188835f64306466d7,自粘性聚合物改性沥青卷材防水(聚酯胎类、I型),3.0mm,㎡,1,1,1711.0000,59885.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,6fcca8775d2a4fc4852217355b437c34,混凝土,C30S6,m3,1,1,157.0000,59346.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,42cd94c1f1ef4686ad2724f552115e9a,花岗石*黑光面树池石拉槽,600*200*30,平方米,1,1,345.9600,58813.20,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,14daa9e8c87d499fb7501968b7ce4c1a,盘螺 HRB400E,Ф10,吨,1,1,12.6250,58706.25,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,3f9e97623b474689b728816003eea6ea,PE管,DN160,米,1,1,529.0000,58190.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,002e2d20151747159639417cbd76299b,商品混凝土,C30,m3,1,1,160.0000,57991.68,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,51c9b30c3c4b44beac7df53c69b006c8,碎石,8cm,吨,1,1,432.5000,57955.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,346cebc3d82c40a58e0e78e29c80cf3f,球墨铸铁井盖,Φ700 D400,套,1,1,108.0000,57672.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,83af40a50928411d9bdaa78e85a46916,樟子松防腐木,3.7X5.7,米,5,5,9800.0000,57330.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,0872e90486eb4d919818bbe34c40cfb3,盘螺HRB400E,Φ10E,吨,1,1,14.3620,56729.90,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,d4da1b9b5e184db886e6a59ed2f7af8e,花岗石,芝麻灰花岗岩路沿石15*30*50cm,米,1,1,500.0000,56650.00,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,c88eaae843264753834eddd957da92bb,方矩管,200*300,t,1,1,12.8800,56414.40,,0,,0
6,create_or_map_material_catalog,,,,,catalog_missing,b88448557a094b36bd31b52ae51066d3,螺纹钢HRB400E,Φ16E,吨,2,2,14.8440,55961.88,,0,,0
