write_design_id,proposed_action,legacy_partner_source,legacy_partner_id,partner_name,tax_number,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,customer_flag,supplier_flag,rollback_key_source,rollback_key_legacy_id,source_screen_row_no,db_write
partner_l4_company_supplier_duplicate_26_0017,create_company_supplier_partner_with_tax_number,company_supplier,45e997fd807d434a8e9da60d7a6049aa,格尔木信超工贸有限公司,91632801MA758R482U,tax_number,91632801MA758R482U,company;supplier,4,merge_by_tax_number,true,true,company_supplier,45e997fd807d434a8e9da60d7a6049aa,5933,false
partner_l4_company_supplier_duplicate_26_0018,create_company_supplier_partner_with_tax_number,company_supplier,5844e35005954a74a81032b0fd61ce55,渝北区翰维商贸经营部,92500112MA61QRQMXL,tax_number,92500112MA61QRQMXL,company;supplier,4,merge_by_tax_number,true,true,company_supplier,5844e35005954a74a81032b0fd61ce55,6198,false
partner_l4_company_supplier_duplicate_26_0019,create_company_supplier_partner_with_tax_number,company_supplier,8f54136b1a744cd9b9d51e2dea7a2fbd,荣昌区金成消防器材经营部,92500153MACF08JL7E,tax_number,92500153MACF08JL7E,company;supplier,4,merge_by_tax_number,true,true,company_supplier,8f54136b1a744cd9b9d51e2dea7a2fbd,6264,false
partner_l4_company_supplier_duplicate_26_0020,create_company_supplier_partner_with_tax_number,company_supplier,1458bae53eef43319ac84dbf20f1f01b,璧山区富有建筑机械设备租赁站,92500227MA60K47F5F,tax_number,92500227MA60K47F5F,company;supplier,4,merge_by_tax_number,true,true,company_supplier,1458bae53eef43319ac84dbf20f1f01b,6292,false
partner_l4_company_supplier_duplicate_26_0021,create_company_supplier_partner_with_tax_number,company_supplier,6d89bbd798f64b3180d004777c36579c,璧山区渝跃建筑设备租赁站,92500227MA60T6K851,tax_number,92500227MA60T6K851,company;supplier,4,merge_by_tax_number,true,true,company_supplier,6d89bbd798f64b3180d004777c36579c,6293,false
partner_l4_company_supplier_duplicate_26_0022,create_company_supplier_partner_with_tax_number,company_supplier,9eb0934ca92e42adb8b2748d37ad7f38,德阳开发区兰兰五金维修店,92510600MA62RTW18Q,tax_number,92510600MA62RTW18Q,company;supplier,3,merge_by_tax_number,true,true,company_supplier,9eb0934ca92e42adb8b2748d37ad7f38,6452,false
partner_l4_company_supplier_duplicate_26_0023,create_company_supplier_partner_with_tax_number,company_supplier,0f9f210cc7844d34a727c3d25e1147f9,旌阳区益诚建材经营部,92510603MA637B8H91,tax_number,92510603MA637B8H91,company;supplier,4,merge_by_tax_number,true,true,company_supplier,0f9f210cc7844d34a727c3d25e1147f9,6588,false
partner_l4_company_supplier_duplicate_26_0024,create_company_supplier_partner_with_tax_number,company_supplier,dcbc3bad58864802b0e669267ec815e3,旌阳区富玉建材经营部,92510603MA67QQD426,tax_number,92510603MA67QQD426,company;supplier,4,merge_by_tax_number,true,true,company_supplier,dcbc3bad58864802b0e669267ec815e3,6644,false
partner_l4_company_supplier_duplicate_26_0025,create_company_supplier_partner_with_tax_number,company_supplier,922158dbcc9b4dcca4e9af21983ebcad,罗江区杜先平工程机械租赁部,92510626MA691XMM1K,tax_number,92510626MA691XMM1K,company;supplier,4,merge_by_tax_number,true,true,company_supplier,922158dbcc9b4dcca4e9af21983ebcad,6814,false
partner_l4_company_supplier_duplicate_26_0026,create_company_supplier_partner_with_tax_number,company_supplier,1104be56644d43f08519a0378ce62e56,普格县顺达经营部,92513428MA67BR0AXT,tax_number,92513428MA67BR0AXT,company;supplier,4,merge_by_tax_number,true,true,company_supplier,1104be56644d43f08519a0378ce62e56,6998,false
