legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,tax_id_policy,name_policy,state_policy,dry_run_status,dry_run_blockers
866092bc366f42988262ee2de8185d99,b7f07bc4b72c4cd29b5d1b445b499386,2661,"{""en_US"": ""工程学院零星项目""}",3935,四川工程职业技术学院,2022年雨季防洪防灾应急抢险,out,DYS2022-04-07,WBHTGL-20220531-001,1000000667,2,,四川工程职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
86931e1b3606482798471c3ff90fde0e,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,德阳市融发房地产有限公司管道改造工程,out,DYS2022-16-31,WBHTGL-20220726-009,1000000706,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
86c6aefef40e4a9cb3e36e3a391790fa,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,园丁苑5栋管道改造工程,out,DYS2024-210,WBHTGL-20240923-061,17270764892780000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
86e013f6888a4a348454ed465e9c495b,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,德阳方兴建设有限责任公司施工用水工程,out,DYS2022-16-29,WBHTGL-20220726-007,1000000704,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
86f3f79ee6c448f5865c3715cd6ec722,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",4259,德阳市中恒重工机械有限公司,德阳市中恒重工机械有限公司燃气报警系统安装,out,DYS2025-57,WBHTGL-20250429-001,17458984968430000,2,0,德阳市中恒重工机械有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
87687674180644e5b13256423c9cde93,18345028af09432ab7505fe2ce46d2b1,2186,"{""en_US"": ""水韵江南小区维修""}",5870,德阳市住房保障和房地产事务中心,德阳市水韵江南小区13栋栋维修,out,DYS2021-33,WBHTGL-20210429-002,1000000414,2,0,德阳市住房保障和房地产事务中心,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
877385bcac1841cfbb9c0980816a2d9d,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,东街47号A栋众源宾馆分户工程,out,DYS2024-173,WBHTGL-20240923-023,17270585456380000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
87e951c0e4a645b881d2dc7b7a46b09f,7cc55a8369d148a28e41f470b8f982af,2491,"{""en_US"": ""国宾府售楼部、样板间室内精装修工程""}",4857,西昌海成置业有限责任公司,国宾府售楼部、样板间室内精装修,out,XCS2019-55,WBHTGL-20200229-017,1000000051,2,,西昌海成置业有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
87ee04d65b3a44fc9f35d0cf5c6110bc,1f8cc9fd9b7145bbb9c265431d95c3a4,2207,"{""en_US"": ""德阳市旌阳区德新镇胜利村2024年省级财政乡村振兴转移支付资金项目(第二次)""}",4590,旌阳区德新镇胜利村股份经济合作联合社,德阳市旌阳区德新镇胜利村2024年省级财政乡村振兴转移支付资金项目（第二次）,out,DYS2025-128,WBHTGL-20250813-002,17550655722660000,2,0,旌阳区德新镇胜利村股份经济合作联合社,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
8874e245ff494dab8f43f25bef130433,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",5803,二重（德阳）重型装备有限公司,易静工程（德阳二重工程项目）,out,DYS2020-06-11,WBHTGL-20201130-001,1000000294,2,,二重（德阳）重型装备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
8898a8a0846a48a1a0db2504d50a7dd3,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,锦利.锦城壹号尹承亮直饮机分户工程,out,DYS2022-16-74,WBHTGL-20221117-010,1000000808,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
88caa7aa7f7a456690c6bf4a2177ccf3,8ef8a9d9c4884fca98f054365e1789ba,2552,"{""en_US"": ""德阳市罗江区救助管理站新建救助接待大厅新项目""}",4391,德阳市罗江区社会救助福利中心,德阳市罗江区 社会救助福利中心新建救助接待大厅项目,out,DYS2022-69,WBHTGL-20220817-002,1000000742,2,,德阳市罗江区社会救助福利中心,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
8931685c5b0a4d0c8c6ebc57c4b031f8,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3663,中国第二重型机械集团德阳万航模锻有限责任公司,模锻厂-锤跨泵站设施维护,out,DYS2025-84,WBHTGL-20250619-002,17503044706860000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
89d9e6cace914630ac36e941e0950992,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",3997,四川省东汽八一中学,四川省东汽八一中学食堂燃气报警系统安装工程,out,DYS2023-79,WBHTGL-20230710-003,1000000966,2,0,四川省东汽八一中学,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
89e7776f8f6b42ddb39ee1108b1c3239,7c468620d025454db6eb932a5a5562fa,2489,"{""en_US"": ""阿合奇县劳保局棚户区（城市危旧房屋）改造项目（一标段）防水专业分包工程""}",4694,浙江省建工集团有限责任公司阿合奇县分公司,阿合奇县劳保局棚户区（城市危旧房屋）改造项目（一标段）防水专业分包工程,out,XJ2026-20,WBHTGL-20260203-006,17701099157670000,2,0,浙江省建工集团有限责任公司阿合奇县分公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
8a56f66fa4db46459eba348634c67919,2c8212fcec854602883cf1f1b88f9354,2252,"{""en_US"": ""中江县北塔南北干道至东二环道路二期工程""}",3993,四川璟丰源建工集团有限公司,中江县北塔南北干道至东二环道路二期工程,out,DYS2020-65,WBHTGL-20210210-001,1000000373,2,,四川璟丰源建工集团有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
8a8059886f5f4ae089af4308398fd13b,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3663,中国第二重型机械集团德阳万航模锻有限责任公司,热处理厂办公楼、休息室及周边整治工程,out,DYS2024-54,WBHTGL-20240328-001,17115885213910000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
8a8dafd8bdf8467ebf611b95080ebabd,ad660cc6918646d8a94fe5ff0f0fccc5,2633,"{""en_US"": ""德阳市旌阳区医养结合中心及精神病院区建设项目国防电缆通信线路迁改工程""}",4359,德阳市旌阳区黄许镇卫生院,德阳市旌阳区医养结合中心及精神病院区建设项目国防电缆通信线路迁改工程,out,DYS2022-47,WBHTGL-20220607-001,1000000670,2,0,德阳市旌阳区黄许镇卫生院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
