legacy_contract_id,legacy_project_id,project_id,project_name,partner_id,partner_name,subject,type,legacy_contract_no,legacy_document_no,legacy_external_contract_no,legacy_status,legacy_deleted_flag,legacy_counterparty_text,tax_id_policy,name_policy,state_policy,dry_run_status,dry_run_blockers
df2831913ed24ce48a2d14d60b5538bf,512df28c4b854d4aac32bb7f394b5275,2370,"{""en_US"": ""中江县联合镇中心学校群星分校新建运动场项目工程""}",3711,中江县联合镇中心学校,中江县联合镇中心学校群星分校新建运动场,out,DYS2020-01,WBHTGL-20200302-001,1000000076,2,,中江县联合镇中心学校,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
df852e7c9d7f426196cc5a5e31635c9b,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",5909,绵竹市金申建筑有限公司,德阳市绵竹印象特色餐厅改造工程（燃气报警及送排风系统等材料）,out,DYS2023-31,WBHTGL-20230316-002,1000000898,2,,绵竹市金申建筑有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
dfabf8229621455f87e16efd4d4df8cf,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",4981,重庆帆盾环保设备有限公司,齿轮厂污水处理站维修工程,out,DYS2022-15-1,WBHTGL-20220117-002,1000000593,2,0,重庆帆盾环保设备有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
dfb198ca6e444c0b92ba302537e83341,ad21c497c9cd46f29dcf11deb58d2e0b,2632,"{""en_US"": ""旌南大厦12楼办公场所装修项目""}",5031,长信保险经纪（北京）有限公司,旌南大厦12楼办公场所装修项目,out,DYS2024-36,WBHTGL-20240131-001,17066893881580000,2,0,长信保险经纪（北京）有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e03d9dcd404a49c497b85fe4efba7eeb,6b4e37cd90a94055a69de211efdab846,2444,"{""en_US"": ""易静工程（德阳二重工程项目）""}",3663,中国第二重型机械集团德阳万航模锻有限责任公司,模锻厂-2026年度制冷机维护,out,DYS2026-33,WBHTGL-20260302-004,17724162950530000,2,0,中国第二重型机械集团德阳万航模锻有限责任公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e0a9b40b0fdc42c0bedebd6c27239c67,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,杰阳房产公司施工用水工程,out,DYS2021-01-01,WBHTGL-20210106-001,1000000334,2,,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e0cadfd950034f1096b9293a75f13666,bbea9e93630f48eea51296e418ad83b7,2671,"{""en_US"": ""射洪县仁和中学校教学用房及相关附属设施建设项目""}",4118,射洪县仁和中学校,射洪县仁和中学校教学用房及相关附属设施建设项目,out,SNS2018-06,WBHTGL-20200229-007,1000000041,2,,射洪县仁和中学校,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e0f5132821c84af2bfdd036999bf9a0f,a4c3b0033e8a41e68da82541dd2ba833,2612,"{""en_US"": ""建筑工程实训管改造提升采购项目""}",5830,四川建筑职业技术学院,建筑工程实训馆改造提升采购项目,out,DYS2023-82,WBHTGL-20230711-001,1000000969,2,0,四川建筑职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e102bb60da8c4ffebc4ec142cd1f7292,ddc8f420948e434bbc73f430c4d26d6c,2764,"{""en_US"": ""重庆轨道交通15号线一期工程01标合同段供水管道迁改工程""}",3744,中铁广州工程局集团有限公司重庆轨道交通15号线一期土建工程01标项目经理部,重庆轨道交通15号线一期工程01标合同段供水管道迁改工程,out,CQS2023-43,WBHTGL-20230506-003,1000000925,2,0,中铁广州工程局集团有限公司重庆轨道交通15号线一期土建工程01标项目经理部,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e1c8417f6c404c81844b30026766a5f7,ec8e6e03ff4c40cfb4ce25cdddc7474e,2813,"{""en_US"": ""向东工程""}",5871,德阳市供水安装工程队,怡馨园庭院管道改造工程,out,DYS2024-16,WBHTGL-20240123-010,17059817829400000,2,0,德阳市供水安装工程队,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e1ec8cb36ebf4aee84782581bbf4b95a,2ec0da21560a45959b90a77d12866c51,2260,"{""en_US"": ""巴中恩阳临港产业园建设项目-制造业组团项目1-8号厂房消防工程""}",5799,中铁十八局集团有限公司,新增13#、16#厂房消防工程,out,BZS2021-93-1,WBHTGL-20220314-001,1000000616,2,0,中铁十八局集团有限公司,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e288e730781842e2a8082dd2400c1f11,9ebba094a48443a39dd7e1421da8dfbb,2588,"{""en_US"": ""刘伟零星工程项目""}",4312,德阳市土地矿权交易中心,德阳市土地矿权交易中心食堂燃气报警系统安装工程,out,DYS2023-36,WBHTGL-20230413-003,1000000914,2,,德阳市土地矿权交易中心,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e2aaa4977de541c0a4a9480ada19f607,77f6ddc2d277451f922b7c5177530dde,2474,"{""en_US"": ""违法建（构）筑物拆除工程施工协议2021-2024""}",4352,德阳市旌阳区旌阳街道花园巷社区居民委员会,结算审核报告（德阳市海正广场大中厅顶棚玻璃钢架屋顶拆除工程）,out,DYS2024-247-1,WBHTGL-20241210-001,17337971591460000,2,0,德阳市旌阳区旌阳街道花园巷社区居民委员会,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
e2c64d6df5d04987816647fc4295b106,b7f07bc4b72c4cd29b5d1b445b499386,2661,"{""en_US"": ""工程学院零星项目""}",3935,四川工程职业技术学院,校园沥青路面修补,out,DYS2023-124,WBHTGL-20230913-002,16945924183420000,2,0,四川工程职业技术学院,defer_to_separate_readonly_precheck,use_model_sequence_only_after_write_authorization,create_as_draft_do_not_replay_legacy_workflow,READY_FOR_READONLY_PRECHECK,
