external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_receipt_counterparty_sc_119ca912743a4d5face179e7b7be8a2e,余枫,person,0,,,,119ca912743a4d5face179e7b7be8a2e,receipt_counterparty,余枫,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_119ca912743a4d5face179e7b7be8a2e
legacy_receipt_counterparty_sc_12afb515819b45d897050678bb2a163c,梁应龙,person,0,,,,12afb515819b45d897050678bb2a163c,receipt_counterparty,梁应龙,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_12afb515819b45d897050678bb2a163c
legacy_receipt_counterparty_sc_18a366a20abc45e99e95daf293512f03,文泽香,person,0,,,,18a366a20abc45e99e95daf293512f03,receipt_counterparty,文泽香,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_18a366a20abc45e99e95daf293512f03
legacy_receipt_counterparty_sc_1c64c031885e42328542122077bb9cd5,邹谨文,person,0,,,,1c64c031885e42328542122077bb9cd5,receipt_counterparty,邹谨文,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_1c64c031885e42328542122077bb9cd5
legacy_receipt_counterparty_sc_1e238da73c08429893d1a3c3596a3c36,陈小敏,person,0,,,,1e238da73c08429893d1a3c3596a3c36,receipt_counterparty,陈小敏,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_1e238da73c08429893d1a3c3596a3c36
legacy_receipt_counterparty_sc_1f1c8eafbc844d83936ba7ffbd1369d3,曾萍,person,0,,,,1f1c8eafbc844d83936ba7ffbd1369d3,receipt_counterparty,曾萍,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_1f1c8eafbc844d83936ba7ffbd1369d3
legacy_receipt_counterparty_sc_2522fe74d9554105b4f46020e04f6549,薛排成,person,0,,,,2522fe74d9554105b4f46020e04f6549,receipt_counterparty,薛排成,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_2522fe74d9554105b4f46020e04f6549
legacy_receipt_counterparty_sc_27aeb4b32f60426486363164a25564ac,杜正川,person,0,,,,27aeb4b32f60426486363164a25564ac,receipt_counterparty,杜正川,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_27aeb4b32f60426486363164a25564ac
legacy_receipt_counterparty_sc_27b29404f535489e87924bef9931a96e,彭名杰,person,0,,,,27b29404f535489e87924bef9931a96e,receipt_counterparty,彭名杰,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_27b29404f535489e87924bef9931a96e
legacy_receipt_counterparty_sc_29e28b9b03d544e5a43d155757f49f37,王顺强,person,0,,,,29e28b9b03d544e5a43d155757f49f37,receipt_counterparty,王顺强,,,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty,legacy_receipt_counterparty_sc_29e28b9b03d544e5a43d155757f49f37
