external_id,name,company_type,is_company,vat,phone,email,legacy_partner_id,legacy_partner_source,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_bucket,requested_partner_ref
legacy_partner_sc_2a7d5d97b56f4600b4177a836038fd41,四川路环交通工程有限公司,company,1,91510604MA6BUKA69U,,,2a7d5d97b56f4600b4177a836038fd41,company_supplier,四川路环交通工程有限公司,,91510604MA6BUKA69U,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_2a7d5d97b56f4600b4177a836038fd41
legacy_partner_sc_2b2f9e25c2824ebba020368e6bb811de,长城华西银行股份有限公司,company,1,915106007118101492,,,2b2f9e25c2824ebba020368e6bb811de,cooperat_company,长城华西银行股份有限公司,915106007118101492,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2b2f9e25c2824ebba020368e6bb811de
legacy_partner_sc_2b31d79406ad467caa1d5bb548537edc,四川标企信用评估服务有限公司,company,1,,,,2b31d79406ad467caa1d5bb548537edc,cooperat_company,四川标企信用评估服务有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2b31d79406ad467caa1d5bb548537edc
legacy_partner_sc_2b542538f6b045e9b63c145639baca7c,四川云舜建筑工程有限责任公司,company,1,91510105MA6CL5U40A,,,2b542538f6b045e9b63c145639baca7c,cooperat_company,四川云舜建筑工程有限责任公司,91510105MA6CL5U40A,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2b542538f6b045e9b63c145639baca7c
legacy_partner_sc_2be3860a5645448ea6e4d3aa7fbb4780,四川信联云航科技有限公司,company,1,,,,2be3860a5645448ea6e4d3aa7fbb4780,cooperat_company,四川信联云航科技有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2be3860a5645448ea6e4d3aa7fbb4780
legacy_partner_sc_2db6903f55764774a86b3a5b41308e4b,中江县财政局,company,1,,,,2db6903f55764774a86b3a5b41308e4b,cooperat_company,中江县财政局,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2db6903f55764774a86b3a5b41308e4b
legacy_partner_sc_2e2731c5c916457a9033572fd907f656,深圳市中旭教育科技有限公司成都分公司,company,1,91510105MA69YMWH43,,,2e2731c5c916457a9033572fd907f656,company_supplier,深圳市中旭教育科技有限公司成都分公司,,91510105MA69YMWH43,tmp/raw/partner/company.csv:T_Base_CooperatCompany;tmp/raw/partner/supplier.csv:T_Base_SupplierInfo,partner_master,legacy_partner_sc_2e2731c5c916457a9033572fd907f656
legacy_partner_sc_2e6da9cfaa80432aa427768e8b6c9cfc,成都忠茂绿化工程有限责任公司,company,1,,,,2e6da9cfaa80432aa427768e8b6c9cfc,cooperat_company,成都忠茂绿化工程有限责任公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2e6da9cfaa80432aa427768e8b6c9cfc
legacy_partner_sc_2f38614d6f8f40bfbf2c3f55592bdc14,四川新燊旭阳财税咨询有限公司,company,1,,,,2f38614d6f8f40bfbf2c3f55592bdc14,cooperat_company,四川新燊旭阳财税咨询有限公司,,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2f38614d6f8f40bfbf2c3f55592bdc14
legacy_partner_sc_2fddb7fb7cbb4d8082900fb60a196b0e,四川省泰人和建设工程有限责任公司,company,1,91510106MA634JBB4C,,,2fddb7fb7cbb4d8082900fb60a196b0e,cooperat_company,四川省泰人和建设工程有限责任公司,91510106MA634JBB4C,,tmp/raw/partner/company.csv:T_Base_CooperatCompany,partner_master,legacy_partner_sc_2fddb7fb7cbb4d8082900fb60a196b0e
