dimension,map_model,map_id,source_table,legacy_key,legacy_name,mapping_state,suggested_state,match_method,target_id,target_name,fact_rows,fact_amount,suggested_action,decision,decision_target_id,decision_note
partner,sc.legacy.partner.map,721,SCBS_FACT_PARTNER_CANDIDATE,四川汇鑫大德行进出口物资贸易有限公司||fact_partner_candidate,四川汇鑫大德行进出口物资贸易有限公司,candidate,fact_partner_candidate,none,,,1,130000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,720,SCBS_FACT_PARTNER_CANDIDATE,绵阳安州区桑枣豪熙百货销售有限责任公司||fact_partner_candidate,绵阳安州区桑枣豪熙百货销售有限责任公司,candidate,fact_partner_candidate,none,,,2,130000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,509,SCBS_PARTNER_DUPLICATE_CANDIDATE,陶通勇（涂料）||duplicate_across_carriers,陶通勇（涂料）,candidate,duplicate_across_carriers,none,,,1,129692.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,476,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川兴君瑞机械租赁有限公司||duplicate_across_carriers,四川兴君瑞机械租赁有限公司,candidate,duplicate_across_carriers,none,,,3,128600.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,722,SCBS_FACT_PARTNER_CANDIDATE,广东省中汇光电工程有限公司||fact_partner_candidate,广东省中汇光电工程有限公司,candidate,fact_partner_candidate,none,,,2,128000.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,172,SCBS_PARTNER_DUPLICATE_CANDIDATE,德阳市南富鑫商贸有限公司||duplicate_across_carriers,德阳市南富鑫商贸有限公司,candidate,duplicate_across_carriers,none,,,10,127431.35,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,723,SCBS_FACT_PARTNER_CANDIDATE,广东坚朗建材销售有限公司||fact_partner_candidate,广东坚朗建材销售有限公司,candidate,fact_partner_candidate,none,,,2,126895.24,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,224,SCBS_PARTNER_DUPLICATE_CANDIDATE,广汉市华溢井业服务部||duplicate_across_carriers,广汉市华溢井业服务部,candidate,duplicate_across_carriers,none,,,5,124800.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,725,SCBS_FACT_PARTNER_CANDIDATE,旌阳区一烟酒鼎烟酒行||fact_partner_candidate,旌阳区一烟酒鼎烟酒行,candidate,fact_partner_candidate,none,,,7,123750.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,726,SCBS_FACT_PARTNER_CANDIDATE,德阳市区菱发建材门市部||fact_partner_candidate,德阳市区菱发建材门市部,candidate,fact_partner_candidate,none,,,3,119700.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,727,SCBS_FACT_PARTNER_CANDIDATE,四川宏政嘉斯建筑工程有限公司||fact_partner_candidate,四川宏政嘉斯建筑工程有限公司,candidate,fact_partner_candidate,none,,,4,118928.83,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,442,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川鹿为工程管理咨询有限公司||duplicate_across_carriers,四川鹿为工程管理咨询有限公司,candidate,duplicate_across_carriers,none,,,6,117500.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,728,SCBS_FACT_PARTNER_CANDIDATE,四川华邦塑胶有限公司||fact_partner_candidate,四川华邦塑胶有限公司,candidate,fact_partner_candidate,none,,,3,116612.13,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,729,SCBS_FACT_PARTNER_CANDIDATE,陈红兵||fact_partner_candidate,陈红兵,candidate,fact_partner_candidate,none,,,1,116280.0,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,398,SCBS_PARTNER_DUPLICATE_CANDIDATE,四川川盾门窗有限公司|91510626ma679k040b|duplicate_same_carrier_or_empty_tax,四川川盾门窗有限公司,candidate,duplicate_same_carrier_or_empty_tax,none,,,13,114800.15,confirm_or_ignore_partner,,,
partner,sc.legacy.partner.map,77,SCBS_PARTNER_DUPLICATE_CANDIDATE,成都市劳瑞斯移动板房有限公司||duplicate_across_carriers,成都市劳瑞斯移动板房有限公司,candidate,duplicate_across_carriers,none,,,25,111688.8,confirm_or_ignore_partner,,,
