run_id,partner_id,legacy_partner_source,legacy_partner_id,partner_name,write_action_result
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6117,cooperat_company,07ecc060b757475e9212c10145b8bbc3,德阳市区永亨办公家具商行长江西路店,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6119,cooperat_company,1511527fd44d4614942d1f84091650e5,喀什市德硕建材销售店,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6110,cooperat_company,17cd783fbad441539ece789cd7a4cee7,陕西仝禾建设工程有限责任公司新疆分公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6113,cooperat_company,2010bc4ca2a44101b5c97e5ccc742032,渝中区浩岭五金建材经营部,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6109,cooperat_company,2da94e05fe5643e1a0e916b1ec1888e8,喀什市全宏建材销售部,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6105,cooperat_company,4b49f433b55e48b1add1d52769ea45e8,四川志诚博众商贸有限公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6118,cooperat_company,4cd634b61a5b47b483b47eda3034d812,旌阳区德新镇创新机械租赁部,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6100,cooperat_company,5545c3833ea7467ea2474532352addc0,邯郸市滕康紧固件制造有限公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6104,cooperat_company,573ce2e4ab344e33b36adfd7f1469282,四川美讯达通讯有限责任公司德阳分公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6115,cooperat_company,59b24acaae7b4dfcad009a0fe51cb8ba,成华区转棉品商贸部,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6114,cooperat_company,5da5f14e96584e19a7c485ad23bcc203,合川区五斗谷建材经营部,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6103,cooperat_company,5f23423ec6814f41a1520346f993f433,德阳金汇页岩机砖厂（普通合伙）,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6111,cooperat_company,70be9def23eb47078e4dc2f57bb741dd,天津市南开区兴宇鑫线缆销售中心,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6107,cooperat_company,7dd1fb8c648f4a7b8d6f5dd935f6f4b0,喀什市同汇人力资源服务有限公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6102,cooperat_company,86e3b4ebca8f4859a021e3bddc1b95f6,成都宁锋商贸有限公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6106,cooperat_company,8b3a9f7dbf68405481b6b66c274ac6d0,绵竹富贵天成建筑设备租赁有限公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6101,cooperat_company,950ccbe20bd748a7b3360399e1fa9173,重庆宏企盛工程管理有限责任公司,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6112,cooperat_company,978f906e2f2d42c3b900c6af65e4b704,任丘巿威运电力器材经销处,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6116,cooperat_company,c1950cdfd31045d4a316d408cd1c64fd,米易宏扬工程机械租赁服务场,created
ITER-2026-04-14-PARTNER-L4-SAME-TAX-COMPANY-CANONICAL-20-WRITE,6108,cooperat_company,c8acc5b39ff8449196fbbaa33645bcba,喀什巨峰建材有限公司,created
