id,legacy_partner_source,legacy_partner_id,name,legacy_partner_name,legacy_credit_code,legacy_tax_no,phone,email,customer_rank,supplier_rank
531,cooperat_company,0dfa78bbec6a4582a94afdeb00ed2c4e,四川成渝高速公路股份有限公司成雅分公司,四川成渝高速公路股份有限公司成雅分公司,9151000079182630XU,9151000079182630XU,,,1,1
749,cooperat_company,0e507855390f4098968f832db6b276cc,德阳鑫祥贸易有限责任公司,德阳鑫祥贸易有限责任公司,91510600687920881P,91510600687920881P,,,1,1
818,cooperat_company,0e8615897eff4d42919c25fb85684aff,四川冉跃劳务有限公司,四川冉跃劳务有限公司,91510600MABUCPST75,91510600MABUCPST75,,,1,1
551,cooperat_company,0e98beebabf940869fc4f0fb6e89ca2c,四川畅飞建设工程有限公司,四川畅飞建设工程有限公司,91510100MA6CFAHN4M,91510100MA6CFAHN4M,,,1,1
614,cooperat_company,0f628f7dddd6440abad74235af352dac,成都红松石商贸有限公司,成都红松石商贸有限公司,91510106MA6CL43J9K,91510106MA6CL43J9K,,,1,1
673,cooperat_company,0fdac95b60f74f958c8bb0f1a94f2431,四川红孩儿游乐设备集团有限公司,四川红孩儿游乐设备集团有限公司,91510115350538556L,91510115350538556L,,,1,1
668,cooperat_company,108e18266a704c11b97817e6a29f4c6d,成都揽星照明工程有限公司,成都揽星照明工程有限公司,91510114MA68R1C367,91510114MA68R1C367,,,1,1
444,cooperat_company,10902abf0d0e4bb7aa552d6e86c84f37,重庆黄至伟钢材有限责任公司,重庆黄至伟钢材有限责任公司,91500226MA5UJBHX5M,91500226MA5UJBHX5M,,,1,1
618,cooperat_company,10b1b3449cd245c0ae9b5b7b5078d79d,四川成鑫易劳务有限公司,四川成鑫易劳务有限公司,91510106MA7EM0RW6P,91510106MA7EM0RW6P,,,1,1
758,cooperat_company,114d0fa5de9b484b8a310a0187bc83d3,四川便捷酒店管理有限公司,四川便捷酒店管理有限公司,91510600797898822F,91510600797898822F,,,1,1
461,cooperat_company,117bd48cd5214ad2a04a95fc79f2e877,重庆鼎壕鑫建筑工程设备租赁有限公司,重庆鼎壕鑫建筑工程设备租赁有限公司,91500227MA608L7Y14,91500227MA608L7Y14,,,1,1
528,cooperat_company,11ffe80a91364b06bf863acb2bec74a4,四川海涯环境科技有限公司,四川海涯环境科技有限公司,91510000771219991T,91510000771219991T,,,1,1
500,cooperat_company,12f6aab987ca45f78ea3d3b88645db96,石柱土家族自治县郎林雕塑场,石柱土家族自治县郎林雕塑场,91500240MAAC5EQ90T,91500240MAAC5EQ90T,,,1,1
769,cooperat_company,1308b22e024248cfbcf9d5895a82a52a,四川鑫华瑞建筑机械设备租赁有限公司,四川鑫华瑞建筑机械设备租赁有限公司,91510600MA62HKJWXF,91510600MA62HKJWXF,,,1,1
348,cooperat_company,142952b101cc44e48889a9f6bb6c42c2,重庆驰诺建材有限公司,重庆驰诺建材有限公司,91500107MA60X2KA23,91500107MA60X2KA23,,,1,1
587,cooperat_company,1511da845747424bbe7de4f1ed6cd501,成都敬勇钢铁有限公司,成都敬勇钢铁有限公司,91510106590246210C,91510106590246210C,,,1,1
488,cooperat_company,1557992941134552a28a0a2c110223ae,重庆市忠县铭辉机械设备租赁有限公司,重庆市忠县铭辉机械设备租赁有限公司,91500233MA61B4907Y,91500233MA61B4907Y,,,1,1
462,cooperat_company,16000370f3f34372b0798cbbe746acfb,重庆伟翰建筑设备租赁有限公司,重庆伟翰建筑设备租赁有限公司,91500227MA60GCACXD,91500227MA60GCACXD,,,1,1
326,cooperat_company,163e13ff60c947048f2aa61cbda9ef98,重庆承易建设工程有限公司,重庆承易建设工程有限公司,91500106MACGCOEQ0W,91500106MACGCOEQ0W,,,1,1
738,cooperat_company,168924ec006945b2883ee5a178cc30f2,四川辰邦制冷设备工程有限公司,四川辰邦制冷设备工程有限公司,91510600327078811B,91510600327078811B,,,1,1
640,cooperat_company,1709ea232819447787665850ec440dc7,成都市蓉兴胜建材有限公司,成都市蓉兴胜建材有限公司,91510107MA6CG6F598,91510107MA6CG6F598,,,1,1
387,cooperat_company,18c7d773928d4aa4bd4e6a0c62d9ba07,重庆宸睿曦建材有限公司,重庆宸睿曦建材有限公司,91500112MACP8DEBX0,91500112MACP8DEBX0,,,1,1
725,cooperat_company,18d4850fae8547d58e201b40f7531ca7,德阳国海建筑劳务有限公司,德阳国海建筑劳务有限公司,91510600078851120J,91510600078851120J,,,1,1
385,cooperat_company,194911a283d94b2dab70a287dcee1f3a,重庆安晟新材料有限公司,重庆安晟新材料有限公司,91500112MAACDNU949,91500112MAACDNU949,,,1,1
504,cooperat_company,194c0acf53dd4fb0b99323224c96f8f2,重庆孙乐建筑工程有限公司,重庆孙乐建筑工程有限公司,915042241150831408,915042241150831408,,,1,1
713,cooperat_company,19c086ccf97a4651bc114c77db2a3df6,攀枝花市厚华建材有限公司,攀枝花市厚华建材有限公司,91510411MA68JEA43F,91510411MA68JEA43F,,,1,1
439,cooperat_company,19c5b7b53d684440913cea5761466437,重庆涛铸农机制造有限责任公司,重庆涛铸农机制造有限责任公司,91500226747475845,91500226747475845,,,1,1
394,cooperat_company,1ad43fe1be5b4117995517c9a96dada0,重庆九橡博飞建材销售有限公司,重庆九橡博飞建材销售有限公司,91500115MADEL4QP9D,91500115MADEL4QP9D,,,1,1
599,cooperat_company,1bef7a9bd30a4c0d82c01bd6b6d0232f,四川热源电线电缆有限公司,四川热源电线电缆有限公司,91510106MA62Q3J008,91510106MA62Q3J008,,,1,1
588,cooperat_company,1cc204f0416548248aa6d66d00abd9d3,成都杰仕龙工贸有限公司,成都杰仕龙工贸有限公司,9151010666534019X4,9151010666534019X4,,,1,1
475,cooperat_company,1ccaf239ea7c4269b48a4ba6f908f228,重庆德墚建筑工程咨询有限公司,重庆德墚建筑工程咨询有限公司,91500230MA60D0XAOR,91500230MA60D0XAOR,,,1,1
466,cooperat_company,1d2149e4628241b1a1364b8ee6270df7,重庆翔会建筑设备租赁有限公司,重庆翔会建筑设备租赁有限公司,91500227MA615CJD62,91500227MA615CJD62,,,1,1
800,cooperat_company,1d914eec623d4a978e0431c2e278fef1,德阳市华壹商贸有限公司,德阳市华壹商贸有限公司,91510600MA68L79N4Q,91510600MA68L79N4Q,,,1,1
451,cooperat_company,1d9226274be64656b28c1f27ebad0e14,重庆六汇新型材料科技有限公司,重庆六汇新型材料科技有限公司,915002275857098072,915002275857098072,,,1,1
747,cooperat_company,1daeff62753943088a820b23f9744494,中国华西工程设计建设有限公司综合设计所,中国华西工程设计建设有限公司综合设计所,915106006735251431,915106006735251431,,,1,1
771,cooperat_company,1daf00e4bc3b4764b4fb2b5ad8d6b62a,德阳市艺术宫,德阳市艺术宫,91510600MA62R7W423,91510600MA62R7W423,,,1,0
750,cooperat_company,1f9fd4687df9497a87fd600c09739e78,四川飞国混凝土有限公司,四川飞国混凝土有限公司,91510600694815828G,91510600694815828G,,,1,1
663,cooperat_company,1fd637ed47ea40ffbd12dbcc7e9bd2dc,成都万欣向荣贸易有限公司,成都万欣向荣贸易有限公司,91510113MA6A58FE62,91510113MA6A58FE62,,,1,1
477,cooperat_company,1fe4502b418b4461942f54ed4424e2e6,重庆天乙建筑劳务有限公司,重庆天乙建筑劳务有限公司,91500231MA5UPP5R0J,91500231MA5UPP5R0J,,,1,1
389,cooperat_company,206e6e8a8d42461a8d7403cd7f07fff1,重庆卓浩居装饰工程有限公司,重庆卓浩居装饰工程有限公司,91500113MA5YPBG72E,91500113MA5YPBG72E,,,1,1
819,cooperat_company,20fa2396118e4936904185ddbf372cee,四川凯扬机械设备租赁有限责任公司,四川凯扬机械设备租赁有限责任公司,91510600MAC57NEH2Y,91510600MAC57NEH2Y,,,1,1
431,cooperat_company,210e983c10d6458a98514d18d18a8730,泰伯至德(重庆)新型建材有限公司,泰伯至德(重庆)新型建材有限公司,91500154MAACCKYF51,91500154MAACCKYF51,,,1,1
675,cooperat_company,2155c64fa00447539b215997ec2f193c,四川佳乾建设工程有限公司,四川佳乾建设工程有限公司,91510115MA6CQM6L36,91510115MA6CQM6L36,,,1,1
376,cooperat_company,21b2c78ec88744dab50331fefe44f302,重庆临空经济示范区开发建设有限公司（供应商）,重庆临空经济示范区开发建设有限公司（供应商）,91500112MA60132UXD,91500112MA60132UXD,,,1,1
739,cooperat_company,2248b577bdc044f593a25db45de56672,四川鑫昇利环保科技有限公司,四川鑫昇利环保科技有限公司,915106003995229267,915106003995229267,,,1,1
490,cooperat_company,2254973340474baeb3071c081c560c4c,重庆市开州区鸿飞机电建材商行,重庆市开州区鸿飞机电建材商行,91500234320360400T,91500234320360400T,,,1,1
624,cooperat_company,22710bfc5e804a0db26e051fd621864d,四川中安能智能电气有限公司,四川中安能智能电气有限公司,91510106MADJJYT25G,91510106MADJJYT25G,,,1,1
623,cooperat_company,2274ebaaa26047c59c568c1f0cc9bf23,成都宝利盛贸易有限公司,成都宝利盛贸易有限公司,91510106MADB9H8L9K,91510106MADB9H8L9K,,,1,1
665,cooperat_company,235c4e44a07b447bb1e98f6881ed73a7,成都巨创电气设备有限公司,成都巨创电气设备有限公司,91510114MA61WC9C1L,91510114MA61WC9C1L,,,1,1
784,cooperat_company,23a9c43b8ae04ef88cab21427053c60d,德阳市国介元商贸有限公司,德阳市国介元商贸有限公司,91510600MA65NXL79X,91510600MA65NXL79X,,,1,1
329,cooperat_company,23be4494f4734b74aca89886ece0ef6d,重庆赛普实业有限公司,重庆赛普实业有限公司,91500107059879494R,91500107059879494R,,,1,1
420,cooperat_company,23f26aca8a0c4a0ca77b8f13b63809e8,重庆桁志建材有限公司,重庆桁志建材有限公司,91500120MAK1M2XXX2,91500120MAK1M2XXX2,,,1,1
699,cooperat_company,24238064c069421db63203e57e2a2ce3,成都市壹叶建筑装饰工程有限公司,成都市壹叶建筑装饰工程有限公司,91510182MA61RYRY95,91510182MA61RYRY95,,,1,1
754,cooperat_company,255c0b9cea414302a6dd058c7aeb9646,四川省万泰租赁有限公司,四川省万泰租赁有限公司,91510600756640040R,91510600756640040R,,,1,1
408,cooperat_company,25ced07774944daeb4df7cc77637309a,重庆维泽劳务有限公司,重庆维泽劳务有限公司,91500118MACTHH7683,91500118MACTHH7683,,,1,1
786,cooperat_company,25d6355d8ba8451e9569ef1c3ca4545e,德阳市中环再生物资回收有限公司,德阳市中环再生物资回收有限公司,91510600MA6677DM3H,91510600MA6677DM3H,,,1,1
549,cooperat_company,268d31c995a44493b896f6976ddbc092,四川元祖食品有限公司成都分公司,四川元祖食品有限公司成都分公司,91510100MA6B0M235Q,91510100MA6B0M235Q,,,1,1
521,cooperat_company,26fc54d50f8641618bedd01ca7d06adc,四川中通高速公路投资建设开发有限责任公司,四川中通高速公路投资建设开发有限责任公司,91510000708988640F,91510000708988640F,,,1,1
386,cooperat_company,270aaa49fa04416e84e08321fb585df8,重庆盛嘉工程项目管理有限公司,重庆盛嘉工程项目管理有限公司,91500112MACFD5K39E,91500112MACFD5K39E,,,1,1
561,cooperat_company,275a54aa25a648be9919ff9fcb5619d1,四川欣远盛贸易有限公司,四川欣远盛贸易有限公司,9151010104MAE3ELK733,9151010104MAE3ELK733,,,1,1
817,cooperat_company,27b48f4a2c3c4b4a862df6471982176b,四川龙飞玻璃有限公司,四川龙飞玻璃有限公司,91510600MA7GTGX064,91510600MA7GTGX064,,,1,1
763,cooperat_company,286a8f942cb643c5a3b33d04d56a20b5,中铁建四川德都高速公路有限公司,中铁建四川德都高速公路有限公司,91510600MA62310RXP,91510600MA62310RXP,,,1,1
607,cooperat_company,297ce47a419442ad9aef0f24d5abe0bd,成都勃海建筑劳务有限公司,成都勃海建筑劳务有限公司,91510106MA68CX828Q,91510106MA68CX828Q,,,1,1
606,cooperat_company,29abbb1d85674dd9b58d9462f9b76442,成都峻亚商贸有限公司,成都峻亚商贸有限公司,91510106MA681G602M,91510106MA681G602M,,,1,1
619,cooperat_company,2a76feb916254573a165d6da9feb0e32,成都鑫迪佳贸易有限公司,成都鑫迪佳贸易有限公司,91510106MAACFNM6Q,91510106MAACFNM6Q,,,1,1
741,cooperat_company,2a9175c10e2b4b58ac49becaf4ae6713,德阳市汇新钢化玻璃有限公司,德阳市汇新钢化玻璃有限公司,91510600558208118B,91510600558208118B,,,1,1
751,cooperat_company,2b2f9e25c2824ebba020368e6bb811de,长城华西银行股份有限公司,长城华西银行股份有限公司,915106007118101492,915106007118101492,,,1,1
579,cooperat_company,2b542538f6b045e9b63c145639baca7c,四川云舜建筑工程有限责任公司,四川云舜建筑工程有限责任公司,91510105MA6CL5U40A,91510105MA6CL5U40A,,,1,1
745,cooperat_company,2b7acc47ebc54c12b6441c909d974b61,德阳市汇益建材有限公司,德阳市汇益建材有限公司,91510600589949397U,91510600589949397U,,,1,1
371,cooperat_company,2cedfd8190154ee9a6f1061c28644b3e,重庆众向建筑工程劳务有限公司,重庆众向建筑工程劳务有限公司,91500112762682634C,91500112762682634C,,,1,1
712,cooperat_company,2d52a5effbb147b3a5ea7f0056898b85,攀枝花市众乐贸易有限公司,攀枝花市众乐贸易有限公司,91510402667407255K,91510402667407255K,,,1,1
519,cooperat_company,2d972d369578489fa0762d919a10a5e6,四川成渝高速公路股份有限公司成仁分公司,四川成渝高速公路股份有限公司成仁分公司,91510000689919120D,91510000689919120D,,,1,1
731,cooperat_company,2e190ce21f704ea0acf8838480e27459,德阳辰艺会展有限公司,德阳辰艺会展有限公司,9151060009623189X4,9151060009623189X4,,,1,1
757,cooperat_company,2f59d39bd9b14b6c81e9fa5af5f4c3c0,四川省力冠机电有限公司,四川省力冠机电有限公司,915106007847387312,915106007847387312,,,1,1
654,cooperat_company,2fafc3d869de4c49879f0cdc9eb546d8,四川省百艺劳务有限公司,四川省百艺劳务有限公司,91510108MAC02W2269,91510108MAC02W2269,,,1,1
523,cooperat_company,2fbe16d6e0de4b72a7cb3be491b7e985,四川成南高速公路有限责任公司,四川成南高速公路有限责任公司,91510000709155317M,91510000709155317M,,,1,1
600,cooperat_company,2fddb7fb7cbb4d8082900fb60a196b0e,四川省泰人和建设工程有限责任公司,四川省泰人和建设工程有限责任公司,91510106MA634JBB4C,91510106MA634JBB4C,,,1,1
753,cooperat_company,305e9fb55c5740fb8e5982e524b5b534,德阳市群运物资有限责任公司,德阳市群运物资有限责任公司,915106007422783948,915106007422783948,,,1,0
362,cooperat_company,30b9ca8aec6548319ab145d55632d28a,重庆荣固建筑工程有限公司,重庆荣固建筑工程有限公司,91500108MA61CM9M19,91500108MA61CM9M19,,,1,1
620,cooperat_company,3121c4e4f2934200af129d57b195e516,四川锦岐钢铁有限公司,四川锦岐钢铁有限公司,91510106MAACM4J59U,91510106MAACM4J59U,,,1,1
492,cooperat_company,3152d6831de14c7a902c81cb9335de3f,石柱土家族自治县联创建材有限公司,石柱土家族自治县联创建材有限公司,9150024058282632XF,9150024058282632XF,,,1,1
438,cooperat_company,31650c8b2e6a413cbcffb0e11dc46750,重庆市荣昌区睿家办公设备有限公司,重庆市荣昌区睿家办公设备有限公司,91500226339631055P,91500226339631055P,,,1,1
727,cooperat_company,3266196c8e4644e1b616a680a27d6d75,德阳嘉德红商贸有限公司,德阳嘉德红商贸有限公司,9151060008071773XR,9151060008071773XR,,,1,1
785,cooperat_company,33d03769698f42abbc28f16bf92f6638,四川三禾汇德建设工程有限公司,四川三禾汇德建设工程有限公司,91510600MA664AYY76,91510600MA664AYY76,,,1,1
336,cooperat_company,33e0838996564c06b148c43f4386b999,重庆厚实建材租赁站,重庆厚实建材租赁站,915001075842754536,915001075842754536,,,1,1
670,cooperat_company,33ed76efbe154c06a6e2aa6901c4bfbc,成都鼎上名品装饰材料有限公司,成都鼎上名品装饰材料有限公司,91510114MA6BCTEL3J,91510114MA6BCTEL3J,,,1,1
357,cooperat_company,3515739392bf45cd94bd928511f5f84b,重庆谋和科技发展有限公司,重庆谋和科技发展有限公司,91500108078844000E,91500108078844000E,,,1,1
657,cooperat_company,359443b61d5a4e21837641c48bc74cdb,成都鑫嘉美金属制品有限责任公司,成都鑫嘉美金属制品有限责任公司,91510112MA6350KU09,91510112MA6350KU09,,,1,1
708,cooperat_company,37cdf20a77e04f9fa663b39272e6f99a,四川鑫嘉荣装饰材料有限公司,四川鑫嘉荣装饰材料有限公司,91510185MA7FCX7037,91510185MA7FCX7037,,,1,1
446,cooperat_company,38a6403961364a40b8200b667eba773d,重庆市鑫晨门窗有限公司,重庆市鑫晨门窗有限公司,91500226MA60KLQK36,91500226MA60KLQK36,,,1,1
350,cooperat_company,3b03943eccdb4ea59e14743528317395,重庆景山妮园林景观工程有限公司,重庆景山妮园林景观工程有限公司,91500107MA6175545L,91500107MA6175545L,,,1,1
455,cooperat_company,3b05f2bab60d44d687b27f5b2146a208,重庆市璧山区超菡商贸有限公司,重庆市璧山区超菡商贸有限公司,91500227MA5UCA030K,91500227MA5UCA030K,,,1,1
691,cooperat_company,3b62d65ab90f4089a6044c102596eb29,成都森邦悦商贸有限公司,成都森邦悦商贸有限公司,91510129MA644RE81G,91510129MA644RE81G,,,1,1
656,cooperat_company,3b6d4f52881a4e409b3e592de455192f,成都凯旭工程机械有限公司,成都凯旭工程机械有限公司,91510112MA61XXYF8A,91510112MA61XXYF8A,,,1,1
542,cooperat_company,3c6c41bafdda4918bd71ed128c1a4b54,四川天府机场高速公路有限公司,四川天府机场高速公路有限公司,91510100MA61WEB1XG,91510100MA61WEB1XG,,,1,1
494,cooperat_company,3cc6bb7a4d0240debe1a33fcc30174e3,石柱土家族自治县海宏商贸有限公司,石柱土家族自治县海宏商贸有限公司,915002406664256897,915002406664256897,,,1,1
714,cooperat_company,3cd6af4f124d4c5190fc3df439ce3c4c,攀枝花市城平建筑工程有限公司,攀枝花市城平建筑工程有限公司,91510421MA6583F69B,91510421MA6583F69B,,,1,1
575,cooperat_company,3d156fbf9842428988df76b48d0b236c,四川丰达瑞建设工程有限公司,四川丰达瑞建设工程有限公司,91510105MA62U6HC60,91510105MA62U6HC60,,,1,1
495,cooperat_company,3e808aaafefb40eb99826a045709a223,重庆项玛建设工程有限公司,重庆项玛建设工程有限公司,91500240MA5UJ83E20,91500240MA5UJ83E20,,,1,1
718,cooperat_company,4024404472884037888ed725f206c15f,泸州富航贸易有限公司,泸州富航贸易有限公司,91510504MAWTKIX,91510504MAWTKIX,,,1,1
515,cooperat_company,403fa5f02b474082a97c93e0cfa00a38,四川广甘高速公路有限责任公司,四川广甘高速公路有限责任公司,91510000669550661G,91510000669550661G,,,1,1
681,cooperat_company,408914d3446d427092c671b1188e750f,四川省忠义信建筑材料有限公司,四川省忠义信建筑材料有限公司,91510122MA6CWN911G,91510122MA6CWN911G,,,1,1
678,cooperat_company,41f506486cbe4157889d76d431ec7311,四川兴宏洲混凝土有限公司,四川兴宏洲混凝土有限公司,91510121689038155K,91510121689038155K,,,1,1
469,cooperat_company,42d042daa7634e7ebe184c9b27011d1a,重庆富瑞建设工程有限公司,重庆富瑞建设工程有限公司,91500229MA60UY3R4R,91500229MA60UY3R4R,,,1,1
569,cooperat_company,434bba0e9f804e65829d1e166e46d412,成都水卫士管道工程检测有限公司,成都水卫士管道工程检测有限公司,91510104MACMA1G677,91510104MACMA1G677,,,1,1
328,cooperat_company,453fa1d2154a4709bab2005f95922fea,重庆盛泓威新材料有限公司,重庆盛泓威新材料有限公司,91500106MADDM8TX90,91500106MADDM8TX90,,,1,1
584,cooperat_company,46b1840ec2e44a0ca3bd4fb07599a30b,成都宝太钢铁有限公司,成都宝太钢铁有限公司,915101060806280162,915101060806280162,,,1,1
361,cooperat_company,46e0d8ebe8364f5c9c24aa1df7295bc3,重庆首达建筑工程技术有限公司,重庆首达建筑工程技术有限公司,91500108MA5YQW0F9W,91500108MA5YQW0F9W,,,1,1
761,cooperat_company,4783d46620e64052978e7cae73d9d373,四川江丰水利水电工程有限公司,四川江丰水利水电工程有限公司,91510600MA6230DF19,91510600MA6230DF19,,,1,1
689,cooperat_company,478760a345d34d50b11ea56794ef66e3,四川川诚建材有限公司,四川川诚建材有限公司,91510125MA6CY5RC8C,91510125MA6CY5RC8C,,,1,1
632,cooperat_company,478c144eefaf455282f6e06b251008a7,成都涂七郎建筑材料有限公司,成都涂七郎建筑材料有限公司,91510107MA62NAN177,91510107MA62NAN177,,,1,1
682,cooperat_company,47aa20a03c954fd59f53a2379c0b2865,成都徐徐装饰工程有限公司,成都徐徐装饰工程有限公司,9151012456965317XN,9151012456965317XN,,,1,1
472,cooperat_company,47b8af2ec7d0499ca8f42a563dc34f87,重庆龙月鑫钢材销售有限公司,重庆龙月鑫钢材销售有限公司,91500229MA7JYY9R3L,91500229MA7JYY9R3L,,,1,1
581,cooperat_company,47bee0699c7b41ef991ff8efbc9c937d,四川华融集装箱有限公司,四川华融集装箱有限公司,91510105MACEFG6R6E,91510105MACEFG6R6E,,,1,1
503,cooperat_company,47e38eea1659489482ba04477a9e2610,成都蝶行天下商贸有限责任公司,成都蝶行天下商贸有限责任公司,9150112MA67KECU3N,9150112MA67KECU3N,,,1,1
621,cooperat_company,48e40337fb01416a89c295620b6510db,四川圣洲电器设备有限公司,四川圣洲电器设备有限公司,91510106MACA46BX6M,91510106MACA46BX6M,,,1,1
815,cooperat_company,4906309a972c4b3e8d2b94946dff6f14,四川乾鸿项目管理有限公司,四川乾鸿项目管理有限公司,91510600MA6BQ64YXH,91510600MA6BQ64YXH,,,1,1
671,cooperat_company,49719989058445afa5f7d82ccbd67527,四川业柏科技有限公司,四川业柏科技有限公司,91510114MABWP8UH4A,91510114MABWP8UH4A,,,1,1
400,cooperat_company,4ab23c1fe8da47ce8c0d4f2a11129ea5,重庆朗华建筑劳务有限公司,重庆朗华建筑劳务有限公司,91500117MA60XR9844,91500117MA60XR9844,,,1,1
508,cooperat_company,4b027685d60142ccb1870ad9b62df7ca,四川省川北高速公路股份有限公司,四川省川北高速公路股份有限公司,91510000205814737Q,91510000205814737Q,,,1,1
726,cooperat_company,4bb931f32b8b46968129f3357f64fb46,德阳市晨鑫建材有限公司,德阳市晨鑫建材有限公司,9151060007887877XM,9151060007887877XM,,,1,1
788,cooperat_company,4bf94c966695468ca5c1c263f06e9c60,德阳辰艺装饰有限公司,德阳辰艺装饰有限公司,91510600MA66NHLL0B,91510600MA66NHLL0B,,,1,1
735,cooperat_company,4c30186a68ab4433acd75f6c39fb8beb,四川百信建筑装饰工程有限公司,四川百信建筑装饰工程有限公司,91510600314578737J,91510600314578737J,,,1,1
