run_id,neutral_id,legacy_member_id,project_id,user_id,role_fact_status,write_action_result
ITER-2026-04-15-1994N,5035,af0e9047eb84477c8e0315ec75fbcea7,2682,8,missing,created
ITER-2026-04-15-1994N,5036,af12fb8871694d59afe4f5121ea9fb26,2151,12,missing,created
ITER-2026-04-15-1994N,5037,af15b200456d457a9eb8875679965b81,2304,12,missing,created
ITER-2026-04-15-1994N,5038,af16ac46747c4740ac4b5d54dd35ebd6,2324,12,missing,created
ITER-2026-04-15-1994N,5039,af1f3e8e289742a69dcaf36feed8e27a,2570,12,missing,created
ITER-2026-04-15-1994N,5040,af32bd41405b465ea106009310c2ba69,2520,12,missing,created
ITER-2026-04-15-1994N,5041,af3c650c8f2b46388c5b27d8f697eb5a,2196,12,missing,created
ITER-2026-04-15-1994N,5042,af5d90a4ef864118be0bb9a0ed0b5c15,2719,8,missing,created
ITER-2026-04-15-1994N,5043,af6b44e8ba9d4239a550b1fe7791a20e,2720,12,missing,created
ITER-2026-04-15-1994N,5044,af6dd8294f4d43baa64eb8e8d31e0edb,2243,12,missing,created
ITER-2026-04-15-1994N,5045,af6e525744494320a43e6a8ed45bf1c9,2356,12,missing,created
ITER-2026-04-15-1994N,5046,af6fcee41e1f4fe98f1a0e36cb5ca802,2174,8,missing,created
ITER-2026-04-15-1994N,5047,af771ae12afc4fae82539d2027e92ee9,2343,8,missing,created
ITER-2026-04-15-1994N,5048,af82ed5432b247c9ad81c554b18bf1a0,2699,12,missing,created
ITER-2026-04-15-1994N,5049,af851b133e464a65821d9b52da33203a,2132,12,missing,created
ITER-2026-04-15-1994N,5050,af8aa33b6c4c4866987a12a6b9f19f00,2389,12,missing,created
ITER-2026-04-15-1994N,5051,af930ba1cef34ae38e87f862c474f181,2807,12,missing,created
ITER-2026-04-15-1994N,5052,AF9E9DE2-6680-47D9-AC38-123261FC17D2,2652,8,missing,created
ITER-2026-04-15-1994N,5053,afb1cae945354f88bba1ebc070696696,2663,12,missing,created
ITER-2026-04-15-1994N,5054,afbbd6bdcff749afa81878fdf6bfecc3,2356,12,missing,created
ITER-2026-04-15-1994N,5055,afd16317b97947c0a7a016644fd1e574,2686,12,missing,created
ITER-2026-04-15-1994N,5056,afdf4d1205b64415bec47934fc191171,2577,8,missing,created
ITER-2026-04-15-1994N,5057,afe7bdc6768d4dc3b2f37c93737e074b,2859,12,missing,created
ITER-2026-04-15-1994N,5058,aff79fdc8aa04b75872ea520778bab31,2563,12,missing,created
ITER-2026-04-15-1994N,5059,b00ac1a5bd4543a692cb7eea69f92cec,2637,12,missing,created
ITER-2026-04-15-1994N,5060,b00e0f2ce19f4502bacb2cc1ddda3bd8,2550,8,missing,created
ITER-2026-04-15-1994N,5061,B0328F10-2B85-47C1-AB3C-EB86A39BBF8A,2399,8,missing,created
ITER-2026-04-15-1994N,5062,B0448176-4AD6-41A4-91C9-4C6F8CD65751,2263,8,missing,created
ITER-2026-04-15-1994N,5063,b04504732a71401c956959ae07e6b328,2510,14,missing,created
ITER-2026-04-15-1994N,5064,b04506344d1541e49282bf301db1bbaf,2705,8,missing,created
ITER-2026-04-15-1994N,5065,b071a5a9225f46f9863670d09e7a2a3d,2175,8,missing,created
ITER-2026-04-15-1994N,5066,B0728DFA-BEF6-4EA9-8CC6-B5AACC75263B,2809,8,missing,created
ITER-2026-04-15-1994N,5067,b07fc2d8ab91418aa82e211bde6bac9f,2437,12,missing,created
ITER-2026-04-15-1994N,5068,B080E2FC-7E39-4E17-880A-02391EC0F1DF,2533,8,missing,created
ITER-2026-04-15-1994N,5069,B08556CB-F892-4A74-A783-D71FE669A62E,2714,8,missing,created
ITER-2026-04-15-1994N,5070,b09bc84771044f4c8538da570f4073a5,2671,8,missing,created
ITER-2026-04-15-1994N,5071,b0a3d2e324b149029313e2509fe7e23b,2310,8,missing,created
ITER-2026-04-15-1994N,5072,b0aaac6d2f234519b1c91fa64bf81fa8,2327,12,missing,created
