external_id,legacy_partner_source,legacy_partner_id,name,company_type,is_company,legacy_partner_name,legacy_source_evidence,idempotency_key,replay_action
legacy_receipt_counterparty_sc_0705c8584b2d49ce9ceef76892927559,receipt_counterparty,0705c8584b2d49ce9ceef76892927559,石萧,person,0,石萧,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0705c8584b2d49ce9ceef76892927559,create_if_missing
legacy_receipt_counterparty_sc_0a8ce3a8_b32d_4f09_bfd8_6588421f46f5,receipt_counterparty,0a8ce3a8-b32d-4f09-bfd8-6588421f46f5,肖华,person,0,肖华,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0a8ce3a8-b32d-4f09-bfd8-6588421f46f5,create_if_missing
legacy_receipt_counterparty_sc_0ad2af7cd776488bba8e96f001d2c262,receipt_counterparty,0ad2af7cd776488bba8e96f001d2c262,邓卓文,person,0,邓卓文,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0ad2af7cd776488bba8e96f001d2c262,create_if_missing
legacy_receipt_counterparty_sc_0b138cd84809411181d37a2abca7101f,receipt_counterparty,0b138cd84809411181d37a2abca7101f,曹辉,person,0,曹辉,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0b138cd84809411181d37a2abca7101f,create_if_missing
legacy_receipt_counterparty_sc_0b4c2f23f604455aae4ebeb3d648d8db,receipt_counterparty,0b4c2f23f604455aae4ebeb3d648d8db,彭建,person,0,彭建,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0b4c2f23f604455aae4ebeb3d648d8db,create_if_missing
legacy_receipt_counterparty_sc_0bc09873ff23416f8a2a0b798adc9c61,receipt_counterparty,0bc09873ff23416f8a2a0b798adc9c61,次旦,person,0,次旦,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0bc09873ff23416f8a2a0b798adc9c61,create_if_missing
legacy_receipt_counterparty_sc_0d7d167e3ca14ec5adc4a7039e9985d3,receipt_counterparty,0d7d167e3ca14ec5adc4a7039e9985d3,黄陈军,person,0,黄陈军,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::0d7d167e3ca14ec5adc4a7039e9985d3,create_if_missing
legacy_receipt_counterparty_sc_10000001,receipt_counterparty,10000001,段奕俊,person,0,段奕俊,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000001,create_if_missing
legacy_receipt_counterparty_sc_10000011,receipt_counterparty,10000011,胡俊,person,0,胡俊,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000011,create_if_missing
legacy_receipt_counterparty_sc_10000015,receipt_counterparty,10000015,文楠,person,0,文楠,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000015,create_if_missing
legacy_receipt_counterparty_sc_10000021,receipt_counterparty,10000021,杨永田,person,0,杨永田,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000021,create_if_missing
legacy_receipt_counterparty_sc_10000029,receipt_counterparty,10000029,陈天友,person,0,陈天友,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000029,create_if_missing
legacy_receipt_counterparty_sc_10000040,receipt_counterparty,10000040,范晓龙,person,0,范晓龙,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000040,create_if_missing
legacy_receipt_counterparty_sc_10000044,receipt_counterparty,10000044,蒋毅,person,0,蒋毅,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000044,create_if_missing
legacy_receipt_counterparty_sc_10000053,receipt_counterparty,10000053,叶凌越,person,0,叶凌越,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000053,create_if_missing
legacy_receipt_counterparty_sc_10000054,receipt_counterparty,10000054,李俭峰,person,0,李俭峰,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000054,create_if_missing
legacy_receipt_counterparty_sc_10000056,receipt_counterparty,10000056,肖辉玖,person,0,肖辉玖,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10000056,create_if_missing
legacy_receipt_counterparty_sc_1094,receipt_counterparty,1094,中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（标包5）,company,1,中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（标包5）,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1094,create_if_missing
legacy_receipt_counterparty_sc_10c135a2f6ad4ebc88ebf4cff1b3080a,receipt_counterparty,10c135a2f6ad4ebc88ebf4cff1b3080a,向序忠,person,0,向序忠,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::10c135a2f6ad4ebc88ebf4cff1b3080a,create_if_missing
legacy_receipt_counterparty_sc_1145995645af49d79cd3f6956afaa1fd,receipt_counterparty,1145995645af49d79cd3f6956afaa1fd,李际春,person,0,李际春,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1145995645af49d79cd3f6956afaa1fd,create_if_missing
legacy_receipt_counterparty_sc_115b059d2589412d8e27dd5460779c15,receipt_counterparty,115b059d2589412d8e27dd5460779c15,蔡招武,person,0,蔡招武,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::115b059d2589412d8e27dd5460779c15,create_if_missing
legacy_receipt_counterparty_sc_119ca912743a4d5face179e7b7be8a2e,receipt_counterparty,119ca912743a4d5face179e7b7be8a2e,余枫,person,0,余枫,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::119ca912743a4d5face179e7b7be8a2e,create_if_missing
legacy_receipt_counterparty_sc_11f4f949fdc74530b000ef5b28f6babf,receipt_counterparty,11f4f949fdc74530b000ef5b28f6babf,汪桂君,person,0,汪桂君,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::11f4f949fdc74530b000ef5b28f6babf,create_if_missing
legacy_receipt_counterparty_sc_1232112bc4a4489c8113bb0f99ea9ffe,receipt_counterparty,1232112bc4a4489c8113bb0f99ea9ffe,林羽能,person,0,林羽能,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1232112bc4a4489c8113bb0f99ea9ffe,create_if_missing
legacy_receipt_counterparty_sc_12a2cd506c38464f8b99335ac3f7a5c9,receipt_counterparty,12a2cd506c38464f8b99335ac3f7a5c9,唐文,person,0,唐文,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::12a2cd506c38464f8b99335ac3f7a5c9,create_if_missing
legacy_receipt_counterparty_sc_12afb515819b45d897050678bb2a163c,receipt_counterparty,12afb515819b45d897050678bb2a163c,梁应龙,person,0,梁应龙,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::12afb515819b45d897050678bb2a163c,create_if_missing
legacy_receipt_counterparty_sc_14fa0bb174084324b65fb82161b629fd,receipt_counterparty,14fa0bb174084324b65fb82161b629fd,穆春宏,person,0,穆春宏,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::14fa0bb174084324b65fb82161b629fd,create_if_missing
legacy_receipt_counterparty_sc_1616117be2094007b388c53168c8dfd5,receipt_counterparty,1616117be2094007b388c53168c8dfd5,简平凡,person,0,简平凡,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1616117be2094007b388c53168c8dfd5,create_if_missing
legacy_receipt_counterparty_sc_16da25228a6748068437f02f95bfd460,receipt_counterparty,16da25228a6748068437f02f95bfd460,税务局,person,0,税务局,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::16da25228a6748068437f02f95bfd460,create_if_missing
legacy_receipt_counterparty_sc_17ccae4e12a149f2bc629c513d68cdca,receipt_counterparty,17ccae4e12a149f2bc629c513d68cdca,蒋家敏,person,0,蒋家敏,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::17ccae4e12a149f2bc629c513d68cdca,create_if_missing
legacy_receipt_counterparty_sc_1826ad6c3d934f69959ead9f03a595da,receipt_counterparty,1826ad6c3d934f69959ead9f03a595da,唐利川,person,0,唐利川,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1826ad6c3d934f69959ead9f03a595da,create_if_missing
legacy_receipt_counterparty_sc_18a366a20abc45e99e95daf293512f03,receipt_counterparty,18a366a20abc45e99e95daf293512f03,文泽香,person,0,文泽香,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::18a366a20abc45e99e95daf293512f03,create_if_missing
legacy_receipt_counterparty_sc_1a84ab87ec3d4279b349d055f6df7f74,receipt_counterparty,1a84ab87ec3d4279b349d055f6df7f74,陈辉,person,0,陈辉,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1a84ab87ec3d4279b349d055f6df7f74,create_if_missing
legacy_receipt_counterparty_sc_1a89a63cce8444729e5870aa58b60a7b,receipt_counterparty,1a89a63cce8444729e5870aa58b60a7b,刘亚妮,person,0,刘亚妮,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1a89a63cce8444729e5870aa58b60a7b,create_if_missing
legacy_receipt_counterparty_sc_1c64c031885e42328542122077bb9cd5,receipt_counterparty,1c64c031885e42328542122077bb9cd5,邹谨文,person,0,邹谨文,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1c64c031885e42328542122077bb9cd5,create_if_missing
legacy_receipt_counterparty_sc_1d095be0b6db4147862f7ab1fc213e4a,receipt_counterparty,1d095be0b6db4147862f7ab1fc213e4a,唐祖贵,person,0,唐祖贵,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1d095be0b6db4147862f7ab1fc213e4a,create_if_missing
legacy_receipt_counterparty_sc_1d76378c_fa53_4e39_8b5f_eedb009f6466,receipt_counterparty,1d76378c-fa53-4e39-8b5f-eedb009f6466,敬远,person,0,敬远,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1d76378c-fa53-4e39-8b5f-eedb009f6466,create_if_missing
legacy_receipt_counterparty_sc_1d9c955875a34c20abcde7793ac73b21,receipt_counterparty,1d9c955875a34c20abcde7793ac73b21,郑书友,person,0,郑书友,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1d9c955875a34c20abcde7793ac73b21,create_if_missing
legacy_receipt_counterparty_sc_1e238da73c08429893d1a3c3596a3c36,receipt_counterparty,1e238da73c08429893d1a3c3596a3c36,陈小敏,person,0,陈小敏,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1e238da73c08429893d1a3c3596a3c36,create_if_missing
legacy_receipt_counterparty_sc_1f1c8eafbc844d83936ba7ffbd1369d3,receipt_counterparty,1f1c8eafbc844d83936ba7ffbd1369d3,曾萍,person,0,曾萍,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1f1c8eafbc844d83936ba7ffbd1369d3,create_if_missing
legacy_receipt_counterparty_sc_1fd2c60e7e73463094734b54edb9aa9a,receipt_counterparty,1fd2c60e7e73463094734b54edb9aa9a,李俭锋,person,0,李俭锋,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::1fd2c60e7e73463094734b54edb9aa9a,create_if_missing
legacy_receipt_counterparty_sc_215490984f664e08b8b086e85210a570,receipt_counterparty,215490984f664e08b8b086e85210a570,左乾劲,person,0,左乾劲,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::215490984f664e08b8b086e85210a570,create_if_missing
legacy_receipt_counterparty_sc_2522fe74d9554105b4f46020e04f6549,receipt_counterparty,2522fe74d9554105b4f46020e04f6549,薛排成,person,0,薛排成,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2522fe74d9554105b4f46020e04f6549,create_if_missing
legacy_receipt_counterparty_sc_26f75cc5c35d4ce39328e98f48d9d78b,receipt_counterparty,26f75cc5c35d4ce39328e98f48d9d78b,黄林,person,0,黄林,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::26f75cc5c35d4ce39328e98f48d9d78b,create_if_missing
legacy_receipt_counterparty_sc_27aeb4b32f60426486363164a25564ac,receipt_counterparty,27aeb4b32f60426486363164a25564ac,杜正川,person,0,杜正川,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::27aeb4b32f60426486363164a25564ac,create_if_missing
legacy_receipt_counterparty_sc_27b29404f535489e87924bef9931a96e,receipt_counterparty,27b29404f535489e87924bef9931a96e,彭名杰,person,0,彭名杰,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::27b29404f535489e87924bef9931a96e,create_if_missing
legacy_receipt_counterparty_sc_294ba1cf5ea048b5a9eb336123f28411,receipt_counterparty,294ba1cf5ea048b5a9eb336123f28411,雒平平,person,0,雒平平,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::294ba1cf5ea048b5a9eb336123f28411,create_if_missing
legacy_receipt_counterparty_sc_29e28b9b03d544e5a43d155757f49f37,receipt_counterparty,29e28b9b03d544e5a43d155757f49f37,王顺强,person,0,王顺强,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::29e28b9b03d544e5a43d155757f49f37,create_if_missing
legacy_receipt_counterparty_sc_2a86f924bb1e4d638700b24245ffbe43,receipt_counterparty,2a86f924bb1e4d638700b24245ffbe43,胡进宝,person,0,胡进宝,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2a86f924bb1e4d638700b24245ffbe43,create_if_missing
legacy_receipt_counterparty_sc_2bc53a6a10cd42a29465a95c36aeb1bb,receipt_counterparty,2bc53a6a10cd42a29465a95c36aeb1bb,张彩先,person,0,张彩先,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2bc53a6a10cd42a29465a95c36aeb1bb,create_if_missing
legacy_receipt_counterparty_sc_2c2fb4275771496b912cdcff76302e52,receipt_counterparty,2c2fb4275771496b912cdcff76302e52,谢占军,person,0,谢占军,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2c2fb4275771496b912cdcff76302e52,create_if_missing
legacy_receipt_counterparty_sc_2cbbebf29fc14a1eb86e7ff591028c7f,receipt_counterparty,2cbbebf29fc14a1eb86e7ff591028c7f,史天泉,person,0,史天泉,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2cbbebf29fc14a1eb86e7ff591028c7f,create_if_missing
legacy_receipt_counterparty_sc_2cd9f92e2b2e411a90f3787906533da8,receipt_counterparty,2cd9f92e2b2e411a90f3787906533da8,罗霖,person,0,罗霖,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2cd9f92e2b2e411a90f3787906533da8,create_if_missing
legacy_receipt_counterparty_sc_2cf8d98b1e5f4d988d521a11bbe68c14,receipt_counterparty,2cf8d98b1e5f4d988d521a11bbe68c14,王本月,person,0,王本月,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2cf8d98b1e5f4d988d521a11bbe68c14,create_if_missing
legacy_receipt_counterparty_sc_2d44ec08a90447399e766ddd6ea23596,receipt_counterparty,2d44ec08a90447399e766ddd6ea23596,李书寒,person,0,李书寒,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2d44ec08a90447399e766ddd6ea23596,create_if_missing
legacy_receipt_counterparty_sc_2eda0b836a904c2480f288c3e94511e6,receipt_counterparty,2eda0b836a904c2480f288c3e94511e6,乔雪梅,person,0,乔雪梅,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2eda0b836a904c2480f288c3e94511e6,create_if_missing
legacy_receipt_counterparty_sc_2f01f91490324949a058c5b98e3971f5,receipt_counterparty,2f01f91490324949a058c5b98e3971f5,田仲蓉,person,0,田仲蓉,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::2f01f91490324949a058c5b98e3971f5,create_if_missing
legacy_receipt_counterparty_sc_303f0bcadbc049e3bd2cd4cb0f1101cf,receipt_counterparty,303f0bcadbc049e3bd2cd4cb0f1101cf,涂小琴,person,0,涂小琴,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::303f0bcadbc049e3bd2cd4cb0f1101cf,create_if_missing
legacy_receipt_counterparty_sc_323f6cc3173d4b23b6c0d17fad2900e6,receipt_counterparty,323f6cc3173d4b23b6c0d17fad2900e6,陈辉,person,0,陈辉,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::323f6cc3173d4b23b6c0d17fad2900e6,create_if_missing
legacy_receipt_counterparty_sc_3242d83b27414a9a96ae509f02c0c5af,receipt_counterparty,3242d83b27414a9a96ae509f02c0c5af,吴代强,person,0,吴代强,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3242d83b27414a9a96ae509f02c0c5af,create_if_missing
legacy_receipt_counterparty_sc_330cd7e7b2ba4858bf858a140d0a5280,receipt_counterparty,330cd7e7b2ba4858bf858a140d0a5280,何铭,person,0,何铭,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::330cd7e7b2ba4858bf858a140d0a5280,create_if_missing
legacy_receipt_counterparty_sc_334e8540470a496a9e394540d337a53b,receipt_counterparty,334e8540470a496a9e394540d337a53b,刘红波,person,0,刘红波,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::334e8540470a496a9e394540d337a53b,create_if_missing
legacy_receipt_counterparty_sc_3380a82de6174dcaa1833c41f38f1951,receipt_counterparty,3380a82de6174dcaa1833c41f38f1951,刘建华,person,0,刘建华,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3380a82de6174dcaa1833c41f38f1951,create_if_missing
legacy_receipt_counterparty_sc_3448d584e66349dcb1c6ff888fd00804,receipt_counterparty,3448d584e66349dcb1c6ff888fd00804,赵大凯,person,0,赵大凯,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3448d584e66349dcb1c6ff888fd00804,create_if_missing
legacy_receipt_counterparty_sc_35d045307b174f85b6706f1a0d51e8c5,receipt_counterparty,35d045307b174f85b6706f1a0d51e8c5,税务局,person,0,税务局,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::35d045307b174f85b6706f1a0d51e8c5,create_if_missing
legacy_receipt_counterparty_sc_35eb10f3e498431b911cf91447d2ab40,receipt_counterparty,35eb10f3e498431b911cf91447d2ab40,巫应亮,person,0,巫应亮,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::35eb10f3e498431b911cf91447d2ab40,create_if_missing
legacy_receipt_counterparty_sc_3666460f89764d839e24c3f0cec56cac,receipt_counterparty,3666460f89764d839e24c3f0cec56cac,谭涛,person,0,谭涛,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3666460f89764d839e24c3f0cec56cac,create_if_missing
legacy_receipt_counterparty_sc_37c1c27a6d234ec98d8517e61c2516c7,receipt_counterparty,37c1c27a6d234ec98d8517e61c2516c7,倪德珍,person,0,倪德珍,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::37c1c27a6d234ec98d8517e61c2516c7,create_if_missing
legacy_receipt_counterparty_sc_396e91a9cdb74a2a9d754ed1e7037b20,receipt_counterparty,396e91a9cdb74a2a9d754ed1e7037b20,蒲冬梅,person,0,蒲冬梅,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::396e91a9cdb74a2a9d754ed1e7037b20,create_if_missing
legacy_receipt_counterparty_sc_3a79b5566a6a478ab2ee60aa5cbe04fc,receipt_counterparty,3a79b5566a6a478ab2ee60aa5cbe04fc,曾泽琼,person,0,曾泽琼,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3a79b5566a6a478ab2ee60aa5cbe04fc,create_if_missing
legacy_receipt_counterparty_sc_3c1ef768110d44cc8095c41b3f70469e,receipt_counterparty,3c1ef768110d44cc8095c41b3f70469e,杨永田,person,0,杨永田,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3c1ef768110d44cc8095c41b3f70469e,create_if_missing
legacy_receipt_counterparty_sc_3cb2b3472a5944618dd7915695eb15e9,receipt_counterparty,3cb2b3472a5944618dd7915695eb15e9,向远贵,person,0,向远贵,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3cb2b3472a5944618dd7915695eb15e9,create_if_missing
legacy_receipt_counterparty_sc_3dd8b3d0dbc148c3a651690c80608a9b,receipt_counterparty,3dd8b3d0dbc148c3a651690c80608a9b,刘林,person,0,刘林,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3dd8b3d0dbc148c3a651690c80608a9b,create_if_missing
legacy_receipt_counterparty_sc_3ef80384_226c_451b_9565_3b292999c796,receipt_counterparty,3ef80384-226c-451b-9565-3b292999c796,李俭峰,person,0,李俭峰,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::3ef80384-226c-451b-9565-3b292999c796,create_if_missing
legacy_receipt_counterparty_sc_40b5b2cd5a3d4f9faa433004e0fee4d8,receipt_counterparty,40b5b2cd5a3d4f9faa433004e0fee4d8,常磊,person,0,常磊,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::40b5b2cd5a3d4f9faa433004e0fee4d8,create_if_missing
legacy_receipt_counterparty_sc_41d8d48fd7734daaba59c17a62fd3975,receipt_counterparty,41d8d48fd7734daaba59c17a62fd3975,张仁香,person,0,张仁香,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::41d8d48fd7734daaba59c17a62fd3975,create_if_missing
legacy_receipt_counterparty_sc_42870a12e80d4c259523ce3dc1e1eb57,receipt_counterparty,42870a12e80d4c259523ce3dc1e1eb57,朱占中,person,0,朱占中,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::42870a12e80d4c259523ce3dc1e1eb57,create_if_missing
legacy_receipt_counterparty_sc_42d9cd41cd4f477db7ee9df94aece331,receipt_counterparty,42d9cd41cd4f477db7ee9df94aece331,刘焘,person,0,刘焘,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::42d9cd41cd4f477db7ee9df94aece331,create_if_missing
legacy_receipt_counterparty_sc_45548610a3a743a2b77e96b865cda6e6,receipt_counterparty,45548610a3a743a2b77e96b865cda6e6,王建刚,person,0,王建刚,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::45548610a3a743a2b77e96b865cda6e6,create_if_missing
legacy_receipt_counterparty_sc_4587bd6cef6c4d288de23a1d63e009db,receipt_counterparty,4587bd6cef6c4d288de23a1d63e009db,黄超,person,0,黄超,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::4587bd6cef6c4d288de23a1d63e009db,create_if_missing
legacy_receipt_counterparty_sc_47621ac5966f4db59e2ceb3f1e5eb5dd,receipt_counterparty,47621ac5966f4db59e2ceb3f1e5eb5dd,王乃丁,person,0,王乃丁,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::47621ac5966f4db59e2ceb3f1e5eb5dd,create_if_missing
legacy_receipt_counterparty_sc_4769ce6a00d64289a33a56c329be24b1,receipt_counterparty,4769ce6a00d64289a33a56c329be24b1,范小庆,person,0,范小庆,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::4769ce6a00d64289a33a56c329be24b1,create_if_missing
legacy_receipt_counterparty_sc_49d7382a65f34e54996326c4d33727a3,receipt_counterparty,49d7382a65f34e54996326c4d33727a3,赖德金,person,0,赖德金,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::49d7382a65f34e54996326c4d33727a3,create_if_missing
legacy_receipt_counterparty_sc_4a8210d7de364247ab9ad90a5a2fa7ee,receipt_counterparty,4a8210d7de364247ab9ad90a5a2fa7ee,何华勇,person,0,何华勇,tmp/raw/receipt/receipt.csv:WLDWID/WLDWMC,receipt_counterparty::4a8210d7de364247ab9ad90a5a2fa7ee,create_if_missing
