write_design_id,proposed_action,legacy_partner_source,legacy_partner_id,partner_name,tax_number,tax_number_policy,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,customer_flag,supplier_flag,rollback_key_source,rollback_key_legacy_id,source_dry_run_row_no,db_write
partner_l4_missing_tax_duplicate_group_0165,create_merged_partner_without_tax_number,cooperat_company,4fa80264ab8d41c297b3b8cfbf6ab753,阳光财产保险股份有限公司绵阳中心支公司,,allowed_blank_by_user_policy,exact_name,阳光财产保险股份有限公司绵阳中心支公司,company,5,merge_by_exact_name,true,false,cooperat_company,4fa80264ab8d41c297b3b8cfbf6ab753,3068,false
partner_l4_missing_tax_duplicate_group_0166,create_merged_partner_without_tax_number,cooperat_company,4bee981f5abc41c48b2c9d58b6ae468b,阳光财产保险股份有限公司阿克苏中心支公司,,allowed_blank_by_user_policy,exact_name,阳光财产保险股份有限公司阿克苏中心支公司,company,5,merge_by_exact_name,true,false,cooperat_company,4bee981f5abc41c48b2c9d58b6ae468b,3072,false
partner_l4_missing_tax_duplicate_group_0167,create_merged_partner_without_tax_number,company_supplier,3944d3c4da664431ad7a9b44e5fbdeb0,零星发票,,allowed_blank_by_user_policy,exact_name,零星发票,company;supplier,5,merge_by_exact_name,true,true,company_supplier,3944d3c4da664431ad7a9b44e5fbdeb0,3136,false
partner_l4_missing_tax_duplicate_group_0168,create_merged_partner_without_tax_number,cooperat_company,0e388cec3d2e4b6e8a5cdcd365773252,零星材料,,allowed_blank_by_user_policy,exact_name,零星材料,company,9,merge_by_exact_name,true,false,cooperat_company,0e388cec3d2e4b6e8a5cdcd365773252,3137,false
partner_l4_missing_tax_duplicate_group_0169,create_merged_partner_without_tax_number,cooperat_company,1e70b387915241939e654532997f08cd,零星材料费,,allowed_blank_by_user_policy,exact_name,零星材料费,company,3,merge_by_exact_name,true,false,cooperat_company,1e70b387915241939e654532997f08cd,3143,false
partner_l4_missing_tax_duplicate_group_0170,create_merged_partner_without_tax_number,cooperat_company,d6ff7c74e74f46c089c17b979561f20b,青海省玉树公路路政执法支队,,allowed_blank_by_user_policy,exact_name,青海省玉树公路路政执法支队,company,2,merge_by_exact_name,true,false,cooperat_company,d6ff7c74e74f46c089c17b979561f20b,3162,false
partner_l4_missing_tax_duplicate_group_0171,create_merged_partner_without_tax_number,cooperat_company,0b3e6a9aa83947a69c510386c4d61e70,青白江华茂盛世建材经营部,,allowed_blank_by_user_policy,exact_name,青白江华茂盛世建材经营部,company,5,merge_by_exact_name,true,false,cooperat_company,0b3e6a9aa83947a69c510386c4d61e70,3168,false
partner_l4_missing_tax_duplicate_group_0172,create_merged_partner_without_tax_number,cooperat_company,3ae6b8097241409a9c5d8bdaf636048d,项目工资表,,allowed_blank_by_user_policy,exact_name,项目工资表,company,2,merge_by_exact_name,true,false,cooperat_company,3ae6b8097241409a9c5d8bdaf636048d,3175,false
partner_l4_missing_tax_duplicate_group_0173,create_merged_partner_without_tax_number,cooperat_company,ee1b36c807e64ea9b376f5289fc48f0e,广州市飞隆工程运输有限公司,,allowed_blank_by_user_policy,name_phone,广州市飞隆工程运输有限公司|15818899924,company,2,merge_by_name_phone,true,false,cooperat_company,ee1b36c807e64ea9b376f5289fc48f0e,3292,false
partner_l4_missing_tax_duplicate_group_0174,create_merged_partner_without_tax_number,cooperat_company,0e7a7b4c922847e0aa46be85a1bb03bd,德阳市辽河建材物资有限公司,,allowed_blank_by_user_policy,name_phone,德阳市辽河建材物资有限公司|17311829999,company,2,merge_by_name_phone,true,false,cooperat_company,0e7a7b4c922847e0aa46be85a1bb03bd,3300,false
partner_l4_missing_tax_duplicate_group_0175,create_merged_partner_without_tax_number,company_supplier,e2abedc6931741e6b5f2e530f197f8c7,达娃次仁,,allowed_blank_by_user_policy,name_phone,达娃次仁|17808915538,company;supplier,4,merge_by_name_phone,true,true,company_supplier,e2abedc6931741e6b5f2e530f197f8c7,3348,false
