legacy_project_id,legacy_parent_id,name,short_name,project_environment,legacy_company_id,legacy_company_name,legacy_specialty_type_id,specialty_type_name,legacy_price_method,business_nature,detail_address,project_profile,project_area,legacy_is_shared_base,legacy_sort,legacy_attachment_ref,project_overview,legacy_project_nature,legacy_is_material_library,other_system_id,other_system_code
4b89ee16cc58497bac061d8ae5fddd82,10326,雅瑶东路教育设施建设项目（雅瑶东路小学）,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,165,f2a8177f664540b89ca47fee5367b804,,,,109788,16982986181470000
4b8d30c6415f4768a994a73e75896668,17224103199180000,2024年中江县永兴镇七郎村集体经济扶持村项目,,,1,四川保盛建设集团有限公司,390001,房建工程,0,联营,,,,0,,35ad5a0ff8b091a70518a9eadba06d13,,,,177244,17224103266990000
4bbff2852e8e46d38ceb8ed5b1c9de84,10817,旌阳区综合管廊项目庐山路段支护及防水3标,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,0,自营,,,,0,622,8612007e59124589b0eae5da38447bbe,,,,109418,16982984825550001
4c2a355dd42d488083fe81525363142f,17458210273360000,77561部队制供氧站用房新建项目,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,8f7ccfd6d07178743288d2bc92deaf15,,,,212777,17468599321420000
4c749e69caeb45ec9708bf4db81cde17,10686,罗江区2022年暴雨洪灾水毁灾后重建覆岸覆土工程-凯江段新增杂草、杂树清理施工劳务,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,492,7bc78e037ce340bfa1be6d257db16832,,,,109521,16982984952430001
4c93e1d422624fcf830d807d95e272a9,10293,青川县营盘乡永红村农村安全饮水,,正式项目,141,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,142,6f8a941c1b3844a3811a5f3eb0a23e18,,,,109815,16982986215220001
4cc5641ac4af46a4b021cf514887cf4b,17430400853350000,四川纹江致远建筑开发工程有限公司2025-2026年度管道临时封堵专业分包,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,1,,fd13dee6de214aae2be8fcf436cc2940,,,,202004,17432317709720000
4d1d59a3abc94504972df359e27af61f,17014175030400000,旌阳区综合管廊项目泰山路段支护及防水工程一标,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,0,,a508fa0fa48e6cd932cbc57e6adc931c,,,,115131,17018337591220001
4daa72750bcc496aaebbf008fc28659c,17572991424980000,某部家属楼暖气更换项目,,,565,保盛新疆分公司,79127e5bca65415996d5e3c35aefef3c,机电工程,1,联营,,,,1,,3e03ddbef70f5db37f3a4f69317c9641,,,,236670,17622219129170000
4dbaf1390e46481aaf4835b25933910a,10790,南货站库区9号安全哨空调线 管维修等7项维修,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,595,656402dc2ded4792b18a0849f66bf9a0,,,,109438,16982984849770001
4de47622b3e6404a98ad734ddc53f27a,10687,西昌市市政建设工程管理处亮化材料（含安装）采购项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,493,0eec04fbe2c74a84bb891205ddf56c35,,,,109520,16982984951020001
4e69feaf5c854b54a44de07e4e94300c,17585314954820000,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充,,,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,1,,6e51fe8d4b525fa29c701afbd0742de3,,,,238987,17659359056070000
4e9dbc2aa6534022b42a254295b52e34,17357821393970000,重庆市綦江区育英高级中学建设工程（一标段）,,,570,保盛重庆分公司,390001,房建工程,0,联营,,,,0,,3816c9aac8b3dcd94dde0a9e1605b195,,,,191775,17366521189360001
4ecb23acaad749acb971656d3f92322b,17510100325290000,仙足岛阜康医院前人行道改造项目,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,1,,186d4369e733d17adde9c404b577f053,,,,215567,17513644181230000
4ee72935ae304f56b051798722befec3,10842,江陵路快速化改造一期工程PB0+560-PB1+180庞北恢复及拆除残桥工程,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,0,联营,,,,0,647,924758b64ff64487abfacd35e742f47f,,,,109397,16982984796960000
4f039bfb37e049cf890e468d00178e45,10663,广汉市第二十三污水处理站新增五里村五组污水管网工程项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,469,66825fd792a94e2c81d182c89700440a,,,,109541,16982984980710000
4f2b6e3ed6db4e15bf7a475e00d8e73c,10821,2023年中江县普兴镇村社道路建设项目,,正式项目,1,四川保盛建设集团有限公司,430001,公路工程,0,联营,,,,0,626,7ce4cc0d3b51446f9eabdc0263884986,,,,109415,16982984821800001
4f86be86dc0f46508613c812126849d5,10495,保盛公司采购平台,,正式项目,1,四川保盛建设集团有限公司,390001,房建,1,自营,,,,0,304,a1ee83f3c24c4d31a89d52f120b36e6a,,,,109691,16982985753820001
4f8d48ca33fc442a8577308228eea07e,10470,大興壹號售楼部装修项目,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,278,ce702d1f4cd842f1a9d893155a98026e,,,,109710,16982985777570001
4fc55dfb8a2e415cbcca4db2f9df2dbf,10642,重庆巴南区华南城充电站建设,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,450,7216029a46b64266b2273d69e1cd9788,,,,109559,16982985585390000
5011e3673ec54e11a2e2a47a47ab34e1,17555025778280000,中铁十九局集团有限公司1415项目P、T 点位,,,1,四川保盛建设集团有限公司,390001,房建工程,1,联营,,,,1,,fc1a41882e7e1215cfc41bd2aadc1385,,,,225083,17564362274670000
5090c7dcbced4376817b6721cf5db568,17289566035750000,英吉沙县乡村两级锅炉改造项目第三标段,,,565,保盛新疆分公司,400001,市政工程,0,联营,,,,0,,4efb6e8a0bb0dee544aeacc9497dc885,,,,181660,17295798115110000
512df28c4b854d4aac32bb7f394b5275,10300,中江县联合镇中心学校群星分校新建运动场项目工程,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,148,e4fb480594c7492daaa6f91d8944d15c,,,,109808,16982986206630000
513f713857db46e196f61d6df8257fd1,10667,四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（东区）-防水工程,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,473,7613659729fc426b9891f1c485d28861,,,,109539,16982984978210001
517794218ca44c1a8b95ea1a3b9ee01d,10727,四川省烟草公司宜宾市公司外租仓库维修项目,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,532,c7e11180e64b49dab066d4a4f487eacb,,,,109494,16982984918830001
518c8c43a90f43558a535828b8be342d,10509,仁中风华二期工程,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,318,d7b43b72bb23474d8b3d519a1ba06ef4,,,,109677,16982985736630001
51f509199c434dd0a6f1f6f3dfced9d7,17001905274010000,中建七局天府大道北延线（德阳段）项目桥面防水工程,,,1,四川保盛建设集团有限公司,400001,市政工程,0,联营,,,,0,,23317c4b63639c5105fe8e4106b6bfb3,,,,115136,17018337597790001
5216a7e00d554423bb2e77f6b7dd0d9c,10492,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,,正式项目,1,四川保盛建设集团有限公司,3220001,公路交通,1,联营,,,,0,301,343c5ebcaa9d4b6dbf42ee2634e9658c,,,,109694,16982985757420001
52278e622558409db167eca9eba8c8b8,10407,【广州市花都区殡仪馆迁建工程施工总承包】项目【室外（园建、绿化、道路及护坡工程）】工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,215,f11314fb144a420683d0eb88bfb474c9,,,,109744,16982985821950000
523f3ae95af74fd187567b113e642c10,10556,苍溪县五龙镇三会园区房屋拆迁复垦工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,364,f530045c645b4477a408273acf1030bd,,,,109636,16982985682890001
52dbcbcb460349ecac1ec682f9129b29,17006334922000000,德阳市旌阳区东湖-和新（崴和路）道路改建工程（K4+140-K4+790边坡滑坡治理）,,,1,四川保盛建设集团有限公司,400001,市政工程,0,自营,,,,0,,8611eb4060a8575d4be65772534dd3ed,,,,115133,17018337593720000
530af800e78245f9a9975f80d9587ced,10595,罗江区滨河路沿线健康骑游道项目块料铺贴劳务分包（第五次）,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,403,5c1f65af27784250a577ef7273bb7f61,,,,109600,16982985636480000
531c46015cb843b1a330c71e092fef13,17564289892640000,智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,1,,b2505f67f3404fb038b22877f870d288,,,,237380,17633633563530000
53647e839a2b4f8195342eef3dcc8264,17230243832950000,潼南支行东安分理处营业网点主体装修工程项目,,,570,保盛重庆分公司,420001,装修装饰,0,联营,,,,0,,2a44f3d3ed7da2ada2e4c462fe3617f3,,,,,
5364878e0dc142c6b133d57c6eb09980,10285,新场乡长虹村灌溉蓄水池及防洪沟修建项目,,正式项目,141,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,134,63dff053ba0143459a1fa2f773a68368,,,,109823,16982986225220001
53c2eb41efaf4f7189405125701e67b1,10542,中国移动四川公司广元分公司2021-2022年渠道维修采购项目框架协议,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,350,de2ca5912fa5454c93701e8ca32ab567,,,,109649,16982985702570001
53d146fb74524859a820019e03d8a8dc,17018492208760000,伽师县工业园区空气源供热建设项目（二次）二标段,,,565,保盛新疆分公司,10890001,电力工程,1,联营,,,,0,,c9d6f0850c476ec8c85dbf2c4030506b,,,,120165,17024385181330000
541e6dbb75224e48b0ab8c09c28c70ef,10258,重庆翰博光电工业园项目一期B部分（2#厂房）工程,重庆翰博光电工业园2#厂房,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,重庆市北碚区水善路19号,,4386.47平方米,0,111,b074ea1ecb9d4faeb143361b3e998d6e,,,,109848,16982986258030000
5533cd035fea4b59ba91ebb3e16b6d5d,10629,露天破碎站地中衡工程,,正式项目,1,四川保盛建设集团有限公司,10120001,公路工程,1,联营,,,,0,437,bafe5117f97f4568a5c61bd0c84275ef,,,,109569,16982985597110001
55804d7aa29f40c68fdfd12a6996d3e4,10813,青龙工业园区污水管网改造项目（第二期） 劳务分包,,正式项目,1,四川保盛建设集团有限公司,450001,劳务工程,1,联营,,,,0,618,d3a1b075c3dc48758345bffd0bbeb7d2,,,,109420,16982984828050001
55a317a482484e6fb37f023de6f063e7,17016610260260000,凯州新城城乡一体化项目配套建设工程保温工程专业分包,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,0,,33e0302f9f9b6e040392a5fca5f53640,,,,115129,17018337588880000
560ae40a3f244039bc3e6944959d80f1,17542687436060000,恒荣半岛小区东舍北苑组团消防地下管网设施设备改造项目,,,570,保盛重庆分公司,11260001,消防工程,1,联营,,,,1,,c3ffefb09530487dae16e0bcc71c40c7,,,,223776,17543642813400000
56627cf2610e4345ba195ef14c1ddd17,10841,梧桐·骊府土方专业分包项目,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,0,自营,,,,0,646,dc642a6807594021a6ac564fdce39fd5,,,,109398,16982984798210001
56e3011796694d71baaf4bc868ce37c7,10648,广汉市旌江干线沥青混凝土路面维修工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,456,41ac7ca7d5424e0384694bc58c956f6c,,,,109555,16982985580390001
573f606161ae486ba27422b42781f1dc,10766,中江县御河中学校新建学生宿舍、附属工程及设备购置建设项目,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,571,934c38cf06ba47aebf49c5aab993ffd6,,,,109459,16982984875400001
5776e5836ee949b7a464ad53fb0000cb,10568,御嘉花苑1#楼 外墙外保温劳务项目,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,376,b4cd24c86f02469180cedced4891842b,,,,109625,16982985668510001
57925b24d00a47ddafa39631e8df9951,10638,【米易阳光里】项目【二】期景观园林工程,,正式项目,1,四川保盛建设集团有限公司,10380001,园林绿化工程,1,联营,,,,0,446,05b46ff9ac5943fcaf2007be411d6983,,,,109562,16982985588820001
57bd7e81163b4800ad47fbe092c8d58f,10322,四川广汉火车站省粮食储备库和兴中心库建设项目（一期工程）,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,161,7750a4f98ebc41e8a70f79f4377959d3,,,,109792,16982986186470001
57dfa8223dae43c999c1d2e26650453f,17107262162200000,绵竹市高新区科技服务中心项目消防工程,,,1,四川保盛建设集团有限公司,11260001,消防工程,1,联营,,,,0,,b25744d3779bb4f3096284635e4f1f2a,,,,142858,17110719221320000
59680a7bdc344036bf1bc659f9090814,10599,格尔木市2021年城市污水处理提质增效项目第二次,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,407,6a808a04f541414dba1ed04d2d561357,,,,109596,16982985631320000
59a29f63bee94720b7e85f4d48b2c72e,17670616364650000,绵竹市城乡供水一体化项目(高柏、红旗)劳务、机械协作单位.,,,1,四川保盛建设集团有限公司,450001,劳务工程,1,联营,,,,1,,6123a793b5f428c449eff369acd9d67b,,,,240226,17677744206050000
5a4ab1da8abf45089d9b6b24e07b1296,10482,中国民用航空飞行学院院本部雨污分流工程,,正式项目,1,四川保盛建设集团有限公司,400001,市政,1,联营,,,,0,290,b3c7bd688a604a0896f911bc569b05d7,,,,109701,16982985766320001
5a6292b632ec46a0b55645e68028157c,17731091553180000,渭河路市场夜市市集项目,,,1,四川保盛建设集团有限公司,400001,市政工程,1,联营,,,,1,,78df6f4501af78d7fc83a67f5aa20f87,,,,263997,17750084252430000
5b42b379257242539e27ddb3ff34fcfc,10627,御锦坊裙楼商业幕墙,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,435,edeff5e7776742e7b05b6f5247dbea58,,,,,
5b60b4bec4114f6dbda0d2706c0fce0a,10618,白驿镇金凤村园区道路新建水泥混凝土路面工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,426,e943923049af4a2fb4f53c7eeadb2046,,,,109579,16982985609760001
5b8510c8256946c29cde293937443344,10443,天台湖小区新增门卫室工程,,正式项目,1,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,251,aa5b8e2c03174a56aa4ddebe1fe750ae,,,,109722,16982985792880001
5c44a17531ae4105bde23f05303bda78,10515,花园路街道古楼片区配套基础设施建设工程,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,324,19ca99421ebc4e698a45bfe18173a0ac,,,,109671,16982985729450000
5c4db999649c43aa91e9a94014abfbc5,10857,建筑工程实训基地室外改造提升,,正式项目,1,四川保盛建设集团有限公司,400001,市政工程,0,联营,,,,0,662,1d54ccd792ed48f586fbc2fe21de887f,,,,109383,16982984779620001
5cacc39424034ea09fa2bfe27057778e,17452881093680000,成都中铁二院商业运营管理有限公司2025-2027年度供应商集中招募,,,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,1,,3789612cb648de020ef7324010151961,,,,212776,17468599319390000
5ce3a10946434bf3bb1a79351d5de269,10608,广东西部沿海高速公路珠海段斗门收费站建设工程房建工程,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,416,ab418b5822e74233a8a6aea7aaa969a2,,,,109587,16982985619920001
5d3979512ead4bd8a20d8053164a516a,10440,富加镇河堰村、和桂村2017年易地扶贫搬迁基础设施建设项目,,正式项目,1,四川保盛建设集团有限公司,3310001,水利工程,1,联营,,,,0,248,ec95e19c5ac243f29e4c86d5b9d63187,,,,109725,16982985796630000
5ddc008baa11420ebb0485734c073a75,17072739052300000,中国电信泸州分公司2024-2026年房屋装修、维修服务项目,,,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,,69c98d6f58f68d5866273d65366931b5,,,,141390,17090275798360001
5de86b43f29448b9822ccef8c2c5edc5,10844,石柱县沿溪镇滨江社区居住环境改善工程,,正式项目,1,四川保盛建设集团有限公司,390001,房建工程,0,联营,,,,0,649,d610783ed56941898e122a3350b8f154,,,,109395,16982984794460001
5e286add68254849ab587a81f407f401,10601,2021年德阳经开区旌东片区保障性安居工程城镇老旧小区改造一期土建、二期项目（四标段）,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,409,f71aa4b4494c4b15940f7f79da3a6f58,,,,109594,16982985628670001
5eddae1dfcf446fb963edf1fd3925db3,10419,中国移动四川公司2018-2020年渠道零星维修项目,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,227,980e9ba79f9548c9afa4ee5b494c0def,,,,109740,16982985816790001
5ff6d476b782459db42c01e366ed73a7,10780,德阳市罗江区老旧小区改造项目四标段（二期）,,正式项目,1,四川保盛建设集团有限公司,9920001,房建工程,1,联营,,,,0,585,45f4e8cf0109470db03c370b81e77c5f,,,,109448,16982984861960001
600fa2546bb14411ab99b72fd892a64e,10353,国道219线22标K1221+200-K1239+705段水稳、透层、沥青混凝土面层工程,,正式项目,141,四川保盛建设集团有限公司,3220001,公路交通,1,联营,,,,0,186,ee3d7357898e46749bdcfac941ded610,,,,109766,16982986153970001
60a2b8f9977543a99d04daa5c8b78af9,10564,德阳市太行山路项目工程水稳层专业分包,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,372,94419f47df384bb78074d722d38cbcf7,,,,,
615e67a1e771454bb8618d795c692760,10514,太行山路（钱塘江路-信江路）道路工程劳务分包,,正式项目,1,四川保盛建设集团有限公司,5960001,劳务工程,1,联营,,,,0,323,1335c2ffe8194ac9b8c787652470955c,,,,109672,16982985730700000
616ed34f2e0040da880cf3913cdf6700,17047680922430000,巴中恩阳临港产业园建设项目-制造业组团项目21-22号厂房消防工程,,,1,四川保盛建设集团有限公司,11260001,消防工程,1,联营,,,,0,,d3952387a2a3a0db13086b64631ff0f2,,,,139655,17065045392470000
62b1d6342b754ae5bf6b344dc1be010e,10530,绵阳市粮食质量安全检验监测体系建设（第三次）项目,,正式项目,1,四川保盛建设集团有限公司,9430001,装饰装修,1,联营,,,,0,339,9d396f36d0774ec9bfff8c9aaec60b99,,,,109658,16982985713510001
62dbc2a8200f45f88f8a8584141af871,10635,驻所武警营房安装防护栏杆工程,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,443,5b9356c5e56d47cb80c39f0ec70ee7b2,,,,109565,16982985592570000
63151c4e794243ec8a52e85d9c0eb410,,中国移动四川公司成都分公司2023-2025年渠道维修采购项目,,正式项目,1,四川保盛建设集团有限公司,420001,装修装饰,0,联营,,,,0,,e76b24bd3a37efae6858067f0a076237,,,,109854,16982986265850000
6379e48fed5748af876b694457c00a80,17696752926890000,广汉市城市更新城西片区城中村改造项目--配套道路路面工程专业分包,,,1,四川保盛建设集团有限公司,430001,公路工程,1,联营,,,,1,,d01f122541aef35927ee8bc6c6fbd300,,,,259220,17702768832990000
64127fa422624757bc12f7dae485c234,10493,幸福人家A区区域景观土建工程,,正式项目,1,四川保盛建设集团有限公司,9520001,景观土建,1,联营,,,,0,302,762a9e38482a417c89030b8be737e11e,,,,109693,16982985756320000
64805c7a472d4136be2a82d9ec9a793f,10658,拉萨市柳梧新区公园水系污水渗漏改造,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,465,3430c8fa88f84c4697c34693ba26cb04,,,,109546,16982984986800001
64e0706eed044170b60295774f2fb924,10464,梦溪苑商住项目外墙保温装饰一体板制作安装分包工程,,正式项目,1,四川保盛建设集团有限公司,460001,专业分包,1,联营,,,,0,272,1ac7bdaa1e7c4602a0289a1676ddfe09,,,,109713,16982985781320001
64f83d6cd91a459c9609c48a8e98889d,17361493655840000,国盛莲花湖（1号地块）5.7.8.9.10#楼公共区域室内精装修工程,,,570,保盛重庆分公司,420001,装修装饰,0,联营,,,,0,,7fec818f9197c22fc5778eb8f0e0a035,,,,191776,17366521191080000
65261c6899f64e658c76735183a388a4,10423,年产55万吨牛卡及瓦楞纸项目配套废纸制浆车间、上料间、碎浆间、渣处理间工程第三方外协,,正式项目,1,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,231,2be77d6b778e489cac4a7ad2dc157ad5,,,,109738,16982985814450001
65b2b2e4f19143b2b42e4c6f1da469a9,10735,德阳九源燃气工程有限公司德阳市旌阳区老旧小区改造安全隐患治理中土方工程施工单位（第二批）,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,540,6443bbe9d1124115b639bf39a345cde4,,,,109487,16982984910080000
65e7a3336fe04151962cc866422cd5fa,17344853079290000,中国电信股份有限公司成都分公司2024年大邑县城区电信大楼外墙景观照明项目,,,1,四川保盛建设集团有限公司,420001,装修装饰,0,联营,,,,0,,96a5f398d7b68803fa53502442efd181,,,,191772,17366521184990000
6685fcb7a6614a0d89558d44653aec8c,10284,忠县涂井乡龙滩村农村移民安置区精准扶贫项目.,,正式项目,570,保盛重庆分公司,430001,公路工程,1,联营,,,,0,133,56cb8dcd6b2743d9a56954f375f0a7e6,,,,109824,16982986226630001
66b66086a7144848ba8194ce7db8f101,10348,中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（标包5）,,正式项目,141,四川保盛建设集团有限公司,420001,装修装饰,1,联营,,,,0,184,c8c4da1ee1e14411a2a09c79b198f2c3,,,,109771,16982986160070000
66bc67e86f8e4f4c88186af4a70104fd,17679452831050000,PET-CT安装工程,,,1,四川保盛建设集团有限公司,79127e5bca65415996d5e3c35aefef3c,机电工程,1,联营,,,,1,,f3d6a1c016bac9ed4f950a561d7c8513,,,,258464,17691387963540001
66efda2bb2b54b13965122fd2bb35618,17309459978190000,绿地健康谷二号地块1标段项目泡沫混凝土工程,,,1,四川保盛建设集团有限公司,460001,专业分包,0,联营,,,,0,,be86c946f6157cad014d262b7f3b9f1d,,,,188211,17310569318650000
6801dfe526d14ac1963bdb600ace2a79,10303,""" 四川省德阳市2012-2013年中小河流水文监测系统新建水文站 -站房工程（第二次） """,,正式项目,141,四川保盛建设集团有限公司,390001,房建,1,联营,,,,0,151,06155a60a8184a588a8a2a4b8bf7449e,,,,,
682991317e43497dbb4119f9990fe0ce,10789,巴中恩阳临港产业园建设项目-制造业组团项目 21、22 号厂房防水保温工程,,正式项目,1,四川保盛建设集团有限公司,10760001,专业分包,1,联营,,,,0,594,d75c211155cc4f1d817d16fffc376295,,,,109439,16982984851180001
6890dd7cde4446059d33a86af5e8ec7a,10510,西藏方向军事设施建设项目EPC工程总承包合同12项目LBYQ-室外强弱电工程施工劳务分包合同,,正式项目,1,四川保盛建设集团有限公司,9680001,劳务分包,1,联营,,,,0,319,b0a0a19a1f1d43ac9444cabf809fc04f,,,,109676,16982985735540001
68d2896f3eaf4682b902117d4dcda350,10634,环壁北路（环壁南路至马牧河段）DN500管给水安装工程项目,,正式项目,1,四川保盛建设集团有限公司,3210001,市政工程,1,联营,,,,0,442,54577a90467141a9b86c3362d741384c,,,,109566,16982985593670001
