id,legacy_contract_id,name,type,state,target_state,project_id,partner_id,company_id,amount_total,request_count,line_count,audit_count,approved_audit_count
1,002cc1eac1a54e889f7c28531ab6553f,CONIN2600001,out,confirmed,confirmed,350,6654,1,589439.43,0,0,6,6
2,00793209b3c846658c2e4fe76e4bdf6e,CONIN2600002,out,running,running,238,1493,1,3789050.94,1,0,5,5
3,00ae6973b10b4ea6b0c3f8f26ad06962,CONIN2600003,out,running,running,636,3823,1,87589.13,1,0,4,4
4,00bc3f0670b7414eafd9db6d86e389b6,CONIN2600004,out,running,running,159,4158,1,3293798.02,4,0,5,5
5,00e8525ca2f9434d9603c63248969913,CONIN2600005,out,confirmed,confirmed,708,6623,1,5047.79,0,0,4,4
6,0117d28e86ac4bd983543c8163ace8ac,CONIN2600006,out,confirmed,confirmed,335,6594,1,51230.0,0,0,4,4
7,0117df6c0ec14689b7b7399bba274982,CONIN2600007,out,confirmed,confirmed,554,5764,1,8022.4,0,0,5,5
8,01917c90e57a457c9c9027286f02570b,CONIN2600008,out,running,running,403,3475,1,3336002.41,1,0,4,4
9,01ac47ae75784df5aadf7da6ffbc0ab1,CONIN2600009,out,running,running,554,5929,1,288832.15,1,0,4,4
10,01d0eac1d9234b6cbc246c4014caeb57,CONIN2600010,out,running,running,554,5764,1,35272.4,2,0,4,4
11,01d2d90c0abe4cd4ad674ddb5042f4fd,CONIN2600011,out,running,running,340,301,1,46886.26,1,0,5,5
12,0247f983c826484f9945751504b13739,CONIN2600012,out,confirmed,confirmed,213,6605,1,243964.89,0,0,4,4
13,02793724f76b4a1ba2e12f9e4eb1b868,CONIN2600013,out,running,running,171,4146,1,8849928.0,3,0,4,4
14,0281ca9f537b4fdfb7d7dbd4857dd2f1,CONIN2600014,out,running,running,443,4159,1,1596323.73,5,0,4,4
15,02860be649fc4256844cdff1a03302f1,CONIN2600015,out,confirmed,confirmed,708,6623,1,769.54,0,0,4,4
16,0289e318abff46c084516bd75bb441d3,CONIN2600016,out,running,running,635,6586,1,496625.8,3,0,4,4
17,02b90c824b464d49bd05d21458574915,CONIN2600017,out,running,running,719,4227,1,15986376.0,6,0,5,5
18,02b96888686a492cb45f9b64064d648f,CONIN2600018,out,confirmed,confirmed,708,6623,1,440.36,0,0,4,4
19,039c1e19f43f4ad79c191ef201a3337e,CONIN2600019,out,running,running,467,5814,1,21345782.54,2,0,4,4
20,03b3ddc568e647dba65a6475e9148f59,CONIN2600020,out,confirmed,confirmed,554,5764,1,13080.0,0,0,5,5
21,03c34d34fea748f6bd892980dfe06452,CONIN2600021,out,confirmed,confirmed,236,4138,1,6267738.71,0,0,4,4
22,03cb1d4a42894852bb35489f493f0794,CONIN2600022,out,running,running,335,2958,1,92650.0,2,0,4,4
23,03ce07f8f6034c0fb9129b18f30e67e9,CONIN2600023,out,running,running,481,858,1,3270.0,1,0,4,4
24,03ea5994a14e442bae1716490c5b06c6,CONIN2600024,out,running,running,93,5890,1,2503834.43,1,0,4,4
25,03fcfca6e19b49a49b3b3a6215d33309,CONIN2600025,out,running,running,335,6095,1,22739.58,1,0,4,4
26,04069e0c6f7440dd951197b5d206ed4a,CONIN2600026,out,confirmed,confirmed,708,6623,1,240.89,0,0,4,4
27,04286d3b1cda4cbb9c63ec4b43d20c4a,CONIN2600027,out,running,running,630,4149,1,9448721.68,6,0,5,5
28,044d49a798284509825fc35cdd19f71a,CONIN2600028,out,running,running,481,2900,1,2616.0,1,0,4,4
29,049079477aea4548bc0513373dc4320a,CONIN2600029,out,confirmed,confirmed,616,1675,1,39621.5,0,0,4,4
30,0537b6b19f3e47d9aa22b69a8c536953,CONIN2600030,out,confirmed,confirmed,455,6589,1,5450000.0,0,0,4,4
31,05578ff7f27540e7998e1e07996d23b6,CONIN2600031,out,running,running,378,5009,1,14222798.48,4,0,4,4
32,0576ab6274b342a7ae8fa30d45fb5ed5,CONIN2600032,out,running,running,481,5362,1,7521.0,1,0,4,4
33,058a36bee2b54ec38260a9ae2794e4f6,CONIN2600033,out,confirmed,confirmed,708,6623,1,11862.47,0,0,4,4
34,05936c896ad9457ea7c4a61277e5d861,CONIN2600034,out,confirmed,confirmed,554,5764,1,0.01,0,0,5,5
35,061cb7d1466f41c38685780367d13c1e,CONIN2600035,out,running,running,481,58,1,27875.33,4,0,4,4
36,061fac39592e451e918c50006def9dff,CONIN2600036,out,confirmed,confirmed,335,5456,1,95048.0,0,0,4,4
37,062e24ff0f0e4401a108ef7c2923b1a0,CONOUT2600001,in,running,running,193,6478,1,13719368.42,1,0,0,0
38,0632499e1d6548d28e052d8372d76a0c,CONIN2600037,out,running,running,430,405,1,332337.7,2,0,4,4
39,0676125766004364bef1cbd0c10a9297,CONIN2600038,out,confirmed,confirmed,332,4167,1,81750.0,0,0,4,4
40,06787052aaff465a955be58b0f35a922,CONIN2600039,out,confirmed,confirmed,335,5456,1,59167.38,0,0,4,4
41,067d7dfbdbe14ef9bef1a3b9bed3f874,CONIN2600040,out,confirmed,confirmed,708,6623,1,1658.98,0,0,5,5
42,068f787710634c069a77256bd7195b32,CONIN2600041,out,confirmed,confirmed,204,2535,1,0.0,0,0,4,4
43,0691a60983954f689ca8134d98f7caf3,CONIN2600042,out,running,running,406,1977,1,6962375.0,4,0,4,4
44,06b9f6d1c75b469297a8a9f3d95777ef,CONIN2600043,out,confirmed,confirmed,335,5456,1,949405.74,0,0,4,4
45,06bd722ec5734e29af0595fcde193045,CONIN2600044,out,running,running,755,4223,1,3492989.97,3,0,4,4
46,06ec94bb728f4997918eeb6225669d33,CONIN2600045,out,running,running,372,4205,1,899650.03,4,0,4,4
47,06f516a6ac5f4d8191fc44b4063dabb6,CONIN2600046,out,running,running,645,4211,1,534151.23,2,0,5,5
48,06f533ea2a754dcca7ccab23eef86b32,CONIN2600047,out,running,running,681,3330,1,2441600.0,3,0,4,4
49,074ced9cda844c49994807ad95d99ab4,CONIN2600048,out,confirmed,confirmed,708,6623,1,9425.23,0,0,5,5
50,076d7cff9dc04ff19a7afc4d4babe1e2,CONIN2600049,out,confirmed,confirmed,335,5456,1,332668.66,0,0,4,4
51,07d892ba9d5846878f4bc508e5fb3d05,CONIN2600050,out,confirmed,confirmed,708,6623,1,892.71,0,0,5,5
52,07dcc5364957497fa570b929f30410e8,CONIN2600051,out,confirmed,confirmed,335,5456,1,100988.5,0,0,4,4
53,07ed6ad0bc0b4262ba6953e4d5f8463f,CONIN2600052,out,confirmed,confirmed,550,4269,1,15445.3,0,0,4,4
54,086c56ca06274d91ba9be8704dd13bd1,CONIN2600053,out,confirmed,confirmed,708,6623,1,804337.16,0,0,4,4
55,08729530ea204a6b89afaf285976b028,CONIN2600054,out,running,running,623,3383,1,445309.6,2,0,4,4
56,087d5daff0ec4bdcadc8a4d23d811f96,CONIN2600055,out,confirmed,confirmed,335,5456,1,356430.0,0,0,4,4
57,089a6a2f628a4823bc016d31166f0a7a,CONIN2600056,out,confirmed,confirmed,129,5532,1,4143881.06,0,0,4,4
58,08bd09218e70431fb3fdfb59352a913b,CONIN2600057,out,running,running,429,751,1,1010975.0,4,0,4,4
59,09442126898c460883e83c71c276f5bc,CONIN2600058,out,running,running,554,5764,1,20186.8,1,0,4,4
60,094732a1004844bbaa2a34cb6445a43d,CONIN2600059,out,confirmed,confirmed,76,5680,1,0.0,0,0,4,4
61,09914aff70af41beb73d25c6098d14aa,CONIN2600060,out,running,running,283,4266,1,9522476.69,8,0,4,4
62,09bc7f533d534d93b0ca47dd5c3195c2,CONIN2600061,out,running,running,335,4219,1,436000.0,2,0,4,4
63,09fa2aecb7a24fe796c83451e8a14910,CONIN2600062,out,confirmed,confirmed,708,6623,1,14366.2,0,0,5,5
64,0a2327c0e84a47ebaf4218101ec2fdd3,CONIN2600063,out,running,running,123,3168,1,595956.85,1,0,4,4
65,0a25305b32e544f9892180b549f873cc,CONIN2600064,out,confirmed,confirmed,44,4182,1,0.0,0,0,4,4
66,0a63d55a32454334a48fc28997e27a80,CONIN2600065,out,confirmed,confirmed,502,5056,1,512031.86,0,0,4,4
67,0aa222806832441e8d39f9523c9988a6,CONIN2600066,out,confirmed,confirmed,708,6623,1,783.71,0,0,5,5
68,0ac66e46207842738592390105828cf3,CONIN2600067,out,confirmed,confirmed,708,6623,1,236.53,0,0,4,4
69,0b124af5e7d2476e9ab6cf90fc538781,CONIN2600068,out,running,running,554,5764,1,54500.0,11,0,4,4
70,0b185d3698ba4a87ac954fcb05920e8e,CONIN2600069,out,running,running,624,1502,1,4618750.43,4,0,4,4
71,0b196b3f5f8a46ee99fdc05a3bbb7084,CONIN2600070,out,running,running,60,612,1,866550.0,1,0,4,4
72,0b65a51353fc4dec85fef0a3d5f69cb6,CONIN2600071,out,running,running,335,6095,1,47742.0,1,0,3,3
73,0bc3d9635d5d47fba85d405c036c7579,CONIN2600072,out,confirmed,confirmed,394,4269,1,1137960.0,0,0,5,5
74,0c0d568ba1b04b81a999a9e9e745dfb5,CONIN2600073,out,confirmed,confirmed,167,3010,1,17407.3,0,0,5,5
75,0c83b7ad892e4302b14325d470afa4ac,CONIN2600074,out,confirmed,confirmed,335,6594,1,152600.0,0,0,4,4
76,0cb3a32f73c94a41a229a2f69aa2f74a,CONIN2600075,out,confirmed,confirmed,708,6623,1,757.55,0,0,4,4
77,0cc43dec855543fdba297a83078e6893,CONIN2600076,out,running,running,301,242,1,18518039.69,12,0,4,4
78,0d4cf942f00a47429c46d037dd4f8318,CONIN2600077,out,confirmed,confirmed,708,6623,1,642.01,0,0,4,4
79,0dc6492a875447fa83fac057f3ef1986,CONIN2600078,out,running,running,690,5790,1,59446.09,1,0,4,4
80,0def38bcfb8f4065aa8f8bdadf41ed02,CONIN2600079,out,running,running,481,1955,1,7762.98,1,0,4,4
81,0dffd3701a3e4e7fa5c1f02e5ff868ef,CONIN2600080,out,confirmed,confirmed,291,5790,1,944127.47,0,0,3,3
82,0e144ece4fb940ccb4682c7710724e08,CONIN2600081,out,confirmed,confirmed,554,5764,1,31800.75,0,0,5,5
83,0e385232244242a884e2678a2b65a420,CONIN2600082,out,confirmed,confirmed,335,6594,1,44145.0,0,0,4,4
84,0e61c822bbb546da8a589b7105ef73e1,CONIN2600083,out,confirmed,confirmed,481,3947,1,4251.0,0,0,4,4
85,0e8a494f50af46c395ba9e471d182663,CONIN2600084,out,confirmed,confirmed,335,5456,1,65345.5,0,0,4,4
86,0e9339ad602441f68183030b6b1f7811,CONIN2600085,out,running,running,335,2501,1,20851.16,1,0,4,4
87,0eaffcbf406d46c58e112116fc445867,CONIN2600086,out,confirmed,confirmed,554,5764,1,84616.7,0,0,5,5
88,0f01d7cdd65b467aa4114b5b5c773e86,CONIN2600087,out,confirmed,confirmed,335,3951,1,42510.0,0,0,5,5
89,0f055ed8bc7a47419208af7d8fbabe02,CONIN2600088,out,confirmed,confirmed,548,4130,1,994080.0,0,0,5,5
90,0f3098086cbf40b7812b0d503eec3fd0,CONIN2600089,out,confirmed,confirmed,335,6594,1,51775.0,0,0,5,5
91,0f5af263112a4ed79612602c5c570bf2,CONIN2600090,out,confirmed,confirmed,481,2882,1,31238.31,0,0,4,4
92,0fa88c601e9b492386bfc1671f5147a7,CONOUT2600002,in,running,running,573,2736,1,2708854.08,1,0,4,4
93,0fc1ca555f2c4ff8ae42f16ad58aaa80,CONIN2600091,out,running,running,241,6078,1,627953.45,2,0,4,4
94,1000d73866114752965c699546626a25,CONIN2600092,out,running,running,708,6623,1,34535.56,4,0,4,4
95,1007a138b38c40558c54891f9038c5f9,CONIN2600093,out,running,running,699,3247,1,213683.6,1,0,4,4
96,102f1039d9bf4d7e8cb2946dbf2aab72,CONIN2600094,out,confirmed,confirmed,110,6575,1,0.0,0,0,5,5
97,105176ee07c349a2909de686d97088ae,CONIN2600095,out,running,running,335,4219,1,861246.42,6,0,4,4
98,1055d0fbef9f4dd585e266ca7ce7c3f4,CONIN2600096,out,confirmed,confirmed,277,6645,1,741200.0,0,0,4,4
99,106379932cb44f15aa3f555c42970166,CONIN2600097,out,running,running,270,4360,1,95655.39,1,0,5,5
100,10723b1231264953ae2a7fdddb02bad3,CONIN2600098,out,confirmed,confirmed,708,6623,1,393.49,0,0,4,4
101,10830b1a8d13480e88ec434293297357,CONIN2600099,out,confirmed,confirmed,708,6623,1,284.49,0,0,4,4
102,10a4a72592f04d16840882117a92c94b,CONIN2600100,out,confirmed,confirmed,335,5456,1,93384.66,0,0,2,2
103,10a7ebce8f614491aadc01452f93a9b4,CONIN2600101,out,confirmed,confirmed,190,6641,1,847246.1,0,0,4,4
104,10b81ffe3e9f4d87814ae0accbfc64ac,CONIN2600102,out,running,running,449,4360,1,423955.03,3,0,4,4
105,10badaad28e64d448cba0dd81fbf3ead,CONIN2600103,out,confirmed,confirmed,335,6594,1,49050.0,0,0,4,4
106,10dd13a6a6b340b786a2574d54ff896f,CONIN2600104,out,running,running,691,308,1,5779000.76,8,0,5,5
107,10f31fe39a4d42e882f729c3017269bc,CONIN2600105,out,confirmed,confirmed,708,6623,1,276.86,0,0,4,4
108,10f70cfd3cdf48d38140a3854a898809,CONIN2600106,out,confirmed,confirmed,561,622,1,0.0,0,0,4,4
109,112b0910df974102b579d4c3364271f2,CONIN2600107,out,confirmed,confirmed,206,6647,1,38839.44,0,0,4,4
110,115d8cdf55aa4639b49c40a749bcd0c6,CONIN2600108,out,confirmed,confirmed,335,6594,1,597320.0,0,0,4,4
111,116d70f66ad042f399b81f0c8221981e,CONIN2600109,out,running,running,345,3122,1,859792.0,1,0,4,4
112,1177d9aedf9f477f9b93dfbcb0b38190,CONIN2600110,out,confirmed,confirmed,708,6623,1,243920.2,0,0,5,5
113,11800130bb4746618aefd2e656ddaae9,CONIN2600111,out,confirmed,confirmed,69,6607,1,554657.4,0,0,5,5
114,11a5e554ba804dc79c60aa7179dae3ab,CONIN2600112,out,confirmed,confirmed,640,6569,1,297667.01,0,0,4,4
115,11a94f6fb15844f38144c815b883c55f,CONIN2600113,out,confirmed,confirmed,330,6417,1,219709.39,0,0,3,3
116,11c459ed3cf94242b0ee045706e8f29f,CONIN2600114,out,running,running,754,55,1,183748.96,1,0,4,4
117,11cbd00c6ac341709a75bbec5af76b9e,CONIN2600115,out,confirmed,confirmed,116,6627,1,0.01,0,0,5,5
118,11dc5f1040a34c64b58307c4156fb6cd,CONIN2600116,out,confirmed,confirmed,708,6623,1,4606.34,0,0,4,4
119,11de145eded640bca87a4ad87b38c530,CONIN2600117,out,running,running,690,5790,1,5613.5,1,0,4,4
120,1232e79fb15340af96326f7194b10026,CONIN2600118,out,confirmed,confirmed,708,6623,1,518792.04,0,0,4,4
121,125d91a21a5d4ad7aefdecd94f5cbfdb,CONIN2600119,out,running,running,708,87,1,1559905.54,2,0,4,4
122,128ee58aadbf4401808d4a093c1af29b,CONIN2600120,out,running,running,335,4219,1,1261262.98,4,0,4,4
123,12979024d3814238b0336cefc5894b60,CONIN2600121,out,running,running,47,1408,1,0.0,1,0,4,4
124,129a3b98abf947b2ab3e91c4ee86d0e9,CONIN2600122,out,confirmed,confirmed,335,6594,1,455620.0,0,0,4,4
125,12ed02eac6e846918eeee885dfbf1da4,CONIN2600123,out,running,running,708,87,1,21800.0,2,0,4,4
126,12f95a310bd5409fb76229a182aa88f2,CONIN2600124,out,running,running,183,3402,1,628391.98,2,0,4,4
127,12fc54f8ce364cdd8202c9ea1152c128,CONIN2600125,out,running,running,732,2860,1,662267.65,1,0,4,4
128,12fcaee7d833479b92f1bc20c75bc78b,CONIN2600126,out,confirmed,confirmed,708,6623,1,754498.0,0,0,4,4
129,138d7b699f5a4c1fb7c685a3db3e07db,CONIN2600127,out,running,running,426,1737,1,728294.49,2,0,4,4
130,13b475f0e54c4a25a7b0e42bc1642de7,CONIN2600128,out,running,running,481,1730,1,20819.0,1,0,4,4
131,13f36356ac184e50b14e95f060b256fd,CONIN2600129,out,confirmed,confirmed,335,6594,1,48832.0,0,0,5,5
132,142bb011b9ea4213929e4177fb752eea,CONIN2600130,out,running,running,711,719,1,18028749.07,34,0,4,4
133,145d8e3c2e07404aa7a9353d70363a6d,CONIN2600131,out,running,running,200,2590,1,1090000.0,2,0,4,4
134,14948214afce40309e3be6c7bc8215b8,CONIN2600132,out,confirmed,confirmed,576,6633,1,3266292.42,0,0,4,4
135,149b021b637e439f9781ffbb7e0fb4b2,CONIN2600133,out,running,running,52,3952,1,685952.7,3,0,5,5
136,14a175dc71ab4b9b92608ea51cd07c59,CONIN2600134,out,running,running,335,4219,1,780440.0,1,0,4,4
137,155d6d0b498845c28bb8aa32ea1c819d,CONIN2600135,out,running,running,668,4360,1,38952.08,1,0,4,4
138,155f12feb4914ab9b521d3d0cb5f850e,CONIN2600136,out,running,running,676,4345,1,8620730.89,1,0,4,4
139,15a1f7b0daec406ab28a7d32552cd328,CONIN2600137,out,confirmed,confirmed,708,6623,1,231.08,0,0,4,4
140,15c43087e47741b796103bb38623ed6b,CONIN2600138,out,confirmed,confirmed,335,194,1,238710.0,0,0,4,4
141,16377d107fed4fceb75f121e9f771b99,CONIN2600139,out,confirmed,confirmed,335,5456,1,247373.45,0,0,4,4
142,16552ded543b48bfa63488ee13879742,CONIN2600140,out,confirmed,confirmed,708,6623,1,132.98,0,0,4,4
143,1662c44b4979499082f9328606b654ea,CONIN2600141,out,confirmed,confirmed,610,1675,1,1644592.0,0,0,4,4
144,168b8ac143fc42b8b31d8fa38e0c94ee,CONIN2600142,out,confirmed,confirmed,708,6623,1,215.82,0,0,4,4
145,16de071f91fd45339a434e2dbe0d2511,CONIN2600143,out,running,running,335,5456,1,888579.99,1,0,4,4
146,170070e716ce49eba32600a2eb4ab39d,CONIN2600144,out,confirmed,confirmed,708,6623,1,17341.9,0,0,5,5
147,1771243f7abb4312b6bdf6ef30ef9b10,CONIN2600145,out,confirmed,confirmed,574,4258,1,182971.48,0,0,5,5
148,17801c7abb4d4a6fa706a4bb50de3e83,CONIN2600146,out,confirmed,confirmed,708,6623,1,638.74,0,0,5,5
149,1788299ce8514662af29ef87521649bd,CONIN2600147,out,running,running,481,5652,1,2507.0,1,0,4,4
150,17a358167be74a7cb96518ef0160a2f1,CONIN2600148,out,confirmed,confirmed,708,6623,1,258.33,0,0,4,4
151,17ebcd7214bc431c8b16e94767df2649,CONIN2600149,out,confirmed,confirmed,534,681,1,1054954.32,0,0,5,5
152,186d99b12ade42569ef1118e7b3146d9,CONIN2600150,out,confirmed,confirmed,708,6623,1,14234.31,0,0,5,5
153,187e78a4a64b4c85a7c5537fdd6a7bac,CONIN2600151,out,confirmed,confirmed,481,6624,1,4142.0,0,0,2,2
154,18bb28a4851e4d8b8dc7b92f3f74ae65,CONIN2600152,out,running,running,747,4149,1,11477046.0,2,0,4,4
155,194756ca9868426497e43b73232a53e8,CONIN2600153,out,running,running,742,4071,1,7933385.12,7,0,4,4
156,19481c190e6747f4bb600c5c562a55bc,CONIN2600154,out,running,running,438,5024,1,2180000.0,1,0,4,4
157,19b2d001a90a4155a3ae286833d3460c,CONIN2600155,out,confirmed,confirmed,323,6605,1,162643.26,0,0,4,4
158,19b3382cc9aa4ea682c4faef2fa60631,CONIN2600156,out,confirmed,confirmed,622,6573,1,2575212.69,0,0,4,4
159,19cf7c893fab45e5a50b4b9252c027cd,CONIN2600157,out,running,running,635,3607,1,10883938.0,11,0,4,4
160,19e3641e5ddc4fa68888d360ff43ff74,CONIN2600158,out,confirmed,confirmed,708,6623,1,262.69,0,0,4,4
161,1a17142f9b614f9d912196ea940bd4dd,CONIN2600159,out,confirmed,confirmed,335,5456,1,94810.38,0,0,4,4
162,1a30464313074d229cb09375f526fea4,CONIN2600160,out,confirmed,confirmed,74,6622,1,58690.83,0,0,5,5
163,1a38b755c9184b13b764e71b5fca19ff,CONIN2600161,out,confirmed,confirmed,708,6623,1,6354.7,0,0,4,4
164,1aaf197ed88848e9b879fb6aeb71039a,CONIN2600162,out,running,running,118,4163,1,9288429.56,9,0,4,4
165,1abe1c74d0a04990b4e50bb229e152c3,CONIN2600163,out,running,running,130,924,1,4128616.75,4,0,4,4
166,1ad53ff6e69140b9b8c02936e3ff7fd6,CONIN2600164,out,running,running,554,5764,1,155207.19,1,0,4,4
167,1aeacb273afb4583900d909748d3a359,CONIN2600165,out,confirmed,confirmed,169,3494,1,783637.13,0,0,4,4
168,1b12e34438c0463b98929978ed95b13a,CONIN2600166,out,running,running,651,944,1,52551.49,1,0,4,4
169,1b134f3b84e345a9b023863c5ce3536c,CONIN2600167,out,running,running,718,4216,1,702505.0,2,0,4,4
170,1b212fc98390446a9799344382bfed21,CONIN2600168,out,running,running,335,6095,1,26138.2,1,0,4,4
171,1b4a660bf9ac4bd3b68d0b0cb6298430,CONIN2600169,out,confirmed,confirmed,335,3824,1,87200.0,0,0,4,4
172,1ba2c984b04a46abb2b63991747f4f68,CONIN2600170,out,confirmed,confirmed,743,2734,1,123690.01,0,0,4,4
173,1bb538dc07cc40b18b458529d2a83812,CONIN2600171,out,running,running,335,640,1,17967.56,1,0,4,4
174,1bbb5cc46b98414b94c055a1bcd2255e,CONIN2600172,out,confirmed,confirmed,294,3022,1,127736.01,0,0,4,4
175,1c762eae5f49416caefb1fcc95c7436d,CONIN2600173,out,confirmed,confirmed,653,6633,1,215384.0,0,0,4,4
176,1c77519248494a3abc2bfb425ae95381,CONIN2600174,out,confirmed,confirmed,714,2235,1,0.0,0,0,5,5
177,1c91322cd04c49fabd4dc18475d89451,CONIN2600175,out,confirmed,confirmed,667,248,1,850200.0,0,0,4,4
178,1ca93ae641db4094b4d4bb5e7eda726c,CONIN2600176,out,running,running,690,4462,1,198925.0,1,0,4,4
179,1ccfb4ec9977482ea357d42832014904,CONIN2600177,out,confirmed,confirmed,708,6623,1,132365.24,0,0,4,4
180,1cdc3ae64c084f138baa4af0208aad93,CONIN2600178,out,running,running,554,5764,1,39654.2,2,0,4,4
181,1d01c3e109794603b10857a1a7163ce1,CONIN2600179,out,running,running,106,1760,1,52299.91,2,0,4,4
182,1d2cb08808a84a32b220095c57ca3928,CONIN2600180,out,running,running,420,56,1,207102.18,2,0,4,4
183,1d593a3a16464eccaa1e21db3c46902b,CONIN2600181,out,confirmed,confirmed,708,6623,1,3608.99,0,0,4,4
184,1d72f16652f541f6b871e231ab1b5d19,CONIN2600182,out,running,running,481,926,1,5995.0,1,0,4,4
185,1d8fd512ed104b27ae1565d0a1dbba31,CONIN2600183,out,confirmed,confirmed,635,6586,1,13041277.07,0,0,4,4
186,1dd37f04982a43d081f0ff6ad5899fb4,CONIN2600184,out,confirmed,confirmed,708,6623,1,1325985.0,0,0,4,4
187,1ddeb25fc9654f998cbf8d95c456b7a5,CONIN2600185,out,confirmed,confirmed,626,3090,1,2629224.1,0,0,5,5
188,1e50aca10f3d4c5eb6b68f7ddde02286,CONIN2600186,out,running,running,520,6023,1,675909.0,1,0,4,4
189,1e6b79ad2d6a41c387bd156a4248d620,CONIN2600187,out,confirmed,confirmed,335,6616,1,52320.0,0,0,4,4
190,1ea14eeb25da489582e954014a7bf122,CONIN2600188,out,confirmed,confirmed,379,4163,1,962955.05,0,0,2,2
191,1ea6155546b446c887bbb3be8191074d,CONIN2600189,out,confirmed,confirmed,308,6592,1,0.0,0,0,4,4
192,1ecbd4639218485c9f2fbf09046a595d,CONIN2600190,out,confirmed,confirmed,708,6623,1,886668.13,0,0,4,4
193,1f1fe524666f4444b8465d09f2b8ac1a,CONIN2600191,out,confirmed,confirmed,34,4165,1,3488000.0,0,0,5,5
194,1f28aab4e65c4033adac328c2f4d00ec,CONIN2600192,out,running,running,365,4140,1,0.01,15,0,5,5
195,1f3d236601bf4723914897078631c3f1,CONIN2600193,out,confirmed,confirmed,708,6623,1,35142.69,0,0,4,4
196,1f545cfad5d841fb869da9e2c1548e7b,CONIN2600194,out,running,running,481,299,1,17639.47,1,0,5,5
197,1f63ffd7e5774c1db64743b588da15ae,CONOUT2600003,in,running,running,442,6030,1,17660092.0,1,0,0,0
198,1f6935acda984e979fe069cf17f5ca0b,CONIN2600195,out,running,running,502,300,1,425852.05,2,0,4,4
199,1f85a83bee664ef0b817781211304e48,CONIN2600196,out,running,running,222,944,1,2298731.56,3,0,4,4
200,1fd359dc98584972b23e1f20604a95ac,CONIN2600197,out,running,running,468,5380,1,372546.62,3,0,4,4
201,1fd5f82a826b4cf0a2c8e89c977027ce,CONIN2600198,out,running,running,471,4216,1,911479.8,1,0,4,4
202,1fdc7050a7ad44b9b577cf43a4147b34,CONIN2600199,out,running,running,335,6594,1,47960.0,2,0,4,4
203,1fdf080399e2465da20adbb890eaad80,CONIN2600200,out,confirmed,confirmed,721,4203,1,397664.7,0,0,5,5
204,1fecfbba53b64fb79999af6ee06c49ee,CONIN2600201,out,running,running,671,4354,1,1197839.85,3,0,4,4
205,201fdc7080bf402c918dae7b6c04880a,CONIN2600202,out,running,running,66,2261,1,6665886.73,1,0,4,4
206,202a83dcb7c347fe89e21befb3191100,CONIN2600203,out,confirmed,confirmed,502,300,1,104211.63,0,0,4,4
207,202d5c645ed246a68a452ac981dd45cc,CONIN2600204,out,running,running,554,5764,1,51571.17,2,0,4,4
208,20e96069c08448ef8372d0158fc66b15,CONIN2600205,out,running,running,335,5251,1,45780.0,1,0,4,4
209,21170dac2d8d427fa2cf651041b17acd,CONIN2600206,out,running,running,530,4354,1,125161.57,2,0,4,4
210,211b6911f3674edd923ab1ffcd0ffbfe,CONIN2600207,out,confirmed,confirmed,52,3952,1,0.0,0,0,4,4
211,212dd855fb144bd6a979f23a05942f0f,CONIN2600208,out,confirmed,confirmed,335,1975,1,5450.0,0,0,4,4
212,21d3cc4c8ea14bab9d4d9f2e8b9eba78,CONIN2600209,out,confirmed,confirmed,497,6630,1,147150.0,0,0,4,4
213,22525ffb01bc411dba1b110920cacf64,CONIN2600210,out,confirmed,confirmed,335,6594,1,70632.0,0,0,5,5
214,22a08c1f7dff48068016ef83c7181d95,CONIN2600211,out,confirmed,confirmed,481,302,1,7521.0,0,0,4,4
215,22ba08f7b6544882876aac5392bc9436,CONIN2600212,out,running,running,396,3330,1,2606953.0,3,0,4,4
216,23284b7dd1304bb3ae1edcc3caf6bcf8,CONIN2600213,out,confirmed,confirmed,455,6589,1,5450000.0,0,0,4,4
217,2330a44cb15d4a718b54ec511d3f3b94,CONIN2600214,out,confirmed,confirmed,677,4224,1,0.0,0,0,4,4
218,2357dd49865a463da5b12e064b04a525,CONIN2600215,out,confirmed,confirmed,708,6623,1,16647.57,0,0,4,4
219,23c7fba29e544cfebb4436ce81029817,CONIN2600216,out,confirmed,confirmed,335,6594,1,102460.0,0,0,4,4
220,23f858c3413942feb615c792d73d5eca,CONIN2600217,out,confirmed,confirmed,708,6623,1,436000.0,0,0,5,5
221,2412fe6aadc64c699e639e3c677b2c76,CONIN2600218,out,running,running,695,580,1,16818151.14,1,0,4,4
222,24148559247d4cb9a012606b89f91bd5,CONIN2600219,out,running,running,708,3091,1,55975.86,1,0,4,4
223,243a386199d64a40aa06b6ede9cf6af6,CONIN2600220,out,running,running,733,1127,1,486140.0,2,0,5,5
224,244b71e59c284777afa594b7155865c7,CONIN2600221,out,running,running,477,1415,1,348800.0,2,0,4,4
225,245aa5a35b59458fbb3ee3647176b7b5,CONIN2600222,out,confirmed,confirmed,196,4791,1,2852857.0,0,0,4,4
226,2486735d2f224fb08a92a105b26dd99a,CONIN2600223,out,confirmed,confirmed,554,5764,1,23762.0,0,0,4,4
227,2499cc77a13a465598c7f9490b8d1042,CONIN2600224,out,running,running,690,5790,1,9939.49,1,0,4,4
228,24b3c739ef97451ba3947cc02c3428c6,CONIN2600225,out,confirmed,confirmed,469,2650,1,425100.0,0,0,4,4
